name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
TotalAssets,"346,092,116","346,186,302","346,514,374","347,932,658","302,598,041"
	CurrentAssets,"931,445","1,120,575","1,481,240","1,761,976","2,357,041"
		CashCashEquivalentsAndShortTermInvestments,"448,591","587,328","813,867","964,678","2,357,041"
			CashAndCashEquivalents,"448,591","587,328","813,867","964,678","2,357,041"
				CashFinancial,"448,591","587,328","813,867","964,678","2,357,041"
		PrepaidAssets,"482,854","533,247","667,373","797,298",
	TotalNonCurrentAssets,"345,160,671","345,065,727","345,033,134","346,170,682","300,241,000"
		FinancialAssets,,,,"1,164,000","241,000"
		NonCurrentDeferredAssets,,"0","0","0","0"
		OtherNonCurrentAssets,"345,160,671","345,065,727","345,033,134","345,006,682","300,000,000"
TotalLiabilitiesNetMinorityInterest,"17,494,300","21,979,083","22,853,433","36,492,462","28,770,254"
	CurrentLiabilities,"192,133","178,499","269,266","292,961","626,920"
		PayablesAndAccruedExpenses,"192,133","178,499","269,266","292,961","626,920"
			Payables,"180,133",,,"227,705","133,732"
				AccountsPayable,"159,435",,,"227,705","133,732"
				DuetoRelatedPartiesCurrent,"20,698",,,,
			CurrentAccruedExpenses,"12,000","178,499","269,266","65,256","493,188"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"17,302,167","21,800,584","22,584,167","36,199,501","28,143,334"
		TradeandOtherPayablesNonCurrent,"12,075,000","12,075,000","12,075,000","12,075,000","10,500,000"
		DerivativeProductLiabilities,"5,227,167","9,725,584","10,509,167","24,124,501","17,643,334"
TotalEquityGrossMinorityInterest,"328,597,816","324,207,219","323,660,941","311,440,196","273,827,787"
	StockholdersEquity,"328,597,816","324,207,219","323,660,941","311,440,196","273,827,787"
		CapitalStock,"345,000,863","345,000,863","345,000,863","306,441,439","268,828,955"
			PreferredStock,"0","0","0","0","0"
			CommonStock,"345,000,863","345,000,863","345,000,863","306,441,439","268,828,955"
		AdditionalPaidInCapital,"0","0","0","9,014,726","5,513,710"
		RetainedEarnings,"-16,403,047","-20,793,644","-21,339,922","-4,015,969","-514,878"
TotalCapitalization,"328,597,816","324,207,219","323,660,941","311,440,196","273,827,787"
CommonStockEquity,"328,597,816","324,207,219","323,660,941","311,440,196","273,827,787"
NetTangibleAssets,"328,597,816","324,207,219","323,660,941","311,440,196","273,827,787"
WorkingCapital,"739,312","942,076","1,211,974","1,469,015","1,730,121"
InvestedCapital,"328,597,816","324,207,219","323,660,941","311,440,196","273,827,787"
TangibleBookValue,"328,597,816","324,207,219","323,660,941","311,440,196","273,827,787"
ShareIssued,"43,125,000","43,125,000","43,125,000","43,125,000","38,625,000"
OrdinarySharesNumber,"43,125,000","43,125,000","43,125,000","43,125,000","38,625,000"
