name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
		DepreciationAndAmortizationInIncomeStatement,"260,796,000","82,557,000","68,229,000","55,871,000","54,139,000","53,810,000","37,758,000","38,084,000","39,893,000","40,838,000","41,063,000","43,379,000","40,663,000","38,442,000","38,099,000","35,239,000","35,046,000","34,966,000","34,855,000","35,971,000","36,736,000","38,119,000","39,234,000","41,827,000","41,448,000","39,356,000","37,064,000","38,744,000","38,086,000","37,895,000","36,589,000","31,622,000","30,487,000","28,115,000","26,347,000","28,495,000","29,241,000","29,832,000","31,428,000","29,774,000","27,474,000","25,763,000","21,361,000","16,042,000","15,945,000","15,572,000","14,687,000","15,557,000","16,363,000","16,378,000","17,297,000","17,894,000","18,700,000","18,736,000","18,634,000","19,416,000","20,251,000","19,950,000","19,717,000","17,068,000","16,722,000","16,767,000","17,918,000","16,405,000","15,734,000","14,672,000","12,316,000","10,868,000","8,744,000","8,021,000","7,019,000","5,322,000",,"4,728,000","4,739,000","4,816,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,251,000","19,950,000","19,717,000","17,068,000","16,722,000","16,767,000","17,918,000","16,405,000","15,734,000","14,672,000","12,316,000","10,868,000","8,744,000","8,021,000","7,019,000","5,322,000",,"4,728,000","4,739,000","4,816,000"
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-50,834,000","-54,356,000","-47,477,000","-44,817,000","-46,032,000","-46,377,000","-46,302,000","-41,654,000","-40,786,000","-37,140,000","-29,786,000","-24,372,000","-22,231,000",,"-17,321,000","-19,878,000",,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,479,000","12,988,000","25,494,000","50,834,000","82,336,000","72,595,000","67,146,000","69,308,000","70,825,000","68,295,000","62,620,000","59,666,000","54,570,000","44,448,000","36,386,000","33,027,000","-31,660,000","25,200,000",,"8,800,000","7,571,000","6,869,000"
OperatingIncome,"298,631,000","70,916,000","77,385,000","80,533,000","69,797,000","62,887,000","74,259,000","67,133,000","59,017,000","57,138,000","60,112,000","59,692,000","58,434,000","53,831,000","55,107,000","59,596,000","54,900,000","50,413,000","55,743,000","52,514,000","48,202,000","40,550,000","42,457,000","40,399,000","35,580,000","31,068,000","32,612,000","30,927,000","26,461,000","21,189,000","21,639,000","24,384,000","22,711,000","20,293,000","18,226,000","16,907,000","15,591,000","10,191,000","9,240,000","8,305,000","7,927,000","7,707,000","10,838,000","13,987,000","11,533,000","10,328,000","9,585,000","10,256,000","7,129,000","7,904,000","7,569,000","8,256,000","6,684,000","9,009,000","23,190,000","22,467,000","8,193,000","9,229,000","6,827,000","10,829,000","11,491,000","9,500,000","7,784,000","10,646,000","11,335,000","9,010,000","4,991,000","12,087,000","9,797,000","7,873,000","3,957,000","7,895,000","46,180,000","6,996,000","7,430,000","7,854,000"
NetNonOperatingInterestIncomeExpense,"-90,128,000","-23,781,000","-26,089,000","-20,134,000","-20,124,000","-20,269,000","-19,937,000","-19,737,000","-19,455,000","-19,435,000","-19,404,000","-18,894,000","-18,905,000","-18,141,000","-16,913,000","-15,769,000","-16,029,000","-15,734,000","-15,503,000","-15,031,000","-14,751,000","-14,305,000","-14,034,000","-13,442,000","-12,811,000","-12,689,000","-11,994,000","-10,936,000","-11,527,000","-11,603,000","-11,672,000","-12,338,000","-12,570,000","-12,412,000","-9,928,000","-10,531,000","-11,180,000","-10,843,000","-11,717,000","-11,791,000","-10,394,000","-10,092,000","-15,610,000","-9,550,000","-11,496,000","-9,740,000","-10,210,000","-11,188,000","-11,183,000","-11,055,000","-10,825,000","-12,347,000","-11,963,000","-11,792,000","-14,339,000","-12,752,000","-13,419,000",,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000","5,000","9,000","5,000","19,000","62,000","535,000","432,000","150,000","55,000","44,000","27,000","34,000","32,000",,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"82,038,000","22,824,000","20,980,000","19,122,000","19,112,000","19,234,000","19,523,000","18,984,000","18,702,000","18,681,000","18,667,000","18,207,000","18,134,000","17,517,000","16,335,000","15,191,000","15,451,000","15,155,000","14,924,000","14,454,000","13,975,000","13,599,000","13,328,000","12,787,000","12,200,000","12,084,000","11,412,000","10,399,000","10,868,000","11,057,000","11,132,000","11,772,000","12,027,000","11,871,000","9,379,000","9,995,000","10,683,000","10,367,000","11,023,000","11,092,000","10,394,000","10,092,000","21,798,000","8,464,000","11,501,000","9,749,000","10,215,000","11,207,000","11,245,000","11,590,000","11,257,000","12,497,000","12,018,000","11,836,000","14,366,000","12,786,000","13,451,000",,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"8,090,000","957,000","5,109,000","1,012,000","1,012,000","1,035,000","414,000","753,000","753,000","754,000","737,000","687,000","771,000","624,000","578,000","578,000","578,000","579,000","579,000","577,000","776,000","706,000","706,000","655,000","611,000","605,000","582,000","537,000","659,000","546,000","540,000","566,000","543,000","541,000","549,000","536,000","497,000","476,000","694,000","699,000",,,,"1,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"17,261,000","-8,869,000","-4,733,000","30,170,000","693,000","697,000","-11,364,000","8,000","-630,000","614,000","1,802,000","1,799,000","10,349,000","96,000","10,442,000","-525,000","-120,000","120,000","-382,000","226,000","-613,000","-1,039,000","-1,376,000","-1,866,000","-2,386,000","-2,524,000","17,123,000","-1,371,000","-1,061,000","-1,064,000","-4,425,000","-3,455,000","-2,148,000","-3,641,000","-2,891,000","-492,000","-1,835,000","-188,000","-428,000","5,378,000","-630,000","-873,000","-3,334,000","-397,000","-344,000","-112,000","-387,000","-232,000","-335,000","-41,000","-20,000",,"-1,000","-12,000","-13,017,000","-13,223,000","71,000",,,"-1,316,000",,"-6,000","-63,000","-320,000","-102,000","-1,626,000","33,402,000","-521,000","14,639,000","12,003,000",,,,"7,651,000",,
	GainOnSaleOfSecurity,,,"3,883,000","28,815,000",,,,,,,,,,,,,,,,,,,,,,,"17,567,000",,,,"0",,"475,000",,,,,,,"7,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"25,549,000","294,000","24,123,000","816,000","316,000","20,000","394,000","-37,000","-174,000","-5,000","182,000","152,000","10,527,000","261,000","-80,000","-292,000","-309,000","-184,000","-81,000","-280,000","-253,000","-772,000","-845,000","-581,000","-724,000","-512,000","-212,000","139,000","-100,000","-238,000","-1,297,000","-1,860,000","-1,729,000","-1,369,000","-1,151,000","0","0","0","7,023,000","-284,000","-210,000","-251,000","-257,000","-24,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,"0","0","0","0","-232,000","-235,000","-668,000","-159,000","-759,000","-888,000","-2,563,000","-2,342,000","-816,000","-1,222,000","-753,000","-510,000","-3,826,000","-1,258,000","-721,000","-1,679,000","-2,030,000","-470,000","-1,648,000","-115,000","-684,000","-1,361,000","-420,000","-622,000","-3,077,000","-373,000","-344,000","-112,000","-387,000","-232,000","-335,000","-41,000","-20,000","0","-1,000","-12,000","-13,017,000","-13,223,000","71,000",,,"-1,316,000",,"-6,000","-63,000","-320,000","-102,000","-1,626,000","33,402,000","-521,000","14,639,000","12,003,000",,,,"7,651,000",,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,"0","0","0","0","232,000","235,000","668,000","159,000","759,000","888,000","2,563,000","2,342,000","816,000","1,222,000","753,000","510,000","3,826,000","1,258,000","721,000","1,679,000","1,616,000","470,000","1,648,000","115,000","696,000","1,527,000","313,000","551,000","3,194,000","374,000","146,000","109,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-166,000","107,000","71,000","-117,000","-1,000","198,000","3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,567,000",,,,"0","0","475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-20,658,000","-9,163,000","-12,411,000","539,000","377,000","677,000","-448,000","45,000","-456,000","619,000","112,000","1,647,000","-178,000","-165,000","-54,000","-233,000","189,000","304,000","-69,000","741,000","308,000","-108,000","228,000","-397,000","901,000","330,000","584,000","-288,000","-208,000","-316,000","698,000","-337,000","-173,000","-593,000","290,000","-22,000","-187,000","-73,000","268,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"225,764,000","38,266,000","46,563,000","90,569,000","50,366,000","43,315,000","42,958,000","47,404,000","38,932,000","38,317,000","42,510,000","42,597,000","49,878,000","35,786,000","48,636,000","43,302,000","38,751,000","34,799,000","39,858,000","37,709,000","32,838,000","25,206,000","27,047,000","25,091,000","20,383,000","15,855,000","37,741,000","18,620,000","13,873,000","8,522,000","5,542,000","8,591,000","7,993,000","4,240,000","5,407,000","5,884,000","2,576,000","-840,000","-2,905,000","1,892,000","-3,097,000","-3,258,000","-8,106,000","4,040,000","-307,000","476,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"219,905,000","38,155,000","45,348,000","87,650,000","48,752,000","41,732,000","42,329,000","46,891,000","38,505,000","37,896,000","42,045,000","42,154,000","49,420,000","35,498,000","48,156,000","42,900,000","38,410,000","34,423,000","39,547,000","37,297,000","32,458,000","24,986,000","23,371,000","23,382,000","18,922,000","14,248,000","35,614,000","16,936,000","12,222,000","6,932,000","3,981,000","6,978,000","6,384,000","3,028,000","21,446,000","14,840,000","1,048,000","-1,894,000","-21,000","134,000","1,041,000","-5,345,000","-9,229,000","6,828,000","902,000","-117,000","2,083,000","-1,480,000","-4,521,000","-3,475,000","-2,802,000","6,818,000","-2,844,000","-2,109,000","2,490,000","4,020,000","263,000","-3,984,000","-5,877,000","-4,130,000","295,000","-3,358,000","-5,818,000","-1,941,000","-30,000","-1,587,000","-2,709,000","1,665,000","2,204,000","1,617,000","-31,937,000","-2,271,000","2,193,000","3,084,000","5,270,000","4,918,000"
	NetIncome,"219,905,000","38,155,000","45,348,000","87,650,000","48,752,000","41,732,000","42,329,000","46,891,000","38,505,000","37,896,000","42,045,000","42,154,000","49,420,000","35,498,000","48,156,000","42,900,000","38,410,000","34,423,000","39,547,000","37,297,000","32,458,000","24,986,000","26,847,000","24,884,000","20,424,000","15,750,000","37,116,000","18,438,000","13,724,000","8,434,000","5,483,000","8,480,000","7,886,000","4,530,000","22,948,000","16,342,000","2,550,000","-392,000","1,481,000","1,636,000","2,543,000","-3,843,000","-8,011,000","6,828,000","902,000","-117,000","2,083,000","-1,480,000","-4,521,000","-3,475,000","-2,802,000","6,818,000","-2,844,000","-2,109,000","2,490,000","4,020,000","263,000","-3,984,000","-5,877,000","-4,130,000","295,000","-3,358,000","-5,818,000","-1,941,000","-30,000","-1,587,000","-2,709,000","1,665,000","2,204,000","1,617,000","-31,937,000","-2,271,000","2,193,000","3,084,000","5,270,000","4,918,000"
		NetIncomeIncludingNoncontrollingInterests,"225,764,000","38,266,000","46,563,000","90,569,000","50,366,000","43,315,000","42,958,000","47,404,000","38,932,000","38,317,000","42,510,000","42,597,000","49,878,000","35,786,000","48,636,000","43,302,000","38,751,000","34,799,000","39,858,000","37,709,000","32,838,000","25,206,000","27,047,000","25,091,000","20,383,000","15,855,000","37,741,000","18,620,000","13,873,000","8,522,000","5,542,000","8,591,000","7,993,000","4,576,000","23,253,000","16,601,000","2,568,000","-428,000","1,480,000","2,051,000","3,355,000","-3,258,000","-7,545,000","7,928,000","1,588,000","476,000","2,677,000","-1,115,000","-4,389,000","-3,192,000","-2,463,000","7,503,000","-3,086,000","-2,286,000","2,211,000","3,736,000","-144,000","-4,381,000","-6,440,000","-4,494,000","146,000","-3,662,000","-6,342,000","-2,117,000","-32,000","-1,732,000","-2,861,000","1,860,000","2,300,000","1,677,000","-32,835,000","-2,271,000","2,120,000","3,084,000","5,270,000","4,918,000"
			NetIncomeContinuousOperations,"225,764,000","38,266,000","46,563,000","90,569,000","50,366,000","43,315,000","42,958,000","47,404,000","38,932,000","38,317,000","42,510,000","42,597,000","49,878,000","35,786,000","48,636,000","43,302,000","38,751,000","34,799,000","39,858,000","37,709,000","32,838,000","25,206,000","27,047,000","25,091,000","20,383,000","15,855,000","37,741,000","18,620,000","13,873,000","8,522,000","5,542,000","8,591,000","7,993,000","4,240,000","5,407,000","5,884,000","2,576,000","-840,000","-2,905,000","1,892,000","-3,097,000","-3,258,000","-8,106,000","4,040,000","-307,000","476,000","-1,012,000","-1,164,000","-4,389,000","-3,192,000","-3,276,000","-4,091,000","-5,280,000","-2,795,000","-3,887,000","-3,224,000","-4,748,000","-4,545,000","-6,225,000","-4,130,000","-1,669,000","-3,358,000","-5,818,000","-1,941,000","-30,000","-1,587,000","-2,920,000","1,665,000","2,204,000","1,617,000","-31,937,000","-2,271,000","2,193,000","3,084,000","3,564,000","3,578,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","336,000","17,846,000","10,717,000","-8,000","412,000","4,385,000","159,000","6,452,000","0","561,000","3,888,000","1,895,000","0","3,689,000","49,000","0","0","813,000","11,594,000","2,194,000","509,000","6,377,000","7,244,000","5,011,000","561,000","348,000","0","1,964,000",,,,,,,,,,"0","0",,,"1,706,000","1,340,000"
		MinorityInterests,"-5,859,000","-111,000","-1,215,000","-2,919,000","-1,614,000","-1,583,000","-629,000","-513,000","-427,000","-421,000","-465,000","-443,000","-458,000","-288,000","-480,000","-402,000","-341,000","-376,000","-311,000","-412,000","-380,000","-220,000","-200,000","-207,000","41,000","-105,000","-625,000","-182,000","-149,000","-88,000","-59,000","-111,000","-107,000","-46,000","-305,000","-259,000","-18,000","36,000","1,000","-415,000","-812,000","-585,000","-466,000","-1,100,000","-686,000","-593,000","-594,000","-365,000","-132,000","-283,000","-339,000","-685,000","242,000","177,000","279,000","284,000","407,000","397,000","563,000","364,000","149,000","304,000","524,000","176,000","2,000","145,000","152,000","-195,000","-96,000","-60,000",,,"73,000","0",,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,"539,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000","1,502,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,"0",,,,"2,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"219,905,000","38,155,000","45,348,000","87,650,000","48,752,000","41,732,000","42,329,000","46,891,000","38,505,000","37,896,000","42,045,000","42,154,000","49,420,000","35,498,000","48,156,000","42,900,000","38,410,000","34,423,000","39,547,000","37,297,000","32,458,000","24,986,000","23,371,000","23,382,000","18,922,000","14,248,000","35,614,000","16,936,000","12,222,000","6,932,000","3,981,000","6,978,000","6,384,000","3,028,000","21,446,000","14,840,000","1,048,000","-1,894,000","-21,000","134,000","1,041,000","-5,345,000","-9,229,000","6,828,000","902,000","-117,000","2,083,000","-1,480,000","-4,521,000","-3,475,000","-2,802,000","6,818,000","-2,844,000","-2,109,000","2,490,000","4,020,000","263,000","-3,984,000","-5,877,000","-4,130,000","295,000","-3,358,000","-5,818,000","-1,941,000","-30,000","-1,587,000","-2,709,000","1,665,000","2,204,000","1,617,000","-31,937,000","-2,271,000","2,193,000","3,084,000","5,270,000","4,918,000"
BasicEPS,,"0.17",,"0.43","0.24","0.21",,"0.24","0.2","0.2",,"0.22","0.26","0.19",,"0.23","0.21","0.19","0.22","0.21","0.18","0.14","0.13","0.13","0.11","0.08","0.21","0.1","0.07","0.04",,"0.05","0.04","0.02",,"0.11","0.01","-0.01","0","0","0.01","-0.04",,"0.07","0.01","0",,"-0.02","-0.05","-0.04",,"0.09","-0.05","-0.03",,"0.07","0.01","-0.07",,"-0.07","0","-0.06",,"-0.03","0","-0.03",,"0.04","0.06","0.04",,"-0.061","0.065","0.091",,"0.146"
DilutedEPS,,"0.17",,"0.43","0.24","0.21",,"0.24","0.2","0.2",,"0.22","0.26","0.19",,"0.23","0.21","0.19","0.22","0.21","0.18","0.14","0.13","0.13","0.11","0.08","0.2","0.1","0.07","0.04",,"0.05","0.04","0.02",,"0.11","0.01","-0.01","0","0","0.01","-0.04",,"0.07","0.01","0",,"-0.02","-0.05","-0.04",,"0.09","-0.05","-0.03",,"0.07","0.01","-0.07",,"-0.07","0","-0.06",,"-0.03","0","-0.03",,"0.04","0.06","0.04",,"-0.061","0.065","0.091",,"0.146"
BasicAverageShares,,"224,663,000",,"202,194,000","201,414,000","199,160,000",,"193,745,000","193,629,000","193,582,000",,"192,927,000","189,667,000","187,253,000",,"186,074,000","183,718,000","182,274,000","181,437,000","180,304,000","180,183,000","180,165,000","180,053,000","179,223,000","177,880,000","175,798,000","172,984,000","169,304,000","166,683,000","165,502,000",,"149,758,000","144,679,000","140,219,000",,"135,365,000","133,677,000","132,951,000","129,111,000","124,169,000","122,599,000","122,266,000",,"98,895,000","98,844,000","98,769,000",,"93,724,000","92,925,000","92,834,000",,"75,248,000","58,165,000","57,687,000",,"57,635,000","57,620,000","57,593,000",,"57,537,000","57,438,000","57,421,000",,"57,351,000","57,325,000","57,257,000",,"37,492,000","37,477,920","37,477,920",,"33,742,037","33,742,037","33,742,037",,"33,742,037"
