name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"2,914,088,000","735,152,000","777,163,000","744,783,000","656,990,000","534,555,000","589,637,000","457,493,000","350,039,000","729,936,000","743,591,000","760,295,000","744,383,000","723,694,000","803,489,000","829,275,000","805,515,000","783,400,000","797,158,000","831,936,000","809,759,000","765,415,000","758,016,000","799,776,000","801,338,000","762,075,000","752,744,000","794,004,000","788,417,000","760,398,000","813,855,000","834,633,000","816,574,000","772,386,000","804,368,000","850,740,000","839,130,000","803,487,000","810,725,000","865,259,000","937,214,000","921,173,000","899,850,000","955,425,000","933,697,000","865,951,000","796,284,000","686,858,000","649,759,000","632,243,000","604,401,000","637,748,000","698,823,000","672,642,000","743,295,000","934,112,000","950,820,000","868,023,000","854,715,000","875,601,000","855,048,000","788,968,000","789,556,000","791,841,000","790,404,000","742,855,000","742,364,000","497,349,000","384,043,000","340,292,000","326,688,000","308,265,000","267,387,000","253,704,000","237,480,000","230,490,000","212,694,000","207,362,000","208,155,000","202,713,000","187,396,000","174,346,000","155,540,000","149,664,000","131,194,000","130,881,000","138,631,000","130,387,000","123,178,000","117,400,000","122,800,000","111,500,000","103,100,000","102,300,000","113,500,000","91,700,000","71,400,000","73,300,000","80,300,000","72,200,000","68,800,000","64,700,000","77,700,000","72,200,000","63,200,000","59,000,000","69,100,000","60,300,000","49,600,000","51,400,000","65,600,000","58,900,000","49,100,000","46,500,000","52,000,000","40,400,000","36,900,000","36,200,000","38,400,000","35,300,000","32,600,000","31,000,000","32,800,000","28,900,000","27,200,000","27,300,000","30,000,000","28,800,000","27,000,000","22,600,000","25,200,000","24,800,000","21,700,000","19,800,000","22,500,000","20,200,000","18,100,000","16,500,000","18,100,000","16,200,000","14,000,000","14,100,000","14,500,000","13,400,000","11,000,000","12,200,000","12,800,000"
	OperatingRevenue,"2,914,088,000","735,152,000","777,163,000","744,783,000","656,990,000","534,555,000","589,637,000","457,493,000","350,039,000","729,936,000","743,591,000","760,295,000","744,383,000","723,694,000","803,489,000","829,275,000","805,515,000","783,400,000","797,158,000","831,936,000","809,759,000","765,415,000","758,016,000","799,776,000","801,338,000","762,075,000","752,744,000","794,004,000","788,417,000","760,398,000","813,855,000","834,633,000","816,574,000","772,386,000","804,368,000","850,740,000","839,130,000","803,487,000","810,725,000","865,259,000","937,214,000","921,173,000","899,850,000","955,425,000","933,697,000","865,951,000","796,284,000","686,858,000","649,759,000","632,243,000","604,401,000","637,748,000","698,823,000","672,642,000","743,295,000","934,112,000","950,820,000","868,023,000","854,715,000","875,601,000","855,048,000","788,968,000","789,556,000","791,841,000","790,404,000","742,855,000","742,364,000","497,349,000","384,043,000","340,292,000","326,688,000","308,265,000","267,387,000","253,704,000","237,480,000","230,490,000","212,694,000","207,362,000","208,155,000","202,713,000","187,396,000","174,346,000","155,540,000","149,664,000","131,194,000","130,881,000","138,631,000","130,387,000","123,178,000","117,400,000","122,800,000","111,500,000","103,100,000","102,300,000","113,500,000","91,700,000","71,400,000","73,300,000","80,300,000","72,200,000","68,800,000","64,700,000","77,700,000","72,200,000","63,200,000","59,000,000","69,100,000","60,300,000","49,600,000","51,400,000","65,600,000","58,900,000","49,100,000","46,500,000","52,000,000","40,400,000","36,900,000","36,200,000","38,400,000","35,300,000","32,600,000","31,000,000","32,800,000","28,900,000","27,200,000","27,300,000","30,000,000","28,800,000","27,000,000","22,600,000","25,200,000","24,800,000","21,700,000","19,800,000","22,500,000","20,200,000","18,100,000","16,500,000","18,100,000","16,200,000","14,000,000","14,100,000","14,500,000","13,400,000","11,000,000","12,200,000","12,800,000"
CostOfRevenue,"2,538,878,000","611,507,000","669,900,000","659,646,000","597,825,000","592,398,000","565,032,000","513,560,000","468,213,000","594,193,000","559,191,000","554,277,000","538,342,000","542,297,000","615,672,000","622,491,000","609,574,000","626,836,000","634,126,000","640,619,000","627,989,000","614,032,000","672,276,000","636,727,000","638,020,000","625,657,000","676,295,000","637,289,000","639,302,000","648,478,000","703,268,000","706,988,000","728,843,000","734,992,000","711,670,000","735,442,000","731,775,000","726,488,000","707,361,000","751,453,000","833,365,000","846,366,000","403,457,000","426,242,000","413,004,000","369,393,000","191,480,000","306,860,000","292,730,000","315,057,000","185,309,000","343,482,000","410,516,000","363,891,000","-131,743,000","778,997,000","782,257,000","706,696,000","683,113,000","691,779,000","675,137,000","622,003,000","621,762,000","625,526,000","615,900,000","576,453,000","582,676,000","390,523,000","298,689,000","265,827,000","254,076,000","233,941,000","197,851,000","185,700,000","205,551,000","125,918,000","117,918,000","155,258,000","77,147,000","140,714,000","128,168,000","125,137,000","112,152,000","98,641,000","95,920,000","93,442,000","88,530,000","82,420,000","80,936,000","76,500,000","76,500,000","70,500,000","64,400,000","68,900,000","74,400,000","59,900,000","48,500,000","50,700,000","50,200,000","49,000,000","50,900,000","51,300,000","53,800,000","49,300,000","45,400,000","47,400,000","49,000,000","43,500,000","39,300,000","39,500,000","35,800,000","39,300,000","53,700,000","23,900,000","24,100,000","21,800,000","24,700,000","23,900,000","24,300,000","14,700,000","22,700,000","22,100,000","23,100,000","20,800,000","8,300,000","25,500,000","15,400,000","14,200,000","29,600,000","13,600,000","13,800,000",,,,,,,,,,,,,,,,
GrossProfit,"375,210,000","123,645,000","107,263,000","85,137,000","59,165,000","-57,843,000","24,605,000","-56,067,000","-118,174,000","135,743,000","184,400,000","206,018,000","206,041,000","181,397,000","187,817,000","206,784,000","195,941,000","156,564,000","163,032,000","191,317,000","181,770,000","151,383,000","85,740,000","163,049,000","163,318,000","136,418,000","76,449,000","156,715,000","149,115,000","111,920,000","110,587,000","127,645,000","87,731,000","37,394,000","92,698,000","115,298,000","107,355,000","76,999,000","103,364,000","113,806,000","103,849,000","74,807,000","496,393,000","529,183,000","520,693,000","496,558,000","604,804,000","379,998,000","357,029,000","317,186,000","419,092,000","294,266,000","288,307,000","308,751,000","875,038,000","155,115,000","168,563,000","161,327,000","171,602,000","183,822,000","179,911,000","166,965,000","167,794,000","166,315,000","174,504,000","166,402,000","159,688,000","106,826,000","85,354,000","74,465,000","72,612,000","74,324,000","69,536,000","68,004,000","31,929,000","104,572,000","94,776,000","52,104,000","131,008,000","61,999,000","59,228,000","49,209,000","43,388,000","51,023,000","35,274,000","37,439,000","50,101,000","47,967,000","42,242,000","40,900,000","46,300,000","41,000,000","38,700,000","33,400,000","39,100,000","31,800,000","22,900,000","22,600,000","30,100,000","23,200,000","17,900,000","13,400,000","23,900,000","22,900,000","17,800,000","11,600,000","20,100,000","16,800,000","10,300,000","11,900,000","29,800,000","19,600,000","-4,600,000","22,600,000","27,900,000","18,600,000","12,200,000","12,300,000","14,100,000","20,600,000","9,900,000","8,900,000","9,700,000","8,100,000","18,900,000","1,800,000","14,600,000","14,600,000","-2,600,000","9,000,000","11,400,000",,,,,,,,,,,,,,,,
OperatingExpense,"43,545,000","71,597,000","74,311,000","-46,505,000","-55,858,000","-138,685,000","52,274,000","-130,620,000","-113,771,000","69,422,000","59,095,000","59,577,000","61,948,000","63,109,000","66,315,000","68,859,000","69,263,000","68,389,000","70,092,000","78,948,000","75,174,000","75,088,000","24,555,000","77,215,000","79,181,000","74,609,000","24,238,000","78,419,000","79,183,000","77,845,000","60,223,000","68,565,000","69,774,000","65,168,000","61,878,000","59,124,000","56,800,000","61,438,000","59,614,000","58,832,000","57,043,000","54,350,000","500,212,000","500,149,000","500,289,000","495,300,000","544,154,000","321,716,000","307,741,000","274,765,000","370,743,000","231,013,000","228,538,000","267,927,000","821,240,000","94,856,000","95,612,000","93,105,000","87,978,000","91,353,000","91,056,000","87,390,000","88,887,000","78,544,000","84,883,000","83,539,000","74,318,000","50,832,000","40,758,000","40,019,000","35,794,000","36,382,000","34,377,000","33,147,000","3,083,000","69,339,000","70,524,000","31,955,000","101,203,000","27,427,000","31,392,000","25,029,000","28,912,000","26,037,000","24,042,000","21,601,000","23,428,000","22,793,000","20,762,000","20,700,000","21,500,000","20,600,000","21,000,000","18,100,000","19,500,000","17,500,000","15,500,000","14,900,000","17,900,000","16,400,000","16,500,000","15,100,000","15,900,000","15,200,000","15,500,000","13,400,000","13,500,000","12,100,000","11,000,000","10,400,000","18,800,000","11,200,000","11,200,000","9,400,000","9,500,000","13,500,000","1,400,000","10,100,000","10,300,000","17,800,000","8,600,000","8,400,000","8,300,000","7,600,000","19,900,000","2,700,000","10,800,000","10,000,000","-1,600,000","8,700,000","8,800,000",,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"375,898,000","374,911,000","378,198,000","372,570,000","482,955,000","262,945,000","249,358,000","178,563,000","172,040,000","175,552,000","173,862,000","176,872,000","605,210,000","39,715,000","40,681,000","38,489,000","34,656,000","38,184,000","38,881,000","37,112,000","39,173,000","31,124,000","37,621,000","38,050,000","29,281,000","23,236,000","19,147,000","18,987,000","16,425,000","17,161,000","15,377,000","13,920,000","-16,822,000","50,160,000","51,547,000","15,597,000","86,340,000","12,944,000","16,370,000","13,193,000","15,757,000","15,667,000","14,314,000","13,014,000","15,154,000","14,966,000","12,899,000","13,500,000","14,700,000","14,100,000","13,900,000","13,500,000","12,800,000","11,700,000","9,200,000","8,900,000","11,800,000","10,600,000","10,700,000","9,700,000","11,000,000","10,800,000","10,700,000","9,500,000","9,400,000","8,300,000","7,200,000","7,300,000","16,000,000","8,600,000","8,000,000","7,000,000","7,400,000","11,600,000","-400,000","8,200,000","8,400,000","15,900,000","6,800,000","6,600,000","6,600,000","5,900,000","17,800,000","1,100,000","9,500,000","8,600,000","-2,800,000","7,400,000","7,200,000",,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"375,898,000","374,911,000","378,198,000","372,570,000","482,955,000","262,945,000","249,358,000","178,563,000","172,040,000","175,552,000","173,862,000","176,872,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"290,376,000","288,401,000","290,126,000","286,148,000","227,293,000","185,362,000","173,716,000","178,563,000","172,040,000","175,552,000","173,862,000","176,872,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,522,000","86,510,000","88,072,000","86,422,000","82,225,000","77,583,000","75,642,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,216,000","38,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
