name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
TotalRevenue,"806,146,000","211,199,000","208,221,000","200,509,000","186,217,000","170,713,000","165,605,000","162,300,000","135,142,000","126,301,000"
	OperatingRevenue,"806,146,000","211,199,000","208,221,000","200,509,000","186,217,000","170,713,000","165,605,000","162,300,000","135,142,000","126,301,000"
CostOfRevenue,"218,955,000","56,781,000","54,750,000","56,627,000","50,797,000","47,747,000","44,612,000","43,523,000","36,867,000","34,713,000"
GrossProfit,"587,191,000","154,418,000","153,471,000","143,882,000","135,420,000","122,966,000","120,993,000","118,777,000","98,275,000","91,588,000"
OperatingExpense,"590,459,000","135,399,000","158,058,000","152,084,000","144,918,000","235,362,000","141,647,000","123,966,000","93,750,000","72,293,000"
	SellingGeneralAndAdministration,"387,362,000","83,275,000","110,164,000","100,831,000","93,092,000","173,362,000","98,572,000","85,702,000","59,608,000","60,267,000"
		GeneralAndAdministrativeExpense,"165,660,000","26,446,000","50,107,000","45,726,000","43,381,000","126,524,000","50,495,000","47,958,000","20,128,000","19,706,000"
			OtherGandA,"165,660,000","26,446,000","50,107,000","45,726,000","43,381,000","126,524,000","50,495,000","47,958,000","20,128,000","19,706,000"
		SellingAndMarketingExpense,"221,702,000","56,829,000","60,057,000","55,105,000","49,711,000","46,838,000","48,077,000","37,744,000","39,480,000","40,561,000"
	ResearchAndDevelopment,"96,067,000","25,195,000","21,720,000","24,231,000","24,921,000","35,045,000","17,079,000","12,860,000","10,110,000","10,195,000"
	DepreciationAmortizationDepletionIncomeStatement,"107,030,000","26,929,000","26,174,000","27,022,000","26,905,000","26,955,000","25,996,000","25,404,000","24,032,000","1,831,000"
		DepreciationAndAmortizationInIncomeStatement,"107,030,000","26,929,000","26,174,000","27,022,000","26,905,000","26,955,000","25,996,000","25,404,000","24,032,000","1,831,000"
OperatingIncome,"-3,268,000","19,019,000","-4,587,000","-8,202,000","-9,498,000","-112,396,000","-20,654,000","-5,189,000","4,525,000","19,295,000"
NetNonOperatingInterestIncomeExpense,"-23,763,000","-5,883,000","-5,997,000","-5,962,000","-5,921,000","-7,729,000","-7,430,000","-4,919,000","-5,246,000",
	TotalOtherFinanceCost,"23,763,000","5,883,000","5,997,000","5,962,000","5,921,000","7,729,000","7,430,000","4,919,000","5,246,000",
OtherIncomeExpense,"17,405,000","13,230,000","-4,329,000","3,773,000","4,731,000","6,991,000","-8,999,000","4,021,000","-1,159,000","-1,787,000"
	OtherNonOperatingIncomeExpenses,"17,405,000","13,230,000","-4,329,000","3,773,000","4,731,000","6,991,000","-8,999,000","4,021,000","-1,159,000","-1,787,000"
PretaxIncome,"-9,626,000","26,366,000","-14,913,000","-10,391,000","-10,688,000","-113,134,000","-37,083,000","-6,087,000","-1,880,000","17,462,000"
TaxProvision,"2,933,000","2,428,000","-234,000","280,000","459,000","-436,576,000","-11,017,000","16,737,000","3,585,000","250,000"
NetIncomeCommonStockholders,"-7,009,000","16,375,000","-10,043,000","-6,885,000","-7,083,000","200,515,000","-26,974,000","-22,789,000","-5,449,000","12,101,000"
	NetIncome,"-7,616,000","16,395,000","-10,043,000","-6,885,000","-7,083,000","341,790,000","-26,974,000","-22,789,000","-5,449,000","12,101,000"
