name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987
TotalAssets,"29,219,000,000","29,097,000,000","28,841,000,000","29,037,000,000","29,070,000,000","29,345,000,000","24,772,000,000","26,619,000,000","27,178,000,000","27,743,000,000","27,109,000,000","25,986,000,000","23,373,000,000","22,650,000,000","22,591,000,000","22,014,000,000","22,106,000,000","21,829,000,000","20,949,000,000","20,839,000,000","20,650,000,000","20,859,000,000","20,756,000,000","20,752,000,000","20,781,000,000","20,419,000,000","20,402,000,000","20,578,000,000","20,691,000,000","21,412,000,000","22,211,000,000","22,179,000,000","22,442,000,000","22,603,000,000","23,613,000,000","23,012,000,000","23,155,000,000","23,097,000,000","23,073,000,000","22,691,000,000","22,535,000,000","22,569,000,000","22,052,000,000","21,583,000,000","21,648,000,000","21,476,000,000","21,339,000,000","21,759,000,000","20,995,000,000","21,154,000,000","20,392,000,000","20,148,000,000","20,400,000,000","20,227,000,000","20,343,000,000","20,050,000,000","20,184,000,000","20,175,000,000","20,275,000,000","20,184,000,000","20,043,000,000","20,600,000,000","20,919,000,000","20,935,000,000","20,846,000,000","21,135,000,000","20,569,000,000","20,694,000,000","20,658,000,000","20,905,000,000","21,428,000,000","21,230,000,000","21,201,000,000","20,656,000,000","20,186,000,000","20,456,000,000","19,916,000,000","19,631,000,000","19,989,000,000","19,828,000,000","18,807,000,000","19,490,000,000","18,880,000,000","18,709,000,000","18,958,000,000","18,565,000,000","19,175,693,000","20,656,566,000","22,224,181,000","22,681,400,000","21,425,000,000","22,991,700,000","22,607,900,000","22,715,200,000","21,374,800,000","8,374,800,000","7,589,400,000","6,622,800,000","6,044,600,000","4,617,800,000","3,686,800,000","2,830,500,000","2,629,000,000","1,389,900,000","941,200,000","908,000,000","836,900,000","813,700,000","338,200,000","323,200,000","296,700,000","288,800,000","175,000,000","165,700,000","157,200,000","113,400,000","112,500,000","110,000,000","98,900,000","83,900,000","81,600,000","59,600,000","38,000,000","36,300,000","15,000,000","14,100,000","8,700,000","6,600,000","6,600,000","6,700,000","6,800,000","2,100,000"
	CurrentAssets,"3,059,000,000","3,069,000,000","3,184,000,000","3,226,000,000","3,327,000,000","3,540,000,000","3,357,000,000","5,106,000,000","5,635,000,000","6,209,000,000","5,560,000,000","4,836,000,000","2,488,000,000","2,645,000,000","2,675,000,000","2,471,000,000","2,491,000,000","2,624,000,000","2,300,000,000","2,326,000,000","2,223,000,000","2,376,000,000","2,293,000,000","2,276,000,000","2,302,000,000","2,345,000,000","2,399,000,000","2,553,000,000","2,617,000,000","3,641,000,000","4,116,000,000","2,355,000,000","2,535,000,000","2,499,000,000","2,417,000,000","2,404,000,000","2,497,000,000","2,423,000,000","2,659,000,000","2,454,000,000","2,285,000,000","2,379,000,000","2,419,000,000","2,374,000,000","2,548,000,000","2,482,000,000","2,569,000,000","3,156,000,000","2,719,000,000","3,010,000,000","2,510,000,000","2,417,000,000","2,704,000,000","2,335,000,000","2,593,000,000","2,410,000,000","2,565,000,000","2,480,000,000","2,861,000,000","2,861,000,000","2,772,000,000","3,182,000,000","3,600,000,000","3,582,000,000","3,387,000,000","3,451,000,000","2,905,000,000","2,827,000,000","2,682,000,000","2,819,000,000","3,305,000,000","3,121,000,000","3,136,000,000","2,588,000,000","2,826,000,000","3,186,000,000","2,831,000,000","2,700,000,000","3,079,000,000","3,120,000,000","2,564,000,000","3,124,000,000","2,556,000,000","2,707,000,000","3,080,000,000","2,457,000,000","3,104,224,000","4,376,161,000","5,906,022,000","6,220,500,000","4,797,300,000","3,506,300,000","3,528,900,000","3,881,400,000","4,016,700,000","775,700,000","676,300,000","655,400,000","706,700,000","521,500,000","392,800,000","340,000,000","325,600,000","216,800,000","131,700,000","120,100,000","104,200,000","126,100,000","42,800,000","37,000,000","29,900,000","32,600,000","17,100,000","15,100,000","16,000,000","14,300,000","14,500,000","20,300,000","24,600,000","14,000,000","10,900,000","7,500,000","5,600,000","5,800,000","1,400,000","2,900,000","1,100,000","700,000","1,300,000","1,500,000","3,300,000","200,000"
		CashCashEquivalentsAndShortTermInvestments,"155,000,000","118,000,000","116,000,000","148,000,000","476,000,000","553,000,000","703,000,000","2,663,000,000","3,125,000,000","3,561,000,000","2,915,000,000","2,250,000,000","57,000,000","61,000,000","83,000,000","47,000,000","52,000,000","22,000,000","35,000,000","32,000,000","30,000,000","32,000,000","30,000,000","39,000,000","104,000,000","39,000,000","113,000,000","273,000,000","277,000,000","1,307,000,000","183,000,000","137,000,000","339,000,000","235,000,000","157,000,000","154,000,000","307,000,000","194,000,000","398,000,000","237,000,000","189,000,000","258,000,000","282,000,000","371,000,000","676,000,000","539,000,000","550,000,000","1,169,000,000","871,000,000","1,140,000,000","612,000,000","528,000,000","947,000,000","480,000,000","504,000,000","210,000,000","466,000,000","348,000,000","537,000,000","570,000,000","471,000,000","614,000,000","746,000,000","569,000,000","454,000,000","666,000,000","300,000,000","481,000,000","441,000,000","443,000,000","619,000,000","553,000,000","689,000,000","135,000,000","523,000,000","753,000,000","381,000,000","264,000,000","656,000,000","720,000,000","306,000,000","730,000,000","75,000,000","396,000,000","887,000,000","94,000,000","144,797,000","103,545,000","147,422,000","181,400,000","221,900,000","81,000,000","59,400,000","86,900,000","166,200,000","45,000,000","46,300,000","51,200,000","63,200,000","43,900,000","23,400,000","23,500,000","14,100,000","30,300,000","16,600,000","13,200,000","12,000,000","41,700,000","7,600,000","6,600,000","1,600,000","5,800,000","3,100,000","3,200,000","3,700,000","5,300,000","6,700,000","11,700,000","15,300,000","5,300,000","3,900,000","3,900,000","900,000","3,100,000","500,000","2,300,000","600,000","400,000","1,000,000","1,200,000","3,000,000","100,000"
			CashAndCashEquivalents,"155,000,000","118,000,000","116,000,000","148,000,000","476,000,000","553,000,000","703,000,000","2,663,000,000","3,125,000,000","3,561,000,000","2,915,000,000","2,250,000,000","57,000,000","61,000,000","83,000,000","47,000,000","52,000,000","22,000,000","35,000,000","32,000,000","30,000,000","32,000,000","30,000,000","39,000,000","104,000,000","39,000,000","113,000,000","273,000,000","277,000,000","1,307,000,000","183,000,000","137,000,000","339,000,000","58,000,000","157,000,000","154,000,000","307,000,000","194,000,000","398,000,000","237,000,000","189,000,000","258,000,000","282,000,000","371,000,000","676,000,000","539,000,000","550,000,000","1,169,000,000","871,000,000","1,140,000,000","612,000,000","528,000,000","947,000,000","480,000,000","504,000,000","210,000,000","466,000,000","348,000,000","537,000,000","570,000,000","471,000,000","614,000,000","746,000,000","569,000,000","454,000,000","666,000,000","300,000,000","481,000,000","441,000,000","443,000,000","619,000,000","553,000,000","689,000,000","135,000,000","523,000,000","753,000,000","381,000,000","264,000,000","656,000,000","720,000,000","306,000,000","730,000,000","75,000,000","396,000,000","887,000,000","94,000,000","144,797,000","103,545,000","147,422,000","181,400,000","221,900,000","81,000,000","59,400,000","86,900,000","166,200,000","45,000,000","46,300,000","51,200,000","63,200,000","43,900,000","23,400,000","23,500,000","14,100,000","30,300,000","16,600,000","13,200,000","12,000,000","41,700,000","7,600,000","6,600,000","1,600,000","5,800,000","3,100,000","3,200,000","3,700,000","5,300,000","6,700,000","11,700,000","15,300,000","5,300,000","3,900,000","3,900,000","900,000","3,100,000","500,000","2,300,000","600,000","400,000","1,000,000","1,200,000","3,000,000","100,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","177,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,479,000,000","2,546,000,000","2,669,000,000","2,645,000,000","2,427,000,000","2,624,000,000","2,217,000,000","2,107,000,000","2,168,000,000","2,319,000,000","2,280,000,000","2,260,000,000","2,081,000,000","2,275,000,000","2,342,000,000","2,189,000,000","2,204,000,000","2,374,000,000","2,002,000,000","2,077,000,000","1,972,000,000","2,132,000,000","2,040,000,000","2,023,000,000","1,988,000,000","2,094,000,000","2,002,000,000","1,953,000,000","2,008,000,000","1,937,000,000","1,713,000,000","1,797,000,000","1,751,000,000","1,810,000,000","1,860,000,000","1,853,000,000","1,779,000,000","1,839,000,000","1,868,000,000","1,831,000,000","1,720,000,000","1,775,000,000","1,799,000,000","1,713,000,000","1,561,000,000","1,656,000,000","1,691,000,000","1,641,000,000","1,493,000,000","1,527,000,000","1,613,000,000","1,565,000,000","1,468,000,000","1,610,000,000","1,816,000,000","1,904,000,000","1,816,000,000","1,892,000,000","1,895,000,000","1,823,000,000","1,772,000,000","1,858,000,000","1,963,000,000","1,947,000,000","1,875,000,000","2,004,000,000","1,971,000,000","1,922,000,000","1,834,000,000","1,949,000,000","1,974,000,000","1,863,000,000","1,754,000,000","1,811,000,000","1,649,000,000","1,678,000,000","1,623,000,000","1,644,000,000","1,755,000,000","1,745,000,000","1,545,000,000","1,669,000,000","1,745,000,000","1,613,000,000","1,469,000,000","1,575,000,000","1,601,237,000","1,658,558,000","1,614,113,000","1,916,300,000","1,934,600,000","2,655,400,000","2,373,400,000","2,385,900,000","2,428,500,000","630,400,000","524,900,000","498,700,000","504,300,000","388,900,000","299,400,000","235,600,000","235,700,000","124,300,000","74,100,000","72,100,000","70,800,000","61,300,000","32,300,000","28,100,000","25,700,000","23,300,000","12,300,000","10,600,000","10,300,000","6,900,000","6,000,000","7,300,000","7,700,000","6,500,000","5,300,000","3,100,000","4,300,000",,"800,000","700,000","400,000","300,000","300,000","200,000","200,000","100,000"
			AccountsReceivable,"2,334,000,000","2,278,000,000","2,323,000,000","2,195,000,000","2,025,000,000","2,097,000,000","1,927,000,000","1,888,000,000","1,846,000,000","1,949,000,000","2,010,000,000","2,017,000,000","1,830,000,000","1,931,000,000","1,943,000,000","1,838,000,000","1,700,000,000","1,805,000,000","1,790,000,000","1,772,000,000","1,634,000,000","1,700,000,000","1,716,000,000","1,650,000,000","1,532,000,000","1,549,000,000","1,570,000,000","1,578,000,000","1,489,000,000","1,587,000,000","1,643,000,000","1,710,000,000","1,661,000,000","1,699,000,000","1,751,000,000","1,730,000,000","1,658,000,000","1,737,000,000","1,760,000,000","1,694,000,000","1,580,000,000","1,631,000,000","1,686,000,000","1,609,000,000","1,464,000,000","1,510,000,000",,"1,485,000,000","1,380,000,000","1,408,000,000","1,459,000,000","1,420,000,000","1,357,000,000","1,463,000,000","1,670,000,000","1,685,000,000","1,605,000,000","1,674,000,000","1,687,000,000","1,669,000,000","1,606,000,000","1,650,000,000","1,739,000,000","1,725,000,000","1,633,000,000","1,757,000,000","1,748,000,000","1,693,000,000","1,598,000,000","1,717,000,000","1,733,000,000","1,592,000,000","1,454,000,000","1,494,000,000","1,501,000,000","1,447,000,000","1,373,000,000","1,379,000,000","1,490,000,000","1,482,000,000","1,300,000,000","1,355,000,000","1,446,000,000","1,430,000,000","1,469,000,000","1,575,000,000","1,601,237,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"2,358,000,000","2,303,000,000","2,350,000,000","2,221,000,000","2,053,000,000","2,130,000,000","1,961,000,000","1,934,000,000","1,874,000,000","1,977,000,000","2,037,000,000","2,045,000,000","1,860,000,000","1,960,000,000","1,968,000,000","1,862,000,000","1,722,000,000","1,826,000,000","1,816,000,000","1,797,000,000","1,658,000,000","1,724,000,000","1,736,000,000","1,671,000,000","1,558,000,000","1,574,000,000","1,596,000,000","1,605,000,000","1,520,000,000","1,617,000,000","1,675,000,000","1,742,000,000","1,697,000,000","1,732,000,000","1,791,000,000","1,781,000,000","1,712,000,000","1,782,000,000","1,797,000,000","1,728,000,000","1,608,000,000","1,660,000,000","1,717,000,000","1,633,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-24,000,000","-25,000,000","-27,000,000","-26,000,000","-28,000,000","-33,000,000","-34,000,000","-46,000,000","-28,000,000","-28,000,000","-27,000,000","-28,000,000","-30,000,000","-29,000,000","-25,000,000","-24,000,000","-22,000,000","-21,000,000","-26,000,000","-25,000,000","-24,000,000","-24,000,000","-20,000,000","-21,000,000","-26,000,000","-25,000,000","-26,000,000","-27,000,000","-31,000,000","-30,000,000","-32,000,000","-32,000,000","-36,000,000","-33,000,000","-40,000,000","-51,000,000","-54,000,000","-45,000,000","-37,000,000","-34,000,000","-28,000,000","-29,000,000","-31,000,000","-24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"241,000,000","271,000,000",,,"148,000,000","231,000,000","250,000,000","265,000,000","265,000,000","263,000,000","245,000,000","314,000,000","299,000,000","183,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
