name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,833","170,314","181,564","147,522","110,314",,,,,,,,,,
		AssetImpairmentCharge,"49,361,409","20,470,617","11,080,241","6,731,891","11,078,660","662,199",,,,,,,,,"2,222,688",,,,"1,998,872","704,678","0","0","9,686,916","5,531,383","703,695","373,195","5,026,911","0",,,"179,708",,,,"0","0",,,"0","0","1,286,248","0",,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,"0","0","0","0","0","0","0","6,826",,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"63,586,047","5,541,642","-15,013,271","-41,850,203","114,907,879","-131,822,950",,,,,,,,,,,"67,516","9,557",,,,,,,,,"-3,235,768","-597,047",,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"119,029,785","9,275,352","8,450,675","96,617,792","4,685,966","51,031,595","146,410","360,211","648,750","23,238","313,652","207,555","130,295","282,180","929,248","39,053","127,857","329,525","453,629","1,339,831","141,932","41,424","275,729","479,415","511,764","550,436","528,670","547,781","727,971","685,753","1,191,393","1,218,890","384,042","499,063","1,065,834","306,333","257,913","220,108","122,900","1,516,762","62,363","2,536,075",,,,
		OtherNonCashItems,"891,746","970,886","1,034",,"-704,309","641,809","925,833","0","0","66,547",,,,,"-1,024,540","1,024,540","3,195,256","1,944,772","2,415,895","-776,881","-251,764","35,382","612,975","-1,492,342","-45,972","573,425","729,309","607,819","943,435","1,447,201","-1,623,339",,,,"-1,124,264","-74,116",,,"123,287","4,535,983","-1,586,600","-3,009,879",,,,
		ChangeInWorkingCapital,"-192,031,540","-63,627,000","-21,074,546","-80,613,458","-26,716,535","-9,299,139","-2,563,264","-560,337","-48,728","-651,215","-706,407","-306,504","-413,524","-263,746","-302,774","-938,532","-1,170,180","-2,330,661","4,730,058","-2,751,631","-762,572","-1,845,090","2,015,651","1,188,506","-3,318,389","2,492,857","-647,404","2,794,632","210,457","1,400,332","5,781,760","-5,898,153","-577,975","946,282","426,714","-85,738","57,849","134,428","23,064","-121,086","66,113","-10,095","-1,020",,,"400"
			ChangeInReceivables,,,,,,"0",,"0","117,811","-117,811",,,,,"102,098","-102,098","0","0","116,804","-7,294","-12,939","-8,328","-14,216","46,481","12,557","-15,275","1,814,376","-1,622,656","58,773","-546,101","10,293,003","-10,435,000","262,050","-10,000","60,000","-80,000",,,,,,,,,,
				ChangesInAccountReceivables,,,,,,"0",,"0","117,811","-117,811",,,,,"102,098","-102,098","0","0","116,804","-7,294","-12,939","-8,328","-14,216","46,481","12,557","-15,275","1,814,376","-1,622,656","58,773","-546,101","10,293,003","-10,435,000","262,050","-10,000","60,000","-80,000",,,,,,,,,,
			ChangeInPrepaidAssets,"-12,247,526","-12,497,573","28,836,347","-29,654,241","1,067,941","-113,847","471,587","113,586","167,210","-108,324","-590,089","32,077","67,489","55,364","86,178","24,668","-390,814","-91,183","604,887","19,840","97,370","-386,903","-74,834","-171,953","-27,051","192,352","-223,644","9,483","25,207","26,248","-193,289","10,855","-210,022","-8,015","-9,429","14,586","14,747","9,667","17,583","17,084","17,255","-88,855","1,090",,,
			ChangeInPayablesAndAccruedExpense,"13,564,576","756,144","10,419,892","748,266","1,640,275","-13,775","-375,278","178,405","99,594","73,961","166,575","6,170","-103,017","-66,975","-93,721","-624,528","-117,449","110,104","4,008,367","-3,339,780","-823,047","-1,099,415","1,240,085","-88,172","-2,423,411","1,953,751","-2,238,136","4,407,805","126,477","1,920,185","-2,371,758","4,525,992","-630,003","964,297","382,393","-20,324","239,707","96,011","-148,034","97,490","28,443","75,260",,,,"400"
				ChangeInPayable,"10,854,165","-1,087,007",,,,,,,,,,,,,,"-624,528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"10,854,165","-1,087,007",,,,,,,,,,,,,,"-624,528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"2,710,411","1,843,151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400"
					ChangeInInterestPayable,"2,710,411","1,843,151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-193,228,991","-51,868,867","-60,330,785","-51,707,483","-29,321,856","-9,152,816","-2,643,611","-835,184","-403,972","-474,676","-277,052","-321,716","-355,765","-230,694","-397,329","-236,574","-661,917","-199,582","201,203","375,603","-23,956","-351,647","864,616","1,402,150","-878,415","359,960",,,,,,,,,,,,,"-82,145","0",,,,,,
			ChangeInOtherCurrentLiabilities,"-119,599","-16,704","0","0","-102,895","-18,701","-15,962","-17,144","-29,371","-24,365","-5,841","-23,035","-22,231","-21,441","0","0","0","-2,150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,"0","200,000","0","1,203",,,,"2,069",,,,,,,,,"-6,250","0","53,395","28,750","235,660","-235,660","415","3,500",,,,
InvestingCashFlow,"-862,678,809","-209,424,570","-519,693,543","-99,761,022","-33,799,674","-238,662,438","-66,162,485","-10,427,722","-5,166,009","468,703","301,675","306,915","381,914","224,449","1,342,917","2,994","545,916","-6,050,629","-2,773,254","2,769,660","-2,097","-2,097","-128,703","-2,404,752","-1,154,194","-2,097","-35,866","-1,852","16,479","-37,147","-994,092","-1,774,903","-5,100,800","0","-2,207,000","-970,603","-619,912","795,482","133,385","-1,281,881","-387,074","-325,000",,"0",,
	CashFlowFromContinuingInvestingActivities,"-862,678,809","-209,424,570","-519,693,543","-99,761,022","-33,799,674","-238,662,438","-66,162,485","-10,427,722","-5,166,009","468,703","301,675","306,915","381,914","224,449","1,342,917","2,994","545,916","-6,050,629","-2,773,254","2,769,660","-2,097","-2,097","-128,703","-2,404,752","-1,154,194","-2,097","-35,866","-1,852","16,479","-37,147","-994,092","-1,774,903","-5,100,800","0","-2,207,000","-970,603","-619,912","795,482","133,385","-1,281,881","-387,074","-325,000",,"0",,
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-4,750","-12,000","-90,800",,,,,,,
		NetPPEPurchaseAndSale,"-689,994,083","-6,534,120","-486,635,505","-99,779,060","-33,823,674","-88,678,438","-66,986,329","-10,930,923",,,"-1","-5,224","0","0","0","2,994","545,916","-5,800,629","-1,497","-2,097","-2,097","-2,097","-1","-2,096","-4,194","-2,097","-35,866","-1,852","16,479","-37,147","-28,060","-24,903","0","0","-7,000","0","0","-10,000","0","0","0","-325,000",,,,
			PurchaseOfPPE,"-689,994,083","-6,534,120","-486,635,505","-99,779,060","-33,823,674","-88,678,438","-66,986,329","-10,930,923",,,"-1","-5,224","0","0","0","2,994","545,916","-5,800,629","-1,497","-2,097","-2,097","-2,097","-1","-2,096","-4,194","-2,097","-35,866","-1,852","16,479","-37,147","-28,060","-24,903","0","0","-7,000","0","0","-10,000","0","0","0","-325,000",,,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,"-64,000","24,000","24,000","16,000","823,844","503,201","306,646","468,703","301,676","312,139","381,914","224,449","1,342,917","0","0","-250,000","-2,771,757","2,771,757",,,"-128,702","-2,402,656",,,,"0",,,"-966,032","-1,750,000",,,"-1,700,000","-1,100,000","-350,000","0",,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,"0","0","0","0","0","0","0","-250,000","0","0",,,"-128,702","-2,402,656",,,,"0",,,"-966,032","-1,750,000",,,"-1,700,000","-1,100,000","-350,000","0",,,,,,,,
			SaleOfIntangibles,,,"-64,000","24,000","24,000","16,000","823,844","503,201","306,646","468,703","301,676","312,139","381,914","224,449","1,342,917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,"-10,499,825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-500,000","0",,,,,,,,,,
			PurchaseOfBusiness,,"-10,499,825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-500,000","0",,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-3,016,000","0","-3,000,000","0","0","-150,000,000","823,844","503,201","306,646","468,703","301,676","312,139","381,914","224,449",,,,,,,,,,,,,,,,,"0","0",,,"0","129,397","234,838","817,482","576,477","-1,112,611",,,,,,
			PurchaseOfInvestment,"-3,000,000","0","-3,000,000","0","0","-150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-1,112,611",,,,,,
			SaleOfInvestment,,"0",,,"24,000","16,000","823,844","503,201","306,646","468,703","301,676","312,139","381,914","224,449",,,,,,,,,,,,,,,,,"0","0",,,"0","129,397","234,838","817,482",,,,,,,,
		InterestReceivedCFI,,,"5,962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-159,168,901","-192,390,625",,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,"-14,650",,,,,,
FinancingCashFlow,"810,450,451","85,472,980","729,665,537","-878,082","-3,809,984","312,357,009","194,558,635","28,262,889","6,484,389","385,117","165,677",,,,"0","-393,931","273,461","120,470","9,381,915","7,854,307","3,045,105","167,292","4,903,798","-1,546,985","-6,116,263","-1,248,440","-757,413","-747,593","-3,554,906","5,568,750","-700,460","0","5,588,988","0","525,000","697,596","4,555,000","0","793,000","0","-132,000","4,685,991","675","4,000",,
	CashFlowFromContinuingFinancingActivities,"810,450,451","85,472,980","729,665,537","-878,082","-3,809,984","312,357,009","194,558,635","28,262,889","6,484,389","385,117","165,677",,,,"-1,024,540","630,609","273,461","120,470","9,381,915","7,854,307","3,045,105","167,292","4,903,798","-1,546,985","-6,116,263","-1,248,440","-757,413","-747,593","-3,554,906","5,568,750","-700,460","0","5,588,988","0","525,000","697,596","4,555,000","0","793,000","0","-132,000","4,685,991","675","4,000",,
		NetIssuancePaymentsOfDebt,,,"728,812,500","0",,,"0","0",,,,,,,"0","0","0","0","856,979","4,036,714","550,000","-1,228,000","203,001","-1,546,985","-6,116,263","-1,248,440","-757,413","-42,500","-4,210,000","5,550,000","2,022,500","0",,,"500,000","0","0","0","0","152,974","0","-1,082,974","675","4,000",,
			NetLongTermDebtIssuance,,,"728,812,500","0",,,"0","0",,,,,,,"0",,,"0","856,979","4,036,714","550,000","-1,228,000","203,001","-1,984,055","-5,679,193","-1,248,440","-1,866,788","1,066,875","-4,210,000","5,550,000","2,022,500","0",,,,,,,,,,"-152,974","675",,,
				LongTermDebtIssuance,,,"728,812,500","0",,,"0","0",,,,,,,"0",,,"0","-611,307","5,450,000","-3,850,000","4,500,000",,,"0","0","5,000,000","0","-5,000,000","19,600,000",,,,,,,,,,,,,"675",,,
				LongTermDebtPayments,,,,,,,,,,,,,,,"0",,,"0","1,468,286","-1,413,286","4,400,000","-5,728,000","203,001","-1,984,055","-5,679,193","-1,248,440","-6,866,788","1,066,875","790,000","-14,050,000",,,,,,,,,,,,"-152,974",,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,"-1,109,375",,,,,,,"0","0","0","0","0","152,974","-152,974","-930,000",,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,"-1,109,375",,,,,,,"0","0","0","0","0","152,974","-152,974","-930,000",,,,
		NetCommonStockIssuance,"85,792,096","88,127,270","-17","0","-2,335,157","327,103,650","200,205,262","28,966,733","6,659,712","401,891","172,440",,,,"0",,,"0","10,915,510","1,405,843","2,490,198","1,262,865",,,,,,,,,"0","0",,,"25,000","697,596",,,"743,000","0","0","5,768,965",,,,
			CommonStockIssuance,"85,792,096","88,127,270","-17","0","-2,335,157","327,103,650","200,205,262","28,966,733","6,659,712","401,891","172,440",,,,"0","0","0","0","10,915,510","1,405,843","2,490,198","1,262,865",,,,,,"0",,,"0","0",,,"25,000","697,596","5,055,000","0","743,000","0","0","5,768,965","0","0",,
		ProceedsFromStockOptionExercised,"1,285,238","0","1,285,240","-1","-1","160,164","459,574",,,,,,,,"0","0","0","0","-2,390,574","2,411,750","4,907","132,427",,,"0","0","0","0","1","18,750","111,000","0",,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-5,439,383","-2,654,290","-432,186","-878,081","-1,474,826","-14,906,805","-6,106,201","-709,157","-237,823","-16,774","-6,763",,,,,,"273,461","120,470",,"0",,,,,,,"0","-705,093",,,,,,,"0","0",,,"50,000","-152,974",,,,,,
OtherCashAdjustmentInsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,
EndCashPosition,"118,511,331","118,511,331","268,522,019","32,854,092","170,615,847","211,934,086","141,322,776","17,252,110","775,119","474,546","692,963","1,342,985","1,688,426","1,964,484","2,551,171","3,188,780","4,232,611","5,367,963","14,948,529","4,041,890","1,095,721","493,452","4,998,314","1,294,950","7,158,779","1,420,390","2,555,151","3,408,839","1,487,242","9,477,969","5,082,569","5,556,584","6,498,035","5,410,629","3,610,262","5,864,388","6,391,293","2,916,476","2,354,169","1,525,799","3,315,294","4,006,244","55","3,572","5,485","4,482"
	ChangesInCash,"-93,422,755","-150,010,688","235,667,927","-137,761,755","-41,318,239","70,611,310","124,070,666","16,476,991","300,573","-218,417","-650,022","-345,441","-276,058","-586,687","-637,609","-1,043,831","-1,135,352","-9,580,581","10,605,281","2,934,076","596,297","-4,503,306","3,733,580","-5,862,382","5,741,141","-1,137,368","-833,012","1,921,098","-7,985,420","4,386,548","-474,015","-941,452","1,087,407","1,800,367","-2,254,126","-526,905","3,474,817","562,307","828,370","-1,789,495","-690,950","3,877,092","-3,517","-1,913","1,003","-20,171"
	EffectOfExchangeRateChanges,,,,,,,,,,,"0","0","0","0","0","0","0","15","301,358","12,093","5,972","-1,556","-30,216","-1,447","-2,752","2,607","-20,676","499","-5,307","8,852",,,,,,,,,,,,,,,,
	BeginningCashPosition,"211,934,086","268,522,019","32,854,092","170,615,847","211,934,086","141,322,776","17,252,110","775,119","474,546","692,963","1,342,985","1,688,426","1,964,484","2,551,171","3,188,780","4,232,611","5,367,963","14,948,529","4,041,890","1,095,721","493,452","4,998,314","1,294,950","7,158,779","1,420,390","2,555,151","3,408,839","1,487,242","9,477,969","5,082,569","5,556,584","6,498,035","5,410,629","3,610,262","5,864,388","6,391,293","2,916,476","2,354,169","1,525,799","3,315,294","4,006,244","129,152","3,572","5,485","4,482","24,653"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,"0","0","0","0","-23,974","12,191","17,242","0","6,834","8,536","19,683","7,999",,,"6,402","8,260",,,,"0",,,,"0","0","0","0","0","0",,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,"0","0","0","0","1,175,002","-87,994","123,309","333,608","525,467","204,493","785,915","401,159","321,768","855,266","487,285","317,821",,,"20","0",,,,"230","0","0","0","0","0",,,
CapitalExpenditure,"-689,994,083","-6,534,120","-486,635,505","-99,779,060","-33,823,674","-88,678,438","-66,986,329","-10,930,923",,,"-1",,,,,,,"-6,050,629","-1,497","-2,097","-2,097","-2,097","-128,703","-2,404,752","-1,154,194","-2,097","-35,866","-1,852",,"-37,147","-994,092","-1,774,903",,,"-1,707,000","-1,100,000","-354,750","-22,000","-590,800","-154,620",,"-325,000",,,,
IssuanceOfCapitalStock,"85,792,096","88,127,270","-17","0","-2,335,157","327,103,650","200,205,262","28,966,733","6,659,712","401,891","172,440",,,,"0","0","0","0","10,915,510","1,405,843","2,490,198","1,262,865",,,,,,"0",,,"0","0",,,"25,000","697,596","5,055,000","0","743,000","0","0","5,768,965","0","0",,
IssuanceOfDebt,,,"806,312,500","0",,,"0","0",,,,,,,"0","0","0","0","-611,307","5,450,000","-3,850,000","4,500,000",,,"0","0","5,000,000","0","-5,000,000","19,600,000",,,,,,,,,,,,,"675","4,000",,
RepaymentOfDebt,,,,,,,,,,,,,,,"0","0","0","0","1,468,286","-1,413,286","4,400,000","-5,728,000","203,001","-1,546,985","-6,116,263","-1,248,440","-5,757,413","-42,500","790,000","-14,050,000",,,,,"0","0","0","0","0","152,974","0","-1,082,974",,,,
FreeCashFlow,"-731,188,480","-32,593,218","-460,939,572","-136,901,711","-37,532,255","-91,761,699","-71,311,813","-12,289,099","-6,490,462","-1,072,237","-1,117,375","-737,397","-657,972","-811,136","-1,980,526","-649,900","-1,408,813","-9,701,051","3,995,123","-7,691,988","-2,448,808","-4,670,598","-1,170,218","-4,315,397","11,857,404","111,072","-75,599","2,668,691","-4,430,514","-1,182,202","226,445","-941,452","-4,501,581","1,800,367","-2,279,126","-1,353,898","-815,021","-255,175","-688,815","-662,234","-171,876","-808,899","-4,192","-5,913","-3,997","-20,171"
