name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
		OtherNonCashItems,"12,361,000","3,225,000","6,168,000","7,222,000","-4,254,000","7,519,000","5,806,000","4,536,000","-6,612,000","-6,507,000","-3,220,000","14,379,000","-14,815,000","-16,112,000","15,162,000","5,164,000","7,532,000","-10,582,000","7,341,000","-5,061,000","1,965,000","-34,000","9,972,000","-1,174,000","-2,712,000","-5,541,000","1,284,000","5,928,000","-15,399,000","-6,012,000","5,252,000","-7,482,000","6,891,000","-3,819,000","-1,341,000","-326,000","384,000","-6,799,000","-2,782,000","1,378,000",,,,"-1,100,000",,,,,,"3,247,000",,,,,,"10,863,000","11,270,000","-21,940,000","16,671,000","1,800,000","2,751,000","-2,344,000","6,574,000","-1,217,000","3,947,000","-5,727,000","-7,971,000","4,752,000","3,439,000","-4,287,000","728,000","2,673,000","-4,164,000","-1,296,000","264,000","3,471,000","1,861,000","842,000","723,000","4,786,000","-1,350,000","5,761,000","3,445,000","5,316,000","1,074,000","-4,123,000","-442,000","3,268,000","1,625,000","-1,520,000","-5,000,000","-400,000","3,300,000","-7,600,000","13,500,000","1,900,000","2,200,000","-1,800,000","13,800,000","-4,500,000","2,600,000","-1,600,000","1,600,000","-300,000","1,400,000","-2,300,000","4,000,000","2,300,000","700,000","-2,400,000",,,"2,500,000","-200,000","100,000","900,000","1,100,000","-100,000","-7,200,000","300,000","9,000,000","-1,500,000"
		ChangeInWorkingCapital,"4,674,000","-2,810,000","8,476,000","6,191,000","-7,183,000","8,653,000","565,000","-11,713,000","-6,242,000","4,889,000","1,137,000","888,000","-4,004,000","3,630,000","119,000","-3,364,000","-3,561,000","2,702,000","-2,948,000","3,043,000","-4,252,000","4,587,000","1,991,000","-496,000","-4,807,000","1,874,000","-136,000","-739,000","306,000","71,000","1,656,000","-1,036,000","-1,379,000","2,757,000","-283,000","345,000","8,353,000","-76,000","2,260,000","-1,489,000","3,817,000","3,305,000","1,994,000","-1,209,000","36,000","-403,000","11,037,000","-6,142,000","10,878,000","1,509,000","-31,581,000","-4,478,000","10,399,000","-6,997,000","2,565,000","-18,104,000","-1,296,000","-1,449,000","5,028,000","-3,329,000","188,000","2,003,000","1,958,000","3,184,000","-478,000","-1,310,000","994,000","-1,096,000","-1,325,000","6,680,000","6,557,000","-5,821,000","-4,786,000","3,247,000","772,000","370,000","-4,124,000","4,773,000","1,333,000","-226,000","-3,350,000","69,000","4,560,000","-1,289,000","-5,407,000","-10,201,000","3,366,000","2,078,000","-2,268,000","3,767,000","2,300,000","900,000","-6,200,000","4,400,000","-1,400,000","1,100,000","-4,800,000","1,700,000","-9,800,000","4,400,000","-6,100,000","-1,100,000","-1,900,000","3,200,000","-3,900,000","3,600,000","-2,300,000","-500,000","600,000","3,100,000","-900,000","1,200,000","-1,300,000","700,000","400,000","-800,000","-1,900,000","1,800,000","1,600,000","-300,000","-1,000,000","-500,000"
			ChangeInReceivables,"4,031,000","45,000","1,295,000","893,000","1,798,000","1,899,000","2,370,000","-2,887,000","-9,457,000","-761,000","533,000","1,853,000","383,000","-2,346,000","-78,000","-1,333,000","-530,000","-620,000","-726,000","-830,000","580,000","-338,000","-527,000","265,000","596,000","-911,000","126,000","-241,000","201,000","-127,000","881,000","-1,007,000","-21,000","689,000","-886,000","1,201,000","864,000","-258,000","1,263,000","395,000","679,000","352,000","213,000","-22,000","1,007,000","78,000","1,546,000","531,000","2,706,000","-595,000","1,631,000","-310,000","2,351,000","140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"4,031,000","45,000","1,295,000","893,000","1,798,000","1,899,000","2,370,000","-2,887,000","-9,457,000","-761,000","533,000","1,853,000","383,000","-2,346,000","-78,000","-1,333,000","-530,000","-620,000","-726,000","-830,000","580,000","-338,000","-527,000","265,000","596,000","-911,000","126,000","-241,000","201,000","-127,000","881,000","-1,007,000","-21,000","689,000","-886,000","1,201,000","864,000","-258,000",,,,,,,,"78,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"643,000","-2,855,000","7,181,000","5,298,000","-8,981,000","6,754,000","-1,805,000","-8,826,000","3,215,000","5,650,000","604,000","-965,000","-4,387,000","5,976,000","197,000","-2,031,000","-3,031,000","3,322,000","-2,222,000","3,873,000","-4,832,000","4,925,000","2,518,000","-761,000","-5,403,000","2,785,000","-262,000","-498,000","105,000","198,000","775,000","-29,000","-1,358,000","2,068,000","603,000","-856,000","-1,716,000","182,000","997,000","-1,884,000","-2,301,000","8,392,000","-4,146,000","-1,187,000","-1,941,000","489,000","-2,586,000","1,779,000","-280,000","2,104,000","-1,586,000","-290,000","-549,000","-2,677,000","-23,453,000","-1,097,000","154,000","1,202,000","-1,751,000","457,000","885,000","662,000","1,932,000","-94,000","2,611,000","-1,856,000","342,000","-1,953,000","-1,919,000","7,418,000","7,094,000","-5,703,000","-6,738,000","3,371,000","-1,896,000","212,000","-3,270,000","4,111,000","-49,000","-836,000","-2,345,000","476,000",,"1,129,000","-3,761,000","3,577,000","-834,000","888,000","-3,677,000","3,878,000","-1,900,000","400,000","-3,500,000","5,400,000","-1,100,000",,,"2,800,000",,,"-2,900,000","2,400,000","800,000","1,900,000","-4,200,000","3,500,000",,,,,,,,,,,,,,,,
				ChangeInPayable,"643,000","-2,855,000","7,181,000","5,298,000","-8,981,000","6,754,000","-1,805,000","-8,826,000","3,215,000","5,650,000","604,000","-965,000","-4,387,000","5,976,000","197,000","-2,031,000","-3,031,000","3,322,000","-2,222,000","3,873,000","-4,832,000","4,925,000","2,518,000","-761,000","-5,403,000","2,785,000","-262,000","-498,000","105,000","198,000","775,000","-29,000","-1,358,000","2,068,000","603,000","-856,000","-1,716,000","182,000","997,000","-1,884,000","-2,301,000","8,392,000","-4,146,000","-1,187,000","-1,941,000","489,000","-2,586,000","1,779,000","-280,000","2,104,000","-1,586,000","-290,000","-549,000","-2,677,000","-23,453,000","-1,097,000","154,000","1,202,000","-1,751,000","457,000","885,000","662,000","1,932,000","-94,000","2,611,000","-1,856,000","342,000","-1,953,000","-1,919,000","7,418,000","7,094,000","-5,703,000","-6,738,000","3,371,000","-1,896,000","212,000","-3,270,000","4,111,000","-49,000","-836,000","-2,345,000","476,000",,"1,129,000","-3,761,000","3,577,000","-834,000","888,000","-3,677,000","3,878,000","-1,900,000","400,000","-3,500,000","5,400,000","-1,100,000",,,"2,800,000",,,"-2,900,000","2,400,000","800,000","1,900,000","-4,200,000","3,500,000",,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"901,000","-4,137,000","8,522,000","4,012,000","-7,496,000","5,626,000","-351,000","-9,885,000","4,821,000","4,528,000","2,040,000","-1,875,000","-3,135,000","4,454,000","1,486,000","-3,320,000","-3,649,000","3,557,000","-1,970,000","4,052,000","-5,118,000","4,354,000","2,466,000","-521,000","-5,345,000","2,811,000","-332,000","-525,000","213,000","290,000","703,000","159,000","-1,233,000","2,231,000","478,000","-843,000","-1,258,000","1,008,000","190,000","-748,000","-2,527,000","9,569,000","-4,644,000","176,000","-2,481,000","1,587,000","-3,039,000","3,052,000","-810,000","2,780,000","-1,808,000","1,453,000","-321,000","-1,858,000","273,000","-1,097,000","154,000","1,202,000","-1,751,000","457,000","885,000","662,000","1,932,000","-94,000","2,611,000","-1,856,000","342,000","-1,953,000","-1,919,000","7,418,000","7,094,000","-5,703,000","-6,738,000","3,371,000","-1,896,000","212,000","-3,270,000","4,111,000","-49,000","-836,000","-2,345,000","476,000",,"1,129,000","-3,761,000","3,577,000","-834,000","888,000","-3,677,000","3,878,000","-1,900,000","400,000","-3,500,000","5,400,000","-1,100,000",,,"2,800,000",,,"-2,900,000","2,400,000","800,000","1,900,000","-4,200,000","3,500,000",,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"901,000","-4,137,000","8,522,000","4,012,000","-7,496,000","5,626,000","-351,000","-9,885,000","4,821,000","4,528,000","2,040,000","-1,875,000","-3,135,000","4,454,000","1,486,000","-3,320,000","-3,649,000","3,557,000","-1,970,000","4,052,000","-5,118,000","4,354,000","2,466,000","-521,000","-5,345,000","2,811,000","-332,000","-525,000","213,000","290,000","703,000","159,000","-1,233,000","2,231,000","478,000","-843,000","-1,258,000","1,008,000","190,000","-748,000","-2,527,000","9,569,000","-4,644,000","176,000","-2,481,000","1,587,000","-3,039,000","3,052,000","-810,000","2,780,000","-1,808,000","1,453,000","-321,000","-1,858,000","273,000","-1,097,000","154,000","1,202,000","-1,751,000","457,000","885,000","662,000","1,932,000","-94,000","2,611,000","-1,856,000","342,000","-1,953,000","-1,919,000","7,418,000","7,094,000","-5,703,000","-6,738,000","3,371,000","-1,896,000","212,000","-3,270,000","4,111,000","-49,000","-836,000","-2,345,000","476,000",,"1,129,000","-3,761,000","3,577,000","-834,000","888,000","-3,677,000","3,878,000","-1,900,000","400,000","-3,500,000","5,400,000","-1,100,000",,,"2,800,000",,,"-2,900,000","2,400,000","800,000","1,900,000","-4,200,000","3,500,000",,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-258,000","1,282,000","-1,341,000","1,286,000","-1,485,000","1,128,000","-1,454,000","1,059,000","-1,606,000","1,122,000","-1,436,000","910,000","-1,252,000","1,522,000","-1,289,000","1,289,000","618,000","-235,000","-252,000","-179,000","286,000","571,000","52,000","-240,000","-58,000","-26,000","70,000","27,000","-108,000","-92,000","72,000","-188,000","-125,000","-163,000","125,000","-13,000","-458,000","-826,000","807,000","-1,136,000","226,000","-1,177,000","498,000","-1,363,000","540,000","-1,098,000","453,000","-1,273,000","530,000","-676,000","222,000","-1,743,000","-228,000","-819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,439,000",,,,"-970,000",,,,,"-5,708,000","-3,878,000","8,597,000","-4,460,000","23,429,000","-17,007,000","-1,450,000","-2,651,000","6,779,000","-3,786,000","-697,000","1,341,000","26,000","3,278,000","-3,089,000","546,000","652,000","857,000","594,000","-738,000","-537,000","-118,000","1,952,000","-124,000","2,668,000","158,000","-854,000","662,000","1,382,000","610,000","-1,005,000","-407,000",,"-2,418,000","-1,646,000","-13,778,000","4,200,000","1,190,000","1,409,000","-111,000","4,200,000","500,000","-2,700,000","-1,000,000","-300,000",,,"-1,100,000",,,"-3,200,000","-3,500,000","-2,700,000","1,300,000","300,000","100,000",,,,,,,,,,,,,,,,
		DividendReceivedCFO,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
