name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
	InterestIncomeNonOperating,"401,000","117,000","47,000","160,000","77,000","132,000","65,000","161,000","61,000","231,000","158,000","232,000","137,000","415,000","139,000","1,121,000","441,000","778,000","655,000","402,000","211,000","137,000","118,000","128,000","267,000","138,000","69,000","30,028,000","170,000","174,000","152,000","267,000","190,000","419,000","308,000","480,000","323,000","332,000","337,000","417,000","504,000","233,000","331,000","247,000","305,000","459,000","295,000","182,000","261,000","449,000","565,000","692,000","943,000","1,239,000"
	InterestExpenseNonOperating,"35,770,000","7,051,000","7,033,000","11,483,000","10,203,000","7,039,000","7,481,000","7,701,000","7,865,000","7,967,000","8,217,000","8,858,000","9,542,000","8,703,000","8,469,000","7,925,000","7,869,000","3,560,000","3,619,000","3,837,000","3,906,000","3,517,000","3,067,000","2,049,000","1,583,000","1,694,000","3,389,000","1,231,000","3,300,000","2,363,000","2,781,000","2,978,000","921,000","899,000","877,000","631,000","789,000","818,000","964,000","996,000","1,152,000","623,000","2,021,000","770,000","1,297,000","455,000","1,610,000","660,000","4,676,000","5,993,000","6,732,000","5,624,000","6,973,000","5,261,000"
OtherIncomeExpense,"119,085,000","21,558,000","61,706,000","13,223,000","22,598,000","24,710,000","15,687,000","18,898,000","14,064,000","13,980,000","7,631,000","12,550,000","13,315,000","15,203,000","-55,893,000","50,048,000","21,568,000","15,068,000","2,579,000","3,980,000","3,188,000","4,428,000","3,436,000","5,241,000","5,578,000","-2,396,000","-93,000","69,956,000","-37,528,000","-4,451,000","-12,409,000","17,863,000","-5,164,000","13,933,000","-16,849,000","11,511,000","7,392,000","7,839,000","17,628,000","-15,417,000","4,950,000","-842,000","-54,782,000","24,943,000","4,425,000","12,377,000","71,130,000","-6,451,000","-3,945,000","-3,090,000","-3,401,000","-3,168,000","-7,503,000","-2,040,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,546,000",,,,,,,,,,,,,,
	EarningsFromEquityInterest,"33,961,000","8,779,000","7,301,000","10,618,000","7,263,000","8,316,000","7,905,000","8,271,000","4,913,000","6,063,000","6,506,000","7,874,000","6,862,000","7,682,000","7,645,000","9,323,000","6,225,000","7,150,000","2,780,000","3,630,000","3,327,000","3,875,000","2,820,000","5,008,000","4,708,000","3,533,000","2,368,000","5,894,000","3,282,000","-219,000","5,996,000","7,308,000","13,183,000","15,269,000","16,345,000","18,151,000","18,775,000","14,787,000","18,119,000",,,,,"22,782,000",,"15,361,000",,,,,,,,
	SpecialIncomeCharges,"3,494,000","-30,000","2,514,000","981,000","29,000","8,000","1,685,000","-25,000","-299,000",,"-2,679,000","6,000","-151,000","0","-66,000","-243,000","237,000","8,000","161,000","2,000","31,000","0","-12,000","5,000","50,000","-30,000,000","-385,000","65,728,000","-40,930,000","-2,517,000","-12,517,000","-8,070,000","-18,927,000","-2,658,000","-13,799,000","-6,107,000","-12,388,000","-8,354,000","24,436,000","-29,963,000","4,950,000","-842,000","1,742,000","2,161,000","4,425,000","-2,984,000","-2,952,000","-6,451,000","-3,945,000","-3,090,000","-3,401,000","-3,168,000","-7,503,000","-2,040,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","30,000,000","0","0","16,460,000","2,502,000","12,288,000","8,675,000","17,470,000","2,658,000","14,095,000","4,849,000","12,232,000","8,423,000",,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"547,000",,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-65,728,000",,,,,,,,,,,,,,,,"-2,708,000",,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-24,470,000",,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"3,494,000","-30,000","2,514,000","981,000","29,000","8,000","1,685,000","-25,000","-299,000",,"-2,679,000","6,000","-151,000","0","-66,000","-243,000","237,000","8,000","161,000","2,000","31,000",,"-12,000","5,000","50,000","0","-385,000","0",,"-15,000","-229,000","605,000","-1,457,000","0","296,000","-1,258,000","-156,000","69,000","319,000",,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"81,630,000","12,809,000","51,891,000","1,624,000","15,306,000","16,386,000","6,097,000","10,652,000","9,450,000","7,917,000","3,804,000","4,670,000","6,604,000","7,521,000","-63,472,000","40,968,000","15,106,000","7,910,000","-362,000","348,000","-170,000","553,000","628,000","228,000","820,000","24,071,000","-2,076,000","-1,666,000","120,000","-1,715,000","-5,888,000","18,625,000","580,000","1,322,000","-19,395,000","-533,000","1,005,000","1,406,000","-920,000",,,,,,,,,,,,,,,
PretaxIncome,"381,268,000","77,448,000","147,120,000","77,769,000","78,931,000","91,893,000","87,762,000","91,882,000","84,080,000","98,448,000","78,625,000","94,506,000","77,734,000","62,877,000","31,343,000","84,559,000","79,227,000","85,016,000","56,326,000","70,594,000","88,482,000","80,378,000","43,502,000","60,680,000","87,962,000","65,124,000","4,209,000","158,097,000","8,575,000","66,907,000","-165,057,000","81,074,000","34,967,000","54,482,000","275,358,000","81,437,000","99,245,000","61,133,000","122,775,000","39,385,000","93,039,000","64,219,000","89,598,000","59,736,000","66,690,000","18,911,000","70,265,000","58,148,000","77,295,000","30,112,000","28,003,000","38,018,000","77,034,000","89,246,000"
TaxProvision,"85,721,000","18,374,000","30,214,000","17,611,000","19,522,000","22,078,000","21,777,000","18,687,000","19,684,000","22,828,000","17,056,000","19,508,000","18,734,000","13,767,000","9,262,000","6,482,000","18,493,000","18,603,000","71,859,000","23,901,000","27,062,000","24,592,000","7,034,000","20,032,000","30,360,000","16,230,000","3,627,000","51,589,000","8,982,000","21,866,000","-61,465,000","20,671,000","11,475,000","13,328,000","114,366,000","24,416,000","29,544,000","16,257,000","48,544,000","1,051,000","31,909,000","20,357,000","27,558,000","19,831,000","20,349,000","5,244,000","17,231,000","22,224,000","29,583,000","13,256,000","8,400,000","11,697,000","28,574,000","35,710,000"
NetIncomeCommonStockholders,"295,132,000","59,010,000","116,861,000","59,914,000","59,347,000","69,749,000","65,742,000","73,171,000","64,258,000","75,499,000","61,449,000","74,810,000","58,878,000","48,978,000","21,935,000","77,919,000","60,663,000","66,441,000","-15,690,000","46,553,000","61,263,000","55,719,000","36,286,000","40,503,000","57,477,000","48,791,000","-515,000","103,870,000","-17,147,000","45,257,000","-103,307,000","61,214,000","26,437,000","45,044,000","165,588,000","60,446,000","72,870,000","47,174,000","76,406,000","40,521,000","64,024,000","46,744,000","64,272,000","45,663,000","46,209,000","13,510,000","52,892,000","35,887,000","47,640,000","16,843,000","19,578,000","26,285,000","48,417,000","53,484,000"
	NetIncome,"295,132,000","59,010,000","116,861,000","59,914,000","59,347,000","69,749,000","65,742,000","73,171,000","64,258,000","75,499,000","61,449,000","74,810,000","58,878,000","48,978,000","21,935,000","77,919,000","60,663,000","66,441,000","-15,690,000","46,553,000","61,263,000","55,719,000","36,286,000","40,503,000","57,477,000","48,791,000","-515,000","103,870,000","-17,147,000","45,257,000","-103,307,000","61,214,000","26,437,000","45,044,000","165,588,000","60,446,000","72,870,000","47,174,000","76,406,000","40,521,000","64,024,000","46,744,000","64,272,000","45,663,000","46,209,000","13,510,000","52,892,000","35,887,000","47,640,000","16,843,000","19,578,000","26,285,000","48,417,000","53,484,000"
		NetIncomeIncludingNoncontrollingInterests,"295,547,000","59,074,000","116,906,000","60,158,000","59,409,000","69,815,000","65,985,000","73,195,000","64,396,000","75,620,000","61,569,000","74,998,000","59,000,000","49,110,000","22,081,000","78,077,000","60,734,000","66,413,000","-15,533,000","46,693,000","61,420,000","55,786,000","36,468,000","40,648,000","57,602,000","48,894,000","-310,000","104,034,000","-17,319,000","45,041,000","-103,592,000","60,403,000","23,492,000","41,154,000","160,992,000","57,021,000","69,701,000","44,876,000","74,231,000","38,334,000","61,130,000","43,862,000","62,040,000","39,905,000","46,341,000","13,667,000","53,034,000","35,924,000","47,712,000","16,856,000","19,603,000","26,321,000","48,460,000","53,536,000"
			NetIncomeContinuousOperations,"295,547,000","59,074,000","116,906,000","60,158,000","59,409,000","69,815,000","65,985,000","73,195,000","64,396,000","75,620,000","61,569,000","74,998,000","59,000,000","49,110,000","22,081,000","78,077,000","60,734,000","66,413,000","-15,533,000","46,693,000","61,420,000","55,786,000","36,468,000","40,648,000","57,602,000","48,894,000","582,000","106,508,000","-407,000","45,041,000","-103,592,000","60,403,000","23,492,000","41,154,000","160,992,000","57,021,000","69,701,000","44,876,000","74,231,000","38,334,000","61,130,000","43,862,000","62,040,000","39,905,000","46,341,000","13,667,000","53,034,000","35,924,000","47,712,000","16,856,000","19,603,000","26,321,000","48,460,000","53,536,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-892,000","-2,474,000","-16,912,000",,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-415,000","-64,000","-45,000","-244,000","-62,000","-66,000","-243,000","-24,000","-138,000","-121,000","-120,000","-188,000","-122,000","-132,000","-146,000","-158,000","-71,000","28,000","-157,000","-140,000","-157,000","-67,000","-182,000","-145,000","-125,000","-103,000","-205,000","-164,000","172,000","216,000","285,000","811,000","2,945,000","3,890,000","4,596,000","3,425,000","3,169,000","2,298,000","2,175,000","2,187,000","2,894,000","2,882,000","2,232,000","5,758,000","-132,000","-157,000","-142,000","-37,000","-72,000","-13,000","-25,000","-36,000","-43,000","-52,000"
DilutedNIAvailtoComStockholders,"295,132,000","59,010,000","116,861,000","59,914,000","59,347,000","69,749,000","65,742,000","73,171,000","64,258,000","75,499,000","61,449,000","74,810,000","58,878,000","48,978,000","21,935,000","77,919,000","60,663,000","66,441,000","-15,690,000","46,553,000","61,263,000","55,719,000","36,286,000","40,503,000","57,477,000","48,791,000","-515,000","103,870,000","-17,147,000","45,257,000","-103,307,000","61,214,000","26,437,000","45,044,000","165,588,000","60,446,000","72,870,000","47,174,000","76,406,000","40,521,000","64,024,000","46,744,000","64,272,000","45,663,000","46,209,000","13,510,000","52,892,000","35,887,000","47,640,000","16,843,000","19,578,000","26,285,000","48,417,000","53,484,000"
BasicEPS,,"0.64","1.27","0.64","0.62","0.73","0.69","0.77","0.67","0.79","0.64","0.78","0.62","0.51","0.22","0.78","0.61","0.67","-0.16","0.47","0.62","0.56","0.34","0.39","0.56","0.47","-0.01","0.97","-0.16","0.42",,"0.57","0.24","0.41",,"0.54","0.65","0.41","0.33","0.34","0.54","0.4",,"0.39","0.39","0.12",,"0.31","0.41","0.145",,"0.23","0.417","0.461"
DilutedEPS,,"0.64","1.26","0.63","0.62","0.73","0.69","0.76","0.67","0.79","0.64","0.78","0.62","0.51","0.22","0.78","0.6","0.66","-0.16","0.46","0.61","0.55","0.34","0.39","0.55","0.46","-0.01","0.96","-0.16","0.42",,"0.57","0.24","0.41",,"0.54","0.65","0.41","0.33","0.34","0.54","0.39",,"0.39","0.39","0.11",,"0.31","0.41","0.143",,"0.22","0.412","0.455"
BasicAverageShares,,"91,563,598","92,179,661","94,277,253","95,354,932","95,303,728","95,475,788","95,483,003","95,457,629","95,412,351","95,476,610","95,420,626","95,357,311","95,255,109","97,619,549","99,421,031","99,681,580","99,526,187","99,398,096","99,328,677","99,166,205","99,444,910","99,259,419","102,735,989","103,527,603","104,364,141","105,954,347","106,962,168","107,120,149","106,775,916",,"107,105,986","109,766,237","110,439,415",,"110,931,376","111,898,819","114,097,313","117,928,087","118,843,829","118,648,459","118,255,346",,"117,773,223","117,502,610","116,968,275",,"116,291,477","116,225,732","116,067,535",,"116,067,535","116,067,535","116,067,535"
DilutedAverageShares,,"91,800,294","92,501,653","94,483,975","95,529,189","95,558,863","95,785,349","95,730,696","95,633,571","95,756,372","95,932,391","95,811,198","95,677,204","95,821,354","98,571,419","100,420,766","100,571,737","100,512,287","99,398,096","100,260,255","100,150,926","100,690,968","100,537,794","103,815,585","104,819,028","105,762,919","107,427,889","108,184,304","107,120,149","107,146,494",,"107,444,284","110,116,630","110,886,043",,"111,749,381","112,662,563","114,737,154","118,515,360","119,452,881","119,257,911","118,859,141",,"118,590,285","118,353,937","117,957,245",,"117,647,749","116,225,732","117,423,807",,"117,423,807","117,423,807","117,423,807"
TotalOperatingIncomeAsReported,"335,007,000","71,573,000","102,215,000","87,468,000","73,751,000","82,414,000","89,081,000","88,770,000","82,434,000","98,267,000","82,880,000","98,462,000","80,535,000","63,644,000","103,145,000","50,395,000","71,549,000","79,888,000","59,652,000","73,681,000","92,347,000","83,205,000","45,823,000","62,373,000","88,458,000","42,609,000","9,605,000","130,966,000","11,585,000","70,811,000","-156,540,000","65,160,000","35,118,000","53,640,000","295,322,000","82,121,000","98,706,000","60,213,000","124,212,000","67,307,000","89,359,000","65,711,000","149,783,000","34,769,000","63,257,000","21,901,000","74,494,000","65,077,000","85,655,000","38,746,000","37,571,000","46,118,000","90,567,000","95,308,000"
TotalExpenses,"1,828,987,000","467,914,000","499,575,000","422,858,000","438,640,000","454,183,000","477,419,000","439,354,000","426,700,000","450,004,000","422,182,000","415,418,000","397,407,000","360,492,000","382,432,000","384,192,000","373,834,000","384,733,000","373,427,000","349,311,000","321,022,000","348,899,000","360,845,000","322,145,000","318,682,000","295,750,000","356,315,000","299,626,000","307,902,000","657,018,000","987,113,000","671,980,000","645,144,000","620,988,000","510,039,000","704,757,000","793,817,000","751,643,000","759,522,000","752,205,000","763,848,000","700,441,000","654,719,000","672,306,000","707,476,000","684,747,000","704,712,000","567,688,000","620,276,000","637,661,000","706,036,000","602,879,000","651,655,000","700,090,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"295,132,000","59,010,000","116,861,000","59,914,000","59,347,000","69,749,000","65,742,000","73,171,000","64,258,000","75,499,000","61,449,000","74,810,000","58,878,000","48,978,000","21,935,000","77,919,000","60,663,000","66,441,000","-15,690,000","46,553,000","61,263,000","55,719,000","36,286,000","40,503,000","57,477,000","48,791,000","-515,000","103,870,000","-17,147,000","45,257,000","-103,307,000","61,214,000","26,437,000","45,044,000","165,588,000","60,446,000","72,870,000","47,174,000","76,406,000","40,521,000","64,024,000","46,744,000","64,272,000","45,663,000","46,209,000","13,510,000","52,892,000","35,887,000","47,640,000","16,843,000","19,578,000","26,285,000","48,417,000","53,484,000"
NormalizedIncome,"292,423,560.745","59,032,882.708","114,863,299.592","59,154,706","59,325,163","69,742,920","64,475,110.857","73,190,925","64,487,034","75,499,000","63,546,848.661","74,805,236","58,992,609","48,978,000","21,981,496.698","78,143,289","60,478,851","66,434,752","-15,786,600","46,551,678","61,241,486","55,719,000","36,296,059.675","40,499,650","57,444,250","71,321,000","608,000","62,043,328","24,323,000","46,950,941","-95,451,161.932","67,226,150","39,155,944","47,050,790","174,557,350","64,720,900","81,566,376","53,305,836","91,009,751.366","55,526,592.941","60,771,670.332","47,319,091.546","63,065,793.611","44,219,403.09","43,134,192.308","15,666,540.003","-794,877.108","39,872,446.172","50,075,136.037","18,851,500","21,958,809.306","28,478,301.278","53,136,933.795","54,708,000"
InterestIncome,"401,000","117,000","47,000","160,000","77,000","132,000","65,000","161,000","61,000","231,000","158,000","232,000","137,000","415,000","139,000","1,121,000","441,000","778,000","655,000","402,000","211,000","137,000","118,000","128,000","267,000","138,000","69,000","30,028,000","170,000","174,000","152,000","267,000","190,000","419,000","308,000","480,000","323,000","332,000","337,000","417,000","504,000","233,000","331,000","247,000","305,000","459,000","295,000","182,000","261,000","449,000","565,000","692,000","943,000","1,239,000"
InterestExpense,"35,770,000","7,051,000","7,033,000","11,483,000","10,203,000","7,039,000","7,481,000","7,701,000","7,865,000","7,967,000","8,217,000","8,858,000","9,542,000","8,703,000","8,469,000","7,925,000","7,869,000","3,560,000","3,619,000","3,837,000","3,906,000","3,517,000","3,067,000","2,049,000","1,583,000","1,694,000","3,389,000","1,231,000","3,300,000","2,363,000","2,781,000","2,978,000","921,000","899,000","877,000","631,000","789,000","818,000","964,000","996,000","1,152,000","623,000","2,021,000","770,000","1,297,000","455,000","1,610,000","660,000","4,676,000","5,993,000","6,732,000","5,624,000","6,973,000","5,261,000"
NetInterestIncome,"-35,369,000","-6,934,000","-6,986,000","-11,323,000","-10,126,000","-6,907,000","-7,416,000","-7,540,000","-7,804,000","-7,736,000","-8,059,000","-8,626,000","-9,405,000","-8,288,000","-8,330,000","-6,804,000","-7,428,000","-2,782,000","-2,964,000","-3,435,000","-3,695,000","-3,380,000","-2,949,000","-1,921,000","-1,316,000","-1,556,000","-3,320,000","28,797,000","-3,130,000","-2,189,000","-2,629,000","-2,711,000","-731,000","-480,000","-569,000","-151,000","-466,000","-486,000","-627,000","-579,000","-648,000","-390,000","-1,690,000","-523,000","-992,000","4,000","-1,315,000","-478,000","-4,415,000","-5,544,000","-6,167,000","-4,932,000","-6,030,000","-4,022,000"
EBIT,"417,038,000","84,499,000","154,153,000","89,252,000","89,134,000","98,932,000","95,243,000","99,583,000","91,945,000","106,415,000","86,842,000","103,364,000","87,276,000","71,580,000","39,812,000","92,484,000","87,096,000","88,576,000","59,945,000","74,431,000","92,388,000","83,895,000","46,569,000","62,729,000","89,545,000","66,818,000","7,598,000","159,328,000","11,875,000","69,270,000","-162,276,000","84,052,000","35,888,000","55,381,000","276,235,000","82,068,000","100,034,000","61,951,000","123,739,000","40,381,000","94,191,000","64,842,000","91,619,000","60,506,000","67,987,000","19,366,000","71,875,000","58,808,000","81,971,000","36,105,000","34,735,000","43,642,000","84,007,000","94,507,000"
EBITDA,"487,841,000"
ReconciledCostOfRevenue,"1,585,818,000","404,827,000","443,644,000","361,530,000","375,817,000","392,806,000","414,359,000","373,783,000","367,534,000","392,443,000","361,666,000","357,732,000","338,023,000","303,635,000","323,989,000","326,314,000","318,209,000","327,364,000","307,934,000","295,316,000","271,382,000","296,230,000","289,469,000","271,174,000","265,076,000","248,810,000","299,752,000","250,558,000","249,489,000","539,921,000","840,147,000","554,614,000","512,308,000","502,307,000","417,514,000","578,394,000","686,043,000","619,697,000","620,962,000","619,104,000","638,400,000","582,739,000","589,999,000","535,662,000","587,741,000","564,806,000","474,788,000","485,926,000","518,369,000","544,951,000","557,171,000","513,803,000","553,489,000","610,914,000"
ReconciledDepreciation,"70,803,000","17,620,000","18,604,000","17,484,000","17,095,000","15,897,000","15,216,000","14,893,000","14,951,000","15,614,000","15,694,000","15,195,000","15,711,000","15,122,000","16,405,000","15,272,000","14,359,000","14,061,000","14,422,000","13,936,000","14,223,000","13,976,000","13,464,000","12,421,000","12,764,000","11,905,000","13,611,000","13,295,000","25,272,000","26,443,000","48,398,000","22,347,000","18,040,000","17,013,000","19,184,000","17,485,000","16,498,000","17,358,000","16,879,000","-25,769,000","39,348,000","39,239,000","17,510,000","-23,303,000","59,481,000","19,315,000","18,633,000","-23,263,000","38,031,000","38,232,000","105,159,000","-19,107,000","36,432,000","36,865,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"295,132,000","59,010,000","116,861,000","59,914,000","59,347,000","69,749,000","65,742,000","73,171,000","64,258,000","75,499,000","61,449,000","74,810,000","58,878,000","48,978,000","21,935,000","77,919,000","60,663,000","66,441,000","-15,690,000","46,553,000","61,263,000","55,719,000","36,286,000","40,503,000","57,477,000","48,791,000","377,000","106,344,000","-235,000","45,257,000","-103,307,000","61,214,000","26,437,000","45,044,000","165,588,000","60,446,000","72,870,000","47,174,000","76,406,000","40,521,000","64,024,000","46,744,000","64,272,000","45,663,000","46,209,000","13,510,000","52,892,000","35,887,000","47,640,000","16,843,000","19,578,000","26,285,000","48,417,000","53,484,000"
