name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018
NetIncomeCommonStockholders,"1,261,314,000","113,640,000","490,489,000","340,271,000","316,930,000","227,383,000","260,352,000","198,440,000","185,742,000","27,036,000","14,277,000","2,207,000","4,770,000","2,214,000","7,584,000","-598,000","496,000","-1,340,000"
	NetIncome,"1,261,766,000","113,658,000","490,641,000","340,383,000","317,084,000","227,531,000","260,610,000","198,642,000","185,989,000","27,075,000","15,339,000","2,211,000","5,541,000","2,214,000","5,697,000","-598,000","3,825,000","-1,340,000"
		NetIncomeIncludingNoncontrollingInterests,"1,261,766,000","113,658,000","490,641,000","340,383,000","317,084,000","227,531,000","260,610,000","198,642,000","185,989,000","27,075,000","15,339,000","2,211,000","5,541,000","2,214,000","5,697,000","-598,000","3,825,000","-1,340,000"
			NetIncomeContinuousOperations,"1,261,766,000","113,658,000","490,641,000","340,383,000","317,084,000","227,531,000","260,610,000","198,642,000","185,989,000","27,075,000","15,339,000","2,211,000","5,541,000","2,214,000","5,697,000","-598,000","3,825,000","-1,340,000"
	OtherunderPreferredStockDividend,"452,000","18,000","152,000","112,000","154,000","148,000","258,000","202,000","247,000","39,000","1,062,000","4,000","771,000",,,"0","3,329,000",
AverageDilutionEarnings,"0",,,,,"0",,,,"0","0","0","50,000",,,"0","0",
DilutedNIAvailtoComStockholders,"1,261,314,000","113,640,000","490,489,000","340,271,000","316,930,000","227,383,000","260,352,000","198,440,000","185,742,000","27,036,000","14,277,000","2,207,000","4,820,000","2,214,000","7,584,000","-598,000","496,000","-1,340,000"
BasicEPS,,"0.38","1.64","1.14","1.07","0.77","0.91","0.7","0.66","0.1","0.06","0.01","0.02","0.02",,"-0.003","0.002","-0.006"
DilutedEPS,,"0.37","1.6","1.11","1.04","0.74","0.87","0.66","0.63","0.09","0.05","0.01","0.02","0.016",,"-0.003","0.002","-0.006"
BasicAverageShares,,"299,147,105","298,374,298","297,375,011","295,712,675","293,794,778","287,598,299","284,783,006","282,850,805","279,891,111","276,719,764","273,316,850","271,813,141","109,708,898",,"237,282,092","237,282,092","237,282,092"
DilutedAverageShares,,"306,614,220","306,010,113","305,939,624","305,861,051","305,412,419","300,613,251","299,258,765","297,162,309","295,184,958","292,789,235","292,771,122","292,185,665","136,428,379",,"268,804,679","268,804,679","268,804,679"
TotalOperatingIncomeAsReported,"1,024,344,000","187,065,000","251,819,000","290,857,000","294,603,000","226,312,000","256,117,000","192,242,000","188,104,000","23,385,000","10,553,000","-1,679,000","2,265,000","1,557,000","5,492,000","-1,063,000","3,422,000","-1,684,000"
TotalExpenses,"3,193,083,000","886,735,000","819,557,000","759,899,000","726,892,000","729,925,000","626,368,000","584,954,000","475,416,000","304,782,000","177,698,000","168,272,000","143,561,000","120,431,000","100,308,000","91,184,000","71,104,000","61,754,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,261,766,000","113,658,000","490,641,000","340,383,000","317,084,000","227,531,000","260,610,000","198,642,000","185,989,000","27,075,000","15,339,000","2,211,000","5,541,000","2,214,000","5,697,000","-598,000","3,825,000","-1,340,000"
NormalizedIncome,"1,257,351,800","142,453,564","557,082,600","238,773,570","285,681,596","227,531,000","260,610,000","198,642,000","185,989,000","27,075,000","15,339,000","2,211,000","5,541,000","2,214,000","5,697,000","-598,000","3,825,000","-1,340,000"
InterestIncome,,,,,,"2,619,000","8,536,000","1,779,000","2,081,000","5,790,000","6,913,000","3,231,000","2,864,000","658,000","461,000","477,000","463,000","436,000"
InterestExpense,,,,"2,995,000","2,795,000",,,,,,,,,,,,,
NetInterestIncome,,,,"-2,995,000","-2,795,000","2,619,000","8,536,000","1,779,000","2,081,000","5,790,000","6,913,000","3,231,000","2,864,000","658,000","461,000","477,000","463,000","436,000"
EBIT,"1,024,344,000","187,065,000","97,322,000","413,278,000","326,679,000","226,312,000","256,117,000","192,242,000","188,104,000","23,385,000","10,553,000","-1,679,000","2,265,000","1,557,000","5,492,000","-1,063,000","3,422,000","-1,684,000"
EBITDA,"1,077,149,000"
ReconciledCostOfRevenue,"1,051,381,000","261,821,000","257,347,000","270,957,000","261,256,000","264,994,000","267,284,000","258,727,000","192,271,000","103,707,000","32,547,000","30,845,000","27,900,000","24,104,000","19,525,000","16,843,000","12,973,000","11,660,000"
ReconciledDepreciation,"52,805,000","15,280,000","12,913,000","12,584,000","12,028,000","10,663,000","9,456,000","7,587,000","6,475,000","5,339,000","20,000","6,139,000","5,433,000","4,857,000","2,549,000","1,841,000","1,451,000","1,167,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,261,766,000","113,658,000","490,641,000","340,383,000","317,084,000","227,531,000","260,610,000","198,642,000","185,989,000","27,075,000","15,339,000","2,211,000","5,541,000","2,214,000","5,697,000","-598,000","3,825,000","-1,340,000"
TotalUnusualItemsExcludingGoodwill,"7,357,000","-36,404,000","-110,736,000","122,421,000","32,076,000",,,,,,,,,,,,,
TotalUnusualItems,"7,357,000","-36,404,000","-110,736,000","122,421,000","32,076,000",,,,,,,,,,,,,
NormalizedEBITDA,"1,069,792,000","238,749,000","220,971,000","303,441,000","306,631,000","236,975,000","265,573,000","199,829,000","194,579,000","28,724,000","10,573,000","4,460,000","7,698,000","6,414,000","8,041,000","778,000","4,873,000","-517,000"
TaxRateForCalcs,"0.4","0.209","0.4","0.17","0.021","0.006","0.015","0.27","0.022","0.072","0.27","0.126","0.18","0.125","0.064","0.27","0.036","0.27"
TaxEffectOfUnusualItems,"2,942,800","-7,608,436","-44,294,400","20,811,570","673,596","0","0","0","0","0","0","0","0","0","0","0","0","0"
