name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006
	TotalNonCurrentAssets,"6,285,093,000","6,220,732,000","6,120,132,000","6,088,209,000","6,085,467,000","6,061,399,000","6,035,743,000","6,105,129,000","6,117,537,000","6,127,296,000","6,104,463,000","6,078,875,000","5,968,607,000","4,971,741,000","4,956,886,000","4,945,458,000","4,927,302,000","4,206,340,000","4,219,757,000","4,182,965,000","4,158,723,000","4,136,327,000","4,039,670,000","4,013,322,000","4,003,946,000","3,677,512,000","3,612,874,000","3,587,015,000","2,419,000,000","2,397,165,000","2,378,005,000","2,386,646,000","2,381,227,000","2,363,220,000","2,350,413,000","2,343,950,000","2,318,676,000","2,307,698,000","2,288,477,000","2,283,281,000","2,277,545,000","2,288,737,000","2,287,628,000","2,295,422,000","2,288,533,000","2,292,760,000","2,302,115,000","2,120,671,000","2,121,120,000","2,127,520,000","2,086,479,000","2,091,332,000","2,098,918,000","2,112,607,000","2,139,454,000","2,122,282,000","2,102,572,000","1,860,864,000","1,837,287,000","1,798,063,000","1,779,508,000"
		NetPPE,"2,055,636,000","2,040,221,000","2,006,648,000","1,981,557,000","1,984,723,000","1,975,637,000","1,933,664,000","1,981,807,000","1,993,516,000","2,002,392,000","1,983,986,000","1,979,940,000","1,955,423,000","979,810,000","965,390,000","965,844,000","973,483,000","912,591,000","946,063,000","911,532,000","897,146,000","892,217,000","863,485,000","889,171,000","872,543,000","864,124,000","800,430,000","771,410,000","553,870,000","542,310,000","524,843,000","526,349,000","520,194,000","509,102,000","499,531,000","498,808,000","499,767,000","501,552,000","494,625,000","492,781,000","491,773,000","510,028,000","505,894,000","514,922,000","526,905,000","532,100,000","538,026,000","459,567,000","462,035,000","466,131,000","458,897,000","460,420,000","462,399,000","471,065,000","487,026,000","479,833,000","460,227,000","383,199,000","356,336,000","330,106,000","301,366,000"
			GrossPPE,"2,055,636,000","3,177,743,000","2,006,648,000","1,981,557,000","1,984,723,000","3,008,681,000","1,933,664,000","1,981,807,000","1,993,516,000","2,919,687,000","1,983,986,000","1,979,940,000","1,955,423,000","1,744,391,000","965,390,000","965,844,000","973,483,000","1,543,255,000","946,063,000","911,532,000","897,146,000","1,404,968,000","863,485,000","889,171,000","872,543,000","1,312,847,000","1,232,525,000","1,187,599,000","553,870,000","937,660,000","524,843,000","526,349,000","520,194,000","866,295,000","499,531,000","498,808,000","499,767,000","818,224,000",,,,"786,403,000",,,,"758,241,000",,,,"639,378,000",,,,"596,335,000","565,154,000",,,,"404,525,000",,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,,,"0",,
				LandAndImprovements,,"95,912,000",,,,"93,756,000",,,,"95,549,000",,,,"87,358,000",,,,"77,077,000",,,,"76,987,000",,,,"76,118,000","74,661,000","74,510,000",,"71,635,000",,,,"68,492,000",,,,"68,573,000",,,,"69,904,000",,,,"68,569,000",,,,"49,340,000",,,,"48,606,000","40,582,000",,,,"24,263,000",,
				BuildingsAndImprovements,,"574,916,000",,,,"552,796,000",,,,"553,701,000",,,,"481,375,000",,,,"414,704,000",,,,"421,017,000",,,,"411,376,000","407,726,000","404,936,000",,"396,228,000",,,,"368,968,000",,,,"352,677,000",,,,"361,081,000",,,,"333,007,000",,,,"257,480,000",,,,"252,475,000","171,736,000",,,,"106,126,000",,
				MachineryFurnitureEquipment,,"728,072,000",,,,"704,430,000",,,,"670,050,000",,,,"609,805,000",,,,"517,912,000",,,,"432,944,000",,,,"382,838,000","355,548,000","360,632,000",,"272,919,000",,,,"256,079,000",,,,"246,858,000",,,,"225,363,000",,,,"226,411,000",,,,"208,216,000",,,,"206,316,000","175,964,000",,,,"116,881,000",,
				OtherProperties,"2,055,636,000","1,078,754,000","2,006,648,000","1,981,557,000","1,984,723,000","1,032,217,000","1,933,664,000","1,981,807,000","1,993,516,000","1,003,986,000","1,983,986,000","1,979,940,000","1,955,423,000","979,810,000","965,390,000","965,844,000","973,483,000",,"946,063,000","911,532,000","897,146,000",,"863,485,000","889,171,000","872,543,000",,,,"553,870,000",,"524,843,000","526,349,000","520,194,000",,"499,531,000","498,808,000","499,767,000",,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"79,722,000",,,,"62,748,000",,,,"52,467,000",,,,"67,333,000",,,,"112,930,000",,,,"164,516,000",,,,"146,868,000","106,802,000","72,915,000",,"41,230,000",,,,"26,639,000",,,,"21,648,000",,,,"9,686,000",,,,"19,520,000",,,,"38,801,000",,,,"6,710,000","104,862,000",,,,"100,478,000",,
				Leases,,"620,367,000",,,,"562,734,000",,,,"543,934,000",,,,"498,520,000",,,,"420,632,000",,,,"309,504,000",,,,"295,647,000","287,788,000","274,606,000",,"155,648,000",,,,"146,117,000",,,,"128,468,000",,,,"120,369,000",,,,"110,734,000",,,,"85,541,000",,,,"82,228,000","72,010,000",,,,"56,777,000",,
			AccumulatedDepreciation,,"-1,137,522,000",,,,"-1,033,044,000",,,,"-917,295,000",,,,"-764,581,000",,,,"-630,664,000",,,,"-512,751,000",,,,"-448,723,000","-432,095,000","-416,189,000",,"-395,350,000",,,,"-357,193,000",,,,"-316,672,000",,,,"-276,375,000",,,,"-226,141,000",,,,"-173,247,000",,,,"-125,270,000","-78,128,000",,,,"-48,189,000",,
		GoodwillAndOtherIntangibleAssets,"3,834,306,000","3,823,791,000","3,778,227,000","3,771,342,000","3,774,647,000","3,766,555,000","3,761,515,000","3,789,462,000","3,796,452,000","3,801,023,000","3,798,419,000","3,804,729,000","3,750,177,000","3,758,419,000","3,756,306,000","3,766,538,000","3,743,258,000","3,109,331,000","3,098,932,000","3,102,000,000","3,096,840,000","3,091,562,000","3,012,843,000","2,982,214,000","2,993,696,000","2,633,299,000","2,625,868,000","2,615,617,000","1,724,645,000","1,714,602,000","1,713,475,000","1,714,892,000","1,714,837,000","1,714,540,000","1,713,667,000","1,713,509,000","1,712,279,000","1,712,279,000","1,704,889,000","1,703,244,000","1,703,251,000","1,703,839,000","1,699,957,000","1,700,285,000","1,713,637,000","1,711,371,000","1,714,417,000","1,611,737,000","1,612,917,000","1,613,566,000","1,574,696,000","1,576,324,000","1,578,529,000","1,580,739,000","1,578,657,000","1,571,062,000","1,565,323,000","1,401,113,000","1,402,802,000","1,400,474,000","1,402,420,000"
			Goodwill,"3,465,456,000","3,448,912,000","3,399,794,000","3,391,040,000","3,390,325,000","3,379,014,000","3,369,009,000","3,391,196,000","3,391,078,000","3,391,955,000","3,382,656,000","3,385,394,000","3,323,749,000","3,320,726,000","3,311,459,000","3,314,606,000","3,318,611,000","2,782,812,000","2,767,896,000","2,766,296,000","2,759,764,000","2,751,000,000","2,674,623,000","2,638,286,000","2,675,522,000","2,314,624,000","2,367,228,000","2,353,975,000","1,652,005,000","1,642,083,000","1,641,228,000","1,642,869,000","1,642,857,000","1,642,633,000","1,641,836,000","1,641,796,000","1,640,534,000","1,640,534,000","1,633,106,000","1,631,461,000","1,631,383,000","1,631,716,000","1,627,509,000","1,627,509,000","1,640,535,000","1,631,252,000","1,646,698,000","1,548,269,000","1,548,269,000","1,548,269,000","1,507,223,000","1,506,661,000","1,506,661,000","1,506,661,000","1,499,485,000","1,475,530,000","1,468,086,000","1,323,572,000","1,323,572,000","1,319,018,000","1,319,011,000"
			OtherIntangibleAssets,"368,850,000","374,879,000","378,433,000","380,302,000","384,322,000","387,541,000","392,506,000","398,266,000","405,374,000","409,068,000","415,763,000","419,335,000","426,428,000","437,693,000","444,847,000","451,932,000","424,647,000","326,519,000","331,036,000","335,704,000","337,076,000","340,562,000","338,220,000","343,928,000","318,174,000","318,675,000","258,640,000","261,642,000","72,640,000","72,519,000","72,247,000","72,023,000","71,980,000","71,907,000","71,831,000","71,713,000","71,745,000","71,745,000","71,783,000","71,783,000","71,868,000","72,123,000","72,448,000","72,776,000","73,102,000","80,119,000","67,719,000","63,468,000","64,648,000","65,297,000","67,473,000","69,663,000","71,868,000","74,078,000","79,172,000","95,532,000","97,237,000","77,541,000","79,230,000","81,456,000","83,409,000"
		OtherNonCurrentAssets,"395,151,000","356,720,000","335,257,000","335,310,000","326,097,000","319,207,000","340,564,000","333,860,000","327,569,000","323,881,000","322,058,000","294,206,000","263,007,000","233,512,000","235,190,000","213,076,000","210,561,000","184,418,000","174,762,000","169,433,000","164,737,000","152,548,000","163,342,000","141,937,000","137,707,000","180,089,000","186,576,000","199,988,000","140,485,000","140,253,000","139,687,000","145,405,000","146,196,000","139,578,000","137,215,000","131,633,000","106,630,000","93,867,000","88,963,000","87,256,000","82,521,000","74,870,000","81,777,000","80,215,000","47,991,000","49,289,000","49,672,000","49,367,000","46,168,000","47,823,000","52,886,000","54,588,000","57,990,000","60,803,000","73,771,000","71,387,000","77,022,000","76,552,000","78,149,000","67,483,000","75,722,000"
TotalLiabilitiesNetMinorityInterest,"6,127,378,000","6,034,269,000","6,535,861,000","6,506,487,000","6,570,164,000","6,402,426,000","6,441,232,000","6,296,028,000","6,140,748,000","6,411,253,000","6,249,013,000","6,110,990,000","6,096,942,000","5,048,025,000","5,092,613,000","4,952,873,000","5,003,366,000","4,194,562,000","4,303,352,000","4,110,557,000","4,110,526,000","4,038,494,000","3,785,419,000","3,821,692,000","3,878,251,000","3,518,149,000","3,440,929,000","3,487,176,000","2,178,812,000","2,149,569,000","2,098,371,000","2,158,169,000","2,181,728,000","1,998,980,000","2,042,764,000","2,056,248,000","2,036,139,000","2,015,883,000","1,859,090,000","1,882,709,000","1,934,496,000","1,916,821,000","1,892,524,000","1,927,178,000","1,955,762,000","1,906,672,000","1,883,492,000","1,832,767,000","1,830,923,000","1,832,678,000","2,083,676,000","2,666,940,000","2,707,443,000","2,745,870,000","2,655,174,000","2,614,125,000","2,600,278,000","2,349,765,000","2,349,097,000","2,320,207,000","2,332,485,000"
	CurrentLiabilities,"1,189,151,000","1,273,077,000","1,326,373,000","1,409,028,000","1,540,252,000","1,438,366,000","1,345,486,000","1,255,969,000","843,954,000","914,280,000","869,787,000","852,692,000","884,937,000","705,186,000","685,109,000","627,311,000","625,731,000","605,403,000","599,536,000","568,885,000","538,499,000","571,635,000","550,348,000","535,360,000","515,205,000","737,689,000","522,489,000","488,379,000","392,963,000","394,424,000","375,534,000","355,861,000","382,095,000","371,524,000","385,290,000","365,677,000","391,112,000","388,463,000","373,921,000","389,015,000","380,969,000","383,938,000","353,488,000","378,685,000","498,190,000","499,558,000","473,141,000","399,382,000","348,273,000","303,941,000","446,901,000","337,519,000","334,179,000","348,492,000","340,862,000","353,479,000","359,253,000","297,955,000","317,333,000","296,246,000","316,411,000"
		PayablesAndAccruedExpenses,"874,417,000","899,935,000","919,976,000","917,181,000","874,389,000","800,918,000","734,166,000","663,348,000","613,909,000","681,163,000","649,195,000","613,937,000","636,330,000","636,238,000","637,643,000","579,540,000","581,685,000","553,753,000","543,053,000","508,174,000","494,187,000","518,617,000","517,507,000","498,372,000","506,909,000","475,504,000","480,724,000","443,594,000","362,978,000","361,804,000","343,435,000","331,891,000","348,184,000","341,453,000","363,889,000","332,986,000","361,028,000","358,981,000","265,556,000","356,882,000","347,418,000","273,593,000","257,685,000","344,051,000","263,136,000","331,387,000","313,054,000","282,771,000","275,175,000","299,796,000","305,234,000","310,377,000","305,681,000","318,316,000","311,989,000","300,680,000","306,635,000","250,107,000","273,932,000","259,278,000","287,013,000"
			Payables,"241,325,000","235,281,000","223,646,000","238,398,000","241,715,000","185,043,000","177,454,000","179,931,000","139,691,000","148,369,000","139,616,000","149,782,000","149,238,000","150,364,000","143,669,000","136,255,000","149,070,000","137,265,000","140,039,000","130,607,000","130,517,000","126,558,000","125,246,000","130,734,000","125,127,000","137,409,000","118,617,000","107,672,000","107,789,000","108,532,000","90,611,000","100,619,000","113,858,000","88,944,000","100,328,000","93,209,000","113,874,000","90,625,000","97,406,000","97,396,000","116,164,000","101,144,000","93,191,000","87,944,000","98,165,000","79,492,000","82,892,000","67,126,000","76,239,000","75,339,000","66,282,000","74,711,000","78,504,000","78,205,000","88,919,000","92,279,000","87,800,000","83,402,000","87,420,000","96,325,000","105,046,000"
				AccountsPayable,"238,150,000","233,844,000","192,393,000","187,736,000","189,170,000","177,087,000","160,474,000","142,946,000","131,601,000","145,731,000","136,801,000","138,015,000","140,581,000","146,693,000","137,540,000","131,830,000","138,436,000","128,194,000","133,321,000","123,631,000","125,118,000","126,558,000","114,181,000","118,420,000","122,279,000","137,409,000","118,617,000","105,369,000","101,013,000","108,532,000","90,611,000","98,638,000","93,022,000","88,285,000","96,360,000","86,914,000","93,704,000","89,547,000","91,520,000","90,132,000","94,058,000","95,618,000","88,942,000","83,109,000","86,642,000","74,193,000","76,447,000","64,634,000","71,628,000","73,434,000","64,103,000","68,777,000","68,996,000","72,496,000","73,847,000","81,488,000","78,102,000","76,478,000","72,597,000","64,973,000","61,895,000"
				TotalTaxPayable,"3,175,000","1,437,000","31,253,000","50,662,000","52,545,000","7,956,000","16,980,000","36,985,000","8,090,000","2,638,000","2,815,000","11,767,000","8,657,000","3,671,000","6,129,000","4,425,000","10,634,000","9,071,000","6,718,000","6,976,000","5,399,000",,,"12,314,000","2,848,000",,,"2,303,000","6,776,000","0","0","0","19,645,000","622,000",,,"17,195,000",,,,"16,095,000",,,,"6,698,000",,,,"2,649,000",,,"441,000","3,908,000",,"0","0","3,431,000","0","1,937,000","22,346,000","33,589,000"
					IncomeTaxPayable,"3,175,000","1,437,000","31,253,000","50,662,000","52,545,000","7,956,000","16,980,000","36,985,000","8,090,000","2,638,000","2,815,000","11,767,000","8,657,000","3,671,000","6,129,000","4,425,000","10,634,000","9,071,000","6,718,000","6,976,000","5,399,000",,,"12,314,000","2,848,000",,,"2,303,000","6,776,000","0","0","0","19,645,000","622,000",,,"17,195,000",,,,"16,095,000",,,,"6,698,000",,,,"2,649,000",,,"441,000","3,908,000",,"0","0","3,431,000","0","1,937,000","22,346,000","33,589,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,886,000","7,264,000","6,011,000","5,526,000","4,249,000","4,835,000","4,825,000",,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,"11,065,000",,,,,,,,,"1,981,000","1,191,000","37,000","3,968,000","6,295,000","2,975,000","1,078,000",,,,,,,,"5,299,000","6,445,000","2,492,000","1,962,000","1,905,000","2,179,000","5,493,000","5,600,000","5,709,000","15,072,000","10,791,000","6,267,000","6,924,000","12,886,000","9,006,000","9,562,000"
			CurrentAccruedExpenses,"633,092,000","664,654,000","696,330,000","678,783,000","632,674,000","615,875,000","556,712,000","483,417,000","474,218,000","532,794,000","509,579,000","464,155,000","487,092,000","485,874,000","493,974,000","443,285,000","432,615,000","416,488,000","403,014,000","377,567,000","363,670,000","392,059,000","392,261,000","367,638,000","381,782,000","338,095,000","362,107,000","335,922,000","255,189,000","253,272,000","252,824,000","231,272,000","234,326,000","252,509,000","263,561,000","239,777,000","247,154,000","268,356,000","168,150,000","259,486,000","231,254,000","172,449,000","164,494,000","256,107,000","164,971,000","251,895,000","230,162,000","215,645,000","198,936,000","224,457,000","238,952,000","235,666,000","227,177,000","240,111,000","223,070,000","208,401,000","218,835,000","166,705,000","186,512,000","162,953,000","181,967,000"
				InterestPayable,"9,932,000","29,002,000","9,894,000","28,938,000","10,072,000","29,240,000","10,152,000","29,610,000","11,339,000","33,853,000","10,112,000","10,234,000","22,593,000","12,137,000","23,648,000","13,293,000","28,588,000","19,885,000","30,998,000","19,277,000","21,558,000","22,325,000","32,964,000","16,927,000","23,453,000","9,401,000","25,300,000","14,152,000","21,805,000","10,674,000","22,034,000","10,985,000","16,765,000","12,297,000","22,005,000","9,057,000","16,063,000","22,016,000","13,921,000","26,945,000","5,942,000","15,096,000","5,590,000","18,623,000","12,889,000","30,937,000","13,191,000","31,947,000","14,759,000","32,919,000","15,293,000","35,500,000","15,630,000","37,032,000","36,781,000","16,072,000","36,908,000","15,455,000","36,759,000","16,007,000","36,694,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,683,000",,,"82,888,000","70,917,000",,"75,357,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"293,678,000","289,259,000","244,478,000","236,476,000","239,074,000","233,034,000","226,266,000","230,124,000","230,045,000","233,117,000","220,592,000","238,755,000","248,607,000","68,948,000","47,466,000","47,771,000","44,046,000","51,650,000","56,483,000","60,711,000","44,312,000","53,018,000","32,841,000","36,988,000","8,296,000","262,185,000","41,765,000","44,785,000","29,985,000","32,620,000","32,099,000","23,970,000","33,911,000","30,071,000","21,401,000","32,691,000","30,084,000","29,482,000","24,682,000","32,133,000","33,551,000","27,457,000","24,886,000","34,634,000","159,697,000","168,171,000","160,087,000","116,611,000","73,098,000","4,145,000","141,667,000","27,142,000","28,498,000","30,176,000","28,873,000","52,799,000","52,618,000","47,848,000","43,401,000","36,968,000","29,398,000"
