name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"95,987,000","9,821,000","34,358,000","18,198,000","33,610,000","54,079,000","66,863,000","67,399,000","38,452,000","28,522,000","19,217,000","12,759,000","10,970,000","5,446,000","37,338,000","28,479,000","52,353,000","33,101,000","49,687,000","32,797,000","60,011,000","40,206,000","41,783,000","34,535,000","31,320,000","11,649,000","32,753,000","18,261,000","25,153,000","28,641,000","18,266,000","10,247,000","40,274,000","6,799,000","39,962,000","5,366,000","-9,463,000","-549,000","18,527,000","27,447,000","30,112,000","34,691,000","11,443,000","13,148,000","10,789,000","2,715,000","34,944,000","-12,691,000","7,466,000","-11,377,000","9,493,000","749,000","-2,049,000","997,000","5,269,000","-1,765,000","19,446,000","1,127,000","21,545,000","5,292,000","22,903,000","12,070,000","30,549,000","25,961,000","17,030,000","14,767,000","-1,957,000","5,585,000","14,283,000","18,140,000","-4,325,000","-6,782,000","4,073,000","-4,344,000","6,521,000","-8,722,000","-6,206,000","-4,579,000","1,643,000","-3,332,000","-4,727,000","-8,889,000","5,547,000","-4,982,000","3,283,000","4,016,000","12,899,000","-489,000","4,079,000","6,266,000","8,767,000","3,404,000","-562,000","-1,505,000","1,097,000","4,153,000","1,810,000","1,661,000","7,338,000","-436,000","2,114,000","-925,000","2,798,000","277,000","98,000","79,000"
	CashFlowFromContinuingOperatingActivities,"96,563,000","9,913,000","34,504,000","18,344,000","33,802,000","54,264,000","67,127,000","67,472,000","38,620,000","28,940,000","19,041,000","10,528,000","11,475,000","6,855,000","32,944,000","30,579,000","53,019,000","34,885,000","49,649,000","33,694,000","63,954,000","42,659,000","45,102,000","34,510,000","35,142,000","12,390,000","52,166,000","18,261,000","25,153,000","28,641,000","18,266,000","10,247,000","40,274,000","6,799,000","39,962,000","5,366,000","-9,463,000","-549,000","18,527,000","27,447,000","30,112,000","34,691,000","11,443,000","13,148,000","10,789,000","2,715,000","34,944,000","-12,691,000","7,466,000","-11,377,000","9,493,000","749,000","-2,049,000","997,000","5,269,000","-1,765,000","19,446,000","1,127,000","21,545,000","5,292,000","22,903,000","12,070,000","30,549,000","25,961,000","17,030,000","14,767,000","-1,957,000","5,585,000","14,283,000","18,140,000","-4,325,000","-6,782,000","4,073,000","-4,344,000","6,521,000","-8,722,000","-6,206,000","-4,579,000","1,643,000","-3,332,000","-4,727,000","-8,889,000","5,547,000","-4,982,000","3,283,000","4,016,000","12,899,000","-489,000","4,079,000","6,266,000","8,767,000","3,404,000","-562,000","-1,505,000","1,097,000","4,153,000","1,810,000","1,661,000","7,338,000","-436,000","2,114,000","-925,000","2,798,000","277,000","98,000","79,000"
		NetIncomeFromContinuingOperations,"133,178,000","36,862,000","39,727,000","21,047,000","35,542,000","38,391,000","41,861,000","45,613,000","29,279,000","18,398,000","10,479,000","7,256,000","23,373,000","15,387,000","19,222,000","35,157,000","46,400,000","46,370,000","-29,007,000","83,794,000","45,873,000","35,441,000","40,436,000","29,038,000","27,254,000","20,220,000","278,233,000","16,432,000","-232,459,000","21,276,000","9,319,000","12,302,000","10,646,000","14,715,000","34,355,000","687,000","-9,782,000","6,826,000",,,,,,,,"18,906,000","31,408,000","19,948,000","13,619,000","6,217,000","1,523,000","-8,431,000","-16,034,000","-79,763,000","-18,977,000","5,369,000","5,863,000","5,966,000","4,167,000","5,856,000","11,667,000","12,671,000","40,407,000","16,991,000","18,163,000","12,761,000","10,025,000","-3,891,000","5,949,000","734,000","-23,005,000","-1,136,000","4,470,000","6,924,000","-2,439,000","-27,438,000","-5,774,000","-8,590,000","-21,957,000","-5,580,000","-5,139,000","-8,723,000","-14,442,000","-7,482,000","-14,549,000","5,094,000","27,389,000","18,576,000","12,073,000","9,996,000","7,999,000","5,535,000","2,770,000","534,000","-6,834,000","-2,139,000","-1,465,000","921,000","5,790,000","517,000","3,290,000","765,000","686,000","123,000","2,662,000","1,673,000"
		OperatingGainsLosses,"1,497,000","276,000","573,000","477,000","171,000","275,000","618,000","447,000","58,000","173,000","605,000","14,000","-14,720,000","6,000","314,000","9,000","20,000","138,000","16,000","41,000","0","3,554,000","60,000","46,000","0","213,000","-1,384,000","1,000","0","364,000","-136,000","234,000","556,000","317,000","776,000","109,000","23,000","289,000","843,000","666,000","-1,855,000","632,000","1,511,000","61,000","-499,000","556,000",,,,,"33,000","125,000","116,000","49,000",,,,,"626,000","-2,951,000","2,950,000","-31,000","21,000","1,000","-764,000","-891,000","-2,789,000","3,185,000",,,"18,075,000","406,000","6,000","-920,000","3,654,000","2,254,000","229,000","806,000","5,449,000","-1,423,000",,,"8,765,000","-914,000","12,351,000","-1,630,000","-13,421,000","-7,149,000","-138,000","-2,387,000","-1,131,000","-122,000","-127,000","32,000","-340,000","156,000","-214,000","-147,000","769,000",,,,"0","21,000","-19,000","39,000"
			GainLossOnSaleOfBusiness,,,,,,,"0","0",,,"9,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","33,000","125,000","116,000","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,"0","0","0","3,489,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"54,060,000","13,888,000","13,668,000","13,481,000","13,023,000","12,721,000","12,337,000","12,237,000","11,580,000","11,616,000","10,846,000","6,905,000","4,215,000","4,181,000","4,104,000","3,571,000","3,056,000","2,861,000","2,632,000","2,573,000","2,232,000","1,987,000","1,875,000","1,893,000","2,002,000","2,043,000","-3,079,000","2,317,000","4,750,000","4,844,000","5,206,000","5,387,000","5,455,000","4,871,000","4,384,000","3,895,000","5,306,000","5,286,000","4,677,000","4,491,000","4,405,000","4,213,000","3,959,000","3,753,000","3,550,000","3,263,000","3,090,000","2,937,000","2,866,000","1,843,000","2,606,000","2,472,000","1,701,000","2,235,000","1,740,000","2,693,000","2,775,000","3,510,000","3,030,000","3,137,000","2,921,000","3,130,000","4,491,000","3,882,000","3,955,000","4,123,000","4,382,000","4,581,000","4,506,000","4,908,000","6,206,000","4,423,000","5,334,000","5,156,000","3,012,000","5,641,000","6,586,000","6,590,000","7,967,000","5,949,000","5,015,000","4,358,000","4,590,000","4,039,000","4,423,000","4,236,000","3,337,000","3,361,000","2,608,000","2,277,000","2,253,000","1,914,000","1,933,000","1,664,000","2,508,000","1,394,000","1,414,000","1,262,000","1,201,000","860,000","887,000","810,000","707,000","780,000","713,000","457,000"
			DepreciationAndAmortization,"54,060,000","13,888,000","13,668,000","13,481,000","13,023,000","12,721,000","12,337,000","12,237,000","11,580,000","11,616,000","10,846,000","6,905,000","4,215,000","4,181,000","4,104,000","3,571,000","3,056,000","2,861,000","2,632,000","2,573,000","2,232,000","1,987,000","1,875,000","1,893,000","2,002,000","2,043,000","-3,079,000","2,317,000","4,750,000","4,844,000","5,206,000","5,387,000","5,455,000","4,871,000","4,384,000","3,895,000","5,306,000","5,286,000","4,677,000","4,491,000","4,405,000","4,213,000","3,959,000","3,753,000","3,550,000","3,263,000","3,090,000","2,937,000","2,866,000","1,843,000","2,606,000","2,472,000","1,701,000","2,235,000","1,740,000","2,693,000","2,775,000","3,510,000","3,030,000","3,137,000","2,921,000","3,130,000","4,491,000","3,882,000","3,955,000","4,123,000","4,382,000","4,581,000","4,506,000","4,908,000","6,206,000","4,423,000","5,334,000","5,156,000","3,012,000","5,641,000","6,586,000","6,590,000","7,967,000","5,949,000","5,015,000","4,358,000","4,590,000","4,039,000","4,423,000","4,236,000","3,337,000","3,361,000","2,608,000","2,277,000","2,253,000","1,914,000","1,933,000","1,664,000","2,508,000","1,394,000","1,414,000","1,262,000","1,201,000","860,000","887,000","810,000","707,000","780,000","713,000","457,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,232,000","4,148,000","4,577,000",,"4,148,000","5,059,000","4,821,000","-4,912,000","5,248,000","6,190,000","6,192,000","4,082,000","3,387,000","3,087,000","2,855,000","-1,904,000","3,726,000","4,169,000","3,982,000","3,070,000","2,871,000","2,448,000","2,117,000",,,,,"2,508,000","1,384,000","1,402,000","1,250,000","1,315,000","722,000","875,000","798,000","695,000","768,000","701,000","445,000"
