name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"19,000,000","-13,000,000","40,000,000","-31,000,000","23,000,000","24,000,000","83,000,000","94,000,000","47,000,000","37,000,000","108,000,000","126,000,000","48,000,000","-40,000,000","135,000,000","-7,000,000","-65,000,000","-74,000,000","-11,000,000","-13,000,000","-46,000,000","22,000,000","23,000,000","82,000,000","90,000,000","58,000,000","209,281,000","203,779,000","161,211,000","115,624,000","-37,742,000","-16,782,000","22,464,000","-74,318,000","82,213,000","59,475,000","7,493,000","174,407,000","174,305,000","112,381,000","-64,929,000","18,315,000","-7,949,000","-37,592,000","-63,168,000","5,812,000","84,445,000","28,918,000","-7,349,000","6,444,000"
	CashFlowFromContinuingOperatingActivities,"19,000,000","-13,000,000","40,000,000","-31,000,000","23,000,000","24,000,000","83,000,000","94,000,000","47,000,000","37,000,000","108,000,000","126,000,000","48,000,000","-40,000,000","135,000,000","-7,000,000","-65,000,000","-74,000,000","-11,000,000","-13,000,000","-46,000,000","22,000,000","23,000,000","82,000,000","90,000,000","58,000,000","209,281,000","203,779,000","161,211,000","115,624,000","-37,742,000","-16,782,000","22,464,000","-74,318,000","82,213,000","59,475,000","7,493,000","174,407,000","174,305,000","112,381,000","-64,929,000","18,315,000","-7,949,000","-37,592,000","-63,168,000","5,812,000","84,445,000","28,918,000","-7,349,000","6,444,000"
		NetIncomeFromContinuingOperations,"5,000,000","16,000,000","-4,000,000","-11,000,000","4,000,000","-3,000,000","-5,000,000","3,000,000","-281,000,000","9,000,000","-24,000,000","21,000,000","24,000,000","18,000,000","10,000,000","24,000,000","22,000,000","18,000,000","35,000,000","3,000,000","6,000,000","6,000,000","-18,000,000","-40,000,000","-17,000,000","-8,000,000","-392,938,000","16,019,000","16,275,000","29,065,000","31,156,000","50,134,000","39,300,000","23,520,000","23,303,000","38,757,000","43,852,000","46,183,000",,,,,,,,,,,,
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,"1,000,000","0",,,"2,000,000","-1,000,000","1,000,000","1,000,000","415,000","-2,842,000","1,770,000","4,898,000","84,000","2,322,000","-784,000","1,927,000","-3,222,000","380,000","11,591,000","-567,000","91,799,000","8,552,000",,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,"0","0","-2,000,000","0","3,000,000","-1,000,000","1,000,000","1,000,000","-1,016,000","-1,172,000","1,377,000","4,155,000","664,000","4,915,000","-1,481,000","-1,636,000","920,000","-1,448,000",,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,431,000","-1,670,000","393,000","743,000","-580,000","-2,593,000","697,000","3,563,000","-4,142,000","1,828,000","-1,850,000","-567,000","-416,000",,,,,,,,,,,
		DepreciationAmortizationDepletion,"42,000,000","10,000,000","11,000,000","10,000,000","11,000,000","11,000,000","11,000,000","12,000,000","11,000,000","12,000,000","14,000,000","16,000,000","17,000,000","16,000,000","17,000,000","17,000,000","17,000,000","17,000,000","17,000,000","17,000,000","17,000,000","16,000,000","18,000,000","18,000,000","16,000,000","17,000,000","19,545,000","19,870,000","20,170,000","20,987,000","19,974,000","25,830,000","23,547,000","20,907,000","18,500,000","18,720,000","18,555,000","18,635,000","17,687,000","17,058,000","16,858,000","16,448,000","17,080,000","17,385,000","16,787,000","16,446,000","17,208,000","17,726,000","17,710,000","17,787,000"
			DepreciationAndAmortization,"42,000,000","10,000,000","11,000,000","10,000,000","11,000,000","11,000,000","11,000,000","12,000,000","11,000,000","12,000,000","14,000,000","16,000,000","17,000,000","16,000,000","17,000,000","17,000,000","17,000,000","17,000,000","17,000,000","17,000,000","17,000,000","16,000,000","18,000,000","18,000,000","16,000,000","17,000,000","19,545,000","19,870,000","20,170,000","20,987,000","19,974,000","25,830,000","23,547,000","20,907,000","18,500,000","18,720,000","18,555,000","18,635,000","17,687,000","17,058,000","16,858,000","16,448,000","17,080,000","17,385,000","16,787,000","16,446,000","17,208,000","17,726,000","17,710,000","17,787,000"
				Depreciation,"19,000,000","5,000,000","5,000,000","4,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","6,000,000","5,000,000","6,000,000","5,000,000","6,000,000","6,000,000","6,000,000","5,000,000","6,000,000","5,000,000","6,000,000","6,000,000","5,000,000","5,000,000","5,437,000","4,900,000","5,106,000","5,108,000","5,384,000","6,501,000","5,397,000","5,177,000","5,556,000","5,620,000","5,770,000","5,392,000","5,405,000","4,630,000","4,419,000","4,131,000","4,227,000","4,654,000","4,162,000","4,003,000","4,326,000","4,116,000","4,116,000","4,021,000"
				AmortizationCashFlow,"23,000,000","5,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","7,000,000","6,000,000","7,000,000","9,000,000","11,000,000","11,000,000","11,000,000","11,000,000","12,000,000","11,000,000","11,000,000","11,000,000","12,000,000","11,000,000","11,000,000","12,000,000","12,000,000","11,000,000","12,000,000","14,108,000","14,970,000","15,064,000","15,879,000","14,590,000","19,329,000","18,150,000","15,730,000","12,944,000","13,100,000","12,785,000","13,243,000","12,282,000","12,428,000","12,439,000","12,317,000","12,853,000","12,731,000","12,625,000","12,443,000","12,882,000","13,610,000","13,594,000","13,766,000"
