name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
MarketCap,"2,022,462,087","2,177,364,793","2,296,087,086","2,261,184,587","2,210,678,924","2,208,671,568","1,706,233,862","1,191,570,355","1,368,650,395","1,313,694,678","2,021,114,153","2,019,574,940","1,976,827,904","1,793,493,058","1,735,558,855","2,231,882,923","2,319,804,308","2,060,696,066","1,925,652,975","2,093,670,370","1,924,926,788","2,024,922,985","2,074,398,040","1,499,173,162","1,350,206,515","991,740,332","1,077,007,223","972,297,363","839,770,872","827,583,024","541,079,466","482,607,995","557,958,559","547,697,448","534,766,225","501,465,146","464,534,186","480,582,224","487,465,792","481,082,457","423,411,380","399,228,848","356,711,389","330,344,885","388,842,960","455,286,159","459,120,245","432,050,101","419,108,846","388,283,711","320,629,687","319,324,344","349,853,856","405,157,843","617,997,467","542,528,479","369,961,284","360,869,576","388,081,121","446,978,357","402,961,146","454,567,006","463,766,632","467,944,304","469,676,422","512,466,569","448,724,742","494,542,603","478,271,344","493,644,967","479,204,211","534,516,771","517,429,828","390,383,174","266,565,485","236,805,938","204,896,904","175,195,806","161,760,104","169,783,001","176,600,852","193,080,224","223,799,210"
PeRatio,"10.494","10.081","10.19","10.765","11.745","15.124","13.044","8.913","10.239","9.422","14.34","14.186","13.918","13.165","15.158","20.986","22.606","20.284","20.364","22.635","26.102","27.458","29.955","22.886","16.914","15.73","17.686","16.111","14.043","13.627","12.096","11.508","13.543","13.605","13.267","12.761","13.757","14.534","15.039","17.09","17.167","17.076","16.541","15.365","17.84","21.452","21.767","21.07","20.167","19.389","17.697","19.615","19.444","20.671","27.854","22.917","10.835","15.628","17.5","40.413","18.667","22.035","23.963","25.111","25.288","29.319","28.044","30.92","31.603","35.615","40","52.34","58.397","46.27","42.213","36.508","33.898","30.804","29.815","56.557","102.857","136.206","90.965"
ForwardPeRatio,,,,,,,,,,,,,,"11.905","11.038","13.889","16.051","14.514","16.807",,,,,,,,,,,,,,"10.953","10.811","10.695","10.06","10.593","10.941","11.933","13.072","12.658",,"13.459",,,,"20.121","18.939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.049","3.2","3.322","3.168","3.115","3.321","2.689","2.026","2.403","2.319","3.609","3.658","3.635","3.31","3.238","4.212","4.384","3.98","4.348","4.799","4.602","4.947","5.26","3.998","3.661","3.304","3.444","2.98","2.484","2.339","2.239","2.01","2.283","2.183","2.071","1.924","1.975","2.039","2.11","2.147","1.994","1.912","1.83","1.7","2.012","2.377","2.483","2.314","2.283","2.27","1.913","2.222","2.511","3.154","5.011","4.314","2.222","2.941","3.328","3.988","3.721","4.33","4.508","4.589","4.622","5.186","5.355","5.905","6.209","6.824","7.082","8.35","8.972","8.863","6.63","4.244","4.193","3.895","4.418","17.925","22.111","25.9","17.297"
PbRatio,"1.086","1.146","1.219","1.22","1.228","1.25","0.985","0.698","0.828","0.801","1.243","1.267","1.275","1.176","1.168","1.526","1.615","1.827","1.705","1.889","1.766","1.883","1.947","1.427","1.633","1.223","1.334","1.225","1.072","1.554","1.025","0.929","1.098","1.096","1.085","1.167","1.092","1.13","1.164","1.185","1.101","1.045","0.953","0.883","0.779","0.919","0.939","0.886","0.865","0.836","0.706","0.729","1.175","0.968","1.484","1.642","1.401","1.362","1.511","1.867","1.705","1.976","2.036","2.125","2.133","2.388","2.169","2.39","2.359","2.506","2.542","2.886","3.569","2.718","3.306","3.018","2.684","2.403","2.283","2.446","2.981","4.691","5.437"
