name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"871,908,000","246,300,000","238,232,000","203,333,000","184,043,000","171,314,000","162,823,000","120,501,000"
	OperatingRevenue,"871,908,000","246,300,000","238,232,000","203,333,000","184,043,000","171,314,000","162,823,000","120,501,000"
CostOfRevenue,"514,593,000","148,583,000","141,279,000","118,522,000","106,209,000","100,979,000","93,108,000","75,289,000"
GrossProfit,"357,315,000","97,717,000","96,953,000","84,811,000","77,834,000","70,335,000","69,715,000","45,212,000"
OperatingExpense,"311,927,000","74,848,000","99,905,000","68,137,000","69,037,000","59,038,000","63,218,000","40,964,000"
	SellingGeneralAndAdministration,"311,927,000","74,848,000","99,905,000","68,137,000","69,037,000","59,038,000","63,218,000","40,964,000"
OperatingIncome,"45,388,000","22,869,000","-2,952,000","16,674,000","8,797,000","11,297,000","6,497,000","4,248,000"
NetNonOperatingInterestIncomeExpense,"-5,365,000","-1,300,000","-1,414,000","-1,339,000","-1,312,000","-1,367,000","-3,220,000","-2,734,000"
	InterestExpenseNonOperating,"5,365,000","1,300,000","1,414,000","1,339,000","1,312,000","1,367,000","3,220,000","2,734,000"
OtherIncomeExpense,"-1,224,000","358,000","-1,130,000","-452,000","0","-14,000",,
	SpecialIncomeCharges,"-1,902,000","0","-1,450,000","-452,000","0","-14,000","-8,000","0"
		GainOnSaleOfPPE,"-452,000","0","0","-452,000","0","-14,000","-8,000","0"
	OtherNonOperatingIncomeExpenses,,"358,000",,,,,,
PretaxIncome,"38,799,000","21,927,000","-5,496,000","14,883,000","7,485,000","9,916,000","3,269,000","1,514,000"
TaxProvision,"-4,979,000","5,869,000","-11,848,000","500,000","500,000","704,000","-136,000","731,000"
NetIncomeCommonStockholders,"33,280,000","16,058,000","-9,463,000","14,383,000","12,302,000","3,895,000","2,086,000","-686,000"
	NetIncome,"33,280,000","16,058,000","-9,463,000","14,383,000","12,302,000","3,895,000","3,405,000","783,000"
		NetIncomeIncludingNoncontrollingInterests,"43,778,000","16,058,000","6,352,000","14,383,000","6,985,000","9,212,000","3,405,000","783,000"
			NetIncomeContinuousOperations,"43,778,000","16,058,000","6,352,000","14,383,000","6,985,000","9,212,000","3,405,000","783,000"
		MinorityInterests,"-10,498,000","0",,,,"-5,317,000",,
	PreferredStockDividends,,,,,,,"1,319,000","1,469,000"
DilutedNIAvailtoComStockholders,"33,280,000","16,058,000","-9,463,000","14,383,000","12,302,000","3,895,000","2,086,000","-686,000"
BasicEPS,,"0.12",,"0.103",,"0.028",,"-0.005"
DilutedEPS,,"0.12",,"0.103",,"0.028",,"-0.005"
BasicAverageShares,,"137,482,533",,"140,063,217",,"140,063,217",,"140,063,217"
DilutedAverageShares,,"138,708,468",,"140,063,217",,"140,063,217",,"140,063,217"
TotalOperatingIncomeAsReported,"44,936,000","22,869,000","-2,952,000","16,222,000","8,811,000","11,283,000","6,497,000","4,248,000"
TotalExpenses,"826,520,000","223,431,000","241,184,000","186,659,000","175,246,000","160,017,000","156,326,000","116,253,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"33,280,000","16,058,000","-9,463,000","14,383,000","12,302,000","3,895,000","3,405,000","783,000"
NormalizedIncome,"34,421,200","16,058,000","-8,404,500","14,819,814.889","12,302,000","3,908,006.051","3,410,840","783,000"
InterestExpense,"5,365,000","1,300,000","1,414,000","1,339,000","1,312,000","1,367,000","3,220,000","2,734,000"
NetInterestIncome,"-5,365,000","-1,300,000","-1,414,000","-1,339,000","-1,312,000","-1,367,000","-3,220,000","-2,734,000"
EBIT,"44,164,000","23,227,000","-4,082,000","16,222,000","8,797,000","11,283,000","6,489,000","4,248,000"
EBITDA,"76,508,000"
ReconciledCostOfRevenue,"514,593,000","148,583,000","141,279,000","118,522,000","106,209,000","100,979,000","93,108,000","75,289,000"
ReconciledDepreciation,"32,344,000","12,885,000","6,716,000","8,297,000","4,446,000","4,463,000","4,275,000","4,244,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"33,280,000","16,058,000","-9,463,000","14,383,000","12,302,000","3,895,000","3,405,000","783,000"
TotalUnusualItemsExcludingGoodwill,"-1,902,000","0","-1,450,000","-452,000","0","-14,000","-8,000","0"
TotalUnusualItems,"-1,902,000","0","-1,450,000","-452,000","0","-14,000","-8,000","0"
NormalizedEBITDA,"78,410,000","36,112,000","4,084,000","24,971,000","13,243,000","15,760,000","10,772,000","8,492,000"
TaxRateForCalcs,"0.4","0.268","0.27","0.034","0.067","0.071","0.27","0.27"
TaxEffectOfUnusualItems,"-760,800","0","-391,500","-15,185.111","0","-993.949","-2,160","0"
