name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008
				LineOfCredit,"84,995,000","72,035,000","61,470,000","23,760,000","26,534,000","39,282,000","44,800,000","52,343,000","49,878,000","58,714,000","66,985,000",,,,,,,"20,602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"1,292,000","1,721,000","1,967,000","1,783,000","1,756,000","1,836,000","1,313,000","1,010,000","2,394,000","553,000","2,554,000",,,,,,,"1,572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"2,987,000","4,209,000","2,978,000","2,450,000","2,297,000","2,311,000","2,108,000","2,022,000","1,867,000","9,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,144,000","6,718,000","3,144,000","1,492,000","3,098,000","6,569,000",,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,144,000","6,718,000","3,144,000","1,492,000","3,098,000","6,569,000",,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,518,252,000","1,449,736,000","1,255,435,000","1,177,494,000","1,124,050,000","1,137,488,000","1,124,376,000","1,122,611,000","1,087,470,000","1,074,527,000","1,122,326,000","1,112,618,000","1,090,431,000","1,043,343,000","1,021,028,000","1,058,936,000","1,040,233,000","1,027,332,000","1,027,185,000","1,111,443,000","1,097,403,000","1,085,495,000","1,084,807,000","1,106,471,000","1,121,521,000","1,113,721,000","1,123,321,000","1,105,575,000","1,105,082,000","1,152,221,000","1,156,511,000","1,206,557,000","1,226,135,000","1,230,289,000","1,234,819,000","1,224,899,000","818,001,000","845,360,000","916,817,000","919,742,000","603,703,000","618,514,000","658,972,000","658,759,000","656,121,000","682,131,000","754,409,000","752,251,000","750,140,000","1,948,086,000","1,980,453,000","1,963,868,000","2,008,427,000"
		LongTermDebtAndCapitalLeaseObligation,"1,354,409,000","1,243,772,000","1,079,770,000","1,018,972,000","1,001,854,000","1,021,719,000","1,018,856,000","1,026,072,000","994,040,000","867,545,000","1,029,806,000","1,027,426,000","1,011,554,000","876,396,000","859,625,000","908,066,000","907,459,000","906,548,000","908,101,000","1,007,235,000","1,007,898,000","1,006,758,000","1,013,671,000","1,034,836,000","1,047,146,000","1,050,097,000","1,050,127,000","1,035,237,000","1,033,610,000","1,082,101,000","1,106,293,000","1,154,316,000","1,172,368,000","1,175,349,000","1,177,671,000","1,177,329,000","770,702,000","799,018,000","873,865,000","875,513,000","559,588,000","575,000,000","632,498,000","632,498,000","632,498,000","657,229,000","731,422,000","731,422,000","731,422,000","1,052,463,000","1,084,414,000","1,088,789,000","1,121,437,000"
			LongTermDebt,"1,002,685,000","867,125,000","818,451,000","816,668,000","816,809,000","816,704,000","816,428,000","815,981,000","813,830,000","813,635,000","884,315,000","883,476,000","882,483,000","876,396,000","859,625,000","908,066,000","907,459,000","906,548,000","908,101,000","1,007,235,000","1,007,898,000","1,006,758,000","1,013,671,000","1,034,836,000","1,047,146,000","1,050,097,000","1,050,127,000","1,035,237,000","1,033,610,000","1,082,101,000","1,106,293,000","1,154,316,000","1,172,368,000","1,175,349,000","1,177,671,000","1,177,329,000","770,702,000","799,018,000","873,865,000","875,513,000","559,588,000","575,000,000","632,498,000","632,498,000","632,498,000","657,229,000","731,422,000","731,422,000","731,422,000","1,052,463,000","1,084,414,000","1,088,789,000","1,121,437,000"
			LongTermCapitalLeaseObligation,"351,724,000","376,647,000","261,319,000","202,304,000","185,045,000","205,015,000","202,428,000","210,091,000","180,210,000","53,910,000","145,491,000","143,950,000","129,071,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"163,843,000","205,964,000","175,665,000","158,522,000","122,196,000","115,769,000","105,520,000","96,539,000","93,430,000","96,328,000","92,520,000","85,192,000","78,877,000","71,300,000","68,380,000","57,506,000","49,140,000","43,789,000","49,528,000","37,575,000","27,376,000","17,278,000","8,806,000","8,745,000","13,241,000","6,166,000","15,014,000","14,809,000","15,134,000",,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"163,843,000","205,964,000","175,665,000","158,522,000","122,196,000","115,769,000","105,520,000","96,539,000","93,430,000","96,328,000","92,520,000","85,192,000","78,877,000","71,300,000","68,380,000","57,506,000","49,140,000","43,789,000","49,528,000","37,575,000","27,376,000","17,278,000","8,806,000","8,745,000","13,241,000","6,166,000","15,014,000","14,809,000","15,134,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,171,000","23,591,000","23,338,000","23,174,000",,"15,193,000",,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,171,000","23,591,000","23,338,000","23,174,000",,"21,725,000",,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,171,000","23,591,000","23,338,000","23,174,000",,"21,725,000",,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,"44,704,000","37,245,000","63,254,000","66,207,000","63,545,000","61,019,000","59,904,000","61,227,000","56,564,000","59,117,000","57,357,000","61,004,000","59,897,000","53,035,000","54,404,000","43,929,000","41,797,000","37,796,000","33,566,000","33,138,000","36,269,000","35,685,000","35,047,000",,,,,,,,,,,,,,,,,,,,,"0",,"0","0","113,109,000","113,109,000","92,344,000","78,355,000"
		RestrictedCommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"765,096,000",,"765,096,000"
		OtherNonCurrentLiabilities,,,,,,,,,,"110,654,000",,,,"95,647,000","93,023,000","93,364,000","83,634,000","76,995,000","69,556,000","66,633,000","62,129,000","61,459,000","62,330,000","62,890,000","61,134,000","57,458,000","58,180,000","55,529,000","56,338,000","70,120,000","50,218,000","52,241,000","53,767,000","54,940,000","33,977,000","23,979,000","23,961,000","23,168,000","42,952,000","7,311,000","44,115,000","43,514,000","26,474,000","26,261,000","23,623,000","24,902,000","22,987,000","20,829,000","18,718,000","782,514,000","17,834,000","782,735,000","43,539,000"
TotalEquityGrossMinorityInterest,"2,380,123,000","2,272,137,000","1,826,981,000","1,693,183,000","1,587,823,000","1,456,411,000","1,293,441,000","1,158,294,000","1,083,591,000","1,094,078,000","995,779,000","930,128,000","867,312,000","822,265,000","758,532,000","670,290,000","624,598,000","603,760,000","515,046,000","465,765,000","453,962,000","434,250,000","450,127,000","486,023,000","509,506,000","465,871,000","489,272,000","519,810,000","502,693,000","489,799,000","447,917,000","408,562,000","353,044,000","317,071,000","257,340,000","205,941,000","515,594,000","463,628,000","433,538,000","404,606,000","800,773,000","768,889,000","501,861,000","463,080,000","448,775,000","441,067,000","420,867,000","398,202,000","385,617,000","-742,814,000","-760,892,000","-786,240,000","-810,194,000"
	StockholdersEquity,"2,308,134,000","2,213,774,000","1,782,072,000","1,655,900,000","1,524,730,000","1,390,293,000","1,230,192,000","1,097,730,000","1,023,642,000","1,032,382,000","934,264,000","865,940,000","804,420,000","760,549,000","698,163,000","617,012,000","570,068,000","559,552,000","473,147,000","427,922,000","420,467,000","401,122,000","413,915,000","450,391,000","474,426,000","465,871,000","489,272,000","519,810,000","502,693,000","489,799,000","447,917,000","408,562,000","353,044,000","317,071,000","257,340,000","205,941,000","515,594,000","463,628,000","433,538,000","404,606,000","800,773,000","768,889,000","501,861,000","463,080,000","448,775,000","441,067,000","420,867,000","398,202,000","385,617,000","-742,814,000","-760,892,000","-786,240,000","-810,194,000"
		CapitalStock,"727,000","725,000","724,000","723,000","723,000","721,000","720,000","720,000","719,000","717,000","716,000","715,000","714,000","712,000","711,000","710,000","707,000","708,000","706,000","705,000","705,000","702,000","701,000","701,000","701,000","696,000","696,000","695,000","694,000","691,000","690,000","690,000","690,000","688,000","687,000","686,000","686,000","683,000","678,000","680,000","679,000","676,000","675,000","675,000","675,000","675,000","675,000","675,000","675,000","0","0","0","0"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,
			CommonStock,"727,000","725,000","724,000","723,000","723,000","721,000","720,000","720,000","719,000","717,000","716,000","715,000","714,000","712,000","711,000","710,000","707,000","708,000","706,000","705,000","705,000","702,000","701,000","701,000","701,000","696,000","696,000","695,000","694,000","691,000","690,000","690,000","690,000","688,000","687,000","686,000","686,000","683,000","678,000","680,000","679,000","676,000","675,000","675,000","675,000","675,000","675,000","675,000","675,000","0","0","0","0"
		AdditionalPaidInCapital,"959,890,000","952,939,000","563,162,000","542,893,000","534,303,000","525,541,000","518,610,000","512,318,000","504,195,000","498,866,000","492,671,000","485,703,000","481,391,000","476,116,000","473,886,000","468,598,000","464,060,000","459,816,000","456,156,000","454,763,000","452,129,000","449,049,000","446,267,000","443,833,000","440,886,000","443,109,000","442,007,000","440,033,000","438,038,000","434,906,000","431,523,000","427,269,000","424,297,000","421,672,000","419,255,000","416,184,000","750,179,000","743,349,000","740,967,000","738,384,000","1,144,591,000","1,142,701,000","1,139,690,000","1,137,945,000","1,136,227,000","1,133,918,000","1,132,189,000","1,130,514,000","1,128,801,000","2,394,000","2,384,000","2,375,000","2,356,000"
		RetainedEarnings,"2,067,868,000","1,965,957,000","1,834,477,000","1,710,464,000","1,581,681,000","1,432,565,000","1,306,530,000","1,190,749,000","1,126,174,000","1,084,383,000","1,013,707,000","939,618,000","878,416,000","831,123,000","756,636,000","687,772,000","636,814,000","616,347,000","535,172,000","495,463,000","469,508,000","456,052,000","415,452,000","389,269,000","368,381,000","358,173,000","348,991,000","314,955,000","300,111,000","280,426,000","231,036,000","194,539,000","140,514,000","105,813,000","57,295,000","10,202,000","-13,118,000","-63,792,000","-92,078,000","-117,620,000","-126,955,000","-157,015,000","-424,146,000","-461,525,000","-476,814,000","-481,658,000","-500,271,000","-523,269,000","-536,103,000","-538,571,000","-550,519,000","-569,803,000","-581,626,000"
		TreasuryStock,"471,833,000","448,976,000","358,634,000","358,481,000","358,362,000","332,164,000","331,513,000","331,415,000","331,386,000","324,551,000","324,351,000","324,149,000","324,115,000","321,473,000","321,397,000","321,052,000","321,025,000","294,005,000","293,969,000","293,684,000","263,636,000","262,402,000","212,358,000","146,801,000","112,197,000","111,516,000","75,913,000","11,501,000","11,449,000","8,341,000","8,052,000","7,681,000","7,497,000","6,571,000","6,552,000","6,543,000","6,543,000",,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-46,402,000","-54,755,000","-55,541,000","-37,583,000","-31,499,000","-34,254,000","-62,039,000","-72,526,000","-73,944,000","-24,917,000","-46,363,000","-33,831,000","-29,870,000","-23,813,000","-9,557,000","-16,900,000","-8,372,000","-21,198,000","-22,802,000","-27,209,000","-36,123,000","-40,163,000","-34,031,000","-34,495,000","-21,229,000","-22,475,000","-24,393,000","-22,256,000","-22,585,000","-15,767,000","-5,164,000","-4,139,000","-2,844,000","-2,415,000","-11,229,000","-12,472,000","-13,494,000","-14,496,000","-13,913,000","-14,722,000","-15,426,000","-15,357,000","-12,242,000","-11,899,000","-9,197,000","-9,752,000","-9,610,000","-7,602,000","-5,640,000","-4,492,000","-10,483,000","-16,538,000","-28,650,000"
		OtherEquityInterest,"-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,116,000","-202,145,000","-202,274,000","-202,274,000","-202,274,000"
	MinorityInterest,"71,989,000","58,363,000","44,909,000","37,283,000","63,093,000","66,118,000","63,249,000","60,564,000","59,949,000","61,696,000","61,515,000","64,188,000","62,892,000","61,716,000","60,369,000","53,278,000","54,530,000","44,208,000","41,899,000","37,843,000","33,495,000","33,128,000","36,212,000","35,632,000","35,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,310,819,000","3,080,899,000","2,600,523,000","2,472,568,000","2,341,539,000","2,206,997,000","2,046,620,000","1,913,711,000","1,837,472,000","1,846,017,000","1,818,579,000","1,749,416,000","1,686,903,000","1,636,945,000","1,557,788,000","1,525,078,000","1,477,527,000","1,466,100,000","1,381,248,000","1,435,157,000","1,428,365,000","1,407,880,000","1,427,586,000","1,485,227,000","1,521,572,000","1,515,968,000","1,539,399,000","1,555,047,000","1,536,303,000","1,571,900,000","1,554,210,000","1,562,878,000","1,525,412,000","1,492,420,000","1,435,011,000","1,383,270,000","1,286,296,000","1,262,646,000","1,307,403,000","1,280,119,000","1,360,361,000","1,343,889,000","1,134,359,000","1,095,578,000","1,081,273,000","1,098,296,000","1,152,289,000","1,129,624,000","1,117,039,000","309,649,000","323,522,000","302,549,000","311,243,000"
CommonStockEquity,"2,308,134,000","2,213,774,000","1,782,072,000","1,655,900,000","1,524,730,000","1,390,293,000","1,230,192,000","1,097,730,000","1,023,642,000","1,032,382,000","934,264,000","865,940,000","804,420,000","760,549,000","698,163,000","617,012,000","570,068,000","559,552,000","473,147,000","427,922,000","420,467,000","401,122,000","413,915,000","450,391,000","474,426,000","465,871,000","489,272,000","519,810,000","502,693,000","489,799,000","447,917,000","408,562,000","353,044,000","317,071,000","257,340,000","205,941,000","515,594,000","463,628,000","433,538,000","404,606,000","800,773,000","768,889,000","501,861,000","463,080,000","448,775,000","441,067,000","420,867,000","398,202,000","385,617,000","-742,814,000","-760,892,000","-786,240,000","-810,194,000"
CapitalLeaseObligations,"354,711,000","380,856,000","264,297,000","204,754,000","187,342,000","207,326,000","204,536,000","212,113,000","182,077,000","62,971,000","145,491,000","143,950,000","129,071,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-112,613,000","-237,062,000","124,552,000","106,459,000","394,454,000","243,042,000","138,413,000","24,930,000","-53,438,000","-70,636,000","-170,044,000","-253,226,000","-265,094,000","-250,596,000","-324,778,000","-403,467,000","-385,238,000","-397,736,000","-489,485,000","-537,315,000","-544,642,000","-558,690,000","-562,857,000","-533,477,000","-534,020,000","-460,758,000","-490,726,000","-385,697,000","-412,601,000","-430,644,000","-427,324,000","-470,391,000","-531,620,000","-574,041,000","-617,254,000","-607,711,000","-303,903,000","-362,054,000","-385,006,000","-426,405,000","-42,455,000","-12,458,000","-249,875,000","-368,883,000","-395,056,000","-414,491,000","-445,888,000","-481,616,000","-507,122,000","-1,648,314,000","-1,679,489,000","-1,717,934,000","-1,767,654,000"
WorkingCapital,"872,243,000","692,557,000","905,558,000","856,284,000","1,147,342,000","1,028,209,000","924,078,000","810,386,000","725,705,000","698,765,000","661,415,000","571,347,000","546,816,000","560,063,000","486,844,000","450,387,000","454,208,000","429,684,000","351,406,000","387,458,000","364,794,000","341,570,000","337,854,000","374,557,000","383,786,000","448,148,000","429,382,000","500,928,000","469,931,000","489,956,000","502,787,000","503,106,000","453,140,000","403,334,000","375,064,000","366,542,000","267,064,000","227,694,000","243,954,000","191,529,000","258,683,000","217,875,000","262,979,000","210,391,000","180,572,000","185,834,000","229,122,000","190,393,000","161,685,000","213,046,000","213,304,000","156,479,000","147,016,000"
InvestedCapital,"3,397,106,000","3,154,655,000","2,663,960,000","2,498,111,000","2,369,829,000","2,248,115,000","2,092,733,000","1,967,064,000","1,889,744,000","1,905,284,000","1,888,118,000","1,808,903,000","1,734,347,000","1,684,505,000","1,645,432,000","1,550,445,000","1,510,534,000","1,488,274,000","1,512,156,000","1,465,012,000","1,470,958,000","1,454,043,000","1,501,815,000","1,531,773,000","1,566,602,000","1,525,219,000","1,544,182,000","1,558,447,000","1,539,912,000","1,577,816,000","1,560,028,000","1,569,823,000","1,544,959,000","1,514,466,000","1,465,204,000","1,416,317,000","1,328,828,000","1,357,446,000","1,316,403,000","1,299,869,000","1,374,424,000","1,366,763,000","1,134,359,000","1,095,578,000","1,106,004,000","1,098,296,000","1,152,289,000","1,129,624,000","1,117,039,000","348,725,000","330,647,000","307,299,000","320,743,000"
TangibleBookValue,"-112,613,000","-237,062,000","124,552,000","106,459,000","394,454,000","243,042,000","138,413,000","24,930,000","-53,438,000","-70,636,000","-170,044,000","-253,226,000","-265,094,000","-250,596,000","-324,778,000","-403,467,000","-385,238,000","-397,736,000","-489,485,000","-537,315,000","-544,642,000","-558,690,000","-562,857,000","-533,477,000","-534,020,000","-460,758,000","-490,726,000","-385,697,000","-412,601,000","-430,644,000","-427,324,000","-470,391,000","-531,620,000","-574,041,000","-617,254,000","-607,711,000","-303,903,000","-362,054,000","-385,006,000","-426,405,000","-42,455,000","-12,458,000","-249,875,000","-368,883,000","-395,056,000","-414,491,000","-445,888,000","-481,616,000","-507,122,000","-1,648,314,000","-1,679,489,000","-1,717,934,000","-1,767,654,000"
TotalDebt,"1,443,683,000","1,321,737,000","1,146,185,000","1,046,965,000","1,032,441,000","1,065,148,000","1,067,077,000","1,081,447,000","1,048,179,000","935,873,000","1,099,345,000","1,086,913,000","1,058,998,000","923,956,000","947,269,000","933,433,000","940,466,000","928,722,000","1,039,009,000","1,037,090,000","1,050,491,000","1,052,921,000","1,087,900,000","1,081,382,000","1,092,176,000","1,059,348,000","1,054,910,000","1,038,637,000","1,037,219,000","1,088,017,000","1,112,111,000","1,161,261,000","1,191,915,000","1,197,395,000","1,207,864,000","1,210,376,000","813,234,000","893,818,000","882,865,000","895,263,000","573,651,000","597,874,000","632,498,000","632,498,000","657,229,000","657,229,000","731,422,000","731,422,000","731,422,000","1,091,539,000","1,091,539,000","1,093,539,000","1,130,937,000"
NetDebt,"882,949,000","793,542,000","458,162,000","452,125,000","100,285,000","202,694,000","348,597,000","472,600,000","558,646,000","550,019,000","737,816,000","832,596,000","768,661,000","699,474,000","773,268,000","821,719,000","794,304,000","790,250,000","910,229,000","970,019,000","992,997,000","985,649,000","1,033,737,000","1,005,741,000","1,022,806,000","943,491,000","1,008,456,000","883,062,000","887,134,000","898,256,000","938,949,000","963,302,000","1,018,175,000","1,047,248,000","1,091,343,000","1,083,778,000","758,897,000","785,795,000","824,899,000","884,956,000","481,921,000","504,748,000","493,778,000","553,752,000","567,232,000","578,646,000","603,088,000","638,313,000","665,051,000","930,232,000","957,420,000","1,002,713,000","1,049,708,000"
ShareIssued,"72,589,905","72,386,017","72,335,705","72,252,980","72,205,746","72,024,329","72,011,902","71,960,067","71,844,675","71,667,726","71,640,792","71,471,341","71,395,561","71,186,418","71,105,573","71,030,347","70,989,164","70,820,173","70,611,513","70,594,648","70,433,347","70,261,481","70,144,760","70,142,664","70,131,132","69,582,669","69,553,549","69,509,423","69,405,617","69,122,271","69,057,195","69,026,792","69,041,410","68,767,367","68,683,126","68,588,061","68,546,806","68,295,960","68,101,331","68,055,203","67,946,135","67,652,812","67,603,255","67,579,525","67,565,154","67,524,596","67,522,096","67,522,102","67,529,290","65,578,790","65,578,790","65,578,790","65,578,790"
OrdinarySharesNumber,"63,849,042","63,718,986","63,083,211","63,000,883","62,953,928","62,850,598","62,841,168","62,789,905","62,674,781","62,564,713","62,539,870","62,373,047","62,297,850","62,139,358","62,656,699","62,581,473","62,540,290","62,371,299","62,201,639","62,184,774","62,868,473","62,696,607","66,577,185","66,575,089","66,563,557","66,015,094","69,355,237","69,311,111","69,207,305","68,923,959","68,893,737","68,863,334","68,877,952","68,603,909","68,520,027","68,425,242","68,383,987","68,295,960","68,101,331","68,055,203","67,946,135","67,652,812","67,603,255","67,579,525","67,565,154","67,524,596","67,522,096","67,522,102","67,529,290","65,578,790","65,578,790","65,578,790","65,578,790"
TreasurySharesNumber,"8,740,863","8,667,031","9,252,494","9,252,097","9,251,818","9,173,731","9,170,734","9,170,162","9,169,894","9,103,013","9,100,922","9,098,294","9,097,711","9,047,060","8,448,874","8,448,874","8,448,874","8,448,874","8,409,874","8,409,874","7,564,874","7,564,874","3,567,575","3,567,575","3,567,575","3,567,575","198,312","198,312","198,312","198,312","163,458","163,458","163,458","163,458","163,099","162,819","162,819",,,,,,,,,,,,,,,,
