name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,407,000","9,739,000","10,099,000","9,269,000","10,728,000","8,420,000","5,898,000","5,356,000","3,233,000","5,723,000","4,652,000","3,562,000","5,929,000",,,,"4,039,000","3,405,000","3,073,000","2,139,000","1,968,000",,,"1,652,000","379,000","483,000","502,000","206,000",,,
		PrepaidAssets,"299,000","539,000","838,000","1,072,000","195,000","550,000","907,000","1,248,000","344,000","478,000","772,000","1,053,000","285,000","568,000","948,000","984,000","566,000","546,000","981,000","1,125,000","716,000","670,000","703,000","855,000","1,268,000","765,000","725,000","757,000","1,860,000","929,000","2,805,000","2,828,000","693,000","277,000","382,000","540,000","210,000","227,000","879,000","421,000","154,000","387,000","118,000","101,000","496,000","250,000","297,000","371,000","146,000","175,000","780,000","68,000","221,000","778,000","346,000","273,000","298,000","298,000","651,000","471,000","163,000","222,000","266,000","77,000","147,000","219,000","297,000","49,000","143,000","213,000",
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,359,000",,,,,"6,951,000","1,228,000",,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,781,000",,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,708,759,000","1,729,013,000","1,667,099,000","1,478,285,000","1,229,703,000","930,860,000","851,751,000","756,596,000","725,494,000","677,979,000","595,941,000","645,903,000","555,041,000",,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"7,429,931,000","7,002,846,000","6,430,707,000","6,201,778,000","5,883,328,000","5,625,405,000","5,386,385,000","5,232,328,000","5,144,542,000","5,268,545,000","5,450,560,000","5,653,553,000","5,700,673,000","5,842,570,000","5,936,683,000","5,727,279,000","5,719,804,000","5,421,132,000","5,687,117,000","5,838,305,000","6,024,766,000","5,936,999,000","6,109,596,000","5,897,708,000","6,005,105,000","6,179,670,000","6,430,900,000","6,609,558,000","6,602,771,000","6,523,723,000","6,253,493,000","6,253,739,000","6,006,203,000","5,106,870,000","4,705,131,000","4,316,114,000","3,961,054,000","3,469,753,000","2,846,123,000","2,212,590,000","1,691,580,000","1,716,603,000","1,652,481,000","1,522,913,000","1,213,517,000","918,221,000","851,217,000","817,354,000","720,012,000","671,553,000","595,941,000","645,903,000","555,041,000","578,267,000","577,961,000","530,530,000","456,405,000","464,819,000","363,605,000","369,982,000","310,837,000","294,067,000","190,410,000","135,577,000","60,196,000","104,657,000","93,662,000","93,866,000","85,361,000","85,775,000","97,027,000"
			InvestmentinFinancialAssets,"7,429,931,000","7,002,846,000","6,430,707,000","6,201,778,000","5,883,328,000","5,625,405,000","5,386,385,000","5,232,328,000","5,144,542,000","5,268,545,000","5,450,560,000","5,653,553,000","5,700,673,000","5,842,570,000","5,936,683,000","5,727,279,000","5,719,804,000","5,421,132,000","5,687,117,000","5,838,305,000","6,024,766,000","5,936,999,000","6,109,596,000","5,897,708,000","6,005,105,000","6,179,670,000","6,430,900,000","6,609,558,000","6,602,771,000","6,523,723,000","6,253,493,000","6,253,739,000","6,006,203,000","5,106,870,000","4,705,131,000","4,316,114,000","3,961,054,000","3,469,753,000","2,846,123,000","2,212,590,000",,,,"1,522,913,000",,,,"817,354,000",,,,"645,903,000",,,,"530,530,000",,,,"369,982,000",,,,"135,577,000",,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,"7,429,931,000","7,002,846,000","6,430,707,000","6,201,778,000","5,883,328,000","5,625,405,000","5,386,385,000","5,232,328,000","5,144,542,000","5,268,545,000","5,450,560,000","5,653,553,000","5,700,673,000","5,842,570,000","5,936,683,000","5,727,279,000","5,719,804,000","5,421,132,000","5,687,117,000","5,838,305,000","6,024,766,000","5,936,999,000","6,109,596,000","5,897,708,000","6,005,105,000","6,179,670,000","6,430,900,000","6,609,558,000","6,602,771,000","6,523,723,000","6,253,493,000","6,253,739,000","6,006,203,000","4,886,020,000","4,553,136,000","4,172,852,000","3,707,722,000","3,038,808,000","2,663,965,000","2,094,221,000",,,,"1,463,010,000",,,,"748,483,000",,,,"547,168,000",,,,"497,530,000",,,,"328,222,000",,,,"135,577,000",,,,,,,
				AvailableForSaleSecurities,,,,,,,"2,307,572,000","2,259,292,000","2,208,472,000","2,412,260,000","2,397,730,000","2,475,924,000","2,394,716,000","2,432,766,000","2,487,337,000","2,404,326,000","1,986,984,000","2,011,922,000","1,933,366,000","1,911,775,000","1,892,719,000","1,867,410,000","1,867,823,000","1,752,449,000","1,998,023,000","2,008,634,000","2,012,700,000","1,974,202,000","1,828,211,000","1,723,749,000","1,659,997,000","1,640,454,000","1,559,214,000","220,850,000","151,995,000","143,262,000","253,332,000","430,945,000","182,158,000","118,369,000",,,,"59,903,000",,,,"68,871,000",,,,"98,735,000",,,,"33,000,000",,,,"41,760,000",,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,000","115,000","125,000",,"504,000",,,"385,000",,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,179,000","12,410,000","14,618,000","15,275,000","16,186,000","12,105,000",,"7,579,000","4,948,000","5,891,000",,,,"1,350,000","1,416,000","1,440,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"534,000","534,000","534,000","534,000","535,000",,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"3,259,674,000","2,934,521,000","2,554,685,000","2,357,575,000","2,303,648,000","2,244,234,000","2,257,043,000","2,244,302,000","2,284,221,000","2,248,428,000","2,325,325,000","2,493,788,000","2,516,632,000","2,666,692,000","2,768,538,000","2,431,773,000","2,504,749,000","2,569,101,000","2,692,111,000","2,817,837,000","2,760,936,000","2,723,552,000","2,823,881,000","2,840,790,000","2,823,912,000","2,898,945,000","2,956,458,000","3,095,005,000","3,060,558,000","3,007,340,000","3,185,306,000","2,859,087,000","2,791,486,000","1,962,923,000","1,873,816,000","1,791,723,000","1,491,429,000","1,203,086,000","1,029,271,000","743,280,000","497,203,000","629,738,000","588,771,000","434,960,000","425,941,000","172,905,000","67,776,000","122,010,000","101,041,000","51,603,000","8,249,000","134,429,000","158,782,000","160,174,000","155,979,000","112,155,000","108,289,000","129,405,000","67,730,000","76,454,000","12,794,000","9,192,000","2,915,000","30,210,000","1,480,000","1,731,000","1,043,000","942,000","1,519,000","1,926,000","1,380,000"
	CurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,238,000","307,238,000","266,271,000","112,460,000","103,441,000","22,905,000","66,738,000","122,010,000","99,475,000","51,345,000","8,249,000","134,429,000","158,782,000",,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,784,000","52,515,000","30,277,000","24,689,000","54,052,000","21,643,000","20,138,000","21,005,000","45,275,000","41,345,000","7,478,000","9,094,000","20,550,000","159,046,000","154,212,000","110,757,000","16,678,000","21,200,000","2,651,000","71,642,000","6,266,000","8,786,000","1,141,000","745,000","608,000","1,032,000","16,000","77,000","367,000","591,000","595,000"
			Payables,"102,284,000","130,113,000","105,680,000","118,973,000","139,835,000","108,054,000","89,497,000","100,960,000","94,283,000","100,336,000","91,145,000","104,542,000","129,920,000","108,024,000","103,002,000","113,022,000","124,961,000","110,403,000","106,121,000","169,165,000","114,697,000","123,556,000","196,129,000","127,433,000","120,319,000","135,453,000","126,070,000","103,148,000","69,208,000","141,351,000","82,442,000","77,513,000","88,193,000","154,657,000","138,054,000","101,961,000","86,701,000","64,352,000","175,388,000","67,284,000","43,618,000","46,549,000","23,424,000","18,813,000","48,733,000","19,004,000","17,094,000","16,024,000","37,635,000","33,306,000","6,031,000","6,713,000","19,226,000","156,945,000","153,218,000","18,486,000","15,451,000","19,816,000","418,000","74,838,000","5,420,000","7,944,000","1,141,000","745,000","608,000","1,032,000","16,000","77,000","367,000","591,000","595,000"
				AccountsPayable,"43,030,000","50,313,000","38,466,000","50,672,000","39,980,000","50,233,000","40,101,000","51,478,000","42,019,000","52,892,000","44,406,000","56,132,000","47,439,000","54,938,000","49,279,000","55,606,000","51,347,000","60,839,000","54,943,000","68,635,000","63,752,000","68,334,000","62,922,000","70,562,000","63,399,000","70,423,000","65,240,000","69,582,000","65,273,000","80,397,000","74,468,000","75,302,000","59,582,000","59,982,000","48,603,000","51,683,000","41,535,000","23,669,000","17,597,000","14,180,000",,,,"10,895,000","31,984,000",,"9,205,000","6,909,000","11,232,000","7,412,000",,"0","6,555,000","144,979,000","141,336,000","11,845,000","6,493,000","10,446,000",,"70,000,000",,"2,531,000",,,,,,,,"581,000","595,000"
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,372,000","11,123,000","11,087,000","10,895,000","8,940,000","8,900,000","7,889,000","6,909,000","26,403,000","25,894,000",,"0","12,671,000","11,966,000","11,882,000","11,845,000","8,958,000","9,370,000",,,,"5,413,000",,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,246,000","35,426,000","12,337,000","7,918,000","7,809,000","10,104,000",,"9,115,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"59,254,000","79,800,000","67,214,000","68,301,000","99,855,000","57,821,000","49,396,000","49,482,000","52,264,000","47,444,000","46,739,000","48,410,000","82,481,000","53,086,000","53,723,000","57,416,000","73,614,000","49,564,000","51,178,000","100,530,000","50,945,000","55,222,000","133,207,000","56,871,000","56,920,000","65,030,000","60,830,000","33,566,000","3,935,000","60,954,000","7,974,000","2,211,000","28,611,000","94,675,000","89,451,000","50,278,000","45,166,000","40,683,000","157,791,000","53,104,000",,,,"7,918,000",,,,"9,115,000",,,,"6,713,000",,,,"6,641,000",,,,"4,838,000",,,,"745,000",,,,,,"10,000",
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,166,000","5,966,000","6,853,000","5,876,000","5,319,000","2,639,000","3,044,000","4,981,000","7,640,000","8,039,000","1,447,000","2,381,000","1,324,000","2,101,000","994,000","1,104,000","1,227,000","1,384,000","2,233,000","1,312,000","846,000","842,000",,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,000,000","252,000,000","233,500,000","84,200,000","47,500,000",,"46,600,000","100,300,000","54,200,000","10,000,000",,"124,800,000","137,567,000",,,,"90,667,000","107,042,000","59,962,000",,"5,964,000",,,"28,500,000",,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,000,000","252,000,000","233,500,000","84,200,000","47,500,000",,"46,600,000","100,300,000","54,200,000","10,000,000",,"124,800,000","137,567,000",,,,"90,667,000","107,042,000","59,962,000",,"5,964,000",,,"28,500,000",,,,,,,
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,000,000","252,000,000","233,500,000","84,200,000","47,500,000","0",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,454,000","2,723,000","2,494,000","3,571,000","1,889,000","1,262,000",,"705,000",,,"771,000","535,000","665,000",,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,965,000","322,500,000","322,500,000","322,500,000","322,500,000","150,000,000","1,038,000","0","1,566,000","258,000","0","0","0",,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,588,751,000","2,359,658,000","2,078,550,000","2,232,969,000","2,159,607,000","2,131,765,000","2,161,234,000","2,137,667,000","2,184,021,000","2,140,634,000","2,228,516,000","2,382,895,000","2,380,621,000","2,551,791,000","2,658,856,000","2,311,809,000","2,374,657,000","2,452,934,000","2,579,992,000","2,642,195,000","2,639,929,000","2,593,988,000","2,619,875,000","2,707,465,000","2,695,777,000","2,749,816,000","2,819,291,000","2,983,736,000","2,983,963,000","2,858,515,000","3,090,755,000","2,773,051,000","2,692,002,000","1,796,221,000","1,726,239,000","1,683,002,000","1,394,583,000","1,112,493,000","836,017,000","664,138,000","322,965,000","322,500,000","322,500,000","406,700,000","322,500,000","150,000,000",,"100,300,000",,,,"124,800,000",,,,"91,167,000","90,667,000","107,042,000","59,962,000",,"5,964,000",,,"28,500,000",,,,,,,
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,965,000","322,500,000","322,500,000","322,500,000","322,500,000","150,000,000",,,,,,,,,,,"90,667,000","107,042,000","59,962,000",,"5,964,000",,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,616,000","843,000","762,000","592,000","1,014,000","818,000","224,000","614,000","735,000"
		PreferredSecuritiesOutsideStockEquity,"564,884,000",,"365,037,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"4,236,011,000","4,140,128,000","3,943,263,000","3,945,517,000","3,701,840,000","3,456,520,000","3,181,027,000","3,055,861,000","2,933,375,000","3,183,865,000","3,259,773,000","3,306,275,000","3,331,815,000","3,303,175,000","3,430,944,000","3,407,047,000","3,346,396,000","3,348,412,000","3,286,991,000","3,354,952,000","3,392,168,000","3,454,596,000","3,435,609,000","3,435,917,000","3,422,416,000","3,431,427,000","3,614,021,000","3,703,049,000","3,694,588,000","3,709,077,000","3,647,759,000","3,618,182,000","3,561,376,000","3,231,099,000","2,909,755,000","2,656,494,000","2,555,588,000","2,326,635,000","1,883,326,000","1,511,974,000","1,318,806,000","1,172,484,000","1,138,776,000","1,114,357,000","912,921,000","903,190,000","802,824,000","710,685,000","649,486,000","637,477,000","607,246,000","532,596,000","444,024,000","427,803,000","431,739,000","429,623,000","371,718,000","345,824,000","302,011,000","300,048,000","301,767,000","289,238,000","191,174,000","108,270,000","104,602,000","103,653,000","103,029,000","102,967,000","96,927,000","96,952,000","96,421,000"
	StockholdersEquity,"4,236,011,000","4,140,128,000","3,943,263,000","3,945,517,000","3,701,840,000","3,456,520,000","3,181,027,000","3,055,861,000","2,933,375,000","3,183,865,000","3,259,773,000","3,306,275,000","3,331,815,000","3,303,175,000","3,430,944,000","3,407,047,000","3,346,396,000","3,348,412,000","3,286,991,000","3,354,952,000","3,392,168,000","3,454,596,000","3,435,609,000","3,435,917,000","3,422,416,000","3,431,427,000","3,614,021,000","3,703,049,000","3,694,588,000","3,709,077,000","3,647,759,000","3,618,182,000","3,561,376,000","3,231,099,000","2,909,755,000","2,656,494,000","2,555,588,000","2,326,635,000","1,883,326,000","1,511,974,000","1,318,806,000","1,172,484,000","1,138,776,000","1,114,357,000","912,921,000","903,190,000","802,824,000","710,685,000","649,486,000","637,477,000","607,246,000","532,596,000","444,024,000","427,803,000","431,739,000","429,623,000","371,718,000","345,824,000","302,011,000","300,048,000","301,767,000","289,238,000","191,174,000","108,270,000","104,602,000","103,653,000","103,029,000","102,967,000","96,927,000","96,952,000","96,421,000"
		CapitalStock,"392,000","391,000","390,000","137,428,000","67,287,000","14,170,000","379,000","374,000","368,000","367,000","367,000","367,000","367,000","366,000","365,000","364,000","363,000","361,000","360,000","360,000","360,000","359,000","358,000","357,000","356,000","355,000","355,000","359,000","359,000","358,000","349,000","343,000","333,000","301,000","271,000","248,000","239,000","215,000","173,000","140,000","122,000","110,000","109,000","108,000","88,000","88,000","78,000","69,000","64,000","63,000","55,000","43,000","31,000","30,000","30,000","30,000","26,000","24,000","20,000","20,000","20,000","19,000","13,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000"
			PreferredStock,"0","0","0","137,040,000","66,900,000","13,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"392,000","391,000","390,000","388,000","387,000","384,000","379,000","374,000","368,000","367,000","367,000","367,000","367,000","366,000","365,000","364,000","363,000","361,000","360,000","360,000","360,000","359,000","358,000","357,000","356,000","355,000","355,000","359,000","359,000","358,000","349,000","343,000","333,000","301,000","271,000","248,000","239,000","215,000","173,000","140,000","122,000","110,000","109,000","108,000","88,000","88,000","78,000","69,000","64,000","63,000","55,000","43,000","31,000","30,000","30,000","30,000","26,000","24,000","20,000","20,000","20,000","19,000","13,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000"
		AdditionalPaidInCapital,"4,039,944,000","4,056,544,000","4,035,851,000","4,040,748,000","4,039,776,000","4,023,978,000","4,096,150,000","4,070,874,000","4,044,185,000","4,042,785,000","4,041,338,000","4,039,872,000","4,038,229,000","4,032,761,000","4,027,305,000","4,021,541,000","4,009,704,000","3,998,406,000","3,993,800,000","3,991,317,000","3,989,703,000","3,981,732,000","3,973,957,000","3,967,397,000","3,959,864,000","3,955,406,000","3,954,051,000","3,975,672,000","3,972,249,000","3,965,966,000","3,883,527,000","3,814,634,000","3,687,173,000","3,332,469,000","2,999,878,000","2,739,864,000","2,640,457,000","2,379,742,000","1,920,251,000","1,544,801,000","1,348,996,000","1,217,027,000","1,214,480,000","1,196,741,000","991,658,000","988,897,000","894,568,000","805,918,000","753,992,000","741,520,000","646,271,000","545,707,000","456,398,000","442,838,000","441,332,000","441,332,000","395,571,000","357,953,000","301,088,000","299,845,000","298,659,000","283,440,000","181,059,000","97,266,000","97,136,000","97,026,000","96,955,000","96,955,000","96,955,000","96,955,000","96,955,000"
		RetainedEarnings,"195,675,000","83,193,000","-92,978,000","-232,659,000","-405,223,000","-581,628,000","-915,502,000","-1,015,387,000","-1,111,178,000","-859,287,000","-781,932,000","-733,964,000","-706,781,000","-10,716,000","-25,689,000","-45,186,000","-59,174,000","-64,446,000","-72,726,000","-54,039,000","-33,719,000","-16,907,000","-11,643,000","-3,623,000","-5,800,000","-4,449,000","-16,514,000","-21,077,000","-20,864,000","-8,891,000","17,966,000","42,086,000","60,284,000","68,321,000","72,745,000","77,084,000","66,187,000","82,817,000","46,314,000","23,667,000","-1,602,000","-23,806,000","-26,982,000","-21,638,000","-21,202,000","-18,369,000",,"-10,431,000",,,"16,922,000","24,152,000","12,171,000",,,"1,508,000","-315,000","-2,767,000","-4,057,000","-4,092,000","-4,688,000","-4,037,000","-1,266,000","319,000","-275,000","-286,000","-351,000","-337,000","-449,000","-10,000","-534,000"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,710,000","-20,847,000","-102,737,000","-88,130,000","-97,501,000","-99,579,000","-80,286,000","-84,871,000","-82,814,000","-89,780,000","-56,002,000","-37,306,000","-24,576,000","-28,187,000","-10,424,000","725,000","-23,564,000","-9,386,000","2,239,000","4,275,000","7,776,000","9,816,000","11,368,000","10,377,000","7,734,000","6,906,000","6,418,000","6,342,000","414,000",,
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,782,000","19,724,000","21,467,000","14,499,000","-2,952,000","15,744,000","-12,265,000","-15,876,000","-10,424,000","725,000",,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-104,068,000","-104,595,000","-104,281,000","-104,279,000","-53,050,000","-53,050,000","-12,311,000","-12,311,000",,,,,,,,,,,,,,,,,
