name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
PretaxIncome,"161,777,000","31,348,000","26,348,000","44,010,000","60,071,000","50,874,000","50,826,000","19,087,000","73,028,000","31,035,000","29,854,000","44,109,000","39,495,000","27,001,000","32,875,000","31,666,000","27,826,000","8,955,000","11,921,000","20,335,000","21,985,000","17,088,000","18,809,000","18,733,000","15,351,000","15,225,000","15,885,000","17,258,000","17,804,000","13,551,000","11,046,000","11,777,000","12,424,000","8,018,000","10,256,000","10,651,000","11,293,000","12,805,000","14,730,000","11,280,000","11,964,000","14,965,000","13,860,000","-54,093,000","19,311,000","15,303,000","22,930,000","25,747,000","24,235,000","23,352,000","23,580,000","18,418,000","20,723,000","21,802,000","21,158,000","16,290,000","12,537,000","11,272,000","7,122,000","11,030,000","9,552,000","12,012,000","12,091,000","9,474,000","7,794,000","6,522,000","5,713,000","5,397,000","2,098,000",,"936,000","5,569,000","4,644,000"
TaxProvision,"34,615,000","6,369,000","4,778,000","10,150,000","13,318,000","9,441,000","12,862,000","4,595,000","15,227,000","3,359,000","3,942,000","9,508,000","9,557,000","3,600,000","7,567,000","6,685,000","7,170,000","977,000","-9,466,000","7,445,000","7,792,000","5,173,000","6,676,000","6,562,000","3,596,000","5,342,000","5,751,000","6,148,000","6,220,000","4,729,000","3,314,000","3,924,000","4,352,000","2,923,000","3,623,000","3,782,000","3,918,000","4,536,000","4,805,000","3,388,000","4,092,000","5,226,000","4,452,000","-18,130,000","6,549,000","5,161,000","7,608,000","8,631,000","7,975,000","7,510,000","7,907,000","5,636,000","6,415,000","6,739,000","6,215,000","5,243,000","3,907,000","3,363,000","1,901,000","3,377,000","3,071,000","3,939,000","3,255,000","2,943,000","2,451,000","1,715,000","1,578,000","1,733,000","16,000",,"1,432,000","1,707,000","1,332,000"
NetIncomeCommonStockholders,"100,523,000","19,454,000","15,692,000","27,734,000","37,643,000","34,659,000","30,380,000","14,500,000","44,692,000","22,024,000","21,803,000","30,067,000","25,000,000","18,856,000","20,552,000","21,230,000","16,797,000","4,995,000","18,434,000","10,906,000","11,304,000","9,467,000","9,817,000","9,616,000","9,464,000","7,686,000","7,735,000","8,845,000","8,950,000","6,805,000","5,534,000","6,174,000","6,061,000","4,068,000","4,969,000","5,297,000","5,790,000","6,286,000","7,400,000","6,336,000","5,963,000","7,741,000","7,234,000","-37,960,000","9,788,000","7,694,000","11,445,000","13,298,000","12,393,000","11,665,000","26,594,000","9,829,000","10,282,000","11,109,000","10,528,000","8,032,000","6,408,000","5,338,000","2,740,000","6,025,000","5,160,000","6,298,000","6,932,000","5,271,000","4,256,000","4,979,000","3,170,000","2,758,000","887,000","3,287,000","2,566,000","2,781,000","2,284,000"
	NetIncome,"100,523,000","19,454,000","15,692,000","27,734,000","37,643,000","34,659,000","30,380,000","14,500,000","44,692,000","22,024,000","21,803,000","30,067,000","25,000,000","18,856,000","20,552,000","21,230,000","16,797,000","4,995,000","18,434,000","10,906,000","11,304,000","9,467,000","9,817,000","9,616,000","9,464,000","7,686,000","7,735,000","8,845,000","8,950,000","6,805,000","5,534,000","6,174,000","6,061,000","4,068,000","4,969,000","5,297,000","5,790,000","6,286,000","7,400,000","6,336,000","5,963,000","7,741,000","7,234,000","-37,960,000","9,788,000","7,694,000","11,486,000","13,298,000","12,393,000","11,624,000","26,594,000","9,829,000","10,262,000","11,081,000","10,497,000","8,032,000","6,408,000","5,338,000","2,740,000","6,025,000","5,160,000","6,298,000","6,932,000","5,271,000","4,256,000","4,979,000","3,170,000","2,758,000","887,000","3,287,000","2,566,000","2,781,000","2,284,000"
		NetIncomeIncludingNoncontrollingInterests,"127,162,000","24,979,000","21,570,000","33,860,000","46,753,000","41,433,000","37,964,000","14,492,000","57,801,000","27,676,000","25,912,000","34,601,000","29,938,000","23,401,000","25,308,000","24,981,000","20,656,000","7,978,000","21,387,000","12,890,000","14,193,000","11,915,000","12,133,000","12,171,000","11,755,000","9,883,000","10,134,000","11,110,000","11,584,000","8,822,000","7,732,000","7,853,000","8,072,000","5,095,000","6,633,000","6,869,000","7,375,000","8,269,000","9,925,000","7,892,000","7,872,000","9,739,000","9,408,000","-35,963,000","12,762,000","10,142,000","15,322,000","17,116,000","16,266,000","15,842,000","1,825,000","12,725,000","14,228,000","15,063,000","14,586,000","11,044,000","8,667,000","7,778,000","4,397,000","7,438,000","6,267,000","8,105,000","8,267,000","6,633,000","5,326,000","5,164,000","4,135,000","3,664,000","2,082,000","6,785,000","9,678,000","1,700,000","1,229,000"
			NetIncomeContinuousOperations,"127,162,000","24,979,000","21,570,000","33,860,000","46,753,000","41,433,000","37,964,000","14,492,000","57,801,000","27,676,000","25,912,000","34,601,000","29,938,000","23,401,000","25,308,000","24,981,000","20,656,000","7,978,000","21,387,000","12,890,000","14,193,000","11,915,000","12,133,000","12,171,000","11,755,000","9,883,000","10,134,000","11,110,000","11,584,000","8,822,000","7,732,000","7,853,000","8,072,000","5,095,000","6,633,000","6,869,000","7,375,000","8,269,000","9,925,000","7,892,000","7,872,000","9,739,000","9,408,000","-35,963,000","12,762,000","10,142,000","15,322,000","17,116,000","16,260,000","15,842,000","15,673,000","12,782,000","14,308,000","15,063,000","10,854,000","8,035,000","6,371,000","5,469,000","3,564,000","6,240,000","5,374,000","6,266,000","7,501,000","5,169,000","4,273,000","4,622,000","3,170,000","2,758,000","887,000","3,287,000","2,570,000","2,781,000","2,257,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","6,000","0","125,000","-57,000","-80,000","0","-357,000","-3,000","37,000","-131,000","-824,000","-215,000","-336,000","-3,000","-569,000","102,000","-17,000","357,000",,,,,"-316,000","0","27,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,000","35,000",,,,,,,,,,,
		MinorityInterests,"-26,639,000","-5,525,000","-5,878,000","-6,126,000","-9,110,000","-6,774,000","-7,584,000","8,000","-13,109,000","-5,652,000","-4,109,000","-4,534,000","-4,938,000","-4,545,000","-4,756,000","-3,751,000","-3,859,000","-2,983,000","-2,953,000","-1,984,000","-2,889,000","-2,448,000","-2,316,000","-2,555,000","-2,291,000","-2,197,000","-2,399,000","-2,265,000","-2,634,000","-2,017,000","-2,198,000","-1,679,000","-2,011,000","-1,027,000","-1,664,000","-1,572,000","-1,585,000","-1,983,000","-2,525,000","-1,556,000","-1,909,000","-1,998,000","-2,174,000","-1,997,000","-2,974,000","-2,448,000","-3,836,000","-3,818,000","-3,873,000","-4,218,000","-3,177,000","-2,896,000","-3,966,000","-3,982,000","-4,089,000","-3,012,000","-2,259,000","-2,440,000","-1,657,000","-1,413,000","-1,107,000","-1,807,000","-1,335,000","-1,362,000","-1,070,000","-185,000","-965,000","-906,000","-1,195,000","-3,498,000","-7,112,000","1,081,000","1,055,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-41,000",,,"-20,000","-28,000",,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"100,523,000","19,454,000","15,692,000","27,734,000","37,643,000","34,659,000","30,380,000","14,500,000","44,692,000","22,024,000","21,803,000","30,067,000","25,000,000","18,856,000","20,552,000","21,230,000","16,797,000","4,995,000","18,434,000","10,906,000","11,304,000","9,467,000","9,817,000","9,616,000","9,464,000","7,686,000","7,735,000","8,845,000","8,950,000","6,805,000","5,534,000","6,174,000","6,061,000","4,068,000","4,969,000","5,297,000","5,790,000","6,286,000","7,400,000","6,336,000","5,963,000","7,741,000","7,234,000","-37,960,000","9,788,000","7,694,000","11,445,000","13,298,000","12,393,000","11,665,000","26,594,000","9,829,000","10,282,000","11,109,000","10,528,000","8,032,000","6,408,000","5,338,000","2,740,000","6,025,000","5,160,000","6,298,000","6,932,000","5,271,000","4,256,000","4,979,000","3,170,000","2,758,000","887,000","3,287,000","2,566,000","2,781,000","2,284,000"
BasicEPS,,"0.64","0.5","0.89","1.21","1.11",,"0.47","1.44","0.71","0.7","0.97","0.81","0.61","0.67","0.69","0.55","0.28","1.04","0.61","0.64","0.54","0.56","0.55","0.54","0.44","0.44","0.51","0.51","0.39","0.32","0.36","0.35","0.24","0.29","0.31","0.34","0.37","0.43","0.36","0.32","0.42",,"-2.08","0.54","0.42",,"0.73","0.68","0.64",,"0.55","0.57","0.62",,"0.45","0.35","0.31",,"0.34","0.29","0.35",,"0.3","0.27","0.31",,"0.14","-0.04","0.27",,"0.23","0.19"
DilutedEPS,,"0.64","0.5","0.88","1.2","1.1",,"0.46","1.43","0.7","0.7","0.96","0.8","0.6","0.66","0.68","0.55","0.28","1.02","0.61","0.63","0.53","0.55","0.54","0.54","0.44","0.44","0.5","0.51","0.39","0.32","0.36","0.35","0.24","0.29","0.31","0.34","0.37","0.43","0.36","0.32","0.42",,"-2.08","0.53","0.419",,"0.73","0.68","0.64",,"0.54","0.57","0.62",,"0.45","0.35","0.31",,"0.34","0.29","0.35",,"0.3","0.27","0.31",,"0.14","-0.04","0.27",,"0.23","0.19"
BasicAverageShares,,"30,478,000","31,167,000","31,238,000","31,225,000","31,165,000",,"31,121,000","31,104,000","31,020,000","30,978,000","30,971,000","30,960,000","30,837,000","30,777,556","30,750,227","30,497,501","17,789,863","17,749,872","17,740,818","17,728,567","17,643,463","17,597,190","17,588,163","17,566,097","17,485,766","17,447,691","17,436,731","17,410,971","17,322,791","17,274,677","17,260,078","17,233,264","17,148,043","17,096,360","17,083,201","17,055,619","16,966,525","17,056,611","17,656,842","18,385,783","18,333,838",,"18,263,237","18,278,479","18,215,831",,"18,148,678","18,118,197","18,041,563",,"17,971,352","17,959,823","17,924,238",,"17,881,228","17,849,820","17,800,066",,"17,766,612","17,754,632","17,748,369",,"17,557,576","16,561,398","16,557,828",,"16,591,870","13,174,690","12,085,154",,"12,085,150","12,085,150"
DilutedAverageShares,,"30,603,000","31,317,000","31,434,000","31,430,000","31,432,000",,"31,411,000","31,324,000","31,303,000","31,270,000","31,247,000","31,201,000","31,187,000","31,142,061","31,083,815","30,742,293","18,039,345","18,043,297","18,010,522","17,964,387","17,817,880","17,764,066","17,719,473","17,685,147","17,633,549","17,647,483","17,610,953","17,529,100","17,489,483","17,419,423","17,356,916","17,277,224","17,268,716","17,228,499","17,182,013","17,127,017","17,073,543","17,155,909","17,726,819","18,423,258","18,399,608",,"18,263,237","18,346,441","18,351,637",,"18,224,019","18,236,380","18,179,013",,"18,116,984","18,030,373","17,991,618",,"17,976,305","17,883,964","17,813,967",,"17,794,072","17,798,952","17,807,338",,"17,574,541","16,576,068","16,563,368",,"16,594,774","13,277,039","12,207,532",,"12,155,351","12,133,761"
TotalOperatingIncomeAsReported,"170,023,000","35,519,000","29,145,000","45,145,000","60,214,000","51,137,000","50,915,000","19,518,000","73,869,000","33,803,000","32,476,000","46,705,000","42,380,000","30,053,000","34,638,000","34,930,000","31,028,000","10,405,000","12,658,000","21,330,000","22,825,000","17,868,000","19,086,000","19,549,000","15,817,000","16,110,000","16,197,000","17,692,000","18,358,000","14,096,000","11,565,000","12,185,000","13,363,000","8,373,000","10,637,000","11,027,000","11,928,000","13,165,000","15,232,000","11,591,000","12,223,000","15,259,000","14,163,000","-55,272,000","19,502,000","15,225,000","22,887,000","25,690,000","23,667,000","23,347,000","23,531,000","18,387,000","20,678,000","22,321,000","20,713,000","16,344,000","12,210,000","11,018,000","7,107,000","10,768,000","9,341,000","11,802,000","10,798,000","9,193,000","7,738,000","6,441,000","5,692,000","5,701,000","2,503,000","6,570,000","5,164,000","5,904,000","5,306,000"
TotalExpenses,"2,094,270,000","534,747,000","554,284,000","520,306,000","484,933,000","473,521,000","480,187,000","511,144,000","412,851,000","479,068,000","498,639,000","481,597,000","474,444,000","466,213,000","470,515,000","472,113,000","470,996,000","280,649,000","278,134,000","251,719,000","237,383,000","228,750,000","216,547,000","211,106,000","209,171,000","206,442,000","201,523,000","186,430,000","181,814,000","178,983,000","178,160,000","175,528,000","175,504,000","155,308,000","154,643,000","153,721,000","154,374,000","148,788,000","147,245,000","146,685,000","145,832,000","143,502,000","143,513,000","208,670,000","141,513,000","146,558,000","145,171,000","140,942,000","130,568,000","122,536,000","119,149,000","114,104,000","111,915,000","102,301,000","90,828,000","81,822,000","77,905,000","72,455,000","74,138,000","66,727,000","61,223,000","58,232,000","50,337,000","48,884,000","41,819,000","39,041,000","39,596,000","35,565,000","35,956,000","30,966,000","29,858,000","26,475,000","24,293,000"
