name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
TotalAssets,"95,267,000,000","95,748,000,000","91,937,000,000","92,017,000,000","95,854,000,000","95,948,000,000","95,658,000,000","96,544,000,000","98,038,000,000","104,826,000,000","105,943,000,000","106,388,000,000","105,384,000,000","106,792,000,000","104,545,000,000","99,122,000,000","95,559,000,000","95,808,000,000","92,548,000,000","91,140,000,000","89,050,000,000","90,207,000,000","87,159,000,000","82,384,000,000","81,656,000,000","84,135,000,000","79,442,000,000","75,750,000,000","72,721,000,000","75,707,000,000","73,469,000,000","63,175,000,000","59,245,000,000","59,085,000,000"
TotalLiabilitiesNetMinorityInterest,"81,849,000,000","82,093,000,000","78,001,000,000","77,820,000,000","82,415,000,000","83,247,000,000","83,559,000,000","84,645,000,000","86,068,000,000","89,738,000,000","90,823,000,000","91,654,000,000","90,675,000,000","92,114,000,000","90,549,000,000","84,664,000,000","81,203,000,000","81,574,000,000","78,146,000,000","76,808,000,000","74,687,000,000","76,011,000,000","73,178,000,000","68,669,000,000","68,452,000,000","71,531,000,000","67,284,000,000","64,172,000,000","61,685,000,000","65,229,000,000","63,528,000,000","56,782,000,000","53,203,000,000","53,125,000,000"
TotalEquityGrossMinorityInterest,"13,418,000,000","13,655,000,000","13,936,000,000","14,197,000,000","13,439,000,000","12,701,000,000","12,099,000,000","11,899,000,000","11,970,000,000","15,088,000,000","15,120,000,000","14,734,000,000","14,709,000,000","14,678,000,000","13,996,000,000","14,458,000,000","14,356,000,000","14,234,000,000","14,402,000,000","14,332,000,000","14,363,000,000","14,196,000,000","13,981,000,000","13,715,000,000","13,204,000,000","12,604,000,000","12,158,000,000","11,578,000,000","11,036,000,000","10,478,000,000","9,941,000,000","6,393,000,000","6,042,000,000","5,960,000,000"
	StockholdersEquity,"13,418,000,000","13,655,000,000","13,936,000,000","14,197,000,000","13,439,000,000","12,701,000,000","12,099,000,000","11,899,000,000","11,970,000,000","15,088,000,000","15,120,000,000","14,734,000,000","14,709,000,000","14,678,000,000","13,996,000,000","14,458,000,000","14,356,000,000","14,234,000,000","14,402,000,000","14,332,000,000","14,363,000,000","14,196,000,000","13,981,000,000","13,715,000,000","13,204,000,000","12,604,000,000","12,158,000,000","11,578,000,000","11,036,000,000","10,478,000,000","9,941,000,000","6,393,000,000","6,042,000,000","5,960,000,000"
		CapitalStock,"735,000,000","735,000,000","735,000,000","735,000,000","735,000,000","735,000,000","735,000,000","735,000,000","735,000,000","735,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",,
			PreferredStock,"734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",,
		AdditionalPaidInCapital,"9,643,000,000","9,669,000,000","9,649,000,000","9,620,000,000","9,592,000,000","9,570,000,000","9,552,000,000","9,532,000,000","9,523,000,000","9,537,000,000","9,520,000,000","9,500,000,000","9,489,000,000","9,482,000,000","9,470,000,000","9,486,000,000","9,470,000,000","9,445,000,000","9,429,000,000","9,415,000,000","9,405,000,000","9,393,000,000","9,381,000,000","9,370,000,000","9,359,000,000","9,351,000,000","9,431,000,000","9,422,000,000","9,418,000,000","9,408,000,000","9,401,000,000","6,399,000,000",,
		RetainedEarnings,"15,003,000,000","14,245,000,000","13,562,000,000","12,560,000,000","11,470,000,000","10,621,000,000","10,024,000,000","9,852,000,000","9,960,000,000","12,117,000,000","11,533,000,000","10,627,000,000","9,939,000,000","8,986,000,000","8,355,000,000","7,906,000,000","7,334,000,000","6,809,000,000","6,543,000,000","6,109,000,000","5,724,000,000","5,330,000,000","4,861,000,000","4,364,000,000","3,875,000,000","3,293,000,000","2,746,000,000","2,172,000,000","1,631,000,000","1,079,000,000","548,000,000","0",,
		TreasuryStock,"11,842,000,000","10,925,000,000","9,946,000,000","8,662,000,000","8,302,000,000","8,174,000,000","8,181,000,000","8,183,000,000","8,199,000,000","7,243,000,000","5,890,000,000","5,351,000,000","4,664,000,000","3,729,000,000","3,731,000,000","2,842,000,000","2,363,000,000","1,957,000,000","1,531,000,000","1,144,000,000","712,000,000","475,000,000","238,000,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-121,000,000","-69,000,000","-64,000,000","-56,000,000","-56,000,000","-51,000,000","-31,000,000","-37,000,000","-49,000,000","-58,000,000","-44,000,000","-43,000,000","-56,000,000","-62,000,000","-99,000,000","-93,000,000","-86,000,000","-64,000,000","-40,000,000","-49,000,000","-55,000,000","-53,000,000","-24,000,000","-20,000,000","-31,000,000","-41,000,000","-20,000,000","-17,000,000","-14,000,000","-10,000,000","-9,000,000","-7,000,000","-10,000,000","-13,000,000"
			UnrealizedGainLoss,"-46,000,000","4,000,000","12,000,000","17,000,000","19,000,000","25,000,000","28,000,000","28,000,000","16,000,000","-1,000,000","-2,000,000","-5,000,000","-20,000,000","-32,000,000","-48,000,000","-43,000,000","-39,000,000","-19,000,000","-12,000,000","-15,000,000","-19,000,000","-18,000,000","7,000,000","7,000,000","1,000,000","-10,000,000","-1,000,000","-3,000,000","1,000,000","0","-4,000,000","-4,000,000","-7,000,000","-9,000,000"
			MinimumPensionLiabilities,"-47,000,000","-47,000,000","-53,000,000","-55,000,000","-55,000,000","-54,000,000","-34,000,000","-34,000,000","-33,000,000","-33,000,000",,,,"-5,000,000",,,,"-28,000,000",,,,"-15,000,000",,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"-28,000,000","-26,000,000","-23,000,000","-18,000,000","-20,000,000","-22,000,000","-25,000,000","-31,000,000","-32,000,000","-24,000,000","-28,000,000","-27,000,000","-26,000,000","-25,000,000","-23,000,000","-23,000,000","-20,000,000","-17,000,000","-13,000,000","-19,000,000","-21,000,000","-20,000,000","-17,000,000","-13,000,000","-18,000,000","-19,000,000","-18,000,000","-13,000,000","-14,000,000","-8,000,000","-4,000,000","-2,000,000","-2,000,000","-3,000,000"
			OtherEquityAdjustments,,,,,,,,,,,"-14,000,000","-11,000,000","-10,000,000",,"-28,000,000","-27,000,000","-27,000,000",,"-15,000,000","-15,000,000","-15,000,000",,"-14,000,000","-14,000,000","-14,000,000","-12,000,000","-1,000,000","-1,000,000","-1,000,000","-2,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,052,000,000","5,973,000,000"
TotalCapitalization,"26,778,000,000","28,162,000,000","26,696,000,000","27,654,000,000","28,599,000,000","28,476,000,000","27,870,000,000","27,968,000,000","29,218,000,000","34,954,000,000","35,483,000,000","35,978,000,000","36,600,000,000","38,674,000,000","37,737,000,000","36,179,000,000","35,371,000,000","35,033,000,000","34,301,000,000","35,041,000,000","34,557,000,000","34,343,000,000","34,148,000,000","33,010,000,000","33,680,000,000","36,948,000,000","36,039,000,000","35,270,000,000","35,096,000,000","37,938,000,000","37,525,000,000","29,366,000,000","28,746,000,000","30,281,000,000"
PreferredStockEquity,"734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000","734,000,000",,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"12,684,000,000","12,921,000,000","13,202,000,000","13,463,000,000","12,705,000,000","11,967,000,000","11,365,000,000","11,165,000,000","11,236,000,000","14,354,000,000","15,120,000,000","14,734,000,000","14,709,000,000","14,678,000,000","13,996,000,000","14,458,000,000","14,356,000,000","14,234,000,000","14,402,000,000","14,332,000,000","14,363,000,000","14,196,000,000","13,981,000,000","13,715,000,000","13,204,000,000","12,604,000,000","12,158,000,000","11,578,000,000","11,036,000,000","10,478,000,000","9,941,000,000","6,393,000,000","6,042,000,000","5,960,000,000"
NetTangibleAssets,"11,164,000,000","11,382,000,000","11,741,000,000","11,994,000,000","11,166,000,000","10,498,000,000","9,930,000,000","9,655,000,000","9,684,000,000","12,745,000,000","12,865,000,000","12,441,000,000","12,374,000,000","12,517,000,000","11,867,000,000","12,571,000,000","12,585,000,000","12,494,000,000","12,639,000,000","12,554,000,000","12,545,000,000","12,535,000,000","12,299,000,000","12,062,000,000","11,553,000,000","10,954,000,000","10,563,000,000","10,054,000,000","9,530,000,000","9,010,000,000","8,543,000,000","4,981,000,000","4,629,000,000","4,711,000,000"
