name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0","0",,,"0","0","9,059,000","-288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,764,000","-239,000","1,400,000","295,000","308,000","-1,642,000","370,000","-157,000","338,000","31,000","919,000","382,000","-770,000","245,000","-32,000","128,000","46,000","83,000","466,000","547,000","729,000","-568,000","4,000","22,000","-52,000","-43,000","238,000","1,032,000","-125,000","-211,000","-355,000","113,000","151,000","52,000","534,000","350,000","-590,000","50,000",,,"62,000","-155,000","458,000","-557,000","280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"42,709,000","9,818,000","9,662,000","9,452,000","13,777,000","9,367,000","8,865,000","8,913,000","6,093,000","5,555,000","6,141,000","5,533,000","5,845,000","5,650,000","5,929,000","6,021,000","5,982,000","5,941,000","5,992,000","5,306,000","5,227,000","5,008,000","5,520,000","5,085,000","5,030,000","5,034,000","5,386,000","5,414,000","4,864,000","4,420,000","4,504,000","4,366,000","4,837,000","6,623,000","5,772,000","4,867,000","4,886,000","4,751,000","4,746,000","5,174,000","5,449,000","5,314,000","5,983,000","5,045,000","4,814,000","5,077,000","4,480,000","4,636,000","4,655,000","4,417,000","4,598,000","4,285,000","8,211,000","-1,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,"-607,000","-44,000","-197,000","-1,692,000","-745,000","-173,000","-361,000","-1,070,000","-48,000","-1,113,000","-58,000","67,000","-871,000","-3,371,000","-1,922,000","-1,671,000","-1,592,000","-902,000","-202,000","-622,000","-1,882,000","-933,000","-110,000","-2,677,000","-517,000","-20,000","-2,429,000","-3,460,000","3,901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,896,000","55,471,000","40,603,000","41,149,000","40,439,000","125,510,000","127,000","-129,000","-94,000","36,000","9,000","51,000","22,000","-530,000","-2,208,000","1,371,000","1,415,000","1,035,000","1,642,000","2,108,000","872,000","1,592,000","694,000","843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,000",,"-200,000",,,,,"-200,000","100,000","-200,000","200,000",,,,,"100,000","100,000","0",,,"-100,000",
		ChangeInWorkingCapital,"-185,511,000","84,238,000","-195,930,000","2,334,000","-76,153,000","66,862,000","-103,524,000","16,997,000","54,320,000","111,406,000","-58,804,000","-40,763,000","1,419,000","11,684,000","-53,660,000","-33,353,000","-3,417,000","43,541,000","-35,154,000","-13,175,000","36,545,000","85,053,000","-7,001,000","-135,389,000","14,137,000","33,428,000","-70,832,000","7,142,000","-10,607,000","35,567,000","-60,834,000","14,222,000","-15,384,000","49,046,000","-51,497,000","10,314,000","-43,551,000","55,075,000","-74,849,000","17,361,000","-23,146,000","38,468,000","-31,229,000","7,013,000","-14,822,000","42,978,000","-35,096,000","22,718,000","-24,887,000","31,654,000","-42,661,000","31,971,000","-389,000","56,914,000","-35,737,000","782,000","-11,184,000","30,443,000","-43,890,000","6,945,000","8,697,000","21,256,000","-31,963,000","13,148,000","4,790,000","21,908,000","-38,122,000","-1,312,000","8,271,000","15,868,100","-11,410,300","-3,247,800","-2,401,600","28,108,800","-21,990,500","2,131,500","-7,598,600","19,867,600","-21,168,200","-1,439,800","-3,402,800","24,125,900","-16,039,100","1,068,800","-4,948,800","15,718,600","-12,974,400","1,551,300","-8,949,700","5,681,000","-10,900,000","-1,700,000","-1,100,000","9,600,000","-9,400,000","700,000","-3,700,000","6,500,000","-7,300,000","3,000,000","5,200,000","6,200,000","-7,300,000","400,000","-3,500,000","2,900,000","-6,500,000","500,000","-5,500,000","2,500,000","-1,900,000","-400,000","-700,000"
			ChangeInReceivables,"-146,553,000","56,966,000","-84,989,000","-63,197,000","-55,333,000","25,464,000","-58,870,000","-32,035,000","1,751,000","134,258,000","-73,084,000","-54,148,000","8,475,000","-2,659,000","-56,855,000","-13,984,000","-10,933,000","45,254,000","-33,940,000","-49,632,000","33,378,000","79,969,000","-17,902,000","-121,644,000","-21,440,000","24,671,000","-58,516,000","-11,577,000","-445,000","25,068,000","-39,078,000","-6,768,000","-1,747,000","32,273,000","-37,056,000","2,927,000","-11,367,000","43,385,000","-56,687,000","-7,254,000","-6,543,000","23,691,000","-17,696,000","-8,572,000","-5,428,000","22,710,000","-21,396,000","705,000","-9,646,000","24,276,000","-16,343,000","5,010,000","1,527,000","42,860,000","-25,812,000","428,000","13,735,000","11,476,000","-22,556,000","-2,385,000","3,720,000","5,829,000","-13,650,000","1,685,000","9,723,000","11,061,000","-30,609,000","-3,104,000","3,645,000","5,546,200","-8,995,800","-9,077,400","2,105,000","10,523,600","-16,026,400","-7,230,600","-3,716,900","15,262,600","-16,840,400","-2,152,600","-83,900","12,947,100","-9,575,100","-2,112,200","-2,284,300","6,295,500","-12,614,900","-3,111,800","-3,468,800","2,441,900","-8,600,000","-4,300,000","-1,200,000","4,500,000","-6,400,000","-1,500,000","-800,000","4,700,000","-3,500,000","-700,000","3,800,000","2,300,000","-6,100,000","-800,000","-900,000","1,700,000","-4,200,000","-2,100,000","-1,200,000","200,000","-2,500,000","-1,400,000","-700,000"
				ChangesInAccountReceivables,"-155,556,000","43,127,000","-70,087,000","-82,676,000","-45,920,000","29,555,000","-53,288,000","-57,860,000","-3,109,000","97,612,000","-53,102,000","-25,408,000","9,112,000","16,205,000","-56,855,000","-29,270,000","3,026,000","42,786,000","-30,243,000","-55,904,000","-2,874,000","39,121,000","-45,317,000","-29,472,000","-4,619,000","19,089,000","-51,773,000","-16,910,000","1,346,000","19,145,000","-31,904,000","-9,004,000","-3,709,000","29,767,000","-34,222,000","-4,706,000","-6,402,000","34,396,000","-48,844,000","-10,321,000","-9,800,000","23,147,000","-16,405,000","-13,144,000","-5,779,000","21,139,000","-20,240,000","-7,985,000","-6,760,000","19,206,000","-9,430,000","-580,000","-884,000","30,767,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-19,181,000","-4,778,000","-5,126,000","-3,463,000","-5,814,000","-9,016,000","-1,513,000","-8,259,000","139,000","-1,556,000","1,055,000","1,710,000","1,002,000","5,919,000","-8,372,000","-3,268,000","2,741,000","-4,175,000","-2,561,000","36,000","267,000","-6,000","-119,000","1,152,000","611,000","-1,810,000","-799,000","-511,000","-482,000","-23,000","-673,000","-553,000","2,573,000","123,000","-443,000","1,759,000","330,000","428,000","-3,546,000","1,011,000","-668,000","-48,000","-949,000","1,447,000","-1,747,000","-102,000","-1,556,000","739,000","-420,000","-419,000","312,000","271,000","-492,000","570,000","-357,000","225,000","1,161,000","1,585,000","366,000","-1,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","100,000","100,000","600,000","700,000","-200,000","100,000","200,000","-200,000","-400,000","2,200,000",,,,,
			ChangeInPrepaidAssets,"-37,696,000","-17,953,000","-22,960,000","3,071,000","146,000","1,077,000","-9,434,000","15,236,000","-6,127,000","-916,000","3,105,000","4,079,000","1,232,000","-216,000","-1,147,000","-73,000","-405,000","1,066,000","-1,375,000","-62,000","320,000","546,000","-498,000","1,392,000","-1,031,000","509,000","899,000","-1,115,000","-1,411,000","-267,000","1,114,000","633,000","-961,000","727,000","-567,000","-3,699,000","-3,094,000","652,000","-2,894,000","-635,000","-1,408,000","1,501,000","2,434,000","3,499,000","4,621,000","5,321,000","-7,976,000","2,819,000","2,655,000","-7,697,000","-2,841,000","-1,013,000","376,000","264,000","1,756,000","-1,020,000","44,000","290,000","-1,764,000","439,000","862,000","-405,000","741,000","190,000","-610,000","779,000","3,608,000","-2,314,000","397,000","-251,800","-1,905,300","370,100","1,442,200","-446,600","-171,300","-424,700","998,100","867,900","1,010,400","-4,016,900","1,671,500","-299,200","1,480,900","-4,193,000","1,611,000","2,007,300","-1,358,700","-3,682,500",,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"44,328,000","39,880,000","-75,821,000","88,217,000","-7,948,000","40,727,000","-30,372,000","51,251,000","58,230,000","-37,124,000","12,369,000","18,287,000","-3,256,000","10,823,000","20,662,000","-6,434,000","8,165,000","-6,278,000","2,611,000","45,673,000","177,000","2,424,000","13,548,000","-12,213,000","32,253,000","7,283,000","-11,961,000","23,560,000","-9,252,000","7,425,000","-22,425,000","18,355,000","-15,257,000","14,280,000","-14,174,000","23,392,000","-14,658,000","7,403,000","-6,737,000","30,350,000","-12,825,000","12,116,000","-24,377,000","18,934,000","-9,669,000","9,548,000","-6,012,000","14,276,000","-14,425,000","13,909,000","-21,585,000","27,459,000","-3,350,000","17,030,000","2,222,000","-8,308,000","-9,738,000","6,004,000","10,592,000","-5,650,000","6,451,000","4,181,000","1,681,000","-3,665,000","-1,550,000","4,301,000","2,331,000","-711,000","6,936,000","2,278,600","6,200,600","-2,167,200","-3,263,900","7,398,100","1,114,000","506,000","3,308,200","1,593,300","1,270,200","325,400","-2,093,900","5,283,000","-677,700","2,613,700","-1,020,900","3,159,300","385,400","2,600,700","-2,487,100","2,598,300","2,000,000","1,700,000","100,000","4,600,000","-1,000,000","400,000","-3,600,000","2,300,000","-1,600,000","2,000,000","-300,000","600,000","-1,100,000","2,200,000","-2,100,000","1,600,000","1,900,000","-600,000","100,000","1,600,000","-100,000","300,000","100,000"
				ChangeInPayable,"44,328,000","39,880,000","-75,821,000","88,217,000","-7,948,000","40,727,000","-30,372,000","51,251,000","58,230,000","-37,124,000","12,369,000","18,287,000","-3,256,000","10,823,000","20,662,000","-6,434,000","8,165,000","-6,278,000","2,611,000","45,673,000","177,000","2,424,000","13,548,000","-12,213,000","32,253,000","7,283,000","-11,961,000","23,560,000","-9,252,000","7,425,000","-22,425,000","18,355,000","-15,257,000","14,280,000","-14,174,000","23,392,000","-14,658,000","7,403,000","-6,737,000","30,350,000","-12,825,000","12,116,000","-24,377,000","18,934,000","-9,669,000","9,548,000","-6,012,000","14,276,000","-14,425,000","13,909,000","-21,585,000","27,459,000","-3,350,000","17,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"1,884,000","4,876,000","-24,549,000","26,204,000","-4,647,000","2,854,000","2,467,000","8,371,000","946,000","3,374,000","4,094,000","1,700,000","3,365,000","414,000","-7,287,000","14,177,000","-17,174,000","4,660,000","-14,095,000","23,460,000","-2,952,000","-3,315,000","3,319,000","2,615,000","-11,070,000","5,961,000","-15,586,000","23,483,000","-3,284,000","1,210,000","-18,331,000","18,434,000","-5,413,000","6,735,000","-15,415,000","16,909,000","-7,086,000","3,777,000","-16,599,000","21,517,000","-8,403,000","5,870,000","-18,739,000","18,727,000","-6,916,000","7,211,000","-11,689,000","13,923,000","-4,913,000","2,405,000","-16,866,000","16,634,000","-7,023,000","14,843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"1,884,000","4,876,000","-24,549,000","26,204,000","-4,647,000","2,854,000","2,467,000","8,371,000","946,000","3,374,000","4,094,000","1,700,000","3,365,000","414,000","-7,287,000","14,177,000","-17,174,000","4,660,000","-14,095,000","23,460,000","-2,952,000","-3,315,000","3,319,000","2,615,000","-11,070,000","5,961,000","-15,586,000","23,483,000","-3,284,000","1,210,000","-18,331,000","18,434,000","-5,413,000","6,735,000","-15,415,000","16,909,000","-7,086,000","3,777,000","-16,599,000","21,517,000","-8,403,000","5,870,000","-18,739,000","18,727,000","-6,916,000","7,211,000","-11,689,000","13,923,000","-4,913,000","2,405,000","-16,866,000","16,634,000","-7,023,000","14,843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"42,444,000","35,004,000","-51,272,000","62,013,000","-3,301,000","37,873,000","-32,839,000","42,880,000","57,284,000","-40,498,000","8,275,000","16,587,000","-6,621,000","10,409,000","27,949,000","-20,611,000","25,339,000","-10,938,000","16,706,000","22,213,000","3,129,000","5,739,000","10,229,000","-14,828,000","43,323,000","1,322,000","3,625,000","77,000","-5,968,000","6,215,000","-4,094,000","-79,000","-9,844,000","7,545,000","1,241,000","6,483,000","-7,572,000","3,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
