name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020
OperatingCashFlow,"-190,460,000","-70,821,000","-48,095,000","-47,885,000","-23,659,000","-37,539,000","-20,925,000","-20,852,000","-15,375,000","-34,694,000"
	CashFlowFromContinuingOperatingActivities,"-190,460,000","-70,821,000","-48,095,000","-47,885,000","-23,659,000","-37,539,000","-20,925,000","-20,852,000","-15,375,000","-34,694,000"
		NetIncomeFromContinuingOperations,"-303,796,000","-89,266,000","-60,149,000","-69,443,000","-84,938,000","82,289,000","-90,749,000","-40,890,000","-35,287,000","-30,098,000"
		OperatingGainsLosses,"-4,037,000","24,000","-16,911,000","2,429,000","10,421,000","-52,998,000","54,824,000","7,320,000","11,516,000","-535,000"
			GainLossOnInvestmentSecurities,"-4,037,000","24,000","-16,911,000","2,429,000","10,421,000","-52,998,000","54,824,000","7,320,000","11,516,000","-535,000"
		DepreciationAmortizationDepletion,"19,936,000","6,220,000","6,299,000","4,582,000","2,835,000","2,741,000","2,620,000","2,779,000","2,427,000","2,257,000"
			DepreciationAndAmortization,"19,936,000","6,220,000","6,299,000","4,582,000","2,835,000","2,741,000","2,620,000","2,779,000","2,427,000","2,257,000"
		DeferredTax,,,"-2,936,000",,,,"0",,,
			DeferredIncomeTax,,,"-2,936,000",,,,"0",,,
		StockBasedCompensation,"75,281,000","15,527,000","15,438,000","16,023,000","28,293,000","7,577,000","1,639,000","1,208,000","1,190,000","910,000"
		OtherNonCashItems,"11,566,000","2,062,000","5,416,000","2,532,000","1,556,000","-74,917,000","2,060,000","1,796,000","1,812,000","1,158,000"
		ChangeInWorkingCapital,"13,896,000","-5,388,000","4,748,000","-3,638,000","18,174,000","-2,231,000","8,681,000","6,935,000","2,967,000","-8,386,000"
			ChangeInReceivables,"-44,361,000","-5,941,000","-11,809,000","-18,922,000","-7,689,000","32,000","-6,761,000","-6,135,000","6,974,000","9,214,000"
				ChangesInAccountReceivables,"-44,361,000","-5,941,000","-11,809,000","-18,922,000","-7,689,000","32,000","-6,761,000","-6,135,000","6,974,000","9,214,000"
			ChangeInInventory,"-16,717,000","-9,832,000","-5,489,000","-2,122,000","726,000","4,894,000","-3,610,000","1,452,000","-3,335,000","-4,092,000"
			ChangeInPrepaidAssets,"-28,074,000","-10,299,000","-5,062,000","-9,554,000","-3,159,000","-6,166,000","-526,000","-5,053,000","-2,124,000","-1,211,000"
			ChangeInPayablesAndAccruedExpense,"49,134,000","11,167,000","2,809,000","14,423,000","20,735,000","-8,415,000","11,891,000","12,550,000","-1,162,000","-12,216,000"
				ChangeInPayable,"14,153,000","2,757,000","-2,700,000","1,340,000","12,756,000","-3,463,000","1,904,000","6,927,000","994,000","-10,318,000"
					ChangeInAccountPayable,"14,153,000","2,757,000","-2,700,000","1,340,000","12,756,000","-3,463,000","1,904,000","6,927,000","994,000","-10,318,000"
				ChangeInAccruedExpense,"34,981,000","8,410,000","5,509,000","13,083,000","7,979,000","-4,952,000","9,987,000","5,623,000","-2,156,000","-1,898,000"
			ChangeInOtherCurrentLiabilities,"-4,253,000","-1,166,000","-1,267,000","-1,240,000","-580,000","-373,000","-384,000","-400,000","-168,000","-1,863,000"
			ChangeInOtherWorkingCapital,"58,167,000","10,683,000","25,566,000","13,777,000","8,141,000","7,797,000","8,071,000","4,521,000","2,782,000","1,782,000"
InvestingCashFlow,"-223,548,000","-5,946,000","-4,347,000","-209,605,000","-3,650,000","-4,138,000","-2,571,000","-2,951,000","1,421,000","39,631,000"
	CashFlowFromContinuingInvestingActivities,"-223,548,000","-5,946,000","-4,347,000","-209,605,000","-3,650,000","-4,138,000","-2,571,000","-2,951,000","1,421,000","39,631,000"
		NetPPEPurchaseAndSale,"-15,462,000","-3,190,000","-4,346,000","-4,276,000","-3,650,000","-4,138,000","-2,571,000","-2,951,000","-3,190,000","-2,772,000"
			PurchaseOfPPE,"-15,462,000","-3,190,000","-4,346,000","-4,276,000","-3,650,000","-4,138,000","-2,571,000","-2,951,000","-3,190,000","-2,772,000"
		NetBusinessPurchaseAndSale,"-208,086,000","-2,756,000","-1,000",,,,"0",,,
			PurchaseOfBusiness,"-208,086,000","-2,756,000","-1,000",,,,"0",,,
		NetInvestmentPurchaseAndSale,,,"0","0","0","0","0","0","4,611,000","42,403,000"
