name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
			AccumulatedDepreciation,"-240,000,000","-231,000,000","-220,000,000","-206,000,000","-192,000,000","-178,000,000","-168,000,000","-155,000,000","-141,000,000","-128,000,000","-117,000,000","-105,000,000","-92,000,000","-96,000,000","-93,000,000","-78,000,000","-64,000,000","-51,000,000","-36,000,000","-25,000,000","-14,000,000","-13,000,000","-46,000,000","-45,000,000","-45,000,000"
		GoodwillAndOtherIntangibleAssets,"324,000,000","344,000,000","345,000,000","344,000,000","347,000,000","347,000,000","348,000,000","353,000,000","356,000,000","357,000,000","358,000,000","367,000,000","360,000,000","360,000,000","361,000,000","365,000,000","372,000,000","372,000,000","382,000,000","396,000,000","395,000,000","396,000,000","392,000,000","387,000,000","390,000,000"
			Goodwill,"176,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000","180,000,000"
			OtherIntangibleAssets,"148,000,000","164,000,000","165,000,000","164,000,000","167,000,000","167,000,000","168,000,000","173,000,000","176,000,000","177,000,000","178,000,000","187,000,000","180,000,000","180,000,000","181,000,000","185,000,000","192,000,000","192,000,000","202,000,000","216,000,000","215,000,000","216,000,000","212,000,000","207,000,000","210,000,000"
		InvestmentsAndAdvances,"114,000,000","110,000,000","108,000,000","102,000,000","97,000,000","94,000,000","87,000,000","96,000,000","101,000,000","99,000,000","104,000,000","103,000,000","105,000,000","100,000,000","105,000,000","105,000,000","105,000,000","153,000,000","119,000,000","55,000,000","56,000,000","69,000,000","64,000,000","60,000,000","60,000,000"
			LongTermEquityInvestment,"114,000,000","110,000,000","108,000,000","102,000,000","97,000,000","94,000,000","87,000,000","96,000,000","101,000,000","99,000,000","104,000,000","103,000,000","97,000,000","92,000,000","97,000,000","97,000,000","97,000,000","145,000,000","111,000,000","47,000,000","48,000,000","61,000,000","56,000,000","52,000,000","52,000,000"
				InvestmentsinSubsidiariesatCost,,"0","0",,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"114,000,000","110,000,000","108,000,000","102,000,000","97,000,000","94,000,000","87,000,000","96,000,000","101,000,000","99,000,000","104,000,000","103,000,000","97,000,000","92,000,000","97,000,000","97,000,000","97,000,000","145,000,000","111,000,000","47,000,000","48,000,000","61,000,000","56,000,000","52,000,000","52,000,000"
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,"111,000,000",,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,"8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000"
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,"8,000,000",,,,,,
		OtherNonCurrentAssets,"68,000,000","75,000,000","84,000,000","81,000,000","83,000,000","87,000,000","76,000,000","70,000,000","77,000,000","75,000,000","73,000,000","73,000,000","62,000,000","47,000,000","43,000,000","44,000,000","20,000,000","22,000,000","15,000,000","16,000,000","18,000,000","14,000,000","12,000,000","12,000,000","14,000,000"
TotalLiabilitiesNetMinorityInterest,"1,373,000,000","1,340,000,000","1,325,000,000","1,344,000,000","1,338,000,000","1,280,000,000","1,291,000,000","1,335,000,000","1,288,000,000","1,215,000,000","1,176,000,000","1,146,000,000","1,109,000,000","1,367,000,000","1,491,000,000","1,558,000,000","1,565,000,000","1,439,000,000","1,433,000,000","1,386,000,000","1,308,000,000","1,148,000,000","929,000,000","824,000,000","663,000,000"
	CurrentLiabilities,"361,000,000","136,000,000","109,000,000","153,000,000","219,000,000","173,000,000","225,000,000","558,000,000","265,000,000","188,000,000","119,000,000","170,000,000","123,000,000","84,000,000","43,000,000","136,000,000","204,000,000","91,000,000","157,000,000","163,000,000","186,000,000","168,000,000","92,000,000","139,000,000","218,000,000"
		PayablesAndAccruedExpenses,"35,000,000","35,000,000","18,000,000","32,000,000","29,000,000","18,000,000","38,000,000","51,000,000","38,000,000","54,000,000","50,000,000","54,000,000","4,000,000","8,000,000","-25,000,000","17,000,000","24,000,000","19,000,000","87,000,000","51,000,000","62,000,000","124,000,000","65,000,000","71,000,000","135,000,000"
			Payables,"35,000,000","35,000,000","18,000,000","32,000,000","29,000,000","18,000,000","38,000,000","51,000,000","38,000,000","54,000,000","50,000,000","54,000,000","4,000,000","8,000,000","-25,000,000","17,000,000","24,000,000","19,000,000","87,000,000","51,000,000","62,000,000","124,000,000","65,000,000","71,000,000","135,000,000"
				AccountsPayable,"58,000,000","66,000,000","55,000,000","65,000,000","66,000,000","53,000,000","63,000,000","70,000,000","51,000,000","63,000,000","57,000,000","62,000,000","39,000,000","29,000,000","31,000,000","56,000,000","68,000,000","58,000,000","108,000,000","87,000,000","118,000,000","141,000,000","66,000,000","72,000,000","46,000,000"
				OtherPayable,"-23,000,000","-31,000,000","-37,000,000","-33,000,000","-37,000,000","-35,000,000","-25,000,000","-19,000,000","-13,000,000","-9,000,000","-7,000,000","-8,000,000","-35,000,000","-21,000,000","-56,000,000","-39,000,000","-44,000,000","-39,000,000","-21,000,000","-36,000,000","-56,000,000","-17,000,000","-1,000,000","-1,000,000","89,000,000"
		CurrentDebtAndCapitalLeaseObligation,"156,000,000","12,000,000","12,000,000","12,000,000","57,000,000","59,000,000","95,000,000","382,000,000","114,000,000","59,000,000",,"13,000,000","13,000,000","14,000,000","14,000,000","14,000,000","31,000,000","13,000,000","43,000,000",,,,,,
			CurrentDebt,"156,000,000","12,000,000","12,000,000","12,000,000","57,000,000","59,000,000","95,000,000","382,000,000","114,000,000","59,000,000",,"13,000,000","13,000,000","14,000,000","14,000,000","14,000,000","31,000,000","13,000,000","43,000,000",,,,,,
		CurrentDeferredLiabilities,"166,000,000","83,000,000","73,000,000","103,000,000","127,000,000","90,000,000","88,000,000","121,000,000","108,000,000","70,000,000","52,000,000","95,000,000","95,000,000","54,000,000","45,000,000","97,000,000","140,000,000","51,000,000","27,000,000","112,000,000","124,000,000","44,000,000","27,000,000","68,000,000","83,000,000"
			CurrentDeferredRevenue,"166,000,000","83,000,000","73,000,000","103,000,000","127,000,000","90,000,000","88,000,000","121,000,000","108,000,000","70,000,000","52,000,000","95,000,000","95,000,000","54,000,000","45,000,000","97,000,000","140,000,000","51,000,000","27,000,000","112,000,000","124,000,000","44,000,000","27,000,000","68,000,000","83,000,000"
		OtherCurrentLiabilities,"4,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","4,000,000","4,000,000","5,000,000","5,000,000","17,000,000","8,000,000","11,000,000","8,000,000","9,000,000","8,000,000","9,000,000","8,000,000","-21,000,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,012,000,000","1,204,000,000","1,216,000,000","1,191,000,000","1,119,000,000","1,107,000,000","1,066,000,000","777,000,000","1,023,000,000","1,027,000,000","1,057,000,000","976,000,000","986,000,000","1,283,000,000","1,448,000,000","1,422,000,000","1,361,000,000","1,348,000,000","1,276,000,000","1,223,000,000","1,122,000,000","980,000,000","837,000,000","685,000,000","445,000,000"
		LongTermDebtAndCapitalLeaseObligation,"519,000,000","685,000,000","706,000,000","679,000,000","615,000,000","611,000,000","615,000,000","332,000,000","580,000,000","495,000,000","521,000,000","452,000,000","461,000,000","477,000,000","608,000,000","611,000,000","568,000,000","649,000,000","533,000,000","502,000,000","410,000,000","328,000,000","211,000,000","137,000,000","108,000,000"
			LongTermDebt,"519,000,000","685,000,000","706,000,000","679,000,000","615,000,000","611,000,000","615,000,000","332,000,000","580,000,000","495,000,000","521,000,000","452,000,000","461,000,000","477,000,000","608,000,000","611,000,000","568,000,000","649,000,000","533,000,000","502,000,000","410,000,000","328,000,000","211,000,000","137,000,000","108,000,000"
		NonCurrentDeferredLiabilities,"54,000,000","65,000,000","63,000,000","48,000,000","46,000,000","52,000,000","47,000,000","44,000,000","49,000,000","61,000,000","78,000,000","70,000,000","73,000,000","69,000,000","73,000,000","68,000,000","68,000,000","62,000,000","75,000,000","70,000,000","77,000,000","48,000,000","37,000,000","27,000,000","40,000,000"
			NonCurrentDeferredTaxesLiabilities,"54,000,000","65,000,000","63,000,000","48,000,000","46,000,000","52,000,000","47,000,000","44,000,000","49,000,000","61,000,000","78,000,000","70,000,000","73,000,000","69,000,000","73,000,000","68,000,000","68,000,000","62,000,000","75,000,000","70,000,000","77,000,000","48,000,000","37,000,000","27,000,000","40,000,000"
		OtherNonCurrentLiabilities,"439,000,000","454,000,000","447,000,000","464,000,000","458,000,000","444,000,000","404,000,000","401,000,000","394,000,000","471,000,000","458,000,000","454,000,000","452,000,000","737,000,000","767,000,000","743,000,000","725,000,000","637,000,000","668,000,000","651,000,000","635,000,000","604,000,000","589,000,000","521,000,000","297,000,000"
TotalEquityGrossMinorityInterest,"290,000,000","296,000,000","300,000,000","261,000,000","234,000,000","291,000,000","337,000,000","367,000,000","427,000,000","378,000,000","418,000,000","403,000,000","370,000,000","438,000,000","422,000,000","381,000,000","382,000,000","427,000,000","370,000,000","348,000,000","350,000,000","400,000,000","440,000,000","461,000,000","336,000,000"
	StockholdersEquity,"290,000,000","296,000,000","300,000,000","261,000,000","234,000,000","291,000,000","337,000,000","367,000,000","427,000,000","378,000,000","426,000,000","411,000,000","378,000,000","446,000,000","417,000,000","376,000,000","377,000,000","413,000,000","355,000,000","333,000,000","335,000,000","385,000,000","425,000,000","447,000,000","327,000,000"
	MinorityInterest,"0","0","0","0","0","0","0","0",,"0","-8,000,000","-8,000,000","-8,000,000","-8,000,000","5,000,000","5,000,000","5,000,000","14,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","14,000,000","9,000,000"
TotalCapitalization,"809,000,000","981,000,000","1,006,000,000","940,000,000","849,000,000","902,000,000","952,000,000","699,000,000","1,007,000,000","873,000,000","947,000,000","863,000,000","839,000,000","923,000,000","1,025,000,000","987,000,000","945,000,000","1,062,000,000","888,000,000","835,000,000","745,000,000","713,000,000","636,000,000","584,000,000","435,000,000"
CommonStockEquity,"290,000,000","296,000,000","300,000,000","261,000,000","234,000,000","291,000,000","337,000,000","367,000,000","427,000,000","378,000,000","426,000,000","411,000,000","378,000,000","446,000,000","417,000,000","376,000,000","377,000,000","413,000,000","355,000,000","333,000,000","335,000,000","385,000,000","425,000,000","447,000,000","327,000,000"
NetTangibleAssets,"-34,000,000","-48,000,000","-45,000,000","-83,000,000","-113,000,000","-56,000,000","-11,000,000","14,000,000","71,000,000","21,000,000","68,000,000","44,000,000","18,000,000","86,000,000","56,000,000","11,000,000","5,000,000","41,000,000","-27,000,000","-63,000,000","-60,000,000","-11,000,000","33,000,000","60,000,000","-63,000,000"
WorkingCapital,"38,000,000","194,000,000","202,000,000","134,000,000","24,000,000","71,000,000","69,000,000","-192,000,000","112,000,000","79,000,000","174,000,000","84,000,000","100,000,000","173,000,000","216,000,000","133,000,000","72,000,000","129,000,000","46,000,000","46,000,000","-34,000,000","-29,000,000","72,000,000","85,000,000","-142,000,000"
InvestedCapital,"965,000,000","993,000,000","1,018,000,000","952,000,000","906,000,000","961,000,000","1,047,000,000","1,081,000,000","1,121,000,000","932,000,000","947,000,000","876,000,000","852,000,000","937,000,000","1,039,000,000","1,001,000,000","976,000,000","1,075,000,000","931,000,000","835,000,000","745,000,000","713,000,000","636,000,000","584,000,000","435,000,000"
TangibleBookValue,"-34,000,000","-48,000,000","-45,000,000","-83,000,000","-113,000,000","-56,000,000","-11,000,000","14,000,000","71,000,000","21,000,000","68,000,000","44,000,000","18,000,000","86,000,000","56,000,000","11,000,000","5,000,000","41,000,000","-27,000,000","-63,000,000","-60,000,000","-11,000,000","33,000,000","60,000,000","-63,000,000"
TotalDebt,"675,000,000","697,000,000","718,000,000","691,000,000","672,000,000","670,000,000","710,000,000","714,000,000","694,000,000","554,000,000","521,000,000","465,000,000","474,000,000","491,000,000","622,000,000","625,000,000","599,000,000","662,000,000","576,000,000","502,000,000","410,000,000","328,000,000","211,000,000","137,000,000","108,000,000"
NetDebt,"364,000,000","555,000,000","584,000,000","523,000,000","491,000,000","519,000,000","497,000,000","406,000,000","373,000,000","412,000,000","379,000,000","338,000,000","311,000,000","384,000,000","544,000,000","512,000,000","485,000,000","530,000,000","447,000,000","374,000,000","295,000,000","221,000,000","102,000,000",,"64,000,000"
ShareIssued,"52,857,603","52,789,721","52,282,814","52,267,656","52,266,191","52,252,623","51,224,260","51,224,260","51,223,990","51,189,283","51,053,890","51,021,718","50,998,540","50,966,666","50,964,504","50,960,012","50,960,009","50,948,559","49,467,123","49,467,064","49,463,245","49,433,252","49,433,830","49,415,614","35,380,013"
OrdinarySharesNumber,"52,857,603","52,789,721","52,282,814","52,267,656","52,266,191","52,252,623","51,224,260","51,224,260","51,223,990","51,189,283","51,053,890","51,021,718","50,998,540","50,966,666","50,964,504","50,960,012","50,960,009","50,948,559","49,467,123","49,467,064","49,463,245","49,433,252","49,433,830","49,415,614","35,380,013"
