name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994,03/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"541,000","364,000","429,000","1,169,000","782,000","207,000","307,000","355,000","689,000","253,000","105,000","341,000","312,000","339,000","211,000","306,000","416,000","227,000","251,000","415,000","332,000","218,000","207,000","459,000","418,000","252,000","299,000","375,000","523,000","169,000","265,000","300,000","475,000","138,000","427,000","433,000","378,000","175,000","200,000","525,000","334,000","128,000","307,000","360,000","576,000","139,000","194,000","630,000","339,000","211,000","229,000","754,000","231,000","278,000","224,000","710,000","759,000","443,000","382,000","788,000","412,000","191,000","346,000","299,000","316,000","178,000","210,000","408,000","379,000","171,000","244,000","234,000","351,000","316,000","0","242,000","344,000","595,000","485,000","437,000","604,000","522,000","350,000","575,000","556,000","464,000","368,000",,"470,000","500,000","900,000","800,000","103,000","100,000","300,000","200,000","195,000","100,000","200,000","200,000","90,000","100,000","286,900,000","200,000","126,000","100,000","100,000","200,000","118,000","100,000","300,000","0","100,000","0","0","0"
	CurrentLiabilities,"541,000","364,000","429,000","1,100,000","713,000","139,000","240,000","288,000","689,000","253,000","105,000","341,000","312,000","339,000","211,000","306,000","416,000","227,000","251,000","415,000","332,000","218,000","207,000","459,000","418,000","252,000","299,000","375,000","523,000","169,000","265,000","300,000","475,000","138,000","427,000","433,000","378,000","175,000","200,000","525,000","334,000","128,000","307,000","360,000","576,000","139,000","194,000","630,000","339,000","211,000","229,000","754,000","231,000","278,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"541,000","364,000","429,000","1,100,000","713,000","139,000","240,000","288,000","689,000","253,000","105,000","341,000","312,000","339,000","211,000","306,000","416,000","227,000","251,000","415,000","332,000","218,000","207,000","459,000","418,000","252,000","299,000","375,000","523,000","169,000","265,000","300,000","475,000","138,000","427,000","433,000","378,000","175,000","200,000","525,000","334,000","128,000","307,000","360,000","576,000","139,000","194,000","630,000","339,000","211,000","229,000","754,000","231,000","278,000","224,000","710,000","759,000","443,000","382,000","788,000","412,000","191,000",,,,"178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,000",,,,"118,000",,,,,,,
			CurrentAccruedExpenses,"541,000","364,000","429,000","1,100,000","713,000","139,000","240,000","288,000","689,000","253,000","105,000","341,000","312,000","339,000","211,000","306,000","416,000","227,000","251,000","415,000","332,000","218,000","207,000","459,000","418,000","252,000","299,000","375,000","523,000","169,000","265,000","300,000","475,000","138,000","427,000","433,000","378,000","175,000","200,000","525,000","334,000","128,000","307,000","360,000","576,000","139,000","194,000","630,000","339,000","211,000","229,000","754,000","231,000","278,000","224,000","710,000","759,000","443,000","382,000","788,000","412,000","191,000",,,,"178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,000",,,,"118,000",,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"0","0","0","69,000","69,000","68,000","67,000","67,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"346,000","299,000","316,000",,"210,000","408,000","379,000","171,000","244,000","234,000","351,000","316,000","0","242,000","344,000","595,000","485,000","437,000","605,000","522,000","350,000","575,000","556,000","464,000","368,000",,"470,000",,,,"103,000",,,,"195,000",,,,"90,000",,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,"69,000","69,000","68,000","67,000","67,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"5,462,000","5,638,000","1,343,000","-978,000","-591,000","59,000","-116,000","124,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","1,309,000","1,374,000","3,872,000","32,273,000","3,283,000","3,259,000","4,284,000","4,757,000","5,296,000","5,313,000","5,776,000","6,592,000","7,157,000","7,250,000","8,128,000","8,853,000","9,201,000","9,747,000","10,230,000","10,876,000","11,340,000","11,635,000","12,171,000","12,881,000","13,313,000","13,822,000","14,295,000","14,730,000","15,291,000","15,608,000","15,908,000","16,498,000","17,092,000","17,637,000","17,991,000","18,564,000","19,235,000","19,585,000","20,091,000","20,669,000","21,345,000",,"22,626,000","23,000,000","23,000,000","23,700,000","25,008,000","209,700,000","220,700,000","231,900,000","242,829,000","249,600,000","255,900,000","262,400,000","268,940,000","277,900,000",,"295,600,000","304,544,000","313,600,000","322,500,000","331,300,000","340,193,000","373,900,000","390,400,000","407,100,000","437,700,000","467,200,000","491,000,000","514,700,000"
	TotalPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,"627,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LimitedPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,"627,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	StockholdersEquity,"5,462,000","5,638,000","1,343,000","-978,000","-591,000","59,000","-116,000","124,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","1,309,000","1,374,000","3,872,000","32,273,000","3,283,000","3,259,000","4,284,000","4,757,000","5,296,000","5,313,000","5,776,000","6,592,000","7,157,000","7,250,000","8,128,000","8,853,000","9,201,000","9,747,000","10,230,000","10,876,000","11,340,000","11,635,000","12,171,000","12,881,000","13,313,000","13,822,000","14,295,000","14,730,000","15,291,000","15,608,000","15,908,000","16,498,000","17,092,000","17,637,000","17,991,000","18,564,000","19,235,000","19,585,000","20,091,000","20,669,000","21,345,000","22,138,000","22,626,000","23,000,000","23,000,000","23,700,000","25,008,000","209,700,000","220,700,000","231,900,000","242,829,000","249,600,000","255,900,000","262,400,000","268,940,000","277,900,000",,"295,600,000","304,544,000","313,600,000","322,500,000","331,300,000","340,193,000","373,900,000","390,400,000","407,100,000","437,700,000","467,200,000","491,000,000","514,700,000"
		CapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"5,776,000","6,592,000","7,157,000","7,250,000","8,128,000","8,853,000","9,201,000","9,747,000","10,230,000","10,876,000","11,340,000","11,635,000","12,171,000","12,881,000","13,313,000","13,822,000","14,295,000","14,730,000","15,291,000","15,608,000","15,908,000","16,498,000","17,092,000","17,637,000","17,991,000","18,564,000","19,235,000","19,585,000","20,091,000","20,669,000","21,345,000",,"22,626,000",,,,"25,008,000",,,,"242,829,000",,,,"268,940,000",,,,,,,,,,,,,,,
			CommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"5,776,000","6,592,000","7,157,000","7,250,000","8,128,000","8,853,000","9,201,000","9,747,000","10,230,000","10,876,000","11,340,000","11,635,000","12,171,000","12,881,000","13,313,000","13,822,000","14,295,000","14,730,000","15,291,000","15,608,000","15,908,000","16,498,000","17,092,000","17,637,000","17,991,000","18,564,000","19,235,000","19,585,000","20,091,000","20,669,000","21,345,000",,"22,626,000",,,,"25,008,000",,,,"242,829,000",,,,"268,940,000",,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,757,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"5,462,000","5,638,000","1,343,000","-978,000","-591,000","59,000","-116,000","124,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","1,309,000","1,374,000","3,872,000","32,273,000","3,283,000","3,259,000","4,284,000","4,757,000","5,296,000","5,313,000","5,776,000","6,592,000","7,157,000","7,250,000","8,128,000","8,853,000","9,201,000","9,747,000","10,230,000","10,876,000","11,340,000","11,635,000","12,171,000","12,881,000","13,313,000","13,822,000","14,295,000","14,730,000","15,291,000","15,608,000","15,908,000","16,498,000","17,092,000","17,637,000","17,991,000","18,564,000","19,235,000","19,585,000","20,091,000","20,669,000","21,345,000","22,138,000","22,626,000","23,000,000","23,000,000","23,700,000","25,008,000","209,700,000","220,700,000","231,900,000","242,829,000","249,600,000","255,900,000","262,400,000","268,940,000","277,900,000",,"295,600,000","304,544,000","313,600,000","322,500,000","331,300,000","340,193,000","373,900,000","390,400,000","407,100,000","437,700,000","467,200,000","491,000,000","514,700,000"
CommonStockEquity,"5,462,000","5,638,000","1,343,000","-978,000","-591,000","59,000","-116,000","124,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","1,309,000","1,374,000","3,872,000","32,273,000","3,283,000","3,259,000","4,284,000","4,757,000","5,296,000","5,313,000","5,776,000","6,592,000","7,157,000","7,250,000","8,128,000","8,853,000","9,201,000","9,747,000","10,230,000","10,876,000","11,340,000","11,635,000","12,171,000","12,881,000","13,313,000","13,822,000","14,295,000","14,730,000","15,291,000","15,608,000","15,908,000","16,498,000","17,092,000","17,637,000","17,991,000","18,564,000","19,235,000","19,585,000","20,091,000","20,669,000","21,345,000","22,138,000","22,626,000","23,000,000","23,000,000","23,700,000","25,008,000","209,700,000","220,700,000","231,900,000","242,829,000","249,600,000","255,900,000","262,400,000","268,940,000","277,900,000",,"295,600,000","304,544,000","313,600,000","322,500,000","331,300,000","340,193,000","373,900,000","390,400,000","407,100,000","437,700,000","467,200,000","491,000,000","514,700,000"
NetTangibleAssets,"5,462,000","5,638,000","1,343,000","-978,000","-591,000","59,000","-116,000","124,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","807,000","370,000","2,366,000","32,273,000","772,000","246,000","769,000","4,757,000","777,000","291,000","252,000","566,000","629,000","220,000","596,000","819,000","665,000","709,000","689,000","833,000","795,000","588,000","622,000","830,000","760,000","766,000","737,000","670,000","887,000","544,000","342,000","430,000","521,000","564,000","416,000","487,000","656,000","504,000","508,000","584,000","632,000","170,000","30,000","23,000,000","23,000,000","23,700,000","-90,000","209,700,000","220,700,000","231,900,000","-195,000","249,600,000","255,900,000","262,400,000","-90,000","277,900,000",,"295,600,000","-126,000","313,600,000","322,500,000","331,300,000","-118,000","373,900,000","390,400,000","407,100,000","437,700,000","467,200,000","491,000,000","514,700,000"
WorkingCapital,"5,462,000","5,638,000","1,343,000","-909,000","-522,000","127,000","-49,000","191,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","807,000","370,000","2,366,000","32,273,000","772,000","246,000","769,000","4,757,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestedCapital,,"5,638,000","1,343,000","-978,000","-591,000","59,000","-116,000","124,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","1,309,000","1,374,000","3,872,000","32,273,000","3,283,000","3,259,000","4,284,000","4,757,000","5,296,000","5,313,000","5,776,000","6,592,000","7,157,000","7,250,000","8,128,000","8,853,000","9,201,000","9,747,000","10,230,000","10,876,000","11,340,000","11,635,000","12,171,000","12,881,000","13,313,000","13,822,000","14,295,000","14,730,000","15,291,000","15,608,000","15,908,000","16,498,000","17,092,000","17,637,000","17,991,000","18,564,000","19,235,000","19,585,000","20,091,000","20,669,000","21,345,000",,"22,626,000","23,000,000","23,000,000","23,700,000","25,008,000","209,700,000","220,700,000","231,900,000","242,829,000","249,600,000","255,900,000","262,400,000","268,940,000","277,900,000",,"295,600,000","304,544,000","313,600,000","322,500,000","331,300,000","340,193,000","373,900,000","390,400,000","407,100,000","437,700,000","467,200,000","491,000,000","514,700,000"
TangibleBookValue,"5,462,000","5,638,000","1,343,000","-978,000","-591,000","59,000","-116,000","124,000","475,000","898,000","1,008,000","734,000","698,000","692,000","820,000","644,000","601,000","785,000","758,000","592,000","673,000","786,000","796,000","543,000","584,000","750,000","703,000","627,000","479,000","833,000","736,000","701,000","526,000","863,000","574,000","569,000","623,000","826,000","800,000","477,000","666,000","890,000","693,000","640,000","469,000","862,000","807,000","370,000","2,366,000","32,273,000","772,000","246,000","769,000","4,757,000","777,000","291,000","252,000","566,000","629,000","220,000","596,000","819,000","665,000","709,000","689,000","833,000","795,000","588,000","622,000","830,000","760,000","766,000","737,000","670,000","887,000","544,000","342,000","430,000","521,000","564,000","416,000","487,000","656,000","504,000","508,000","584,000","632,000","170,000","30,000","23,000,000","23,000,000","23,700,000","-90,000","209,700,000","220,700,000","231,900,000","-195,000","249,600,000","255,900,000","262,400,000","-90,000","277,900,000",,"295,600,000","-126,000","313,600,000","322,500,000","331,300,000","-118,000","373,900,000","390,400,000","407,100,000","437,700,000","467,200,000","491,000,000","514,700,000"
ShareIssued,"21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000","21,400,000"
