name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"167,574,000","39,940,000","43,295,000","44,544,000","39,795,000","43,570,000","34,891,000","50,640,000","60,587,000","43,480,000","33,570,000","46,101,000","36,706,000","36,803,000","38,526,000","44,722,000","44,193,000","23,182,000","27,169,000","29,490,000","27,546,000","37,674,000","29,425,000","24,020,000","25,056,000","55,065,000","26,816,000","29,646,000","18,614,000","53,162,000","23,588,000","17,688,000","13,187,000","27,508,000","23,338,000","18,039,000","25,816,000","21,994,000","22,750,000","22,777,000","20,233,000","19,779,000","25,462,000","18,288,000","14,465,000","27,991,000","18,609,000","21,945,000","5,291,000","18,677,000","18,479,000","20,679,000","15,112,000","27,416,000","26,625,000","28,013,000","6,979,000","14,739,000","17,406,000","14,907,000","12,656,000","16,838,000","32,253,000","14,087,000","18,298,000","12,432,000","26,933,000","17,627,000","15,122,000","12,790,000","15,665,000","8,446,000","18,017,000","8,762,000","5,084,000","10,099,000","14,349,000","10,019,000","6,544,000","15,458,000","11,675,000","4,471,000","7,835,000","10,200,000","9,815,000","12,102,000","576,000","7,249,000","6,441,000","12,697,000","1,386,000","11,428,000","8,327,000","7,186,000","5,201,000","7,614,000","3,866,000","7,805,000","7,879,000","7,222,000","4,870,000","4,383,000","2,063,000","5,563,000","7,366,000","1,603,000","5,707,000","4,738,000","3,930,000","7,043,000","4,199,924","2,446,911","7,130,165","8,000,000","2,900,000","5,100,000","4,500,000","4,000,000","3,700,000","4,500,000","3,500,000","4,400,000","2,700,000","4,900,000","3,300,000","900,000","3,500,000","3,300,000","4,800,000","3,000,000","1,600,000","2,800,000"
	CashFlowFromContinuingOperatingActivities,"167,574,000","39,940,000","43,295,000","44,544,000","39,795,000","43,570,000","34,891,000","50,640,000","60,587,000","43,480,000","33,570,000","46,101,000","36,706,000","36,803,000","38,526,000","44,722,000","44,193,000","23,182,000","27,169,000","29,490,000","27,546,000","37,674,000","29,425,000","24,020,000","25,056,000","55,065,000","26,816,000","29,646,000","18,614,000","53,162,000","23,588,000","17,688,000","13,187,000","27,508,000","23,338,000","18,039,000","25,816,000","21,994,000","22,750,000","22,777,000","20,233,000","19,779,000","25,462,000","18,288,000","14,465,000","27,991,000","18,609,000","21,945,000","5,291,000","18,677,000","18,479,000","20,679,000","15,112,000","27,416,000","26,625,000","28,013,000","6,979,000","14,739,000","17,406,000","14,907,000","12,656,000","16,838,000","32,253,000","14,087,000","18,298,000","12,432,000","26,933,000","17,627,000","15,122,000","12,790,000","15,665,000","8,446,000","18,017,000","8,762,000","5,084,000","10,099,000","14,349,000","10,019,000","6,544,000","15,458,000","11,675,000","4,471,000","7,835,000","10,200,000","9,815,000","12,102,000","576,000","7,249,000","6,441,000","12,697,000","1,386,000","11,428,000","8,327,000","7,186,000","5,201,000","7,614,000","3,866,000","7,805,000","7,879,000","7,222,000","4,870,000","4,383,000","2,063,000","5,563,000","7,366,000","1,603,000","5,707,000","4,738,000","3,930,000","7,043,000","4,199,924","2,446,911","7,130,165","8,000,000","2,900,000","5,100,000","4,500,000","4,000,000","3,700,000","4,500,000","3,500,000","4,400,000","2,700,000","4,900,000","3,300,000","900,000","3,500,000","3,300,000","4,800,000","3,000,000","1,600,000","2,800,000"
		NetIncomeFromContinuingOperations,"94,955,000","27,533,000","24,730,000","21,274,000","21,418,000","18,006,000","19,604,000","18,044,000","18,134,000","13,718,000","15,748,000","16,587,000","15,190,000","13,546,000","15,737,000","15,257,000","13,702,000","10,331,000","65,074,000","7,855,000","9,141,000","8,214,000","8,303,000","8,437,000","8,531,000","8,193,000","8,790,000","8,410,000","8,357,000","10,188,000","8,969,000","7,652,000","7,926,000","5,287,000","7,301,000","7,977,000","7,667,000","7,202,000","7,719,000","6,518,000","7,584,000","5,446,000","7,663,000","6,333,000","6,194,000","4,095,000","5,210,000","5,482,000","5,158,000","3,892,000","4,265,000","3,472,000","4,477,000","4,053,000","5,822,000","6,127,000","3,469,000","2,653,000","2,965,000","3,065,000","4,344,000","4,594,000","5,189,000","6,736,000","7,540,000","5,053,000","7,109,000","6,374,000","6,763,000","4,815,000","5,206,000","4,784,000","4,814,000","2,732,000","3,472,000","3,436,000","3,537,000","1,397,000","579,000","1,864,000","2,841,000","689,000","1,322,000","1,622,000","1,922,000","1,648,000","2,128,000","1,706,000","2,470,000","1,624,000","2,836,000","2,001,000","2,198,000","1,422,000","1,626,000","2,501,000","2,087,000","1,360,000","1,068,000","1,924,000","1,865,000","450,000","159,000","858,000","312,000","301,000","941,000","1,339,000","1,198,000","1,531,000","1,644,870","1,788,391","1,741,739","1,200,000","1,200,000","2,700,000","1,600,000","900,000","900,000","1,000,000","1,000,000","500,000","500,000","700,000","700,000","200,000","600,000","500,000","400,000","300,000","-1,000,000","0"
		OperatingGainsLosses,"-18,851,000","-4,540,000","-4,436,000","-4,536,000","-5,339,000","-1,984,000","-2,834,000","-3,846,000","-2,216,000","-1,555,000","-3,332,000","-2,483,000","-1,213,000","-1,497,000","-1,916,000","-1,937,000","-2,258,000","-1,399,000","-617,000","-1,901,000","-1,750,000","-560,000","-2,643,000","-3,029,000","-2,507,000","-1,305,000","-1,021,000","-1,854,000","-1,803,000","-4,714,000","-820,000","-1,342,000","-1,771,000","-700,000","-756,000","-1,631,000","-1,281,000","-2,415,000","-1,716,000","-1,288,000","-934,000","-1,364,000","-882,000","-766,000","-714,000","-631,000","-32,000","124,000","-372,000","-199,000","-35,000","-596,000","-710,000","-289,000","-212,000","-600,000","-717,000","-703,000","-521,000","-186,000","-1,198,000","-1,111,000","-1,258,000","-1,774,000","-543,000","-2,933,000","-98,000","-1,085,000","-1,078,000","-841,000","289,000","-137,000","-351,000","590,000","27,000","-154,000","-69,000","-87,000","-1,252,000","1,351,000","-15,000","-58,000","-204,000","-522,000","-98,000","-325,000","-152,000","-317,000","-234,000","-39,000","-740,000","-417,000","-449,000","-461,000","-159,000","-449,000","-174,000","-153,000","-79,000","-54,000","-46,000","-63,000","-571,000","-416,000","-465,000","-1,128,000","-1,022,000","-422,000","-442,000","-1,041,000","-576,355","-514,128",,,,,,"-100,000",,"300,000","-700,000","1,200,000",,"1,400,000","-200,000","-1,900,000",,"300,000","1,900,000","200,000",,"300,000"
			GainLossOnSaleOfPPE,"-18,851,000","-4,540,000","-4,436,000","-4,536,000","-5,339,000","-1,984,000","-2,834,000","-3,846,000","-2,216,000","-1,555,000","-3,343,000","-2,559,000","-1,230,000","-1,548,000","-2,038,000","-1,835,000","-2,160,000","-1,211,000","-617,000","-1,908,000","-1,871,000","-1,103,000","-3,040,000","-3,325,000","-2,703,000","-1,434,000","-1,133,000","-1,895,000","-1,787,000","-4,873,000","-1,027,000","-1,419,000","-1,278,000","-663,000","-848,000","-1,472,000","-1,237,000","-2,415,000","-1,249,000","-1,349,000","-1,179,000","-1,525,000","-981,000","-1,084,000","-967,000","-768,000","-298,000","-184,000","-429,000","-199,000","-35,000","-596,000","-528,000","-471,000","-225,000","-453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,"182,000","0",,,"0","0","0","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,"0","0","0","11,000","76,000","17,000","51,000","-60,000","-102,000","-143,000","-188,000","0","7,000","121,000","143,000","397,000","296,000","196,000","129,000","112,000","41,000","-16,000","159,000","207,000","77,000","-493,000","-37,000","92,000","-159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"103,018,000","26,143,000","25,964,000","25,371,000","25,540,000","25,687,000","25,914,000","25,580,000","25,972,000","25,427,000","24,842,000","24,290,000","23,462,000","22,543,000","22,305,000","22,272,000","22,193,000","21,815,000","21,245,000","21,186,000","21,306,000","21,383,000","21,240,000","20,790,000","20,368,000","20,047,000","19,854,000","19,331,000","18,311,000","17,827,000","17,754,000","17,253,000","16,865,000","16,371,000","16,321,000","16,248,000","16,219,000","15,688,000","15,790,000","15,537,000","15,042,000","14,535,000","15,173,000","14,758,000","14,084,000","13,516,000","13,383,000","12,884,000","12,612,000","13,037,000","12,978,000","13,272,000","13,386,000","13,433,000","13,001,000","12,396,000","12,346,000","11,962,000","11,692,000","11,867,000","11,727,000","11,723,000","11,537,000","11,257,000","10,892,000","10,674,000","10,447,000","9,447,000","9,267,000","9,068,000","8,577,000","8,256,000","8,061,000","7,863,000","7,706,000","7,616,000","7,435,000","7,289,000","7,060,000","6,988,000","6,796,000","6,862,000","6,895,000","6,806,000","6,693,000","6,595,000","6,553,000","6,497,000","6,039,000","6,065,000","35,812,000","-5,227,000","-5,055,000","-4,908,000","32,572,000","-4,653,000","-4,686,000","-4,509,000","30,057,000","-4,338,000","-4,278,000","-4,202,000","27,866,000","-4,069,000","-3,945,000","-3,837,000","25,221,000","-3,604,000","-3,641,000","-3,518,000","21,957,376","-2,966,095","-3,231,281","-3,100,000","-3,200,000","-3,200,000","-3,100,000","-3,000,000","-2,900,000","-3,000,000","-2,800,000","-2,700,000","-2,700,000","-2,800,000","-2,600,000","-2,600,000","-2,400,000","-2,400,000","-2,500,000","-2,500,000","-2,400,000","-2,500,000"
			DepreciationAndAmortization,"103,018,000","26,143,000","25,964,000","25,371,000","25,540,000","25,687,000","25,914,000","25,580,000","25,972,000","25,427,000","24,842,000","24,290,000","23,462,000","22,543,000","22,305,000","22,272,000","22,193,000","21,815,000","21,245,000","21,186,000","21,306,000","21,383,000","21,240,000","20,790,000","20,368,000","20,047,000","19,854,000","19,331,000","18,311,000","17,827,000","17,754,000","17,253,000","16,865,000","16,371,000","16,321,000","16,248,000","16,219,000","15,688,000","15,790,000","15,537,000","15,042,000","14,535,000","15,173,000","14,758,000","14,084,000","13,516,000","13,383,000","12,884,000","12,612,000","13,037,000","12,978,000","13,272,000","13,386,000","13,433,000","13,001,000","12,396,000","12,346,000","11,962,000","11,692,000","11,867,000","11,727,000","11,723,000","11,537,000","11,257,000","10,892,000","10,674,000","10,447,000","9,447,000","9,267,000","9,068,000","8,577,000","8,256,000","8,061,000","7,863,000","7,706,000","7,616,000","7,435,000","7,289,000","7,060,000","6,988,000","6,796,000","6,862,000","6,895,000","6,806,000","6,693,000","6,595,000","6,553,000","6,497,000","6,039,000","6,065,000","35,812,000","-5,227,000","-5,055,000","-4,908,000","32,572,000","-4,653,000","-4,686,000","-4,509,000","30,057,000","-4,338,000","-4,278,000","-4,202,000","27,866,000","-4,069,000","-3,945,000","-3,837,000","25,221,000","-3,604,000","-3,641,000","-3,518,000","21,957,376","-2,966,095","-3,231,281","-3,100,000","-3,200,000","-3,200,000","-3,100,000","-3,000,000","-2,900,000","-3,000,000","-2,800,000","-2,700,000","-2,700,000","-2,800,000","-2,600,000","-2,600,000","-2,400,000","-2,400,000","-2,500,000","-2,500,000","-2,400,000","-2,500,000"
				Depreciation,"103,018,000","26,143,000","25,964,000","25,371,000","25,540,000","25,687,000","25,914,000","25,580,000","25,972,000","25,427,000","24,842,000","24,290,000","23,462,000","22,543,000","22,305,000","22,272,000","22,193,000","21,815,000","21,245,000","21,186,000","21,306,000","21,383,000","21,240,000","20,790,000","20,368,000","20,047,000","19,854,000","19,331,000","18,311,000","17,827,000","17,754,000","17,253,000","16,865,000","16,371,000","16,321,000","16,248,000","16,219,000","15,688,000","15,790,000","15,537,000","15,042,000","14,535,000","15,173,000","14,758,000","14,084,000","13,516,000","13,383,000","12,884,000","12,612,000","13,037,000","12,978,000","13,272,000","13,386,000","13,433,000","13,001,000","12,396,000","12,346,000","11,962,000","11,692,000","11,867,000","11,727,000","11,723,000","11,537,000","11,257,000","10,892,000","10,674,000","10,447,000","9,447,000","9,267,000","9,068,000","8,577,000","8,256,000","8,061,000","7,863,000","7,706,000","7,616,000","7,435,000","7,289,000","7,060,000","6,988,000","6,796,000","6,862,000","6,895,000","6,806,000","6,693,000","6,595,000","6,553,000","6,497,000","6,039,000","6,065,000","35,812,000","-5,227,000","-5,055,000","-4,908,000","32,572,000","-4,653,000","-4,686,000","-4,509,000","30,057,000","-4,338,000","-4,278,000","-4,202,000","27,866,000","-4,069,000","-3,945,000","-3,837,000","25,221,000","-3,604,000","-3,641,000","-3,518,000","21,957,376","-2,966,095","-3,231,281","-3,100,000","-3,200,000","-3,200,000","-3,100,000","-3,000,000","-2,900,000","-3,000,000","-2,800,000","-2,700,000","-2,700,000","-2,800,000","-2,600,000","-2,600,000","-2,400,000","-2,400,000","-2,500,000","-2,500,000","-2,400,000","-2,500,000"
