name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,12/31/2013
TotalLiabilitiesNetMinorityInterest,"1,392,989,000","1,384,531,000","1,185,260,000","1,209,028,000","1,180,809,000","1,157,570,000","1,096,437,000","1,076,542,000","1,110,123,000","1,034,748,000","1,039,963,000","969,312,000","886,995,000","836,297,000","737,209,000","543,384,000","630,009,000","634,249,000","598,904,000","598,208,000","390,569,000","348,597,000","343,629,000","332,524,000","321,729,000","292,153,000","165,595,000","148,768,000","142,718,000","3,321,000","2,901,000","1,218,000"
	CurrentLiabilities,"177,841,000","162,524,000","260,353,000","279,865,000","247,874,000","220,375,000","155,284,000","131,500,000","162,611,000","102,492,000","103,753,000","304,613,000","222,748,000","172,060,000","71,618,000","25,285,000","118,483,000","119,536,000","81,196,000","82,473,000","170,789,000","225,951,000","220,183,000","208,116,000","194,628,000","163,763,000","57,149,000","38,384,000","36,896,000","3,321,000","2,901,000","1,218,000"
		PayablesAndAccruedExpenses,"56,931,000","60,890,000","58,776,000","52,112,000","46,756,000","48,549,000","61,109,000","57,773,000","52,003,000","47,833,000","48,372,000","42,613,000","38,248,000","37,310,000","38,618,000","25,285,000","19,733,000","19,786,000","21,946,000","14,473,000","12,622,000","13,784,000","13,516,000","9,949,000","10,211,000","9,346,000","6,982,000","4,967,000","5,979,000","3,321,000","2,901,000","1,218,000"
		CurrentDebtAndCapitalLeaseObligation,"35,000,000","14,500,000","112,500,000","137,250,000","109,000,000","79,250,000",,,"36,000,000",,,"262,000,000","184,500,000","134,750,000","33,000,000",,"98,750,000","99,750,000","59,250,000","68,000,000","158,167,000","212,167,000","206,667,000","198,167,000","184,417,000","154,417,000","50,167,000","33,417,000","30,917,000",,,
			CurrentDebt,"35,000,000","14,500,000","112,500,000","137,250,000","109,000,000","79,250,000",,,"36,000,000",,,"262,000,000","184,500,000","134,750,000","33,000,000",,"98,750,000","99,750,000","59,250,000","68,000,000","158,167,000","212,167,000","206,667,000","198,167,000","184,417,000","154,417,000","50,167,000","33,417,000","30,917,000",,,
				LineOfCredit,"35,000,000","14,500,000","112,500,000","137,250,000","109,000,000","79,250,000",,,"36,000,000","0","0","262,000,000","184,500,000","134,750,000","33,000,000",,"98,750,000","99,750,000","59,250,000","68,000,000","158,167,000","212,167,000","206,667,000","198,167,000","184,417,000","154,417,000","50,167,000","33,417,000","30,917,000",,,
		CurrentDeferredLiabilities,"85,910,000","87,134,000","89,077,000","90,503,000","92,118,000","92,576,000","94,175,000","73,727,000","74,608,000","54,659,000","55,381,000",,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"85,910,000","87,134,000","89,077,000","90,503,000","92,118,000","92,576,000","94,175,000","73,727,000","74,608,000","54,659,000","55,381,000",,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,215,148,000","1,222,007,000","924,907,000","929,163,000","932,935,000","937,195,000","941,153,000","945,042,000","947,512,000","932,256,000","936,210,000","664,699,000","664,247,000","664,237,000","665,591,000","518,099,000","511,526,000","514,713,000","517,708,000","515,735,000","219,780,000","122,646,000","123,446,000","124,408,000","127,101,000","128,390,000","108,446,000","110,384,000","105,822,000","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"1,195,327,000","1,196,589,000","895,715,000","897,348,000","898,254,000","899,008,000","899,752,000","900,456,000","901,151,000","901,841,000","902,523,000","630,217,000","630,913,000","631,605,000","632,553,000","484,162,000","475,433,000","476,144,000","476,842,000","477,560,000","179,151,000","80,806,000","81,552,000","82,289,000","83,020,000","83,785,000","68,756,000","69,369,000","69,981,000",,,
			LongTermDebt,"1,195,327,000","1,196,589,000","895,715,000","897,348,000","898,254,000","899,008,000","899,752,000","900,456,000","901,151,000","901,841,000","902,523,000","630,217,000","630,913,000","631,605,000","632,553,000","484,162,000","475,433,000","476,144,000","476,842,000","477,560,000","179,151,000","80,806,000","81,552,000","82,289,000","83,020,000","83,785,000","68,756,000","69,369,000","69,981,000",,,
		NonCurrentDeferredLiabilities,,,"89,077,000","90,503,000","92,118,000","92,576,000","94,175,000","73,727,000","74,608,000","54,659,000","55,381,000",,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,"89,077,000","90,503,000","92,118,000","92,576,000","94,175,000","73,727,000","74,608,000","54,659,000","55,381,000",,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"1,330,000","5,700,000","8,506,000","9,686,000","10,943,000","12,781,000","14,176,000","15,408,000","15,142,000","5,837,000","7,232,000","6,276,000","3,398,000","1,797,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"18,491,000","19,718,000","20,686,000","22,129,000","23,738,000","25,406,000","27,225,000","29,178,000","31,219,000","24,578,000","26,455,000","28,206,000","29,936,000","30,835,000","33,038,000","33,937,000","36,093,000","38,569,000","40,866,000","38,175,000","40,629,000","41,840,000","41,894,000","42,119,000","44,081,000","44,605,000","39,690,000","41,015,000","35,841,000",,,
TotalEquityGrossMinorityInterest,"1,439,345,000","1,441,581,000","1,370,710,000","1,334,537,000","1,326,794,000","1,299,970,000","1,300,155,000","1,283,032,000","1,197,202,000","1,199,841,000","1,183,737,000","1,137,925,000","1,129,746,000","1,025,253,000","1,041,302,000","1,056,028,000","794,692,000","791,089,000","769,131,000","679,408,000","688,002,000","696,866,000","676,925,000","685,321,000","612,945,000","619,894,000","627,585,000","634,459,000","637,414,000","297,183,000","302,413,000","176,684,000"
	StockholdersEquity,"1,281,110,000","1,282,669,000","1,212,846,000","1,176,570,000","1,181,061,000","1,154,570,000","1,152,855,000","1,134,028,000","1,049,658,000","1,062,621,000","1,046,464,000","996,653,000","985,836,000","894,163,000","911,259,000","917,424,000","659,632,000","667,806,000","654,165,000","565,118,000","553,871,000","559,305,000","535,503,000","534,241,000","373,034,000","377,263,000","382,065,000","387,207,000","388,142,000","13,336,000","4,612,000","-1,844,000"
		CapitalStock,"908,000","901,000","861,000","839,000","839,000","821,000","812,000","797,000","751,000","748,000","733,000","696,000","680,000","608,000","608,000","604,000","455,000","448,000","439,000","383,000","370,000","369,000","352,000","346,000","241,000","241,000","241,000","241,000","241,000",,"4,612,000","-1,844,000"
			CommonStock,"908,000","901,000","861,000","839,000","839,000","821,000","812,000","797,000","751,000","748,000","733,000","696,000","680,000","608,000","608,000","604,000","455,000","448,000","439,000","383,000","370,000","369,000","352,000","346,000","241,000","241,000","241,000","241,000","241,000",,"4,612,000","-1,844,000"
		AdditionalPaidInCapital,"1,614,798,000","1,604,712,000","1,521,446,000","1,471,928,000","1,464,014,000","1,424,787,000","1,405,513,000","1,371,293,000","1,270,758,000","1,257,319,000","1,225,029,000","1,155,327,000","1,127,938,000","1,017,415,000","1,015,603,000","1,008,615,000","741,089,000","740,546,000","718,880,000","619,668,000","599,233,000","596,971,000","568,520,000","560,072,000","392,180,000","391,767,000","391,357,000","391,922,000","390,786,000",,,
		RetainedEarnings,"69,364,000","62,023,000","55,134,000","47,157,000","38,956,000","31,965,000","29,631,000","25,367,000","21,701,000","20,004,000","18,572,000","18,023,000","12,381,000","12,831,000","12,241,000","10,086,000","8,646,000","7,127,000","4,414,000","3,632,000","2,805,000","1,721,000","575,000","-320,000","-1,019,000","-1,694,000","-1,799,000","-2,297,000","-2,885,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-172,000","-5,072,000","-7,526,000","-8,539,000","-9,741,000","-11,351,000","-12,570,000","-13,618,000","-13,276,000","-4,690,000","-6,393,000","-4,751,000","-219,000","2,412,000","6,089,000","5,692,000","4,889,000","3,403,000","2,627,000","2,661,000","3,134,000","3,038,000",,,,,,,,,,
		OtherEquityInterest,"-403,788,000","-379,895,000","-357,069,000","-334,815,000","-313,007,000","-291,652,000","-270,531,000","-249,811,000","-230,276,000","-210,760,000","-191,477,000","-172,642,000","-154,944,000","-139,103,000","-123,282,000","-107,573,000","-95,447,000","-83,718,000","-72,195,000","-61,226,000","-51,671,000","-42,794,000","-33,944,000","-25,857,000","-18,368,000","-13,051,000","-7,734,000","-2,659,000",,,,
	MinorityInterest,"158,235,000","158,912,000","157,864,000","157,967,000","145,733,000","145,400,000","147,300,000","149,004,000","147,544,000","137,220,000","137,273,000","141,272,000","143,910,000","131,090,000","130,043,000","138,604,000","135,060,000","123,283,000","114,966,000","114,290,000","134,131,000","137,561,000","141,422,000","151,080,000","239,911,000","242,631,000","245,520,000","247,252,000","249,272,000","283,847,000","297,801,000","178,528,000"
TotalCapitalization,"2,476,437,000","2,479,258,000","2,108,561,000","2,073,918,000","2,079,315,000","2,053,578,000","2,052,607,000","2,034,484,000","1,950,809,000","1,964,462,000","1,948,987,000","1,626,870,000","1,616,749,000","1,525,768,000","1,543,812,000","1,401,586,000","1,135,065,000","1,143,950,000","1,131,007,000","1,042,678,000","733,022,000","640,111,000","617,055,000","616,530,000","456,054,000","461,048,000","450,821,000","456,576,000","458,123,000","13,336,000","4,612,000","-1,844,000"
CommonStockEquity,"1,281,110,000","1,282,669,000","1,212,846,000","1,176,570,000","1,181,061,000","1,154,570,000","1,152,855,000","1,134,028,000","1,049,658,000","1,062,621,000","1,046,464,000","996,653,000","985,836,000","894,163,000","911,259,000","917,424,000","659,632,000","667,806,000","654,165,000","565,118,000","553,871,000","559,305,000","535,503,000","534,241,000","373,034,000","377,263,000","382,065,000","387,207,000","388,142,000","13,336,000","4,612,000","-1,844,000"
NetTangibleAssets,"1,101,501,000","1,096,362,000","1,054,940,000","1,015,383,000","1,018,710,000","991,183,000","990,279,000","964,793,000","877,775,000","893,996,000","874,388,000","820,421,000","815,679,000","728,495,000","744,215,000","784,947,000","522,981,000","524,743,000","522,757,000","437,991,000","442,676,000","445,510,000","419,403,000","422,513,000","257,836,000","260,678,000","277,408,000","279,953,000","282,286,000","13,336,000","4,612,000","-1,844,000"
WorkingCapital,"-67,218,000","-53,747,000","-149,497,000","-181,782,000","-157,863,000","-135,922,000","-53,468,000","-51,314,000","-69,208,000","-27,544,000","22,574,000","-234,294,000","-153,380,000","-109,817,000","-16,345,000","176,977,000","-69,267,000","-72,399,000","-44,433,000","-53,659,000","-137,813,000","-201,921,000","-199,698,000","-112,472,000","-175,543,000","-143,075,000","-39,516,000","-23,436,000","6,491,000","28,115,000","30,156,000","2,813,000"
InvestedCapital,"2,511,437,000","2,493,758,000","2,221,061,000","2,211,168,000","2,188,315,000","2,132,828,000","2,052,607,000","2,034,484,000","1,986,809,000","1,964,462,000","1,948,987,000","1,888,870,000","1,801,249,000","1,660,518,000","1,576,812,000","1,401,586,000","1,233,815,000","1,243,700,000","1,190,257,000","1,110,678,000","891,189,000","852,278,000","823,722,000","814,697,000","640,471,000","615,465,000","500,988,000","489,993,000","489,040,000","13,336,000","4,612,000","-1,844,000"
TangibleBookValue,"1,101,501,000","1,096,362,000","1,054,940,000","1,015,383,000","1,018,710,000","991,183,000","990,279,000","964,793,000","877,775,000","893,996,000","874,388,000","820,421,000","815,679,000","728,495,000","744,215,000","784,947,000","522,981,000","524,743,000","522,757,000","437,991,000","442,676,000","445,510,000","419,403,000","422,513,000","257,836,000","260,678,000","277,408,000","279,953,000","282,286,000","13,336,000","4,612,000","-1,844,000"
TotalDebt,"1,230,327,000","1,211,089,000","1,008,215,000","1,034,598,000","1,007,254,000","978,258,000","899,752,000","900,456,000","937,151,000","901,841,000","902,523,000","892,217,000","815,413,000","766,355,000","665,553,000","484,162,000","574,183,000","575,894,000","536,092,000","545,560,000","337,318,000","292,973,000","288,219,000","280,456,000","267,437,000","238,202,000","118,923,000","102,786,000","100,898,000",,,
NetDebt,"1,222,534,000","1,199,957,000","992,147,000","1,026,539,000","1,000,931,000","969,793,000","890,715,000","891,541,000","922,632,000","889,829,000","837,116,000","882,480,000","806,750,000","759,501,000","658,631,000","336,657,000","564,592,000","563,212,000","529,541,000","539,455,000","332,077,000","288,128,000","283,861,000","276,752,000","263,057,000","230,026,000","114,457,000","99,377,000","88,976,000",,,
ShareIssued,"90,779,897","90,147,868","86,116,538","83,931,290","83,856,953","82,106,256","81,220,115","79,655,374","75,077,197","74,832,292","73,339,676","69,601,138","68,005,907","60,849,206","60,818,841","60,376,466","45,458,706","44,787,040","43,873,796","38,305,101","36,991,430","36,874,810","35,161,192","34,648,580","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379"
OrdinarySharesNumber,"90,779,897","90,147,868","86,116,538","83,931,290","83,856,953","82,106,256","81,220,115","79,655,374","75,077,197","74,832,292","73,339,676","69,601,138","68,005,907","60,849,206","60,818,841","60,376,466","45,458,706","44,787,040","43,873,796","38,305,101","36,991,430","36,874,810","35,161,192","34,648,580","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379","24,168,379"
