name,ttm
OperatingCashFlow,"40,703,870"
FinancingCashFlow,"-34,505,484"
EndCashPosition,"10,049,622"
	ChangesInCash,"6,198,386"
	BeginningCashPosition,"3,851,236"
RepaymentOfDebt,"-11,800,000"
FreeCashFlow,"40,703,870"
