name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,12/31/2010,03/31/2010
			ChangeInReceivables,"-25,031,000","-3,273,000","-12,501,000","-7,010,000","-2,247,000","1,357,000","-7,718,000","3,556,000","23,042,000","3,755,000","2,547,000","5,684,000","9,683,000","-8,851,000","-20,842,000","-217,000","3,379,000","-8,195,000","-15,340,000","-7,820,000","11,470,000","-2,326,000","-36,000","-819,000","568,000","-3,932,000","4,763,000","-3,108,000","8,199,000","3,786,000","-6,141,000","-6,126,000","-7,273,000","-3,260,000","9,061,000","-7,093,000","4,834,000","-2,669,000","-2,565,000","1,149,000","-4,842,000","-3,226,000","564,000","-3,303,000","-5,470,000","8,537,000","-3,211,000"
				ChangesInAccountReceivables,"-21,739,000","-6,268,000","-7,112,000","-9,568,000","1,209,000","1,902,000","-8,739,000","8,519,000","21,248,000","-298,000","3,434,000","-998,000","7,311,000","-4,215,000","-19,789,000","-743,000","10,206,000","-8,970,000","-14,281,000","-3,599,000","13,032,000","-4,488,000","-1,934,000","-124,000","1,334,000","-4,534,000","6,383,000","-2,783,000","7,206,000","5,981,000","-5,210,000","-5,618,000","-7,395,000","-4,496,000","9,574,000","-7,570,000","5,386,000","-1,218,000","-2,209,000","1,149,000","-4,842,000","-3,226,000","564,000","-3,303,000","-5,470,000","8,537,000","-3,211,000"
			ChangeInInventory,"-8,598,000","-2,461,000","-4,036,000","-2,140,000","39,000","10,069,000","-1,187,000","-1,517,000","-7,914,000","-550,000","2,915,000","3,111,000","-4,069,000","4,882,000","3,548,000","-4,835,000","-7,027,000","42,000","-683,000","-4,361,000","-4,057,000","5,402,000","500,000","1,088,000","-411,000","4,820,000","343,000","-2,156,000","-1,370,000","2,090,000","-4,064,000","-5,093,000","205,000","2,176,000","-3,516,000","-2,392,000","232,000","6,200,000","715,000","-4,428,000","902,000","2,224,000","-4,791,000","-2,695,000","-2,927,000","51,000","-77,000"
			ChangeInPayablesAndAccruedExpense,"15,979,000","1,582,000","3,102,000","12,053,000","-758,000","-3,005,000","-2,009,000","4,897,000","-6,142,000","7,061,000","-1,448,000","4,009,000","-6,499,000","2,001,000","6,717,000","745,000","-5,408,000","4,567,000","7,114,000","9,096,000","-4,824,000","2,548,000","-1,827,000","367,000","-8,869,000","4,498,000","3,975,000","-533,000","-6,754,000","3,731,000","1,273,000","5,279,000","2,948,000","-4,203,000","-3,816,000","5,137,000","-10,154,000","-652,000","848,000","7,133,000","-5,788,000","4,995,000","-1,261,000","4,702,000","-22,333,000","2,334,000","-2,066,000"
				ChangeInPayable,"13,752,000","-1,469,000","3,835,000","8,885,000","2,501,000","-3,388,000","-2,246,000","4,324,000","-4,341,000","2,904,000","-549,000","658,000","394,000","-3,016,000","2,743,000","-1,422,000","1,674,000","-614,000","-1,116,000","6,175,000","-2,442,000","-440,000","-918,000","1,307,000","-4,557,000","826,000","3,055,000","-644,000","-1,457,000","441,000","-1,091,000","4,902,000","583,000","-868,000","-2,718,000","2,738,000","-1,119,000","-4,226,000","1,943,000","5,926,000","1,252,000","-3,665,000","5,039,000","-715,000","-11,728,000","-3,874,000","-2,158,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,255,000","569,000",,"179,000","-1,226,000","1,793,000","2,531,000","1,476,000","-108,000","-13,676,000","-378,000","-1,592,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,255,000","569,000",,"179,000","-1,226,000","1,793,000","2,531,000","1,476,000","-108,000","-13,676,000","-378,000","-1,592,000"
					ChangeInAccountPayable,"13,752,000","-1,469,000","3,835,000","8,885,000","2,501,000","-3,388,000","-2,246,000","4,324,000","-4,341,000","2,904,000","-549,000","658,000","394,000","-3,016,000","2,743,000","-1,422,000","1,674,000","-614,000","-1,116,000","6,175,000","-2,442,000","-440,000","-918,000","1,307,000","-4,557,000","52,000","3,055,000","-644,000","-1,457,000","-4,691,000","-1,091,000","4,902,000","583,000","-2,058,000","-3,404,000","3,993,000","-1,688,000","-3,480,000","1,764,000","7,152,000","-541,000","-6,196,000","3,563,000","-607,000","1,948,000","-3,496,000","-566,000"
				ChangeInAccruedExpense,"2,227,000","3,051,000","-733,000","3,168,000","-3,259,000","383,000","237,000","573,000","-1,801,000","4,157,000","-899,000","3,351,000","-6,893,000","5,017,000","3,974,000","2,167,000","-7,082,000","5,181,000","8,230,000","2,921,000","-2,382,000","2,988,000","-909,000","-940,000","-4,312,000","3,672,000","920,000","111,000","-5,297,000","3,290,000","2,364,000","377,000","2,365,000","-3,335,000","-1,098,000","2,399,000","-9,035,000","3,574,000","-1,095,000","1,207,000","-7,040,000","8,660,000","-6,300,000","5,417,000","-10,605,000","6,208,000","92,000"
			ChangeInOtherCurrentAssets,"-2,891,000","402,000","-1,512,000","-1,090,000","-691,000","706,000","760,000","-2,690,000","-903,000","1,507,000","10,000","-1,940,000","-2,492,000","5,959,000","-1,401,000","-1,824,000","-3,104,000","433,000","243,000","-2,017,000","-1,284,000","-518,000","351,000","2,384,000","-2,787,000","-1,559,000","-207,000","-384,000","-1,036,000","382,000","410,000","-599,000","-1,034,000","1,038,000","-483,000","1,425,000","-503,000","240,000","979,000","-711,000","103,000",,"-262,000","37,000","-366,000","-239,000","615,000"
			ChangeInOtherWorkingCapital,"4,316,000","3,841,000","2,536,000","-1,247,000","-814,000","-1,486,000","585,000","-2,142,000","-3,797,000","-2,879,000","4,654,000","-50,000","-783,000","-3,342,000","1,494,000","1,220,000","-5,493,000","1,887,000","1,983,000","1,860,000","-1,689,000","-113,000","1,948,000","-1,904,000","-2,476,000",,"176,000","1,055,000","-3,736,000",,"4,466,000","1,704,000","238,000",,,,,,,"-323,000","-106,000","100,000","-276,000","-1,040,000","2,329,000","1,239,000","-286,000"
InvestingCashFlow,"-4,531,000","-1,846,000","-687,000","-1,146,000","-852,000","-3,189,000","-548,000","-2,042,000","-2,053,000","-3,922,000","-2,394,000","-2,094,000","-1,600,000","-2,918,000","-2,953,000","-2,233,000","-1,966,000","-3,105,000","-199,681,000","6,832,000","29,485,000","-10,720,000","-38,501,000","-1,226,000","-1,548,000","-2,650,000","-1,072,000","-23,107,000","-14,739,000","-5,817,000","-2,521,000","-876,000","-751,000","-929,000","-2,933,000","-943,000","-617,000","-1,105,000","-2,431,000","-1,618,000","-1,399,000","-2,726,000","-2,203,000","-1,888,000","-2,751,000","-4,176,000","-609,000"
	CashFlowFromContinuingInvestingActivities,"-4,531,000","-1,846,000","-687,000","-1,146,000","-852,000","-3,189,000","-548,000","-2,042,000","-2,053,000","-3,922,000","-2,394,000","-2,094,000","-1,600,000","-2,918,000","-2,953,000","-2,233,000","-1,966,000","-3,105,000","-199,681,000","6,832,000","29,485,000","-10,720,000","-38,501,000","-1,226,000","-1,548,000","-2,650,000","-1,072,000","-23,107,000","-14,739,000","-5,817,000","-2,521,000","-876,000","-751,000","-929,000","-2,933,000","-943,000","-617,000","-1,105,000","-2,431,000","-1,618,000","-1,399,000","-2,726,000","-2,203,000","-1,888,000","-2,751,000","-4,176,000","-609,000"
		NetPPEPurchaseAndSale,"-4,531,000","-1,846,000","-687,000","-1,146,000","-852,000","-3,189,000","-548,000","-2,042,000","-2,053,000","-3,922,000","-2,394,000","-2,094,000","-1,600,000","-2,915,000","-2,950,000","-2,372,000","-2,785,000","-3,346,000","-1,003,000","-2,917,000","-1,793,000","-2,906,000","-1,529,000","-1,226,000","-1,548,000","-2,650,000","-1,072,000","-2,883,000","-3,783,000","-1,927,000","-2,521,000","-876,000","-751,000","-929,000","-973,000","-848,000","-617,000","-1,019,000","-2,365,000","-1,612,000","-1,268,000","-2,704,000","-1,912,000","-1,888,000","-2,379,000","-20,000","-609,000"
			PurchaseOfPPE,"-5,220,000","-2,300,000","-865,000","-1,182,000","-873,000","-3,424,000","-576,000","-2,073,000","-2,059,000","-4,154,000","-2,862,000","-2,113,000","-1,726,000","-3,228,000","-3,106,000","-2,836,000","-2,866,000","-3,826,000","-1,295,000","-3,082,000","-1,805,000","-2,944,000","-1,612,000","-1,805,000","-2,009,000","-3,117,000","-2,798,000","-2,883,000","-3,783,000","-1,927,000","-2,521,000","-876,000","-751,000","-929,000","-973,000","-848,000","-617,000","-1,019,000","-2,365,000","-1,612,000","-1,268,000","-2,704,000","-1,912,000","-1,888,000","-2,379,000","-20,000","-611,000"
			SaleOfPPE,"689,000","454,000","178,000","36,000","21,000","235,000","28,000","31,000","6,000","232,000","468,000","19,000","126,000","313,000","156,000","464,000","81,000","480,000","292,000","165,000","12,000","38,000","83,000","579,000","461,000","467,000",,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,"0","0","0","-20,224,000","-10,956,000","-3,890,000","0",,,"0",,,,,,"-6,000","-131,000","-22,000","-291,000","0","-372,000","-4,156,000",
			PurchaseOfBusiness,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,"0","0","0","-20,224,000","-10,956,000","-3,890,000","0",,,"0",,,,,,"-6,000","-131,000","-22,000","-291,000","0","-372,000","-4,156,000",
		NetInvestmentPurchaseAndSale,,,,,,,,,,"0","0","0","0","-3,000","-3,000","139,000","819,000","241,000","4,015,000","9,749,000","31,278,000","-7,814,000",,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,"0","0",,,"-33,000","193,000","-4,188,000","-4,095,000","-7,814,000",,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,"0","0","0","0","-3,000","-3,000","139,000","819,000","274,000","3,822,000","13,937,000","35,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000",,,,,,,,"0",
FinancingCashFlow,"-22,658,000","-5,371,000","-7,295,000","-8,701,000","-1,291,000","-20,617,000","-5,690,000","-4,599,000","2,701,000","-5,617,000","-22,388,000","-20,292,000","1,757,000","-9,629,000","-2,578,000","-6,439,000","4,545,000","-25,024,000","169,571,000","-5,339,000","-5,268,000","-3,935,000","-3,368,000","-3,857,000","-3,498,000","-8,467,000","-3,446,000","975,000","-4,071,000","-3,200,000","-3,442,000","-3,244,000","-1,951,000","-2,833,000","-1,951,000","-2,546,000","-3,247,000","1,749,000","1,856,000","-8,845,000","-6,949,000","-7,147,000","-415,000","-20,636,000","3,346,000","3,609,000","0"
	CashFlowFromContinuingFinancingActivities,"-22,658,000","-5,371,000","-7,295,000","-8,701,000","-1,291,000","-20,617,000","-5,690,000","-4,599,000","2,701,000","-5,617,000","-22,388,000","-20,292,000","1,757,000","-9,629,000","-2,578,000","-6,439,000","4,545,000","-25,024,000","169,571,000","-5,339,000","-5,268,000","-3,935,000","-3,368,000","-3,857,000","-3,498,000","-8,467,000","-3,446,000","975,000","-4,071,000","-3,200,000","-3,442,000","-3,244,000","-1,951,000","-2,833,000","-1,951,000","-2,546,000","-3,247,000","1,749,000","1,856,000","-8,845,000","-6,949,000","-7,147,000","-415,000","-20,636,000","3,346,000","3,609,000","0"
		NetIssuancePaymentsOfDebt,"-20,817,000","-5,243,000","-7,257,000","-7,477,000","-840,000","-20,682,000","-5,704,000","-4,485,000","2,821,000","-5,694,000","-23,175,000","-15,689,000","2,479,000","-8,819,000","-2,565,000","-765,000","4,862,000","-25,071,000","179,057,000","-5,117,000","-5,133,000","-3,476,000","-3,420,000","-3,418,000","-3,443,000","-8,462,000","-3,413,000","1,567,000","-3,427,000","-3,405,000","-3,471,000","-3,459,000","-3,351,000","-3,299,000","-3,392,000","-3,375,000","-2,005,000","0","-630,000","-12,769,000","-8,231,000","-9,000,000","-1,765,000","-18,090,000","-44,063,000","-395,000","0"
			NetLongTermDebtIssuance,"-39,276,000","-7,743,000","-15,257,000","-7,477,000","-8,799,000","-20,682,000","-5,704,000","-4,485,000","-34,368,000","-5,694,000","-23,175,000","-15,689,000","-7,521,000","-20,051,000","-2,565,000","-13,225,000","-4,687,000","-25,071,000","173,057,000","-9,117,000","-5,133,000","-3,476,000","-3,420,000","-3,418,000","-3,443,000","-3,462,000","-3,413,000","-3,433,000","-3,427,000","-3,405,000","-3,471,000","-3,459,000","-3,351,000","-3,299,000","-3,392,000","-3,375,000","-2,005,000","0","-630,000","0","-21,000,000","-2,063,000","-2,202,000","-24,590,000","-44,063,000","-395,000","0"
				LongTermDebtIssuance,"139,793,000","-632,000","0",,,,"0","0","37,189,000","0","0","0","10,000,000","0","0","12,460,000","9,549,000","0","256,000,000",,,,,,,"-5,000,000","0",,,"0","0","-24,000","24,000","59,000","0","0","135,000,000","0",,,,"0","0","0","0","0",
				LongTermDebtPayments,"-179,069,000","-7,111,000","-15,257,000","-147,902,000","-8,799,000","-20,682,000","-5,704,000","-4,485,000","-34,368,000","-5,694,000","-23,175,000","-15,689,000","-7,521,000","-20,051,000","-2,565,000","-13,225,000","-4,687,000","-25,071,000","-76,943,000","-9,117,000","-5,133,000","-3,476,000","-3,420,000","-3,418,000","-3,443,000","-3,462,000","-3,413,000","-3,433,000","-3,427,000","-3,405,000","-3,471,000","-3,435,000","-3,375,000","-3,358,000","-3,392,000","-3,375,000","-137,005,000","0","-630,000","0","-21,000,000","-2,063,000","-2,202,000","-24,590,000","-44,063,000","-395,000","0"
			NetShortTermDebtIssuance,"18,459,000","2,500,000","8,000,000","0","7,959,000","0","0","0","37,189,000","0","0","0","10,000,000","11,232,000","0","12,460,000","9,549,000","0","6,000,000",,,,,,,,"0",,,,,,,,,,,,,"-12,769,000","12,769,000","-6,937,000","437,000","6,500,000","0","0","0"
				ShortTermDebtIssuance,"18,459,000","2,500,000","8,000,000","0","7,959,000","0","0","0","37,189,000","0","0","0","10,000,000","11,232,000","0","12,460,000","9,549,000","0","6,000,000",,,,,,,,"0",,,,,,,,,,,,,,,"-9,000,000","2,500,000","6,500,000","0","0",
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		ProceedsFromStockOptionExercised,"-576,000","-111,000","0","-14,000","-451,000","65,000","14,000","-114,000","-120,000","77,000","787,000","-95,000","-722,000","137,000","-13,000","-9,000","-317,000","134,000","125,000","-276,000","-81,000","-11,000","52,000","-439,000","-55,000","36,000","-33,000","-384,000","-644,000","63,000","28,000","130,000","326,000","584,000","1,441,000","829,000","486,000","987,000","1,320,000","1,339,000","1,912,000",,,,,,
		NetOtherFinancingCharges,"-1,265,000","-17,000","-38,000",,,,,,,"0","0","-4,603,000","-784,000","-947,000","0","-5,826,000","-398,000","-87,000","-9,619,000","-246,000","-54,000","-498,000","-10,000","-439,000","-122,000","-41,000","0","-709,000","-708,000","142,000","1,000","85,000","1,074,000","-118,000","0","0","-1,728,000","762,000","1,166,000","2,585,000","-630,000","0","-229,000","-2,546,000","47,409,000","4,004,000",
EndCashPosition,"43,931,000","43,931,000","35,403,000","41,336,000","43,388,000","42,450,000","52,311,000","53,922,000","51,016,000","46,006,000","39,688,000","41,541,000","37,794,000","33,841,000","32,626,000","30,891,000","31,118,000","33,879,000","51,171,000","83,378,000","74,577,000","42,842,000","42,022,000","76,570,000","72,558,000","84,570,000","79,101,000","61,672,000","79,363,000","93,774,000","90,288,000","82,129,000","77,259,000","72,640,000","67,340,000","53,368,000","45,365,000","43,847,000","28,389,000","16,410,000","13,630,000","21,468,000","19,776,000","13,192,000","31,604,000","38,053,000","30,147,000"
	ChangesInCash,"1,565,000","7,791,000","-4,687,000","-1,873,000","334,000","-8,996,000","-3,363,000","2,611,000","4,000,000","8,832,000","-2,477,000","4,265,000","3,556,000","834,000","2,199,000","-2,334,000","-1,643,000","-17,402,000","-31,465,000","8,535,000","29,718,000","-669,000","-31,634,000","4,171,000","-12,080,000","1,755,000","18,931,000","-14,512,000","-14,831,000","8,627,000","10,460,000","7,424,000","3,418,000","5,787,000","14,628,000","7,402,000","2,297,000","15,870,000","11,744,000","1,762,000","-6,748,000","1,901,000","5,683,000","-16,928,000","-19,783,000","18,877,000","885,000"
	EffectOfExchangeRateChanges,"-84,000","737,000","-1,246,000","-179,000","604,000","-865,000","1,753,000","295,000","1,009,000","-2,514,000","624,000","-518,000","397,000","381,000","-464,000","-341,000","-1,118,000","110,000","-742,000","266,000","2,017,000","1,489,000","-2,914,000","-159,000","68,000","3,714,000","-1,502,000","-3,179,000","420,000","-5,141,000","-2,301,000","-2,554,000","1,201,000","-487,000","-656,000","601,000","-779,000","-412,000","235,000","1,018,000","-1,090,000","-209,000","901,000","-1,484,000","121,000","661,000","3,377,000"
	BeginningCashPosition,"42,450,000","35,403,000","41,336,000","43,388,000","42,450,000","52,311,000","53,922,000","51,016,000","46,007,000","39,688,000","41,541,000","37,794,000","33,841,000","32,626,000","30,891,000","31,118,000","33,879,000","51,171,000","83,378,000","74,577,000","42,842,000","42,022,000","76,570,000","72,558,000","84,570,000","79,101,000","61,672,000","79,363,000","93,774,000","90,288,000","82,129,000","77,259,000","72,640,000","67,340,000","53,368,000","45,365,000","43,847,000","28,389,000","16,410,000","13,630,000","21,468,000","19,776,000","13,192,000","31,604,000","51,266,000","18,515,000","25,885,000"
IncomeTaxPaidSupplementalData,"9,788,000"
InterestPaidSupplementalData,"5,700,000"
CapitalExpenditure,"-5,220,000","-2,300,000","-865,000","-1,182,000","-873,000","-3,424,000","-576,000","-2,073,000","-2,059,000","-4,154,000","-2,862,000","-2,113,000","-1,726,000","-3,228,000","-3,106,000","-2,836,000","-2,866,000","-3,826,000","-1,295,000","-3,082,000","-1,805,000","-2,944,000","-1,612,000","-1,805,000","-2,009,000","-3,117,000","-2,798,000","-2,883,000","-3,783,000","-1,927,000","-2,521,000","-876,000","-751,000","-929,000","-973,000","-848,000","-617,000","-1,019,000","-2,365,000","-1,612,000","-1,268,000","-2,704,000","-1,912,000","-1,888,000","-2,379,000","-20,000","-611,000"
IssuanceOfDebt,"158,252,000","1,868,000","8,000,000","140,425,000","7,959,000","0","0","0","37,189,000","0","0","0","10,000,000","11,232,000","0","12,460,000","9,549,000","0","256,000,000",,,,,,,"-5,000,000","0",,,"0","0","-24,000","24,000","59,000","0","0","135,000,000","0",,,,"-9,000,000","2,500,000","6,500,000","0","0",
RepaymentOfDebt,"-179,069,000","-7,111,000","-15,257,000","-147,902,000","-8,799,000","-20,682,000","-5,704,000","-4,485,000","-34,368,000","-5,694,000","-23,175,000","-15,689,000","-7,521,000","-20,051,000","-2,565,000","-13,225,000","-4,687,000","-25,071,000","-76,943,000","-9,117,000","-5,133,000","-3,476,000","-3,420,000","-3,418,000","-3,443,000","-3,462,000","-3,413,000","-3,433,000","-3,427,000","-3,405,000","-3,471,000","-3,435,000","-3,375,000","-3,358,000","-3,392,000","-3,375,000","-137,005,000","0","-630,000","0","-21,000,000","0","-4,265,000","-24,590,000","-44,063,000","-395,000","0"
FreeCashFlow,"23,534,000","12,708,000","2,430,000","6,792,000","1,604,000","11,386,000","2,299,000","7,179,000","1,293,000","14,217,000","19,443,000","24,538,000","1,673,000","10,153,000","4,624,000","3,502,000","-7,088,000","6,901,000","-2,650,000","3,960,000","3,696,000","11,041,000","8,623,000","7,449,000","-9,043,000","9,755,000","20,651,000","4,737,000","196,000","15,717,000","13,902,000","10,668,000","5,369,000","8,621,000","18,539,000","10,043,000","5,544,000","14,207,000","9,954,000","10,613,000","332,000","9,070,000","6,389,000","3,708,000","-22,757,000","19,424,000","883,000"
