name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,09/30/2005
			TaxesReceivable,"59,252,000","67,294,000","77,355,000","37,629,000","38,824,000","30,969,000","35,637,000","54,677,000","61,420,000","55,958,000","49,089,000","42,629,000","53,742,000","125,661,000","126,816,000","79,319,000","82,460,000","38,251,000","55,399,000","42,906,000","42,921,000","41,250,000","47,065,000","70,923,000","43,539,000","44,535,000","81,161,000","98,990,000","94,218,000","22,571,000","1,541,000","9,355,000","6,122,000","10,207,000",,,"13,116,000","11,916,000","0","12,975,000","30,491,000","54,565,000","45,239,000","107,029,000","117,105,000","120,826,000",,,,,"0","11,207,000",,,,,,,,,,,,
			OtherReceivables,"1,391,380,000","1,349,285,000","1,369,031,000","1,498,550,000","1,517,663,000","1,488,615,000","1,536,389,000","1,679,983,000","1,766,376,000","1,671,583,000","2,260,580,000","2,454,757,000","2,426,892,000","2,263,494,000","2,161,000,000","2,295,000,000","2,201,300,000","2,254,500,000","2,293,500,000","2,068,100,000","2,105,400,000","1,941,800,000","1,890,200,000","1,941,300,000","2,062,100,000","2,145,900,000","2,099,800,000","2,326,900,000","2,093,300,000","2,148,600,000","1,214,800,000","1,240,200,000","1,153,800,000","1,160,700,000","1,076,800,000","1,061,200,000","1,083,900,000","1,152,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,"-92,700,000","-77,900,000","-66,400,000","-67,000,000","-67,400,000","-56,100,000","-49,800,000","-51,600,000","-52,000,000","-51,600,000","-46,500,000","-48,300,000","-51,300,000","-52,200,000","-59,400,000","-60,700,000","-59,900,000","-60,400,000","-55,200,000","-65,200,000","-67,400,000","-64,100,000","-79,300,000","-76,565,000","-92,600,000","-72,100,000","-72,300,000","-69,700,000","-75,100,000","-86,400,000","-103,600,000","-103,700,000","-106,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"753,727,000","741,739,000","739,044,000","867,154,000","870,962,000","738,945,000","667,393,000","668,739,000","726,643,000","532,364,000","627,550,000","607,511,000","592,189,000","681,449,000","585,152,000","651,816,000","648,602,000","676,951,000","696,718,000","718,620,000","688,474,000","707,738,000","730,101,000","852,582,000","771,423,000","386,142,000","388,982,000","375,248,000","383,870,000","371,358,000","177,536,000","150,842,000","154,262,000","126,907,000","168,714,000","169,231,000","157,675,000","156,613,000","140,764,000","145,157,000","109,196,000","104,819,000","100,575,000","129,850,000","128,093,000","126,608,000","157,840,000","145,241,000","142,056,000","146,127,000","82,195,000","80,472,000","73,629,000","82,052,000","80,243,000","80,666,000","56,348,000","70,971,000","67,087,000","80,016,000","56,665,000","58,529,000","52,827,000","48,541,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,917,000","23,651,000",,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","250,599,000","161,923,000","109,163,000","98,297,000","25,872,000","19,949,000","19,949,000","19,949,000","19,949,000","31,716,000","32,021,000","16,873,000","16,872,000","7,131,000","7,903,000","7,131,000","7,131,000","0","0","0","5,614,000","36,189,000","49,316,000","34,676,000","34,077,000","41,089,000","34,161,000","35,768,000","34,420,000",,,,,,,"121,000",,"15,531,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","250,599,000","161,923,000","109,163,000","98,297,000","25,872,000","19,949,000","19,949,000","19,949,000","19,949,000","31,716,000","32,021,000","16,873,000","16,872,000","7,131,000","7,903,000","7,131,000","7,131,000","0","0","0","5,614,000","36,189,000","49,316,000","34,676,000","34,077,000","41,089,000","34,161,000","35,768,000","34,420,000",,,,,,,"121,000",,"15,531,000"
		AssetsHeldForSaleCurrent,"77,662,000","107,849,000","139,426,000","127,017,000","102,859,000","666,724,000","716,727,000","743,819,000","799,818,000","1,641,896,000","0","0","55,000,000","58,700,000","59,800,000","63,303,000","116,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"-15,000","8,000","-9,000","13,000","12,000","-9,000","-12,000","-24,000","39,000","-4,000","-28,000","-39,000","39,000","28,000","21,000","-15,000","18,000","-28,000","43,000","6,000","41,000","-4,000","-40,000","-7,000","-4,000","-47,000","-50,000","9,000",,"11,000","-24,000","17,000","25,000","41,000","-38,000","46,000","-35,000","34,000",,,,,,,,,,,,"3,791,000","74,527,000","163,947,000","81,359,000","81,535,000","75,802,000",,,,,,,,,
	TotalNonCurrentAssets,"5,498,901,000","5,512,776,000","5,560,468,000","5,714,632,000","5,725,416,000","5,603,660,000","5,468,596,000","5,754,696,000","5,736,798,000","7,762,452,000","6,926,929,000","7,523,374,000","7,496,375,000","7,517,905,000","7,553,855,000","7,683,590,000","7,693,357,000","7,780,952,000","7,714,781,000","7,502,957,000","7,474,743,000","7,523,910,000","7,725,943,000","7,706,383,000","7,703,279,000","7,632,798,000","7,768,153,000","8,008,754,000","8,030,822,000","8,152,524,000","2,689,247,000","2,631,915,000","2,621,356,000","2,588,621,000","2,534,000,000","2,489,690,000","2,523,323,000","2,549,534,000","2,517,275,000","2,816,714,000","2,845,756,000","2,806,700,000","2,799,262,000","2,794,246,000","2,700,702,000","2,635,776,000","2,296,410,000","1,621,895,000","1,590,777,000","1,601,725,000","1,575,346,000","1,490,082,000","1,473,652,000","1,445,714,000","1,490,940,000","1,261,829,000","1,092,719,000","961,881,000","915,358,000","962,686,000","863,188,000","753,802,000","731,899,000","602,663,000"
		NetPPE,"962,167,000","985,895,000","1,005,976,000","1,048,177,000","1,066,146,000","1,082,026,000","1,033,815,000","1,034,255,000","1,032,513,000","1,051,251,000","559,400,000","603,480,000","596,374,000","601,005,000","614,100,000","607,151,000","583,417,000","631,601,000","621,400,000","603,327,000","619,032,000","634,916,000","645,000,000","624,545,000","596,891,000","601,781,000","699,300,000","751,118,000","792,558,000","862,640,000","282,000,000","278,780,000","277,934,000","275,897,000","270,700,000","270,344,000","312,702,000","322,714,000","325,917,000","326,045,000","331,375,000","333,585,000","323,826,000","303,331,000","280,297,000","282,436,000","258,784,000","226,143,000","235,639,000","234,774,000","228,835,000","215,916,000","220,088,000","218,311,000","223,017,000","184,347,000","136,341,000","124,880,000","118,202,000","114,099,000","109,085,000","94,422,000","90,323,000","79,528,000"
			GrossPPE,"962,167,000","985,895,000","1,687,476,000","1,048,177,000","1,066,146,000","1,082,026,000","1,699,015,000","1,034,255,000","1,032,513,000","1,051,251,000","1,366,100,000","603,480,000","596,374,000","601,005,000","1,348,100,000","607,151,000","583,417,000","631,601,000","1,298,700,000","603,327,000","619,032,000","634,916,000","1,221,000,000","624,545,000","596,891,000","601,781,000","1,208,500,000","751,118,000","792,558,000","862,640,000","722,100,000","278,780,000","277,934,000","275,897,000","663,100,000","270,344,000","312,702,000","322,714,000","676,317,000",,,,"648,126,000",,,,"507,757,000",,,,"427,834,000",,,"361,833,000","366,539,000","251,957,000","203,951,000","183,593,000","169,137,000","163,367,000","147,361,000","122,247,000","116,740,000","107,893,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0","0","0","0","0","0","0"
				BuildingsAndImprovements,,,"14,400,000",,,,"11,500,000",,,,"44,700,000",,,,"75,200,000",,,,"63,600,000",,,,"57,900,000",,,,"105,700,000",,,,"11,500,000",,,,"4,400,000",,,,"43,700,000",,,,"42,200,000",,,,"37,034,000",,,,"36,573,000",,,,"137,474,000",,"65,676,000","55,332,000","48,504,000","40,928,000","38,147,000","36,677,000","31,539,000","23,685,000"
				MachineryFurnitureEquipment,,,"714,800,000",,,,"692,200,000",,,,"926,500,000",,,,"873,700,000",,,,"830,500,000",,,,"781,700,000",,,,"753,500,000",,,,"410,900,000",,,,"368,800,000",,,,"344,900,000",,,,"353,500,000",,,,"305,557,000",,,,"265,454,000",,,,"229,065,000",,"138,275,000","128,261,000","120,633,000","122,439,000","109,214,000","85,570,000","85,201,000","84,208,000"
				OtherProperties,"962,167,000","985,895,000","607,076,000","1,048,177,000","1,066,146,000","1,082,026,000","652,115,000","1,034,255,000","1,032,513,000","1,051,251,000",,"603,480,000","596,374,000","601,005,000",,"607,151,000","583,417,000","631,601,000",,"603,327,000","619,032,000","634,916,000",,"624,545,000","596,891,000","601,781,000",,"751,118,000","792,558,000","862,640,000",,"278,780,000","277,934,000","275,897,000",,"270,344,000","312,702,000","322,714,000","17,000",,,,"26,000",,,,,,,,,,,,,,,,,,,,,
				Leases,,,"351,200,000",,,,"343,200,000",,,,"394,900,000",,,,"399,200,000",,,,"404,600,000",,,,"381,400,000",,,,"349,300,000",,,,"299,700,000",,,,"289,900,000",,,,"287,700,000",,,,"252,400,000",,,,"165,166,000",,,,"125,807,000",,,,,,,,,,,,,
			AccumulatedDepreciation,,,"-681,500,000",,,,"-665,200,000",,,,"-806,700,000",,,,"-734,000,000",,,,"-677,300,000",,,,"-576,000,000",,,,"-509,200,000",,,,"-440,100,000",,,,"-392,400,000",,,,"-350,400,000",,,,"-324,300,000",,,,"-248,973,000",,,,"-198,999,000",,,"-143,522,000","-143,522,000","-67,610,000","-67,610,000","-58,713,000","-50,935,000","-49,268,000","-38,276,000","-27,825,000","-26,417,000","-28,365,000"
		GoodwillAndOtherIntangibleAssets,"3,536,044,000","3,547,963,000","3,557,399,000","3,578,481,000","3,579,639,000","3,586,482,000","3,561,121,000","3,548,584,000","3,534,239,000","3,586,401,000","5,508,281,000","6,161,684,000","6,185,448,000","6,190,234,000","6,241,016,000","6,271,229,000","6,310,772,000","6,408,800,000","6,407,981,000","6,250,808,000","6,232,048,000","6,234,223,000","6,303,243,000","6,324,609,000","6,318,319,000","6,344,812,000","6,480,092,000","6,557,166,000","6,519,862,000","6,530,667,000","2,027,538,000","1,983,071,000","1,979,547,000","1,983,160,000","1,894,854,000","1,884,714,000","1,902,043,000","1,917,665,000","1,872,325,000","2,211,674,000","2,234,100,000","2,211,369,000","2,205,470,000","2,248,913,000","2,179,006,000","2,145,547,000","1,799,031,000","1,211,143,000","1,194,567,000","1,200,684,000","1,124,898,000","1,110,150,000","1,041,208,000","1,020,761,000","1,029,386,000","824,488,000","707,607,000","661,820,000","623,161,000","582,159,000","578,643,000","489,592,000","484,676,000","436,279,000"
			Goodwill,"3,490,544,000","3,497,763,000","3,502,499,000","3,516,781,000","3,512,839,000","3,514,482,000","3,484,221,000","3,466,584,000","3,446,939,000","3,492,101,000","5,275,281,000","5,906,484,000","5,908,248,000","5,893,534,000","5,921,116,000","5,928,029,000","5,942,572,000","5,997,000,000","5,992,881,000","5,840,508,000","5,805,248,000","5,784,423,000","5,823,843,000","5,831,409,000","5,785,619,000","5,753,212,000","5,820,692,000","5,803,966,000","5,665,369,000","5,671,767,000","1,937,338,000","1,896,371,000","1,887,447,000","1,884,760,000","1,811,754,000","1,797,314,000","1,807,943,000","1,816,965,000","1,775,352,000","2,109,741,000","2,125,304,000","2,097,855,000","2,086,330,000","2,120,527,000","2,047,963,000","2,007,684,000","1,690,386,000","1,148,629,000","1,132,771,000","1,133,659,000","1,062,919,000","1,044,755,000","973,865,000","947,616,000","949,089,000","766,068,000","663,110,000","627,944,000","592,233,000","548,243,000","534,575,000","472,178,000","466,508,000","404,063,000"
			OtherIntangibleAssets,"45,500,000","50,200,000","54,900,000","61,700,000","66,800,000","72,000,000","76,900,000","82,000,000","87,300,000","94,300,000","233,000,000","255,200,000","277,200,000","296,700,000","319,900,000","343,200,000","368,200,000","411,800,000","415,100,000","410,300,000","426,800,000","449,800,000","479,400,000","493,200,000","532,700,000","591,600,000","659,400,000","753,200,000","854,493,000","858,900,000","90,200,000","86,700,000","92,100,000","98,400,000","83,100,000","87,400,000","94,100,000","100,700,000","96,973,000","101,933,000","108,796,000","113,514,000","119,140,000","128,386,000","131,043,000","137,863,000","108,645,000","62,514,000","61,796,000","67,025,000","61,979,000","65,395,000","67,343,000","73,145,000","80,297,000","58,420,000","44,497,000","33,876,000","30,928,000","33,916,000","44,068,000","17,414,000","18,168,000","32,216,000"
		InvestmentsAndAdvances,"341,452,000","327,500,000","328,906,000","331,994,000","326,958,000","254,616,000","229,312,000","240,525,000","256,932,000","279,286,000","405,225,000","391,520,000","338,431,000","341,009,000","310,661,000","398,134,000","384,897,000","370,294,000","364,223,000","339,269,000","354,571,000","343,874,000","330,485,000","341,967,000","347,085,000","314,425,000","321,625,000","326,601,000","336,221,000","348,671,000","142,901,000","133,766,000","124,359,000","53,469,000","80,045,000","83,843,000","87,321,000","86,323,000","91,049,000","84,237,000","83,489,000","66,888,000","71,124,000","83,655,000","79,972,000","69,674,000","53,235,000","33,194,000","30,441,000","28,566,000","34,505,000","36,953,000","42,766,000",,,,,,,,,,,
			LongTermEquityInvestment,"341,452,000","327,500,000","328,906,000","331,994,000","326,958,000","254,616,000","229,312,000","240,525,000","256,932,000","279,286,000","405,225,000","391,520,000","338,431,000","341,009,000","310,661,000","398,134,000","384,897,000","370,294,000","364,223,000","339,269,000","354,571,000","343,874,000","330,485,000","341,967,000","347,085,000","314,425,000","321,625,000","326,601,000","336,221,000","348,671,000","142,901,000","133,766,000","124,359,000","53,469,000","80,045,000","83,843,000","87,321,000","86,323,000","91,049,000",,,,,"83,655,000",,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"341,452,000","327,500,000","328,906,000","331,994,000","326,958,000","254,616,000","229,312,000","240,525,000","256,932,000","279,286,000","405,225,000","391,520,000","338,431,000","341,009,000","310,661,000","398,134,000","384,897,000","370,294,000","364,223,000","339,269,000","354,571,000","343,874,000","330,485,000","341,967,000","347,085,000","314,425,000","321,625,000","326,601,000","336,221,000","348,671,000","142,901,000","133,766,000","124,359,000","53,469,000","80,045,000","83,843,000","87,321,000","86,323,000","91,049,000",,,,,"83,655,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"361,319,000","373,301,000","360,260,000","444,647,000","380,686,000","380,997,000","357,318,000","382,834,000","409,566,000","229,211,000","245,331,000","160,289,000","163,707,000","167,886,000","159,396,000","181,564,000","219,907,000","216,742,000","171,331,000","194,035,000","174,671,000","136,442,000","171,508,000","110,133,000","126,846,000","125,479,000","0","80,097,000","80,097,000","72,035,000","118,038,000","117,090,000","116,495,000","111,084,000","143,478,000","118,135,000","117,183,000","117,263,000","126,948,000","74,507,000","73,614,000","73,666,000","82,966,000","55,358,000","56,707,000","40,319,000","105,030,000","92,805,000","85,777,000","91,087,000","91,139,000","43,104,000","41,079,000","39,153,000","45,886,000","56,639,000","61,563,000","60,568,000","61,594,000","103,524,000","110,178,000","105,528,000","98,449,000","36,459,000"
			NonCurrentDeferredTaxesAssets,"361,319,000","373,301,000","360,260,000","444,647,000","380,686,000","380,997,000","357,318,000","382,834,000","409,566,000","229,211,000","245,331,000","160,289,000","163,707,000","167,886,000","159,396,000","181,564,000","219,907,000","216,742,000","171,331,000","194,035,000","174,671,000","136,442,000","171,508,000","110,133,000","126,846,000","125,479,000","0","80,097,000","80,097,000","72,035,000","118,038,000","117,090,000","116,495,000","111,084,000","143,478,000","118,135,000","117,183,000","117,263,000","126,948,000","74,507,000","73,614,000","73,666,000","82,966,000","55,358,000","56,707,000","40,319,000","105,030,000","92,805,000","85,777,000","91,087,000","91,139,000","43,104,000","41,079,000","39,153,000","45,886,000","56,639,000","61,563,000","60,568,000","61,594,000","103,524,000","110,178,000","105,528,000","98,449,000","36,459,000"
		OtherNonCurrentAssets,"297,919,000","278,117,000","307,927,000","311,333,000","371,987,000","299,539,000","287,030,000","548,498,000","503,548,000","2,616,303,000","208,692,000","206,401,000","212,415,000","217,771,000","228,682,000","225,512,000","194,364,000","153,515,000","149,846,000","115,518,000","94,421,000","174,455,000","275,707,000","305,129,000","314,138,000","246,301,000","267,136,000","293,772,000","302,084,000","338,511,000","118,770,000","119,208,000","123,021,000","165,011,000","144,923,000","132,654,000","104,074,000","105,569,000","101,036,000","120,251,000","123,178,000","121,192,000","115,876,000","102,989,000","104,720,000","97,800,000","80,330,000","58,610,000","44,353,000","46,614,000","95,969,000","83,959,000","128,511,000","167,489,000","192,651,000","196,355,000","187,208,000","114,613,000","112,401,000","162,904,000","65,282,000","64,260,000","58,451,000","50,397,000"
TotalLiabilitiesNetMinorityInterest,"8,546,410,000","8,816,779,000","8,904,377,000","9,146,113,000","9,057,133,000","9,484,378,000","9,585,407,000","9,159,184,000","9,449,823,000","11,369,955,000","10,562,241,000","10,298,200,000","10,342,149,000","10,517,221,000","10,402,757,000","10,467,283,000","10,352,707,000","10,292,170,000","10,182,270,000","9,919,893,000","9,912,851,000","9,949,109,000","10,174,256,000","10,119,120,000","10,324,864,000","10,010,508,000","10,383,355,000","10,496,059,000","10,295,160,000","10,413,957,000","3,850,897,000","3,470,269,000","3,454,841,000","3,714,462,000","3,591,529,000","3,497,503,000","3,592,553,000","3,697,899,000","3,440,080,000","3,351,830,000","3,522,930,000","3,520,640,000","3,394,191,000","3,350,405,000","3,229,256,000","3,330,644,000","3,104,440,000","1,984,241,000","1,985,928,000","1,960,920,000","2,035,476,000","2,041,421,000","1,957,025,000","2,059,781,000","2,122,447,000","1,450,762,000","1,288,511,000","1,182,722,000","1,192,247,000","1,135,466,000","2,357,466,000","2,185,212,000","2,097,967,000","1,655,081,000"
