name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
		ChangeInWorkingCapital,"-1,997,000","-3,534,000","-519,000","4,995,000","-2,939,000","-2,880,000","2,443,000","-4,649,000","-3,139,000","2,985,000","-3,447,000","-630,000","2,215,000","-841,000","5,700,000","-2,209,000","3,821,000","2,126,000","2,080,000","689,000","1,399,000","-3,303,000","1,237,000","-861,000","1,758,000","2,118,000","-389,000","-126,000","-331,000","-225,000","-187,000","1,062,000"
			ChangeInReceivables,"184,000","-10,000","188,000","128,000","-122,000","-45,000","115,000","-112,000","158,000","4,737,000","12,194,000","1,506,000","-3,553,000","-10,956,000","-3,828,000","1,149,000",,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"184,000","-10,000","188,000","128,000","-122,000","-45,000","115,000","-112,000","158,000","4,737,000","12,194,000","1,506,000","-3,553,000","-10,956,000","-3,828,000","1,149,000",,,,,,,,,,,,,,,,
			ChangeInInventory,"605,000",,,,,,,,,,"3,000","-4,000","671,000","-65,000","1,146,000","-18,000",,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-3,179,000","188,000","-5,609,000","5,215,000","-2,973,000","-2,250,000","386,000","413,000","552,000","338,000","-650,000","1,305,000","119,000","1,854,000","3,421,000","-5,806,000","1,323,000","1,022,000","25,000","-434,000","-1,300,000","-2,597,000","-118,000","80,000","-41,000","71,000","-505,000","-377,000","239,000","-626,000","245,000","95,000"
			ChangeInPayablesAndAccruedExpense,"998,000","-3,712,000","4,902,000","-348,000","156,000","-585,000","1,942,000","-4,950,000","-3,849,000","-2,090,000","-14,994,000","-3,437,000","4,978,000","8,326,000","4,961,000","2,466,000","5,225,000","1,104,000","2,055,000","1,123,000","2,699,000","-706,000","1,355,000","-941,000","1,799,000","2,047,000","116,000","251,000","-570,000","401,000","-432,000","967,000"
				ChangeInPayable,"-52,000","-1,865,000","2,362,000","2,583,000","-3,132,000","1,842,000","229,000","578,000","-1,709,000","-4,317,000","-6,210,000","3,633,000","-386,000","-197,000","1,032,000","1,239,000","4,377,000","316,000","1,434,000","-31,000","2,330,000","831,000","895,000","-1,578,000","485,000","2,008,000","132,000","-43,000","-833,000","385,000","-101,000","754,000"
					ChangeInAccountPayable,"-52,000","-1,865,000","2,362,000","2,583,000","-3,132,000","1,842,000","229,000","578,000","-1,709,000","-4,317,000","-6,210,000","3,633,000","-386,000","-197,000","1,032,000","1,239,000","4,377,000","316,000","1,434,000","-31,000","2,330,000","831,000","895,000","-1,578,000","485,000","2,008,000","132,000","-43,000","-833,000","385,000","-101,000","754,000"
				ChangeInAccruedExpense,"1,050,000","-1,847,000","2,540,000","-2,931,000","3,288,000","-2,427,000","1,713,000","-5,528,000","-2,140,000","2,227,000","-8,784,000","-7,070,000","5,364,000","8,523,000","3,929,000","1,227,000","848,000","788,000","621,000","1,154,000","369,000","-1,537,000","460,000","637,000","1,314,000","39,000","-16,000","294,000","263,000","16,000","-331,000","213,000"
InvestingCashFlow,"-62,386,000","29,932,000","-9,176,000","-37,672,000","-45,470,000","-75,314,000","-2,305,000","5,237,000","-10,487,000","13,942,000","56,438,000","21,673,000","18,952,000","8,616,000","-70,506,000","10,394,000","13,286,000","56,193,000","-21,565,000","-39,857,000","-226,000","5,956,000","-77,818,000","-4,127,000","9,868,000","10,174,000","-69,488,000","-13,118,000","4,910,000","745,000","-5,365,000","541,000"
	CashFlowFromContinuingInvestingActivities,"-62,386,000","29,932,000","-9,176,000","-37,672,000","-45,470,000","-75,314,000","-2,305,000","5,237,000","-10,487,000","13,942,000","56,438,000","21,673,000","18,952,000","8,616,000","-70,506,000","10,394,000","13,286,000","56,193,000","-21,565,000","-39,857,000","-226,000","5,956,000","-77,818,000","-4,127,000","9,868,000","10,174,000","-69,488,000","-13,118,000","4,910,000","745,000","-5,365,000","541,000"
		NetPPEPurchaseAndSale,"-472,000","-164,000","-200,000","-56,000","-52,000","0","-8,000","-304,000","-17,000","-124,000","-266,000","-822,000","-241,000","-284,000","-146,000","-560,000","-352,000","-298,000","-577,000","-270,000","-193,000","-195,000","-62,000","-64,000","-66,000","-40,000","-132,000","-133,000","-165,000","-77,000","-269,000","-16,000"
			PurchaseOfPPE,"-472,000","-164,000","-200,000","-56,000","-52,000","0","-8,000","-304,000","-17,000","-124,000","-266,000","-822,000","-241,000","-284,000","-146,000","-560,000","-352,000","-298,000","-577,000","-270,000","-193,000","-195,000","-62,000","-64,000","-66,000","-40,000","-132,000","-133,000","-165,000","-77,000","-269,000","-16,000"
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,"-67,122,000",,,,"0",,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,"-67,122,000",,,,"0",,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-61,914,000","30,096,000","-8,976,000","-37,616,000","-45,418,000","-75,314,000","-2,297,000","5,541,000","-10,470,000","14,066,000","22,518,000","22,495,000","19,193,000","8,900,000","-3,238,000","10,954,000","13,638,000","56,491,000","-20,988,000","-29,940,000","-33,000","6,151,000","-77,756,000","-4,063,000","9,934,000","10,214,000","-69,356,000","-12,985,000","5,075,000","822,000","-5,096,000","557,000"
			PurchaseOfInvestment,"-163,897,000","-14,558,000","-35,291,000","-52,573,000","-61,475,000","-85,814,000","-7,816,000","-12,759,000","-18,270,000","-8,869,000","-16,082,000","-31,896,000","-16,307,000","-73,100,000","-49,254,000","-38,098,000","-38,632,000","-35,614,000","-76,841,000","-78,962,000","-24,376,000","-17,158,000","-115,017,000","-22,465,000",,,"-69,511,000","-13,002,000",,,"-5,035,000","0"
			SaleOfInvestment,"101,983,000","44,654,000","26,315,000","14,957,000","16,057,000","10,500,000","5,519,000","18,300,000","7,800,000","22,935,000","38,600,000","54,391,000","35,500,000","82,000,000","46,016,000","49,052,000","52,270,000","92,105,000","55,853,000","49,022,000","24,343,000","23,309,000","37,261,000","18,402,000","21,216,000","10,214,000","155,000","17,000","5,075,000","822,000","-61,000","557,000"
FinancingCashFlow,"124,332,000","30,000","-2,000","-11,567,000","135,871,000","100,750,000","7,829,000","-278,000","-97,000","10,918,000","-30,009,000","-70,000","-117,000","-120,000","128,183,000","19,000","-299,000","358,000","-78,000","80,918,000","19,337,000","209,000","98,265,000","13,000","18,548,000","0","58,057,000","39,252,000","-664,000","-231,000","-4,000","10,588,000"
	CashFlowFromContinuingFinancingActivities,"124,332,000","30,000","-2,000","-11,567,000","135,871,000","100,750,000","7,829,000","-278,000","-97,000","10,918,000","-30,009,000","-70,000","-117,000","-120,000","128,183,000","19,000","-299,000","358,000","-78,000","80,918,000","19,337,000","209,000","98,265,000","13,000","18,548,000","0","58,057,000","39,252,000","-664,000","-231,000","-4,000","10,588,000"
		NetIssuancePaymentsOfDebt,,,"0","-11,483,000","0","0","-9,000","-36,000","-72,000","10,893,000","-30,131,000","-152,000","-120,000","-120,000","29,761,000","-164,000","-299,000","-36,000",,,,,,,,,,,,,,
			NetLongTermDebtIssuance,,,"0","-11,483,000","0","0","-9,000","-36,000","-72,000","10,893,000","-30,131,000","-152,000","-120,000","-120,000","29,761,000","-164,000","-299,000","-36,000",,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","0","0","0","0","0","-37,000","10,950,000",,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0","-11,483,000","0","0","-9,000","-36,000","-35,000","-57,000","-30,131,000","-152,000","-120,000","-120,000","-149,000","-164,000","-299,000","-36,000",,,,,,,,,,,,,,
		NetCommonStockIssuance,"134,852,000","0","0","0","134,852,000","103,348,000",,,,"25,000",,,,,"100,205,000","0",,,"0","80,918,000",,,"98,158,000","0",,,"58,057,000","-612,000",,,"0","0"
			CommonStockIssuance,"134,852,000","0","0","0","134,852,000","103,348,000",,,,"25,000",,,,,"100,205,000","0",,,"0","80,918,000",,,"98,158,000","0",,,,,,,,
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-612,000",,,"0","0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","39,864,000",,,"-4,000","10,588,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","39,864,000",,,"-4,000","10,588,000"
		ProceedsFromStockOptionExercised,"1,080,000","37,000","0","0","1,043,000","416,000","70,000","0",,,"122,000","82,000","3,000","0","0","183,000","0","394,000","0","0","26,000","209,000","107,000","13,000",,,,,,,,
		NetOtherFinancingCharges,"-117,000","-7,000","-2,000","-84,000","-24,000","-3,014,000","31,000",,,,,,,,,,,,,,,,,,,,,"-612,000","-664,000","-231,000",,
EndCashPosition,"36,342,000","36,342,000","27,349,000","53,602,000","113,447,000","35,267,000","22,063,000","25,396,000","32,587,000","53,992,000","35,937,000","29,898,000","31,654,000","34,197,000","57,019,000","26,590,000","46,035,000","54,881,000","20,202,000","60,055,000","32,708,000","23,677,000","30,171,000","17,796,000","31,815,000","13,131,000","9,851,000","25,419,000","9,853,000","8,469,000","10,757,000","18,888,000"
	ChangesInCash,"1,075,000","8,993,000","-26,253,000","-59,845,000","78,180,000","13,204,000","-3,333,000","-7,191,000","-21,405,000","18,055,000","6,039,000","-1,756,000","-2,543,000","-22,822,000","30,429,000","-19,445,000","-8,846,000","34,679,000","-39,853,000","27,347,000","9,031,000","-6,494,000","12,375,000","-14,019,000","18,684,000","3,280,000","-15,568,000","15,566,000","1,384,000","-2,288,000","-8,131,000","9,543,000"
	BeginningCashPosition,"35,267,000","27,349,000","53,602,000","113,447,000","35,267,000","22,063,000","25,396,000","32,587,000","53,992,000","35,937,000","29,898,000","31,654,000","34,197,000","57,019,000","26,590,000","46,035,000","54,881,000","20,202,000","60,055,000","32,708,000","23,677,000","30,171,000","17,796,000","31,815,000","13,131,000","9,851,000","25,419,000","9,853,000","8,469,000","10,757,000","18,888,000","9,345,000"
CapitalExpenditure,,"-164,000","-200,000","-56,000",,,"-8,000","-304,000","-17,000","-124,000","-266,000","-822,000","-241,000","-284,000","-146,000","-560,000","-352,000","-298,000","-577,000","-270,000","-193,000","-195,000","-62,000","-64,000","-66,000","-40,000","-132,000","-133,000","-165,000","-77,000","-269,000","-16,000"
IssuanceOfCapitalStock,"134,852,000","0","0","0","134,852,000","103,348,000",,,,"25,000",,,,,"100,205,000","0",,,"0","80,918,000",,,"98,158,000","0",,,"56,550,000","39,864,000",,,"-4,000","10,588,000"
IssuanceOfDebt,,,"0","0","0","0","0","0","-37,000","10,950,000",,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,,,"0","-11,483,000","0","0","-9,000","-36,000","-35,000","-57,000","-30,131,000","-152,000","-120,000","-120,000","-149,000","-164,000","-299,000","-36,000",,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-612,000",,,"0","0"
FreeCashFlow,"-61,343,000","-21,133,000","-17,275,000","-10,662,000","-12,273,000","-12,232,000","-8,865,000","-12,454,000","-10,838,000","-6,929,000","-20,656,000","-24,181,000","-21,619,000","-31,602,000","-27,394,000","-30,418,000","-22,185,000","-22,170,000","-18,787,000","-13,984,000","-10,273,000","-12,854,000","-8,134,000","-9,969,000","-9,798,000","-6,934,000","-4,269,000","-10,701,000","-3,027,000","-2,879,000","-3,031,000","-1,602,000"
