name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,12/31/2018
				AccountsPayable,"12,050,000","10,868,000","9,705,000","9,742,000","8,957,000","9,911,000","8,849,000","5,771,000","4,990,000","3,193,000"
				TotalTaxPayable,,"701,000","240,000","479,000","8,171,000","9,186,000",,,,
			CurrentAccruedExpenses,"11,250,000","9,652,000","4,945,000","3,430,000","4,899,000","3,054,000","4,482,000","3,775,000","3,002,000","2,248,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"17,641,000","17,601,000","14,453,000","13,407,000","10,707,000","8,799,000","7,506,000","7,037,000","5,333,000","4,325,000"
		CurrentDebtAndCapitalLeaseObligation,"7,205,000","7,293,000","6,917,000","4,751,000","4,876,000",,,,,
			CurrentCapitalLeaseObligation,"7,205,000","7,293,000","6,917,000","4,751,000","4,876,000",,,,,
		CurrentDeferredLiabilities,"134,611,000","129,149,000","110,905,000","102,752,000","102,432,000","91,750,000","78,280,000","74,703,000","72,676,000","51,863,000"
			CurrentDeferredRevenue,"134,611,000","129,149,000","110,905,000","102,752,000","102,432,000","91,750,000","78,280,000","74,703,000","72,676,000","51,863,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"37,121,000","38,683,000","38,271,000","32,300,000","35,571,000","12,637,000","8,472,000","8,231,000","185,473,000","194,151,000"
		LongTermDebtAndCapitalLeaseObligation,"17,943,000","20,014,000","21,118,000","14,747,000","15,897,000",,,,,
			LongTermCapitalLeaseObligation,"17,943,000","20,014,000","21,118,000","14,747,000","15,897,000",,,,,
		NonCurrentDeferredLiabilities,"17,772,000","17,957,000","16,013,000","16,413,000","18,542,000","11,087,000","8,014,000","8,231,000","9,629,000","18,307,000"
			NonCurrentDeferredRevenue,"17,772,000","17,957,000","16,013,000","16,413,000","18,542,000","11,087,000","8,014,000","8,231,000","9,629,000","18,307,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","175,844,000","175,844,000"
		OtherNonCurrentLiabilities,"1,406,000","712,000","1,140,000","1,140,000","1,132,000","1,550,000","458,000",,,
TotalEquityGrossMinorityInterest,"636,518,000","638,581,000","644,243,000","561,947,000","559,398,000","553,894,000","546,378,000","148,383,000","-33,434,000","-38,677,000"
	StockholdersEquity,"636,518,000","638,581,000","644,243,000","561,947,000","559,398,000","553,894,000","546,378,000","148,383,000","-33,434,000","-38,677,000"
		CapitalStock,"276,000","272,000","269,000","262,000","261,000","257,000","254,000","223,000","80,000","76,000"
			PreferredStock,"0","0","0","0","0","0",,,,
			CommonStock,"276,000","272,000","269,000","262,000","261,000","257,000","254,000","223,000","80,000","76,000"
		AdditionalPaidInCapital,"795,808,000","776,690,000","760,378,000","657,509,000","642,090,000","628,054,000","616,860,000","213,181,000","31,835,000","21,237,000"
		RetainedEarnings,"-158,696,000","-138,992,000","-116,297,000","-95,833,000","-82,684,000","-74,789,000","-71,075,000","-65,810,000","-65,384,000","-59,990,000"
		GainsLossesNotAffectingRetainedEarnings,"-870,000","611,000","-107,000","9,000","-269,000","372,000","339,000","789,000","35,000","0"
TotalCapitalization,"636,518,000","638,581,000","644,243,000","561,947,000","559,398,000","553,894,000","546,378,000","148,383,000","-33,434,000","-38,677,000"
CommonStockEquity,"636,518,000","638,581,000","644,243,000","561,947,000","559,398,000","553,894,000","546,378,000","148,383,000","-33,434,000","-38,677,000"
CapitalLeaseObligations,"25,148,000","27,307,000","28,035,000","19,498,000","20,773,000",,,,,
NetTangibleAssets,"343,425,000","342,825,000","345,632,000","541,325,000","538,404,000","532,527,000","524,639,000","126,247,000","-56,362,000","-43,443,000"
WorkingCapital,"324,594,000","323,758,000","322,585,000","533,974,000","535,119,000","529,861,000","518,575,000","117,074,000","112,928,000","140,622,000"
InvestedCapital,"636,518,000","638,581,000","644,243,000","561,947,000","559,398,000","553,894,000","546,378,000","148,383,000","-33,434,000","-38,677,000"
TangibleBookValue,"343,425,000","342,825,000","345,632,000","541,325,000","538,404,000","532,527,000","524,639,000","126,247,000","-56,362,000","-43,443,000"
TotalDebt,"25,148,000","27,307,000","28,035,000","19,498,000","20,773,000",,,,,
ShareIssued,"98,641,858","97,312,040","96,205,496","93,988,276","93,467,841","92,112,447","91,136,070","88,675,175","88,675,175","88,675,175"
OrdinarySharesNumber,"98,641,858","97,312,040","96,205,496","93,988,276","93,467,841","92,112,447","91,136,070","88,675,175","88,675,175","88,675,175"
