name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
			NetIncomeContinuousOperations,"69,100,000","29,400,000","-134,000,000","60,300,000","73,300,000","50,100,000","37,400,000","45,400,000","35,800,000","28,600,000","48,400,000","56,700,000","48,500,000","47,700,000","52,900,000","46,200,000","42,200,000","-61,900,000","81,600,000","29,800,000","26,500,000","27,400,000","3,200,000","24,600,000","18,900,000","800,000","24,300,000","22,600,000","21,200,000","40,500,000","2,200,000","37,100,000","12,000,000","39,900,000","28,600,000","-52,500,000","13,600,000","23,900,000","11,400,000","20,300,000","-2,200,000","8,600,000","5,600,000","4,500,000","11,200,000","2,700,000","1,000,000","21,900,000","-76,900,000","676,000","-13,000","-336,000","-100,000","300,000","-600,000","-1,100,000","100,000","200,000","200,000","200,000","-100,000","-100,000","-100,000","0","-100,000","-100,000","-100,000","900,000","-200,000","-500,000","-1,000,000","-600,000","1,800,000","-1,200,000","100,000","100,000","1,600,000","-1,200,000","-300,000",,"700,000","-700,000","100,000","100,000","1,100,000","-400,000","-300,000","-2,500,000","1,000,000","-800,000","-1,300,000","-1,700,000","1,500,000","200,000","100,000","700,000","1,600,000","400,000",,"-500,000","1,200,000","400,000","900,000","1,000,000","1,600,000","300,000","800,000","1,000,000","1,400,000"
			NetIncomeDiscontinuousOperations,"32,000,000","800,000","67,400,000","3,800,000",,,"0","0","0","0","0","0","-1,800,000","-400,000","-27,800,000","-83,700,000","-42,800,000",,,,,,,,,"-1,400,000","0","0","0",,,,,"0","0","0","0","0","-2,200,000","-1,100,000",,,,,,,,,,,,,,,,,,,,,,,,"-100,000","-800,000","-200,000",,"-3,800,000","-400,000","-1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,"0","-100,000","-100,000","-200,000","0","-200,000","-100,000","100,000","-100,000","-200,000","-100,000","300,000","-100,000","-100,000","-100,000",,,,"0","0",,"0","200,000","100,000","0","100,000","-200,000","0","100,000","100,000","100,000","100,000","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,"0","2,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,"0","0","0","2,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"101,100,000","30,200,000","-66,400,000","64,100,000","73,200,000","50,000,000","37,200,000","45,400,000","35,600,000","28,500,000","48,500,000","56,600,000","46,500,000","47,200,000","25,400,000","-37,600,000","-6,500,000","-67,800,000","75,800,000","24,000,000","20,700,000","21,600,000","1,700,000","24,600,000","18,900,000","-400,000","24,400,000","22,600,000","21,300,000","32,300,000","2,200,000","37,200,000","12,100,000","40,000,000","28,700,000","-52,300,000","13,800,000","23,900,000","9,200,000","19,200,000","-2,200,000","8,600,000","5,600,000","4,500,000","11,200,000","2,700,000","1,000,000","21,900,000","-76,900,000","676,000","-13,000","-336,000","-100,000","300,000","-600,000","-1,100,000","100,000","200,000","200,000","200,000","-100,000","-100,000","-100,000","-100,000","-900,000","-300,000","-100,000","-2,900,000","-600,000","-2,200,000","-1,000,000","-600,000","1,800,000","-1,200,000","100,000","100,000","1,600,000","-1,200,000","-300,000",,"700,000","-700,000","100,000","100,000","1,100,000","-400,000","-300,000","-2,500,000","1,000,000","-800,000","-1,300,000","-1,700,000","1,500,000","200,000","100,000","700,000","1,600,000","400,000",,"-500,000","1,200,000","400,000","900,000","1,000,000","1,600,000","300,000","800,000","1,000,000","1,400,000"
BasicEPS,,"0.24","-0.53","0.53","0.61","0.42","0.31","0.38","0.3","0.23","0.4","0.48","0.39","0.4","0.19","-0.42","-0.06","-0.65","0.73","0.23","0.2",,"0.02","0.24","0.19",,"0.24","0.23","0.21",,"0.02","0.37","0.12",,"0.29","-0.54","0.14",,"0.1","0.2","-0.02",,"0.08","0.067","0.168",,"0.01","0.328","-1.153","0.27","-0.01",,"-0.03","0.11","-0.25",,"0.06","0.08","0.08",,"-0.06","-0.06","-0.05",,"-0.41","-0.12","-0.02",,"-0.32","-1.11","-0.51",,"0.88","-0.56","0.04",,"0.77","-0.58","-0.14",,"0.32","-0.34","0.03",,"0.52","-0.18","-0.15",,"0.48","-0.37","-0.65",,"0.73","0.07","0.05",,"0.51","0.12","0.01",,"0.33","0.12","0.24",,"0.4","0.08","0.2",,"0.38"
DilutedEPS,,"0.24","-0.53","0.51","0.59","0.4","0.3","0.37","0.29","0.23","0.39","0.46","0.38","0.39","0.19","-0.42","-0.06","-0.65","0.67","0.23","0.2",,"0.02","0.24","0.18",,"0.24","0.22","0.2",,"0.02","0.36","0.12",,"0.28","-0.54","0.14",,"0.09","0.19","-0.02",,"0.08","0.062","0.155",,"0.01","0.303","-1.153","0.26","-0.01",,"-0.03","0.11","-0.25",,"0.06","0.08","0.08",,"-0.06","-0.06","-0.05",,"-0.41","-0.12","-0.02",,"-0.32","-1.11","-0.51",,"0.88","-0.56","0.04",,"0.77","-0.58","-0.14",,"0.32","-0.34","0.03",,"0.52","-0.18","-0.15",,"0.48","-0.37","-0.65",,"0.73","0.07","0.05",,"0.5","0.12","0.01",,"0.33","0.12","0.24",,"0.4","0.07","0.2",,"0.38"
BasicAverageShares,,"126,281,000","124,283,000","121,385,000","120,465,000","119,808,000","120,332,000","120,704,000","120,246,000","121,783,000","113,448,000","106,007,000","105,262,000","104,878,000","104,777,000","104,570,000","104,338,000","104,094,000","103,964,000","103,812,000","103,694,000",,"103,113,000","102,728,000","101,685,000",,"100,366,000","100,353,000","101,409,000",,"101,695,000","101,451,000","101,235,000",,"97,843,000","97,457,000","97,237,000",,"96,789,000","95,878,000","94,104,000",,"66,724,000","66,724,000","66,724,000",,"66,766,000","66,724,000","66,724,000","2,468,000","2,468,000",,"3,333,333","2,727,273","2,400,000",,"1,666,667","2,500,000","2,500,000",,"1,666,667","1,666,667","2,000,000",,"2,195,122","2,500,000","5,000,000",,"1,875,000","1,981,982","1,960,784",,"2,045,455","2,142,857","2,500,000",,"2,077,922","2,068,966","2,142,857",,"2,187,500","2,058,824","3,333,333",,"2,115,385","2,222,222","2,000,000",,"2,083,333","2,162,162","2,000,000",,"2,054,795","2,857,143","2,000,000",,"3,137,255","3,333,333",,,"3,636,364","3,333,333","3,750,000",,"4,000,000","3,750,000","4,000,000",,"3,684,211"
DilutedAverageShares,,"128,441,000","128,726,000","125,088,000","124,297,000","123,637,000","123,447,000","122,507,000","122,048,000","124,345,000","123,683,000","123,920,000","123,664,000","123,077,000","123,045,000","123,376,000","107,142,000","104,094,000","122,017,000","105,540,000","105,232,000",,"104,558,000","104,608,000","104,176,000",,"102,776,000","102,880,000","104,367,000",,"104,785,000","104,710,000","104,529,000",,"101,160,000","97,457,000","100,429,000",,"100,278,000","99,746,000","94,104,000",,"72,215,000","72,215,000","72,215,000",,"70,512,000","72,215,000","72,215,000","2,568,000","2,468,000",,"3,333,333","2,727,273","2,400,000",,"1,666,667","2,500,000","2,500,000",,"1,666,667","1,666,667","2,000,000",,"2,195,122","2,500,000","5,000,000",,"1,875,000","1,981,982","1,960,784",,"2,045,455","2,142,857","2,500,000",,"2,077,922","2,068,966","2,142,857",,"2,187,500","2,058,824","3,333,333",,"2,115,385","2,222,222","2,000,000",,"2,083,333","2,162,162","2,000,000",,"2,054,795","2,857,143","2,000,000",,"3,200,000","3,333,333",,,"3,636,364","3,333,333","3,750,000",,"4,000,000","4,285,714","4,000,000",,"3,684,211"
TotalOperatingIncomeAsReported,"126,900,000","43,900,000","-165,100,000","89,900,000","103,600,000","78,600,000","50,000,000","72,400,000","66,000,000","88,000,000","77,600,000","88,500,000","80,200,000","81,200,000","70,900,000","81,400,000","72,100,000","-37,100,000","63,200,000","65,800,000","55,200,000","59,800,000","32,800,000","52,500,000","38,600,000","17,100,000","48,500,000","55,500,000","53,200,000","34,700,000","33,800,000","77,600,000","57,600,000","78,500,000","67,500,000","72,600,000","61,000,000","74,800,000","59,500,000","66,100,000","53,600,000","65,900,000","51,300,000","61,600,000","63,000,000","60,300,000","52,600,000","54,600,000","51,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"814,200,000","194,600,000","-575,600,000","465,300,000","463,600,000","446,900,000","434,100,000","414,600,000","381,400,000","452,400,000","410,500,000","430,700,000","424,900,000","453,600,000","411,500,000","439,700,000","428,400,000","497,200,000","425,300,000","439,900,000","429,800,000","436,500,000","407,300,000","434,100,000","427,600,000","438,400,000","405,600,000","427,700,000","430,000,000","397,400,000","469,100,000","458,900,000","448,800,000","487,300,000","419,800,000","440,700,000","445,900,000","463,200,000","409,900,000","431,000,000","430,700,000","471,200,000","438,400,000","393,600,000","413,200,000","399,900,000","367,200,000","357,700,000","355,700,000","4,185,000","3,923,000","3,807,000","4,200,000","4,300,000","4,100,000","4,100,000","3,100,000","3,100,000","4,000,000","2,000,000","200,000","200,000","200,000","100,000","100,000","100,000","100,000","-4,400,000","1,900,000","1,500,000","17,500,000","20,600,000","26,300,000","16,700,000","18,600,000","20,200,000","26,000,000","18,100,000","17,900,000","20,100,000","24,900,000","19,800,000","22,300,000","20,100,000","26,000,000","20,200,000","22,900,000","31,300,000","34,400,000","28,500,000","27,600,000",,,"24,800,000",,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"101,100,000","30,200,000","-66,400,000","64,100,000","73,200,000","50,000,000","37,200,000","45,400,000","35,600,000","28,500,000","48,500,000","56,600,000","46,500,000","47,200,000","25,400,000","-37,600,000","-700,000","-62,000,000","81,600,000","29,800,000","26,500,000","27,400,000","3,200,000","24,600,000","18,900,000","-400,000","24,400,000","22,600,000","21,300,000","32,300,000","2,200,000","37,200,000","12,100,000","40,000,000","28,700,000","-52,300,000","13,800,000","23,900,000","9,200,000","19,200,000","-2,200,000","8,600,000","5,600,000","4,500,000","11,200,000","2,700,000","1,000,000","21,900,000","-76,900,000","676,000","-13,000","-336,000","-100,000","300,000","-600,000","-1,100,000","100,000","200,000","200,000","200,000","-100,000","-100,000","-100,000","-100,000","-900,000","-300,000","-100,000","-2,900,000","-600,000","-2,200,000","-1,000,000","-600,000","1,800,000","-1,200,000","100,000","100,000","1,600,000","-1,200,000","-300,000",,"700,000","-700,000","100,000","100,000","1,100,000","-400,000","-300,000","-2,500,000","1,000,000","-800,000","-1,300,000","-1,700,000","1,500,000","200,000","100,000","700,000","1,600,000","400,000",,"-500,000","1,200,000","400,000","900,000","1,000,000","1,600,000","300,000","800,000","1,000,000","1,400,000"
NormalizedIncome,"91,147,470.817","30,220,600","-119,183,279.743","61,842,000","74,059,100","50,446,400","44,510,447.761","50,270,800","36,747,500","63,845,454.545","53,041,400","55,781,600","50,751,200","50,288,372.093","51,160,000","48,786,200","44,384,700","22,023,000","91,020,000","33,206,800","28,562,800","32,581,865.285","14,900,000","28,331,200","22,260,000","23,260,000","28,060,000","24,471,100","22,590,100","78,280,000","4,930,000","38,174,400","14,310,000","43,051,176.471","29,952,800","27,635,200","18,793,800","25,484,149.856","15,274,000","21,975,200","19,770,000","13,410,000","9,305,000","13,925,000","11,769,491.525","165,000","4,055,000","6,958,193.98","3,014,372.822","685,941.176","8,000","-238,800","-100,000","300,000","-600,000","-1,100,000","100,000","200,000","200,000","200,000","-100,000","-100,000","-100,000","0","-100,000","-100,000","-100,000","900,000","-200,000","-500,000","-1,000,000","-600,000","1,800,000","-1,200,000","100,000","100,000","1,600,000","-1,200,000","-300,000",,"700,000","-700,000","100,000","100,000","1,100,000","-400,000","-300,000","-2,500,000","1,000,000","-800,000","-1,300,000","-1,700,000","1,500,000","200,000","100,000","700,000","1,600,000","400,000",,"-500,000","1,200,000","400,000","900,000","1,000,000","1,600,000","300,000","800,000","1,000,000","1,400,000"
InterestExpense,"29,900,000","4,800,000","1,000,000","11,000,000","11,700,000","11,000,000","11,700,000","11,500,000","13,400,000","13,400,000","14,400,000","15,300,000","15,500,000","15,800,000","16,800,000","18,700,000","18,600,000","16,700,000","18,700,000","20,200,000","20,000,000","19,300,000","22,900,000","22,800,000","23,700,000","23,400,000","24,500,000","21,900,000","21,600,000","21,500,000","21,900,000","22,000,000","22,500,000","22,700,000","22,200,000","29,200,000","35,000,000","38,700,000","39,100,000","37,200,000","38,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-29,900,000","-4,800,000","-1,000,000","-11,000,000","-11,700,000","-11,000,000","-11,700,000","-11,500,000","-13,400,000","-13,400,000","-14,400,000","-15,300,000","-15,500,000","-15,800,000","-16,800,000","-18,700,000","-18,600,000","-16,700,000","-18,700,000","-20,200,000","-20,000,000","-19,300,000","-22,900,000","-22,800,000","-23,700,000","-23,400,000","-24,500,000","-21,900,000","-21,600,000","-21,500,000","-21,900,000","-22,000,000","-22,500,000","-22,700,000","-22,200,000","-29,200,000","-35,000,000","-38,700,000","-39,100,000","-37,200,000","-38,300,000","-43,900,000","-45,100,000","-42,800,000","-44,400,000","-44,100,000","-44,500,000","-45,100,000","-47,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"107,000,000","44,200,000","-185,600,000","89,200,000","105,300,000","78,200,000","51,900,000","73,000,000","66,400,000","48,600,000","76,200,000","91,400,000","78,700,000","76,000,000","77,500,000","81,400,000","73,800,000","-37,700,000","50,300,000","64,800,000","54,700,000","57,900,000","24,300,000","51,800,000","36,700,000","22,700,000","47,400,000","54,500,000","52,800,000","41,700,000","23,200,000","75,300,000","56,300,000","73,700,000","63,300,000","-56,500,000","50,800,000","73,400,000","54,400,000","66,300,000","33,000,000","39,000,000","54,000,000","61,600,000","63,000,000","60,300,000","52,600,000","54,600,000","51,600,000","746,000","84,000","-312,000","0","400,000","-600,000","-1,300,000","200,000","300,000","200,000","100,000","-100,000","-100,000","-100,000","0","0","0","0","400,000","-200,000","-500,000","-700,000","200,000","2,400,000","-900,000","300,000","400,000","2,100,000","-900,000","100,000","-1,700,000","1,400,000","-800,000","400,000","400,000","2,000,000","-300,000","-200,000","-3,500,000","2,400,000","-700,000","-1,800,000","-89,700,000","40,600,000","700,000","26,000,000","-79,300,000","33,700,000","25,000,000","25,100,000","-89,500,000","40,100,000","27,000,000","26,900,000","-66,800,000","32,800,000","18,600,000","22,800,000","-72,700,000","32,500,000"
EBITDA,"166,300,000"
ReconciledCostOfRevenue,"519,700,000","135,400,000","-451,400,000","324,700,000","318,500,000","304,100,000","294,700,000","287,200,000","259,500,000","317,300,000","287,200,000","300,200,000","294,400,000","322,400,000","287,200,000","306,200,000","292,000,000","349,900,000","296,300,000","309,400,000","297,400,000","310,100,000","281,600,000","303,200,000","292,000,000","309,800,000","287,000,000","302,400,000","301,400,000","293,600,000","310,900,000","327,000,000","315,400,000","346,100,000","293,900,000","308,900,000","311,800,000","326,000,000","289,300,000","297,300,000","303,000,000","327,500,000","309,900,000","280,600,000","294,600,000","281,500,000","259,800,000","252,800,000","251,200,000","3,555,000","3,216,000","3,059,000","3,600,000","3,600,000","3,200,000","3,200,000","2,200,000","2,300,000","3,100,000",,,,,,,,,"-3,100,000","1,500,000","1,100,000","14,100,000","17,200,000","22,600,000","13,200,000","14,700,000","16,500,000","22,200,000","14,200,000","13,700,000","15,900,000","20,300,000","15,000,000","17,000,000","14,900,000","20,800,000","15,000,000","17,400,000","22,600,000","28,200,000","22,000,000","20,700,000",,,"18,300,000",,,,,,,,,,,,,,,
ReconciledDepreciation,"59,300,000","5,300,000","8,100,000","22,800,000","23,100,000","23,500,000","23,000,000","22,300,000","21,700,000","22,300,000","21,600,000","21,700,000","21,000,000","21,900,000","21,900,000","23,900,000","24,600,000","24,400,000","21,700,000","21,100,000","22,500,000","26,300,000","25,800,000","24,300,000","29,000,000","29,300,000","29,500,000","28,400,000","28,200,000","27,300,000","28,000,000","28,300,000","28,600,000","27,900,000","26,700,000","26,400,000","27,500,000","28,500,000","26,900,000","28,900,000","28,100,000","30,600,000","30,000,000","26,600,000","27,200,000","26,500,000","27,300,000","26,000,000","26,300,000","-132,000","-134,000","-85,000","-200,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000",,,,,,,,,"0","-100,000","-100,000","-100,000","-100,000","-100,000","-200,000","-100,000","-200,000","-100,000","-200,000","-100,000","-100,000","-200,000","-100,000","-200,000","-100,000","-200,000","-100,000","-200,000","-100,000","-200,000","-100,000","-200,000",,,"200,000",,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"69,100,000","29,400,000","-133,800,000","60,300,000","73,200,000","50,000,000","37,200,000","45,400,000","35,600,000","28,500,000","48,500,000","56,600,000","48,300,000","47,600,000","53,200,000","46,100,000","42,100,000","-62,000,000","81,600,000","29,800,000","26,500,000","27,400,000","3,200,000","24,600,000","18,900,000","1,000,000","24,400,000","22,600,000","21,300,000","40,300,000","2,200,000","37,200,000","12,100,000","40,000,000","28,700,000","-52,300,000","13,800,000","23,900,000","11,400,000","20,300,000","-2,200,000","8,600,000","5,600,000","4,500,000","11,200,000","2,700,000","1,000,000","21,900,000","-76,900,000","676,000","-13,000","-336,000","-100,000","300,000","-600,000","-1,100,000","100,000","200,000","200,000","200,000","-100,000","-100,000","-100,000","0","-100,000","-100,000","-100,000","900,000","-200,000","-500,000","-1,000,000","-600,000","1,800,000","-1,200,000","100,000","100,000","1,600,000","-1,200,000","-300,000",,"700,000","-700,000","100,000","100,000","1,100,000","-400,000","-300,000","-2,500,000","1,000,000","-800,000","-1,300,000","-1,700,000","1,500,000","200,000","100,000","700,000","1,600,000","400,000",,"-500,000","1,200,000","400,000","900,000","1,000,000","1,600,000","300,000","800,000","1,000,000","1,400,000"
TotalUnusualItemsExcludingGoodwill,"-24,600,000","-1,100,000","-20,400,000","-2,000,000","-1,100,000","-600,000","-7,900,000","-6,600,000","-1,700,000","-43,200,000","-5,800,000","1,100,000","-3,200,000","-3,400,000","2,400,000","-3,700,000","-3,100,000","-115,100,000","-15,700,000","-5,100,000","-2,700,000","-7,300,000","-19,500,000","-4,400,000","-5,600,000","-37,100,000","-6,100,000","-2,700,000","-1,900,000","-63,300,000","-4,200,000","-1,400,000","-3,400,000","-3,900,000","-1,800,000","-130,400,000","-5,800,000","-2,300,000","-5,200,000","-2,400,000","-33,800,000","-7,400,000","-5,700,000","-14,500,000","-900,000","3,900,000","-4,700,000","20,400,000","-119,300,000","-10,000","-35,000","-162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-24,600,000","-1,100,000","-20,400,000","-2,000,000","-1,100,000","-600,000","-7,900,000","-6,600,000","-1,700,000","-43,200,000","-5,800,000","1,100,000","-3,200,000","-3,400,000","2,400,000","-3,700,000","-3,100,000","-115,100,000","-15,700,000","-5,100,000","-2,700,000","-7,300,000","-19,500,000","-4,400,000","-5,600,000","-37,100,000","-6,100,000","-2,700,000","-1,900,000","-63,300,000","-4,200,000","-1,400,000","-3,400,000","-3,900,000","-1,800,000","-130,400,000","-5,800,000","-2,300,000","-5,200,000","-2,400,000","-33,800,000","-7,400,000","-5,700,000","-14,500,000","-900,000","3,900,000","-4,700,000","20,400,000","-119,300,000","-10,000","-35,000","-162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"190,900,000","50,600,000","-157,100,000","114,000,000","129,500,000","102,300,000","82,800,000","101,900,000","89,800,000","114,100,000","103,600,000","112,000,000","102,900,000","101,300,000","97,000,000","109,000,000","101,500,000","101,800,000","87,700,000","91,000,000","79,900,000","91,500,000","69,600,000","80,500,000","71,300,000","89,100,000","83,000,000","85,600,000","82,900,000","132,300,000","55,400,000","105,000,000","88,300,000","105,500,000","91,800,000","100,300,000","84,100,000","104,200,000","86,500,000","97,600,000","94,900,000","77,000,000","89,700,000","102,700,000","91,100,000","82,900,000","84,600,000","60,200,000","197,200,000","888,000","253,000","-65,000","200,000","500,000","-500,000","-1,200,000","300,000","400,000","300,000","100,000","-100,000","-100,000","-100,000","0","0","0","0","400,000","-100,000","-400,000","-600,000","300,000","2,600,000","-700,000","400,000","600,000","2,300,000","-700,000","200,000","-1,600,000","1,500,000","-600,000","600,000","500,000","2,200,000","-200,000","0","-3,400,000","2,600,000","-600,000","-1,600,000","-89,700,000","40,600,000","900,000","26,000,000","-79,300,000","33,700,000","25,000,000","25,100,000","-89,500,000","40,100,000","27,000,000","26,900,000","-66,800,000","32,800,000","18,600,000","22,800,000","-72,700,000","32,500,000"
TaxRateForCalcs,"0.104","0.254","0.283","0.229","0.219","0.256","0.075","0.262","0.325","0.182","0.217","0.256","0.234","0.209","0.15","0.274","0.263","0.27","0.4","0.332","0.236","0.29","0.4","0.152","0.4","0.4","0.4","0.307","0.321","0.4","0.35","0.304","0.35","0.218","0.304","0.387","0.139","0.311","0.255","0.302","0.35","0.35","0.35","0.35","0.367","0.35","0.35","0.268","0.33","0.006","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4",,"0.364","0.364","0.4","0.4","0.389","0.333","0.4","0.4","0.375","0.385","0.381","0.4","0.4","0.333","0.4","0.4","0.4","0.4",,"0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-2,552,529.183","-279,400","-5,783,279.743","-458,000","-240,900","-153,600","-589,552.239","-1,729,200","-552,500","-7,854,545.455","-1,258,600","281,600","-748,800","-711,627.907","360,000","-1,013,800","-815,300","-31,077,000","-6,280,000","-1,693,200","-637,200","-2,118,134.715","-7,800,000","-668,800","-2,240,000","-14,840,000","-2,440,000","-828,900","-609,900","-25,320,000","-1,470,000","-425,600","-1,190,000","-848,823.529","-547,200","-50,464,800","-806,200","-715,850.144","-1,326,000","-724,800","-11,830,000","-2,590,000","-1,995,000","-5,075,000","-330,508.475","1,365,000","-1,645,000","5,458,193.98","-39,385,627.178","-58.824","-14,000","-64,800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0"
