name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996
		DeferredTax,"-3,000,000","0",,,"-2,924,000","-1,235,000","-3,095,000","2,254,000","-53,552,000","42,879,000","2,300,000","-62,560,000","4,754,000","53,000","-66,819,000","1,214,000","7,047,000","867,000","-23,624,000","891,000","-1,731,000",,,,"3,823,000",,,"0","12,047,000","9,344,000","0","-6,052,000","-2,284,000",,,,"5,013,000",,,,,,,,,,,,,,,,,,,,,,,"-101,000",,,,,,,,,,,,,,,"0","451,000",,,,,"-178,000","-316,000","-318,000","-287,000","-1,213,000","-518,000","103,000","99,000","-975,000","-855,000","500,000","400,000","-800,000","100,000","-300,000","100,000",,,,,,"-400,000",,
			DeferredIncomeTax,"-3,000,000","0",,,"-2,924,000","-1,235,000","-3,095,000","2,254,000","-53,552,000","42,879,000","2,300,000","-62,560,000","4,754,000","53,000","-66,819,000","1,214,000","7,047,000","867,000","-23,624,000","891,000","-1,731,000",,,,"3,823,000",,,"0","12,047,000","9,344,000","0","-6,052,000","-2,284,000",,,,"5,013,000",,,,,,,,,,,,,,,,,,,,,,,"-101,000",,,,,,,,,,,,,,,"0","451,000",,,,,"-178,000","-316,000","-318,000","-287,000","-1,213,000","-518,000","103,000","99,000","-975,000","-855,000","500,000","400,000","-800,000","100,000","-300,000","100,000",,,,,,"-400,000",,
		AssetImpairmentCharge,,,,,"0","0","0","0","0","0","0","425,405,000","-39,851,000","-38,250,000",,,"0","0",,,,,,,,,,,,,,"555,000","0","0","0","0","0","0","0","1,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"2,000,000","3,000,000","0","1,000,000","-2,328,000","1,188,000","-3,582,000","-278,000","1,794,000","-1,265,000","32,405,000","13,098,000","-2,737,000","4,528,000","4,921,000","3,037,000","3,201,000","3,236,000","3,913,000","1,656,000","881,000","1,630,000","2,591,000","626,000","551,000","1,043,000","1,625,000","3,207,000","1,551,000","1,206,000","1,106,000","1,196,000","381,000","1,170,000","668,000","933,000","1,842,000","888,000","806,000","691,000","42,000","1,658,000","536,000","1,296,000","-214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"45,000,000","10,000,000","12,000,000","11,000,000","12,153,000","9,918,000","10,687,000","12,242,000","9,555,000","11,137,000","2,704,000","1,247,000","6,724,000","4,316,000","6,422,000","8,089,000","4,071,000","7,866,000","6,571,000","7,275,000","6,973,000","4,691,000","7,358,000","6,653,000","2,643,000","3,241,000","3,451,000","5,973,000","2,009,000","2,418,000","3,592,000","5,962,000","1,471,000","3,630,000","4,029,000","5,478,000","4,077,000","3,138,000","3,175,000","4,714,000","2,407,000","2,532,000","2,523,000","3,910,000","1,764,000","2,562,000","2,176,000","2,657,000","1,540,000","2,599,000","1,798,000","2,120,000","897,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,"0","0","0","0","-83,000","-10,000","-8,000","1,421,000","35,000","480,000","-18,000","-414,000","119,000","-204,000","-1,002,000","-1,659,000","-142,000","-138,000","11,000","-2,332,000","-1,864,000","-58,000","0","-30,000","-2,012,000","-351,000","14,000","-455,000","-26,000","-724,000","-494,000","-301,000","-1,423,000","-98,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"137,000,000","77,000,000","29,000,000","17,000,000","43,733,000","10,866,000","15,484,000","10,917,000","22,882,000","17,982,000","21,895,000","15,348,000","22,317,000","10,165,000","30,507,000","757,000","-319,000","-21,271,000","3,982,000","344,000","25,000","814,000","72,000","-96,000","53,000","221,000","480,000","-102,000","21,000","-2,585,000","798,000","134,000","-4,595,000","717,000","434,000","616,000",,,,,"24,674,000","29,032,000","22,011,000","15,157,000","17,496,000","58,464,000","815,000","216,000","307,000","266,000","19,000","496,000","1,233,000","-1,562,000","2,560,000","2,528,000","2,370,000","1,338,000","2,354,000","1,319,000","1,558,000","1,152,000","1,954,000","1,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,"-100,000","-300,000","100,000","-200,000","300,000"
		ChangeInWorkingCapital,"-320,000,000","-206,000,000","-45,000,000","-246,000,000","177,438,000","9,556,000","129,039,000","-163,033,000","-43,845,000","138,722,000","31,010,000","-182,257,000","106,804,000","-67,372,000","55,445,000","-118,124,000","93,492,000","-84,380,000","-34,093,000","-134,547,000","56,612,000","734,000","47,296,000","-66,556,000","29,107,000","10,990,000","74,534,000","-50,201,000","-13,667,000","-22,767,000","-627,000","-146,111,000","40,823,000","-42,082,000","-30,918,000","-93,503,000","27,993,000","-34,556,000","-30,365,000","-94,221,000","71,703,000","-19,884,000","1,024,000","-122,705,000","33,787,000","-15,831,000","-48,901,000","-61,215,000","5,195,000","-22,139,000","-15,224,000","-7,303,000","43,054,000","-2,953,000","24,643,000","-53,398,000","20,366,000","-16,592,000","-36,883,000","-38,424,000","2,041,000","2,712,000","-11,907,000","-35,847,000","3,020,000","-2,529,000","-16,552,000","-25,968,000","18,446,000","-75,000","-30,711,000","-8,651,000","-191,000","-15,115,000","-26,284,000","399,000","-7,044,000","-5,435,000","494,000","7,027,000","-453,000","-10,802,000","-11,500,000","3,018,000","-7,275,000","6,156,000","-11,905,000","11,475,000","-4,464,000","9,476,000","-19,000,000","-7,000,000","800,000","8,200,000","-12,100,000","-10,800,000","-1,300,000","-3,300,000","-13,200,000","400,000","-700,000","-7,100,000","-5,800,000","-1,800,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,"51,866,000","-10,052,000","-33,681,000","-75,416,000","23,063,000","-35,680,000","17,132,000","-43,272,000","27,848,000","-11,008,000","32,443,000","-19,866,000","24,909,000","-16,413,000","-8,674,000","-42,079,000","10,750,000","-14,479,000","-11,310,000","-55,678,000","21,202,000","-7,440,000","-20,841,000","-30,216,000","30,299,000","-12,182,000","-14,977,000","-54,333,000","21,809,000","-19,094,000","-6,036,000","-37,933,000","12,087,000","-13,468,000","309,000","-19,367,000","15,789,000","-5,289,000","-1,752,000","-13,350,000","6,876,000","-1,650,000","210,000","-13,775,000","9,714,000","-4,420,000","1,207,000","-17,186,000","8,665,000","4,944,000","-11,166,000","-17,756,000","1,983,000","2,210,000","-4,150,000","-27,611,000","3,432,000","-12,751,000","-6,154,000","-4,707,000","1,252,000","-7,490,000","5,374,000","-132,000","5,596,000","1,265,000","-1,116,000","-9,346,000","5,564,000","-6,239,000","-9,221,000","-4,991,000","6,904,000","-1,050,000","-4,500,000","-12,000,000","-1,400,000","300,000","-3,400,000","-7,000,000","-800,000","3,200,000","-2,000,000","-6,300,000","-300,000","-900,000","-2,600,000","-3,100,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,"51,866,000","-10,052,000","-33,681,000","-75,416,000","23,063,000","-35,680,000","17,132,000","-43,272,000","27,848,000","-11,008,000","32,443,000","-19,866,000","24,909,000","-16,413,000","-8,674,000","-42,079,000","10,750,000","-14,479,000","-11,310,000","-55,678,000","21,202,000","-7,440,000","-20,841,000","-30,216,000","30,299,000","-13,970,000","-13,414,000","-54,108,000","22,377,000","-19,296,000","-6,070,000","-36,802,000","10,965,000","-13,068,000","-430,000","-19,066,000","16,810,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,"56,254,000","-56,070,000","27,662,000","-136,641,000","12,829,000","-50,517,000","85,886,000","-55,127,000","895,000","-37,912,000","139,517,000","-100,387,000","-37,008,000","-24,168,000","58,236,000","-150,761,000","28,794,000","-66,474,000","71,626,000","-131,765,000","19,659,000","-48,942,000","45,446,000","-140,067,000","60,466,000","-43,743,000","55,818,000","-135,363,000","35,495,000","-25,356,000","13,638,000","-90,060,000","16,338,000","-45,156,000","19,004,000","-45,989,000","51,712,000","-11,648,000","63,980,000","-73,646,000","18,895,000","-19,615,000","-5,146,000","-52,246,000","-9,584,000","-11,661,000","11,225,000","-42,955,000","3,237,000","4,117,000","6,153,000","-34,749,000","-6,323,000","-13,963,000","3,725,000","-18,084,000","7,544,000","-28,160,000","421,000","-17,606,000","2,714,000","-9,509,000","7,045,000","-4,111,000","7,837,000","-13,064,000","-1,656,000","-14,208,000","2,546,000","-5,344,000","527,000","-3,448,000","-2,567,000","9,706,000","-9,700,000","-11,200,000","8,200,000","-600,000","800,000","-8,900,000","-300,000","-7,800,000","900,000","-6,900,000","3,600,000","-7,100,000","600,000","-3,500,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,"-5,844,000","23,825,000","-10,334,000","-3,174,000","2,752,000","11,379,000","-22,095,000","1,581,000","7,422,000","14,688,000","-21,184,000","4,455,000","8,404,000","18,354,000","-26,803,000","4,586,000","8,275,000","9,702,000","-18,320,000","2,367,000","-2,873,000","-3,067,000","-10,299,000","-1,463,000","5,115,000","4,869,000","1,327,000","3,739,000","-11,322,000","673,000","-3,411,000","3,240,000","-8,817,000","1,625,000","-2,396,000","5,144,000","-1,727,000","2,390,000","-6,928,000","3,536,000","-5,354,000","4,647,000","-3,034,000","-2,693,000","-84,000","4,987,000","-4,090,000","-6,585,000","3,282,000","-903,000","2,595,000","-625,000","1,866,000","-1,147,000","-2,134,000","-1,876,000","-1,963,000","2,793,000","-2,694,000","951,000","1,052,000","1,145,000","76,000","-1,404,000","1,093,000","135,000","336,000","-643,000","-115,000",,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,"-8,784,000","-42,083,000","-17,740,000","80,684,000","17,968,000","75,552,000","-33,627,000","30,262,000","-7,058,000","45,222,000","-76,242,000","65,597,000","-9,972,000","-540,000","-23,386,000","42,143,000","-6,996,000","29,169,000","-72,914,000","91,573,000","-9,995,000","24,893,000","-44,671,000","77,525,000","-24,177,000","31,172,000","-41,144,000","63,252,000","-12,195,000","27,946,000","-53,092,000","63,538,000","-14,413,000","34,860,000","-32,141,000","52,909,000","-22,720,000","20,077,000","-29,605,000","20,527,000","-10,393,000","4,803,000","-32,557,000","29,828,000","1,910,000","13,986,000","-18,886,000","30,729,000","-14,535,000","-919,000","-18,455,000","24,973,000","11,662,000","14,801,000","-28,910,000","34,666,000","-15,656,000","17,401,000","-10,631,000","22,574,000","-10,102,000","6,948,000","-6,645,000","9,303,000","-12,229,000","-2,546,000","-5,449,000","19,532,000","-13,623,000","12,776,000","-3,247,000","17,819,000","-8,709,000","559,000","1,800,000","12,300,000","-1,000,000","3,700,000","-6,700,000","4,300,000","-700,000","300,000","-7,100,000","8,200,000","-1,300,000","-100,000","-2,900,000","5,200,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,"-2,001,000","-54,240,000","-11,764,000","72,400,000","11,194,000","69,660,000","-24,550,000","33,913,000","-17,533,000","48,501,000","-74,984,000","58,395,000","-14,052,000","9,907,000","-30,732,000","50,878,000","-19,902,000","29,085,000","-81,176,000","100,198,000","-16,614,000","19,448,000","-44,025,000","76,165,000","-14,389,000","16,281,000","-38,336,000","52,539,000","-16,298,000","13,544,000","-38,261,000","50,598,000","-12,095,000","18,094,000","-23,341,000","36,962,000","-12,641,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,"-2,001,000","-54,240,000","-11,764,000","72,400,000","11,194,000","69,660,000","-24,550,000","33,913,000","-17,533,000","48,501,000","-74,984,000","58,395,000","-14,052,000","9,907,000","-30,732,000","50,878,000","-19,902,000","29,085,000","-81,176,000","100,198,000","-16,614,000","19,448,000","-44,025,000","76,165,000","-14,389,000","16,281,000","-38,336,000","52,539,000","-16,298,000","13,544,000","-38,261,000","50,598,000","-12,095,000","18,094,000","-23,341,000","36,962,000","-12,641,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,"-6,783,000","12,157,000","-5,976,000","8,284,000","6,774,000","5,892,000","-9,077,000","-3,651,000","10,475,000","-3,279,000","-1,258,000","7,202,000","4,080,000","-10,447,000","7,346,000","-8,735,000","12,906,000","84,000","8,262,000","-8,625,000","6,619,000","5,445,000","-646,000","1,360,000","-9,788,000","14,891,000","-2,808,000","10,713,000","4,103,000","14,402,000","-14,831,000","12,940,000","-2,318,000","16,766,000","-8,800,000","15,947,000","-10,079,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,228,000","1,345,000","-4,132,000","816,000","664,000","490,000","-1,413,000","-361,000","18,000","1,415,000","202,000","1,928,000","783,000","2,914,000","-2,600,000","-2,100,000","-2,700,000","-300,000","-1,400,000","-600,000","2,500,000","-1,100,000","-1,200,000","1,800,000","-1,800,000",,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-937,000","9,307,000","11,334,000","-6,034,000","3,909,000","462,000","721,000",,,"150,000","2,371,000","-9,768,000","4,321,000","2,189,000","1,163,000","-1,976,000","758,000","4,254,000","239,000","3,880,000","-5,504,000","-813,000","-1,682,000","2,126,000","-1,224,000","2,555,000","-3,414,000","2,918,000","-2,202,000","8,044,000","-1,665,000","2,720,000","-166,000","167,000","-875,000","-2,653,000","-4,000,000","6,000,000","-2,300,000",,,"1,400,000","-2,000,000","2,100,000","-3,800,000","3,600,000","-900,000","1,400,000","-900,000","-400,000"
			ChangeInOtherWorkingCapital,,,,,,"9,556,000","129,039,000","-163,033,000",,"138,722,000","31,010,000","-182,257,000",,"-67,372,000","55,445,000","-118,124,000",,,,,,,,,,,,,,,,,,,,,,,,,,"14,891,000","-2,808,000","10,713,000",,,,,,,,,,,"-115,000","228,000",,"1,188,000",,,,"1,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"2,000,000",,,,"-2,074,000","750,000","3,808,000","-2,484,000","-136,970,000","93,194,000","47,271,000","676,000","38,592,000","44,906,000","31,611,000","-5,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
