name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
			ChangeInPrepaidAssets,"3,543,000","13,970,000","-756,000","-3,545,000","-6,126,000","-467,000","5,767,000","-4,115,000","-1,380,000","4,888,000","4,329,000","-369,000","-2,247,000","1,990,000","4,197,000","1,275,000","400,000","-3,138,000","11,884,000","4,580,000","-1,090,000","4,920,000","-2,991,000","8,000","-2,746,000","-265,000","735,000"
			ChangeInPayablesAndAccruedExpense,"101,847,000","57,510,000","-48,470,000","64,695,000","28,112,000","9,216,000","7,098,000","-1,645,000","-170,456,000","19,216,000","-114,927,000","-2,851,000","14,767,000","-18,397,000","-16,379,000","4,657,000","10,491,000","-19,783,000","9,848,000","-948,000","13,716,000","18,689,000","23,637,000","12,671,000","8,939,000","-11,298,000","-15,374,000"
				ChangeInPayable,"33,292,000","32,787,000","-40,379,000","26,578,000","14,306,000","18,188,000","3,491,000","12,536,000","-105,379,000","27,694,000","-33,602,000","-7,708,000","14,614,000","8,897,000","-4,041,000","-1,863,000","-6,506,000","23,714,000","-26,061,000","16,199,000","654,000","9,067,000","13,592,000","7,008,000","6,760,000","-13,146,000","-7,951,000"
					ChangeInAccountPayable,"33,292,000","32,787,000","-40,379,000","26,578,000","14,306,000","18,188,000","3,491,000","12,536,000","-105,379,000","27,694,000","-33,602,000","-7,708,000","14,614,000","8,897,000","-4,041,000","-1,863,000","-6,506,000","23,714,000","-26,061,000","16,199,000","654,000","9,067,000","13,592,000","7,008,000","6,760,000","-13,146,000","-7,951,000"
				ChangeInAccruedExpense,"68,555,000","24,723,000","-8,091,000","38,117,000","13,806,000","-8,972,000","3,607,000","-14,181,000","-65,077,000","-8,478,000","-81,325,000","4,857,000","153,000","-27,294,000","-12,338,000","6,520,000","16,997,000","-43,497,000","35,909,000","-17,147,000","13,062,000","9,622,000","10,045,000","5,663,000","2,179,000","1,848,000","-7,423,000"
			ChangeInOtherCurrentAssets,"17,359,000","1,204,000","10,604,000","2,784,000","2,767,000","8,652,000","5,198,000","5,715,000","9,435,000","4,958,000","41,649,000","5,059,000","4,485,000","-51,435,000","3,491,000","-1,000,000","-807,000","-1,322,000",,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-26,912,000","-4,594,000","-1,303,000","-13,989,000","-7,026,000","-6,564,000","-6,590,000","-1,987,000","-2,624,000","-3,570,000","-43,149,000","-2,813,000","-1,280,000","55,100,000","-1,473,000","-269,000","-259,000","-395,000","-29,507,000","9,716,000","-2,276,000","889,000","-3,083,000","4,248,000","-3,005,000","1,005,000","970,000"
			ChangeInOtherWorkingCapital,"-20,713,000","-2,442,000","-3,069,000","-5,748,000","-9,454,000","11,734,000","-479,000","745,000","-3,000,000","2,940,000",,"0",,,"-1,220,000","-1,260,000","-1,310,000","-1,150,000","-594,000","91,000","317,000","-150,000","-339,000","-73,000","358,000","86,000","108,000"
InvestingCashFlow,"-210,303,000","-26,514,000","-8,083,000","-141,757,000","-33,949,000","20,588,000","-12,535,000","-2,990,000","-36,436,000","14,117,000","24,705,000","-41,463,000","-47,656,000","-49,686,000","-64,029,000","-102,981,000","-100,667,000","-29,829,000","-48,100,000","-176,246,000","-18,572,000","-7,858,000","-7,954,000","-12,005,000","-2,525,000","-204,677,000","-1,609,000"
	CashFlowFromContinuingInvestingActivities,"-210,303,000","-26,514,000","-8,083,000","-141,757,000","-33,949,000","20,588,000","-12,535,000","-2,990,000","-36,436,000","14,117,000","24,705,000","-41,463,000","-47,656,000","-49,686,000","-64,029,000","-102,981,000","-100,667,000","-29,829,000","-48,100,000","-176,246,000","-18,572,000","-7,858,000","-7,954,000","-12,005,000","-2,525,000","-204,677,000","-1,609,000"
		NetPPEPurchaseAndSale,"-190,779,000","-28,446,000","-52,857,000","-70,828,000","-38,648,000","-23,124,000","-18,765,000","-11,812,000","-42,264,000","-42,573,000","-48,680,000","-45,143,000","-55,373,000","-58,640,000","-66,036,000","-86,900,000","-100,584,000","-29,853,000","-76,421,000","-59,686,000","-18,259,000","-10,227,000","-7,847,000","-7,703,000","-2,382,000","-5,614,000","-1,676,000"
			PurchaseOfPPE,"-190,779,000","-28,446,000","-52,857,000","-70,828,000","-38,648,000","-23,124,000","-18,765,000","-11,812,000","-42,264,000","-42,573,000","-48,680,000","-45,143,000","-55,373,000","-58,640,000","-66,036,000","-86,900,000","-100,584,000","-29,853,000","-76,421,000","-59,686,000","-18,259,000","-10,227,000","-7,847,000","-7,703,000","-2,382,000","-5,614,000","-1,676,000"
		NetIntangiblesPurchaseAndSale,"-4,247,000","-1,392,000","-489,000","-718,000","-1,648,000","-166,000","-1,622,000","-1,502,000","-3,089,000","-2,600,000","-1,087,000","-1,538,000","-1,040,000","-743,000","-175,000","-631,000","-28,000","-49,000","-27,000","-323,000","-330,000","-7,000","-144,000","-131,000","-143,000","-35,000","-3,000"
			PurchaseOfIntangibles,"-4,247,000","-1,392,000","-489,000","-718,000","-1,648,000","-166,000","-1,622,000","-1,502,000","-3,089,000","-2,600,000","-1,087,000","-1,538,000","-1,040,000","-743,000","-175,000","-631,000","-28,000","-49,000","-27,000","-323,000","-330,000","-7,000","-144,000","-131,000","-143,000","-35,000","-3,000"
		NetBusinessPurchaseAndSale,"-94,600,000","482,000","0","-92,581,000","-2,501,000","0","0","407,000","0","53,259,000","68,807,000","0","0","0","17,000","-35,003,000","-582,000","-581,000","7,798,000","-124,374,000","0","0","0","-4,500,000","0","-199,400,000",
			PurchaseOfBusiness,,,"0","-92,581,000",,,,,,,"0","0","0","0","17,000","-35,003,000","-582,000","-581,000","7,798,000","-124,374,000","0","0","0","-4,500,000","0","-199,400,000",
			SaleOfBusiness,,"482,000",,"0","0","0","0","407,000","0","53,259,000",,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"0","0","0","0","0","34,350,000",,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"0","0","0","0","0","34,350,000",,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"79,323,000","2,842,000","45,263,000","22,370,000","8,848,000","9,528,000","7,852,000","9,917,000","8,917,000","6,031,000","5,665,000","5,218,000","8,757,000","9,697,000","2,165,000","19,553,000","527,000","654,000","20,550,000","8,137,000","17,000","2,376,000","37,000","329,000","0","372,000","70,000"
FinancingCashFlow,"37,562,000","-12,774,000","14,746,000","37,036,000","-1,446,000","-2,050,000","-2,059,000","-1,050,000","-177,412,000","170,696,000","-6,820,000","-2,258,000","-2,536,000","-5,132,000","-37,719,000","-31,422,000","5,507,000","-4,920,000","-2,567,000","129,620,000","-1,043,000","92,112,000","-1,672,000","-2,719,000","-6,254,000","287,278,000","-1,981,000"
	CashFlowFromContinuingFinancingActivities,"37,562,000","-12,774,000","14,746,000","37,036,000","-1,446,000","-2,050,000","-2,059,000","-1,050,000","-177,412,000","170,696,000","-6,820,000","-2,258,000","-2,536,000","-5,132,000","-37,719,000","-31,422,000","5,507,000","-4,920,000","-2,567,000","129,620,000","-1,043,000","92,112,000","-1,672,000","-2,719,000","-6,254,000","287,278,000","-1,981,000"
		NetIssuancePaymentsOfDebt,"45,876,000","-6,426,000","15,605,000","37,707,000","-1,010,000","-1,040,000","-1,479,000","-1,001,000","-176,619,000","171,847,000","-3,096,000","-2,136,000","-2,032,000","-2,271,000","-2,120,000","-1,963,000","64,820,000","-1,558,000","-1,514,000","133,559,000","-1,043,000","-154,582,000","-1,266,000","-2,591,000","-2,780,000","98,322,000","-1,673,000"
			NetLongTermDebtIssuance,"45,876,000","-6,426,000","15,605,000","37,707,000","-1,010,000","-1,040,000","173,521,000","-1,001,000","-176,619,000","-3,153,000","-3,096,000","-2,136,000","-2,032,000","-2,271,000","-2,120,000","-1,963,000","64,820,000","-1,558,000","-1,514,000","133,559,000","-1,043,000","-154,582,000","-1,266,000","-2,591,000","-2,780,000","98,322,000","-1,673,000"
				LongTermDebtIssuance,,,"21,660,000",,,"0","0","0","0","175,000,000","0","0",,,"0","0","348,250,000","0","0","135,000,000","0","150,000,000","0","0","0","100,000,000","0"
				LongTermDebtPayments,"-15,212,000","-6,426,000","-6,055,000","-1,721,000","-1,010,000","-1,040,000","-1,479,000","-1,001,000","-176,619,000","-3,153,000","-3,096,000","-2,136,000","-2,032,000","-2,271,000","-2,120,000","-1,963,000","-283,430,000","-1,558,000","-1,514,000","-1,441,000","-1,043,000","-304,582,000","-1,266,000","-2,591,000","-2,780,000","-1,678,000","-1,673,000"
			NetShortTermDebtIssuance,,,,,"0","0",,"0","0","175,000,000",,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,"0","0",,"0","0","175,000,000",,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","255,494,000","0","0","0","0",
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","255,494,000","0","0","0","0",
			CommonStockPayments,,,,,,,,,,,,,,,,,"-40,124,000","-3,339,000",,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		ProceedsFromStockOptionExercised,"-5,642,000","-3,953,000","-833,000","-420,000","-436,000","-1,010,000","-580,000","-49,000","-793,000","-1,151,000","-2,495,000","-122,000","-504,000","-2,861,000","-35,599,000","-29,378,000","-40,124,000","-3,339,000",,,,,,,,,
		NetOtherFinancingCharges,,"-2,395,000","-26,000",,,,,,,,,,,,"0","-81,000","-19,189,000","-23,000","-1,053,000","-3,939,000","0","-8,800,000","-406,000","-128,000","-3,474,000","188,956,000","-308,000"
EndCashPosition,"100,003,000","99,788,000","110,695,000","135,525,000","250,436,000","271,639,000","275,990,000","305,212,000","337,147,000","489,422,000","255,015,000","157,025,000","117,092,000","83,748,000","80,206,000","82,848,000","109,525,000","95,488,000","96,120,000","71,729,000","75,552,000","85,796,000","48,920,000","62,383,000","96,540,000","99,604,000","53,422,000"
	ChangesInCash,"-171,636,000","-10,622,000","-24,804,000","-115,442,000","-20,768,000","-4,688,000","-28,385,000","-31,778,000","-151,921,000","233,300,000","97,769,000","39,933,000","33,344,000","3,571,000","-2,541,000","-26,724,000","14,090,000","-574,000","24,410,000","-3,925,000","-10,296,000","36,848,000","-13,361,000","-34,164,000","-3,067,000","46,010,000","-10,874,000"
	EffectOfExchangeRateChanges,"-215,000","-285,000","-26,000","531,000","-435,000","337,000","-837,000","-157,000","-354,000","1,107,000","221,000","0","0","-29,000","-101,000","47,000","-53,000","-58,000","-19,000","102,000","52,000","28,000","-102,000","7,000","3,000","172,000","-795,000"
	BeginningCashPosition,"271,639,000","110,695,000","135,525,000","250,436,000","271,639,000","275,990,000","305,212,000","337,147,000","489,422,000","255,015,000","157,025,000","117,092,000","83,748,000","80,206,000","82,848,000","109,525,000","95,488,000","96,120,000","71,729,000","75,552,000","85,796,000","48,920,000","62,383,000","96,540,000","99,604,000","53,422,000","65,091,000"
IncomeTaxPaidSupplementalData,"217,000","0","217,000","0","0","0","0","1,200,000","4,000","2,000","96,000","130,000","1,500,000","0","10,755,000","-7,292,000",,,"0","0","0","0","0","0","0","0","0"
InterestPaidSupplementalData,"25,192,000","6,991,000","6,773,000","5,967,000","5,461,000","5,041,000","4,992,000","3,775,000","6,623,000","5,724,000","4,989,000","5,000,000","5,523,000","5,324,000","42,982,000","-31,571,000","6,372,000","6,745,000","11,407,000","3,777,000","3,537,000","11,383,000","2,659,000","15,290,000","2,660,000","4,907,000","4,787,000"
CapitalExpenditure,"-195,026,000","-29,838,000","-53,346,000","-71,546,000","-40,296,000","-23,290,000","-20,387,000","-13,314,000","-45,353,000","-45,173,000","-49,767,000","-46,681,000","-56,413,000","-59,383,000","-66,211,000","-87,531,000","-100,612,000","-29,902,000","-76,448,000","-60,009,000","-18,589,000","-10,234,000","-7,991,000","-7,834,000","-2,525,000","-5,649,000","-1,679,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","255,494,000","0","0","0","0",
IssuanceOfDebt,,,"21,660,000","39,428,000","0","0","0","0","0","175,000,000","0","0",,,"0","0","348,250,000","0","0","135,000,000","0","150,000,000","0","0","0","100,000,000","0"
RepaymentOfDebt,"-15,212,000","-6,426,000","-6,055,000","-1,721,000","-1,010,000","-1,040,000","-1,479,000","-1,001,000","-176,619,000","-3,153,000","-3,096,000","-2,136,000","-2,032,000","-2,271,000","-2,120,000","-1,963,000","-283,430,000","-1,558,000","-1,514,000","-1,441,000","-1,043,000","-304,582,000","-1,266,000","-2,591,000","-2,780,000","-1,678,000","-1,673,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,"-40,124,000","-3,339,000",,,,,,,,,
FreeCashFlow,"-193,921,000","-1,172,000","-84,813,000","-82,267,000","-25,669,000","-46,516,000","-34,178,000","-41,052,000","16,574,000","3,314,000","30,117,000","36,973,000","27,123,000","-994,000","32,996,000","20,148,000","8,638,000","4,273,000","-1,371,000","-17,308,000","-9,270,000","-57,640,000","-11,726,000","-27,275,000","3,188,000","-42,240,000","-8,963,000"
