name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"1,196,880,000","292,482,000","298,566,000","253,048,000","352,784,000","285,498,000","243,125,000","290,490,000","314,676,000","277,742,000","265,061,000","238,878,000","243,441,000","222,665,000","226,475,000","199,087,000","246,479,000","178,577,000","226,998,000","187,273,000","231,893,000","172,306,000","228,344,000","159,535,000","209,782,000","144,864,000","202,436,000","159,205,000","197,124,000","178,408,000","168,464,000","150,343,000","173,871,000","178,965,000","154,539,000","114,889,000","133,931,000","94,228,000","105,687,000","88,754,000","82,729,000","66,040,000","62,631,000","63,443,000","69,787,000","53,197,000","58,799,000","44,221,000","60,717,000","37,418,000","52,757,000","62,355,000","58,162,000","49,284,000","39,587,000","53,998,000","45,366,000","34,745,000","40,770,000","28,884,000","26,732,000","26,548,000","35,531,000","13,119,000","12,098,000","15,212,000","13,624,000","18,379,000","1,766,000","15,998,000","155,000","-970,000","12,546,000","2,485,000","-9,512,000","-12,694,000","-2,781,000","-4,821,000","25,283,000","-14,343,000","24,006,000","-33,392,000","-1,841,000","7,581,000","23,920,000","-16,660,000","25,792,529","7,249,258","17,248,440","-2,773,892","11,600,000","3,400,000","12,600,000","-4,500,000"
	CashFlowFromContinuingOperatingActivities,"1,196,880,000","292,482,000","298,566,000","253,048,000","352,784,000","285,498,000","243,125,000","290,490,000","314,676,000","277,742,000","265,061,000","238,878,000","243,441,000","222,665,000","226,475,000","199,087,000","246,479,000","178,577,000","226,998,000","187,273,000","231,893,000","172,306,000","228,344,000","159,535,000","209,782,000","144,864,000","202,436,000","159,205,000","197,124,000","178,408,000","168,464,000","150,343,000","173,871,000","178,965,000","154,539,000","114,889,000","133,931,000","94,228,000","103,391,000","88,754,000","82,729,000","66,040,000","62,631,000","63,443,000","69,787,000","53,197,000","58,799,000","44,221,000","60,717,000","37,418,000","52,757,000","62,355,000","58,162,000","49,284,000","39,587,000","53,998,000","45,366,000","34,745,000","40,770,000","28,884,000","26,732,000","26,548,000","35,531,000","13,119,000","12,098,000","15,212,000","13,624,000","18,379,000","1,766,000","15,998,000","155,000","-970,000","12,546,000","2,485,000","-9,512,000","-12,694,000","-2,781,000","-4,821,000","25,283,000","-14,343,000","24,006,000","-33,392,000","-1,841,000","7,581,000","23,920,000","-16,660,000","25,792,529","7,249,258","17,248,440","-2,773,892","11,600,000","3,400,000","12,600,000","-4,500,000"
		NetIncomeFromContinuingOperations,"437,675,000","188,306,000","48,904,000","47,798,000","152,667,000","-11,745,000","106,186,000","22,677,000","23,117,000","-127,933,000","67,557,000","21,765,000","31,973,000","25,989,000","57,153,000","16,144,000","-57,391,000","31,545,000","7,660,000","49,162,000","9,234,000","37,598,000","5,262,000","-15,372,000","32,709,000","53,639,000","31,017,000","-155,948,000","28,305,000","-79,030,000","390,000","-16,624,000","-9,468,000","1,407,000","-19,162,000","21,528,000","-35,899,000","-22,376,000","-52,533,000","-53,668,000","-54,834,000","-22,651,000","-29,169,000","-33,437,000",,,"-38,581,000","-34,575,000","-83,854,000","-37,411,000","-43,610,000","-50,189,000","-29,430,000","-17,890,000","2,684,000","-16,423,000","-18,390,000","-14,634,000","-28,879,000","-17,534,000","-15,072,000","-16,394,000","-24,265,000","-24,340,000","-75,638,000","-9,205,000","-32,297,000","-14,444,000","-26,255,000","-21,713,000","-52,103,000","-24,009,000","-23,246,000","-47,922,000","-51,168,000","-30,840,000","-56,408,000","-33,755,000","-30,333,000","-31,673,000","-127,930,000","-83,229,000","-29,710,000","-49,118,000","-23,321,000","-22,996,000","-5,378,933","-5,905,328","-7,907,627","-9,723,417","-9,500,000","-8,000,000","-7,600,000","-8,300,000"
		OperatingGainsLosses,,,"24,046,000","0","2,020,000","10,652,000","-1,625,000","58,068,000","31,176,000","230,132,000","-38,779,000","32,887,000","-9,087,000",,"0","0","102,985,000","-1,623,000","0","-16,446,000","20,417,000","-13,659,000","18,189,000","37,680,000","-47,367,000","-44,765,000","-39,894,000","112,130,000","-15,703,000","83,995,000","1,124,000","14,893,000","8,236,000","1,951,000","7,228,000","-34,759,000","5,618,000","142,000","2,007,000","22,643,000",,,"0","0","0","1,696,000","6,000","10,000","48,932,000","112,000","1,666,000","12,409,000","-2,388,000","-5,941,000","-30,268,000","-1,532,000","-5,000","4,000","175,000","-61,000","301,000","-18,000","-40,000","-53,932,000","53,652,000","76,000","20,138,000","129,000","8,080,000","1,468,000","21,240,000","1,956,000","3,150,000","22,959,000","25,949,000","15,770,000","17,047,000","1,740,000","1,861,000","2,413,000","105,290,000","48,871,000","30,969,000","25,424,000","1,236,000","6,256,000","134,446","433,110","564,048","531,570","400,000","-10,600,000","9,700,000","1,200,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38,326,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0",,,,"-6,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,461,000",,,,"0","-27,330,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"690,603,000","174,323,000","169,895,000","170,916,000","175,469,000","183,881,000","180,383,000","180,302,000","178,706,000","182,579,000","179,488,000","174,988,000","171,564,000","171,038,000","169,454,000","167,703,000","169,558,000","165,398,000","162,643,000","161,906,000","159,520,000","159,031,000","158,554,000","160,111,000","159,723,000","159,801,000","161,461,000","164,330,000","162,377,000","171,853,000","162,214,000","159,411,000","161,005,000","144,442,000","133,328,000","133,281,000","141,089,000","125,636,000","131,357,000","101,012,000","93,998,000","82,100,000","79,441,000","78,136,000","76,691,000","74,878,000","72,723,000","69,727,000","68,831,000","67,446,000","65,687,000","64,946,000","64,251,000","63,653,000","53,874,000","55,840,000","52,029,000","49,702,000","46,474,000","45,053,000","43,731,000","41,943,000","41,288,000","43,718,000","37,654,000","26,487,000","28,213,000","28,402,000","29,591,000","29,750,000","36,403,000","28,246,000","27,941,000","28,111,000","22,898,000","22,238,000","17,906,000","31,673,000","34,340,000","34,839,000","32,479,000","34,055,000","5,075,000","27,759,000","25,656,000","21,975,000","-8,663,527","16,163,376","14,284,345","13,047,200","27,600,000","4,300,000","-1,600,000","8,300,000"
			DepreciationAndAmortization,"690,603,000","174,323,000","169,895,000","170,916,000","175,469,000","183,881,000","180,383,000","180,302,000","178,706,000","182,579,000","179,488,000","174,988,000","171,564,000","171,038,000","169,454,000","167,703,000","169,558,000","165,398,000","162,643,000","161,906,000","159,520,000","159,031,000","158,554,000","160,111,000","159,723,000","159,801,000","161,461,000","164,330,000","162,377,000","171,853,000","162,214,000","159,411,000","161,005,000","144,442,000","133,328,000","133,281,000","141,089,000","125,636,000","131,357,000","101,012,000","93,998,000","82,100,000","79,441,000","78,136,000","76,691,000","74,878,000",,,,"67,446,000",,,,,"53,874,000","55,840,000","52,029,000","49,702,000","46,474,000","45,053,000","43,731,000","41,943,000","41,288,000","43,718,000","37,654,000","26,487,000","28,213,000","28,402,000","29,591,000","29,750,000","36,403,000","28,246,000","27,941,000","28,111,000","22,898,000","22,238,000","17,906,000","31,673,000","34,340,000","34,839,000","32,479,000","34,055,000","5,075,000","27,759,000","25,656,000","21,975,000","-8,663,527","16,163,376","14,284,345","13,047,200","27,600,000","4,300,000","-1,600,000","8,300,000"
				Depreciation,"690,603,000","174,323,000","169,895,000","170,916,000","175,469,000","183,881,000","180,383,000","180,302,000","178,706,000","182,579,000","179,488,000","174,988,000","171,564,000","171,038,000","169,454,000","167,703,000","169,558,000","165,398,000","162,643,000","161,906,000","159,520,000","159,031,000","158,554,000","160,111,000","159,723,000","159,801,000","161,461,000","164,330,000","162,377,000","171,853,000","162,214,000","159,411,000","161,005,000","144,442,000","133,328,000","133,281,000","141,089,000","125,636,000","131,357,000",,,,,,,,,,,,,,,,,"52,725,000","49,253,000","47,353,000","44,340,000","42,949,000","41,650,000","40,293,000","39,893,000","39,014,000","33,173,000","21,008,000","22,258,000","21,673,000","21,644,000","21,643,000","28,698,000","20,512,000","20,494,000","20,749,000","20,908,000","21,066,000","16,801,000","25,605,000","25,703,000","26,378,000","24,194,000","26,053,000",,"20,145,000","18,368,000","15,007,000",,,,,,,,
