name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"4,722,000,000","1,695,000,000","279,000,000","1,596,000,000","1,152,000,000","-207,000,000","-577,000,000","920,000,000","122,000,000","-380,000,000","1,077,000,000","1,851,000,000","1,787,000,000","150,000,000","1,083,812,000","1,963,969,000","1,649,844,000","640,375,000","1,173,611,000","1,886,591,000","1,221,216,000","380,618,000","1,106,509,000","1,507,854,000","966,007,000","344,327,000","881,072,000","1,309,800,000","702,376,000","208,983,000","755,280,000","1,292,132,000","689,981,000","177,004,000","554,473,000","970,464,000","593,382,000","183,117,000","496,819,000","674,945,000","431,606,000","182,380,000","281,841,000","560,469,000","223,283,000","276,219,000","179,917,000","305,364,000","187,319,000","104,697,000","146,265,000","195,179,000","94,057,000","74,164,000","80,353,000","101,916,000","89,902,000","43,382,000","66,681,000","61,686,000","8,895,000","18,753,000","31,797,000","34,835,000","25,102,000","20,347,000","13,537,000","12,443,000","13,969,000","22,693,000","5,728,000","15,461,000","10,163,000","10,666,000","952,000","11,114,000","8,807,000","-840,000","-1,183,000","-14,809,000","2,731,000","14,075,000","22,895,000","-16,029,000","27,487,000","-6,257,000","-32,737,000","9,016,000","9,487,000","-5,482,000","-12,800,000","-16,400,000","-16,700,000","-17,100,000"
	CashFlowFromContinuingOperatingActivities,"4,722,000,000","1,695,000,000","279,000,000","1,596,000,000","1,152,000,000","-207,000,000","-577,000,000","920,000,000","122,000,000","-380,000,000","1,077,000,000","1,851,000,000","1,787,000,000","150,000,000","1,083,812,000","1,963,969,000","1,649,844,000","640,375,000","1,173,611,000","1,886,591,000","1,221,216,000","380,618,000","1,106,509,000","1,507,854,000","966,007,000","344,327,000","881,072,000","1,309,800,000","702,376,000","208,983,000","755,280,000","1,292,132,000","689,981,000","177,004,000","554,473,000","970,464,000","593,382,000","183,117,000","496,819,000","674,945,000","431,606,000","182,380,000","281,841,000","560,469,000","223,283,000","276,219,000","179,917,000","305,364,000","187,319,000","104,697,000","146,265,000","195,179,000","94,057,000","74,164,000","80,353,000","101,916,000","89,902,000","43,382,000","66,681,000","61,686,000","8,895,000","18,753,000","31,797,000","34,835,000","25,102,000","20,347,000","13,537,000","12,443,000","13,969,000","22,693,000","5,728,000","15,461,000","10,163,000","10,666,000","952,000","11,114,000","8,807,000","-840,000","-1,183,000","-14,809,000","2,731,000","14,075,000","22,895,000","-16,029,000","27,487,000","-6,257,000","-32,737,000","9,016,000","9,487,000","-5,482,000","-12,800,000","-16,400,000","-16,700,000","-17,100,000"
		NetIncomeFromContinuingOperations,"520,000,000","-700,000,000","618,000,000","769,000,000","-167,000,000","-55,000,000","-165,000,000","801,000,000","122,000,000","-699,000,000","1,171,000,000","1,950,000,000","979,000,000","765,000,000","645,840,000","1,767,578,000","977,372,000","607,210,000","-555,458,000","1,720,391,000","720,209,000","455,623,000","673,908,000","506,017,000","580,638,000","374,424,000","504,269,000","1,196,732,000","517,032,000","333,327,000","451,831,000","1,062,253,000","576,451,000","331,218,000","378,077,000","832,989,000","437,440,000","244,292,000","289,595,000","599,972,000","352,654,000","181,816,000","225,956,000","472,884,000","256,278,000","104,013,000","135,111,000","224,560,000","114,596,000","53,875,000","78,455,000","318,983,000","67,011,000","25,023,000","33,255,000","87,968,000","54,096,000","18,154,000","32,862,000","104,364,000","34,572,000","-14,716,000","13,232,000","48,816,000","12,517,000","-99,000","3,790,000","171,571,000","12,376,000","4,992,000","5,001,000","10,004,000","11,401,000","5,103,000","2,228,000","9,730,000","7,689,000","-7,731,000","-7,411,000","-23,823,000","6,309,000","5,741,000","-1,322,000","4,977,000","2,816,000","-13,774,000","-105,135,000","-191,922,000","-4,521,000","-13,567,000","-921,500,000","-102,200,000","-14,200,000","-17,200,000"
		OperatingGainsLosses,"1,760,000,000","957,000,000","-47,000,000","962,000,000","-116,000,000","-123,000,000","-492,000,000","-613,000,000","-473,000,000","-33,000,000",,,,,,,,,"1,273,000","66,000",,,,,,,"0","0","0","3,000","16,000","125,000","2,733,000","3,396,000",,,,,,,,,"0","0",,,"0","3,226,000","2,857,000","5,251,000","3,783,000","395,000","-293,000","-2,839,000","-796,000","2,743,000","1,231,000","510,000","1,055,000","2,517,000","1,335,000","93,000","539,000","2,194,000","-2,898,000","3,719,000","1,647,000","3,287,000","1,430,000","1,239,000","-1,430,000","1,035,000","704,000","251,000","213,000","-804,000","-28,000","7,311,000","530,000","23,950,000","298,000","-556,000","20,316,000","7,626,000","7,743,000","2,882,000","34,341,000","189,599,000","1,067,000","1,495,000","911,500,000","89,500,000","1,400,000","800,000"
			NetForeignCurrencyExchangeGainLoss,"-74,000,000","-30,000,000","-27,000,000","-54,000,000","37,000,000","-91,000,000","61,000,000","117,000,000","55,000,000","-33,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"1,592,000,000","987,000,000","-20,000,000","1,016,000,000","-395,000,000","-32,000,000","-553,000,000","-730,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-33,000","31,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"591,000,000","150,000,000","141,000,000","146,000,000","154,000,000","158,000,000","161,000,000","161,000,000","157,000,000","163,000,000","162,000,000","159,000,000","162,000,000","158,000,000","108,603,000","107,641,000","106,666,000","103,090,000","97,562,000","95,910,000","85,872,000","83,430,000","79,807,000","78,745,000","77,712,000","72,871,000","70,764,000","69,054,000","67,674,000","65,002,000","71,558,000","57,599,000","40,287,000","38,376,000","37,121,000","35,747,000","26,027,000","19,080,000","17,628,000","16,008,000","15,663,000","15,842,000","13,737,000","13,957,000","13,651,000","12,479,000","14,203,000","14,795,000","11,687,000","9,779,000","10,011,000","10,098,000","9,723,000","9,361,000","10,444,000","9,275,000","11,953,000","11,396,000","11,712,000","9,916,000","9,805,000","9,268,000","9,780,000","9,340,000","9,066,000","8,645,000","8,469,000","8,369,000","5,771,000","6,169,000","4,067,000","4,276,000","3,610,000","2,436,000","2,527,000","2,645,000","2,787,000","3,912,000","4,466,000","4,850,000","4,490,000","4,459,000","-5,037,000","4,960,000","7,708,000","8,947,000","6,674,000","4,462,000","3,577,000","2,672,000","1,800,000","1,600,000","1,200,000","700,000"
			DepreciationAndAmortization,"591,000,000","150,000,000","141,000,000","146,000,000","154,000,000","158,000,000","161,000,000","161,000,000","157,000,000","163,000,000","162,000,000","159,000,000","162,000,000","158,000,000","108,603,000","107,641,000","106,666,000","103,090,000","97,562,000","95,910,000","85,872,000","83,430,000","79,807,000","78,745,000","77,712,000","72,871,000","70,764,000","69,054,000","67,674,000","65,002,000","71,558,000","57,599,000","40,287,000","38,376,000","37,121,000","35,747,000","26,027,000","19,080,000","17,628,000","16,008,000","15,663,000","15,842,000","13,737,000","13,957,000","13,651,000","12,479,000","14,203,000","14,795,000","11,687,000","9,779,000","10,011,000","10,098,000","9,723,000","9,361,000","10,444,000","9,275,000","11,953,000","11,396,000","11,712,000","9,916,000","9,805,000","9,268,000","9,780,000","9,340,000","9,066,000","8,645,000","8,469,000","8,369,000","5,771,000","6,169,000","4,067,000","4,276,000","3,610,000","2,436,000","2,527,000","2,645,000","2,787,000","3,912,000","4,466,000","4,850,000","4,490,000","4,459,000","-5,037,000","4,960,000","7,708,000","8,947,000","6,674,000","4,462,000","3,577,000","2,672,000","1,800,000","1,600,000","1,200,000","700,000"
				Depreciation,"591,000,000","150,000,000","141,000,000","146,000,000","154,000,000","158,000,000","161,000,000","161,000,000","157,000,000","163,000,000","162,000,000","159,000,000","162,000,000","158,000,000","65,948,000","64,625,000","60,887,000","56,540,000","51,495,000","50,613,000","44,711,000","40,412,000","38,106,000","36,796,000","34,671,000","30,486,000","27,997,000","26,825,000","25,021,000","21,674,000","23,537,000","21,815,000","17,337,000","15,552,000","14,400,000","12,897,000","11,266,000","9,802,000","9,497,000","8,171,000","7,465,000","7,685,000","5,847,000","5,576,000","5,059,000","4,166,000","4,141,000","4,199,000","3,900,000","3,969,000","3,886,000","3,636,000","3,516,000","3,453,000","3,589,000","3,583,000","3,608,000","3,608,000","3,554,000","2,996,000","2,688,000","2,576,000","2,573,000","2,637,000","2,555,000","2,359,000","2,242,000","2,120,000","2,017,000","2,289,000","5,255,000","1,574,000","216,000","2,078,000","5,997,000",,,,,,,,,"4,195,000","4,047,000","4,099,000",,,,,,,,
