name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,767,000","-177,000","967,000","821,000","764,000","500,000","117,000","122,000","115,000","156,000","100,000","135,000","599,000","618,000","608,000","613,000","804,000","886,000","891,000","541,000","743,000","721,000","654,000","661,000","472,000","731,000","3,443,000","634,000","595,000","595,000","584,000",,
		DeferredTax,"11,208,000","-359,000","6,206,000","4,649,000","712,000","2,987,000","2,519,000","-1,346,000","-5,585,000","-1,813,000","-1,630,000","5,469,000","1,002,000","470,000","2,670,000","913,000","2,043,000","-1,014,000","-17,551,000","96,086,000","1,955,000","1,473,000","3,641,000","3,965,000","3,658,000","1,264,000","2,900,000","6,394,000","3,411,000","2,959,000","4,814,000","4,480,000","5,796,000","2,495,000","-140,030,000","1,761,000","1,452,000","1,842,000","2,992,000","1,080,000","1,299,000","1,106,000","1,121,000","1,827,000","979,000","638,000","-8,556,000","1,587,000","1,414,000","1,213,000","-10,885,000","2,548,000","486,000","5,500,000","-34,653,000","-84,414,000","12,094,000","-5,217,000","-20,326,000","-1,336,000","5,438,000","-2,365,000","-8,925,000","2,474,000","-9,768,000","7,337,000","4,232,000","-8,199,000","3,071,000","-2,852,000","1,483,000","2,551,000","3,924,000","-2,311,000","252,000","7,061,000","700,000","-2,200,000","-20,000","-4,164,000","5,120,000","-1,313,000","994,000","-7,467,000","-6,373,000","-10,903,000","-11,314,000",
			DeferredIncomeTax,"11,208,000","-359,000","6,206,000","4,649,000","712,000","2,987,000","2,519,000","-1,346,000","-5,585,000","-1,813,000","-1,630,000","5,469,000","1,002,000","470,000","2,670,000","913,000","2,043,000","-1,014,000","-17,551,000","96,086,000","1,955,000","1,473,000","3,641,000","3,965,000","3,658,000","1,264,000","2,900,000","6,394,000","3,411,000","2,959,000","4,814,000","4,480,000","5,796,000","2,495,000","-140,030,000","1,761,000","1,452,000","1,842,000","2,992,000","1,080,000","1,299,000","1,106,000","1,121,000","1,827,000","979,000","638,000","-8,556,000","1,587,000","1,414,000","1,213,000","-10,885,000","2,548,000","486,000","5,500,000","-34,653,000","-84,414,000","12,094,000","-5,217,000","-20,326,000","-1,336,000","5,438,000","-2,365,000","-8,925,000","2,474,000","-9,768,000","7,337,000","4,232,000","-8,199,000","3,071,000","-2,852,000","1,483,000","2,551,000","3,924,000","-2,311,000","252,000","7,061,000","700,000","-2,200,000","-20,000","-4,164,000","5,120,000","-1,313,000","994,000","-7,467,000","-6,373,000","-10,903,000","-11,314,000",
		AmortizationOfSecurities,,,,,,,,,,,,,,"124,000","125,000","174,000","176,000","176,000","141,000","93,000","109,000","109,000","109,000","99,000","101,000","89,000","98,000","91,000","85,000","86,000","86,000",,"122,000","122,000","137,000","148,000","151,000","151,000","151,000","744,000","762,000","756,000","750,000","710,000","1,400,000","829,000","764,000","777,000","382,000","376,000","104,000","104,000","105,000","89,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"1,697,000","0","1,419,000","166,000","112,000","1,326,000","200,000","0","0","39,835,000","654,000","9,075,000","22,368,000",,"1,320,000",,,,,,,,,,,,,,,,"735,000",,,,,,,,,,,,,,,,"36,109,000","0","0",,"47,928,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,097,000","2,573,000","6,295,000","1,094,000","1,135,000","1,071,000","2,717,000","816,000","803,000","789,000","1,923,000","819,000","835,000","800,000","2,076,000","1,286,000","1,176,000","1,249,000","2,942,000","1,089,000","1,085,000","975,000","2,401,000","744,000","944,000","946,000","2,556,000","877,000","940,000","867,000","2,159,000","889,000","595,000","708,000","1,253,000","1,277,000","1,369,000","872,000","888,000","765,000","737,000","261,000","984,000","495,000","501,000","363,000","1,367,000","608,000","536,000","459,000","1,829,000","702,000","724,000","779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"5,850,000","5,378,000","152,000","157,000","163,000","134,000","146,000","212,000","168,000","169,000","173,000","159,000","271,000","240,000","294,000","308,000","416,000","114,000","2,847,000","12,365,000","193,000","179,000","188,000","207,000","205,000","186,000","167,000","162,000","160,000","158,000","158,000","188,000","171,000","165,000","83,000","212,000","400,000","281,000","-3,242,000","6,798,000","1,599,000","-3,862,000","-2,502,000","-7,406,000","1,901,000","1,192,000","-18,726,000","-3,201,000","-4,123,000","-3,930,000","-2,093,000","-1,314,000","-855,000","-736,000","172,869,000","456,109,000","-24,749,000","14,757,000","10,887,000","8,314,000","392,000","1,067,000","972,000","-2,212,000","189,786,000","1,510,000",,,,"-3,406,000",,,,"-40,000",,,,"302,000",,,,,,,,,,
		ChangeInWorkingCapital,"16,202,000","37,496,000","-10,721,000","-13,834,000","3,261,000","5,748,000","4,300,000","-6,238,000","6,479,000","4,114,000","-4,963,000","-3,707,000","-7,217,000","7,215,000","-7,942,000","-3,314,000","758,000","1,085,000","-564,000","-1,044,000","-983,000","4,125,000","1,379,000","336,000","-504,000","1,828,000","-274,000","-7,743,000","-4,644,000","11,575,000","2,389,000","-2,984,000","-5,853,000","-4,524,000","-1,335,000","-9,717,000","2,186,000","-7,604,000","7,874,000","-6,087,000","2,968,000","-8,914,000","7,648,000","-10,525,000","6,096,000","-4,418,000","12,275,000","-2,423,000","-5,186,000","5,060,000","2,282,000","-1,553,000","-2,656,000","3,675,000","5,551,000","6,586,000","-10,962,000","4,719,000","4,422,000","-3,115,000","-7,494,000","1,318,000","7,021,000","-1,304,000","-13,726,000","4,371,000","9,672,000","-4,900,000","-11,991,000","1,221,000","8,151,000","-4,180,000","-7,638,000","2,363,000","7,181,000","-10,903,000","-1,237,000","-1,914,000","2,326,000","-5,732,000","-4,837,000","4,346,000","-4,796,000","2,124,000","-13,640,000","-2,810,000","-8,328,000","-5,470,000"
			ChangeInReceivables,"-29,656,000","29,380,000","-33,215,000","-16,361,000","-9,460,000","9,927,000","-34,385,000","-5,228,000","12,031,000","7,482,000","-2,093,000","1,084,000","-4,038,000","13,657,000","-2,683,000","-592,000","-1,873,000","11,043,000","-12,376,000","-791,000","2,602,000","10,979,000","-4,407,000","221,000","-217,000","5,800,000","-1,974,000","-8,573,000","-4,558,000","15,976,000","-605,000","-1,891,000","-7,142,000","3,510,000","-5,005,000","626,000","-6,243,000","1,916,000","-229,000","260,000","-7,040,000","3,269,000","-2,229,000","50,000","-5,202,000","6,807,000","3,951,000","1,765,000","-8,665,000","5,040,000","3,670,000","-1,828,000","-5,591,000","4,319,000","7,508,000","9,965,000","-12,792,000","6,475,000","3,475,000","-2,074,000","-10,057,000","4,641,000","7,417,000","-3,673,000","-15,497,000","11,677,000","-631,000","851,000","-14,686,000","6,199,000","3,258,000","474,000","-13,961,000","7,319,000","1,795,000","930,000","-6,997,000","3,787,000","1,312,000","400,000","-11,618,000","4,748,000","-1,461,000","1,975,000","-14,120,000","6,986,000","-6,056,000","-1,052,000"
				ChangesInAccountReceivables,"-29,656,000","29,380,000","-33,215,000","-16,361,000","-9,460,000","9,927,000","-34,385,000","-5,228,000","12,031,000","7,482,000","-2,093,000","1,084,000","-4,038,000","13,657,000","-2,683,000","-592,000","-1,873,000","11,043,000","-12,376,000","-791,000","2,602,000","10,979,000","-4,407,000","221,000","-217,000","5,800,000","-1,974,000","-8,573,000","-4,558,000","15,976,000","-605,000","-1,891,000","-7,142,000","3,510,000","-5,005,000","626,000","-6,243,000","1,916,000","-229,000","260,000","-7,040,000","3,269,000","-2,229,000","50,000","-5,202,000","6,807,000","3,951,000","1,765,000","-8,665,000","5,040,000","3,670,000","-1,828,000","-5,591,000","4,319,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"3,200,000","-2,405,000","4,515,000","-642,000","1,732,000","1,177,000","4,813,000","1,623,000","4,064,000","1,026,000","2,946,000","-3,524,000","1,811,000","869,000","1,629,000","-663,000","-2,566,000","-3,981,000","917,000","-383,000","-556,000","-891,000","1,391,000","-569,000","-5,000","-378,000","579,000","-795,000","278,000","-561,000","985,000","-907,000","-268,000","-993,000","814,000","-869,000","374,000","-828,000","1,377,000","-879,000","467,000","-644,000","597,000","-308,000","645,000","-598,000","736,000","-474,000","140,000","-92,000","137,000","-810,000","51,000","138,000","903,000","-833,000","1,388,000","-655,000","1,441,000","-1,218,000","298,000","-437,000","1,275,000","510,000","-13,000","-843,000","993,000","-1,478,000","-3,472,000","1,703,000","1,710,000","-680,000","-642,000","-362,000","558,000","-7,225,000","171,000","-970,000","-54,000","787,000","-2,940,000","227,000","-1,281,000","-195,000","-1,588,000","-1,144,000",,
			ChangeInPayablesAndAccruedExpense,"42,658,000","10,521,000","17,979,000","3,169,000","10,989,000","-5,356,000","33,872,000","-2,633,000","-9,616,000","-4,394,000","-5,816,000","-1,267,000","-4,990,000","-7,311,000","-6,888,000","-2,059,000","5,197,000","-5,977,000","10,895,000","130,000","-3,029,000","-5,963,000","4,395,000","684,000","-282,000","-3,594,000","1,121,000","1,625,000","-364,000","-3,840,000","2,009,000","-186,000","1,557,000","-7,041,000","2,856,000","-9,474,000","8,055,000","-8,692,000","6,726,000","-5,468,000","9,541,000","-11,539,000","9,280,000","-10,267,000","9,844,000","-10,627,000","7,374,000","-2,691,000","3,339,000","112,000","-1,525,000","1,085,000","2,884,000","-782,000","-2,860,000","-2,546,000","442,000","-1,101,000","-494,000","177,000","2,265,000","-2,886,000","-1,671,000","1,859,000","1,784,000","-6,463,000","9,310,000","-4,273,000","6,167,000","-6,681,000","3,183,000","-3,974,000","6,965,000","-4,594,000","5,303,000","-5,083,000","5,589,000","-4,731,000","1,068,000","-6,919,000","9,721,000","-629,000","-2,054,000","344,000","2,068,000","-8,652,000","-427,000","-9,093,000"
				ChangeInPayable,"42,658,000","10,521,000","17,979,000","3,169,000","10,989,000","-5,356,000","33,872,000","-2,633,000","-9,616,000","-4,394,000","-5,816,000","-1,267,000","-4,990,000","-7,311,000","-6,888,000","-2,059,000","5,197,000","-5,977,000","10,895,000","130,000","-3,029,000","-5,963,000","4,395,000","684,000","-282,000","-3,594,000","1,121,000","1,625,000","-364,000","-3,840,000","2,009,000","-186,000","1,557,000","-7,041,000","2,856,000","-9,474,000","8,055,000","-8,692,000","6,662,000",,,,,,,,,,,,,"1,085,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"42,658,000","10,521,000","17,979,000","3,169,000","10,989,000","-5,356,000","33,872,000","-2,633,000","-9,616,000","-4,394,000","-5,816,000","-1,267,000","-4,990,000","-7,311,000","-6,888,000","-2,059,000","5,197,000","-5,977,000","10,895,000","130,000","-3,029,000","-5,963,000","4,395,000","684,000","-282,000","-3,594,000","1,121,000","1,625,000","-364,000","-3,840,000","2,009,000","-186,000","1,557,000","-7,041,000","2,856,000","-9,474,000","8,055,000","-8,692,000","6,662,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,845,000","4,675,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","957,000","-661,000","-908,000","-661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-79,913,000","-86,900,000","-2,046,000","4,351,000","4,682,000","10,282,000","2,420,000","10,655,000","11,224,000","13,791,000","9,512,000","-1,387,000","1,790,000","4,449,000","-5,254,000","-7,461,000","18,755,000","-165,586,000","-27,068,000","-35,981,000","-15,169,000","-2,006,000","-2,343,000","27,535,000","-2,610,000","-32,135,000","-2,150,000","-2,963,000","-5,611,000","-2,972,000","-2,219,000","-2,339,000","-17,181,000","-1,918,000","-2,606,000","-2,963,000","-2,050,000","-2,555,000","-3,354,000","-2,855,000","-2,483,000","-1,164,000","-1,992,000","-1,877,000","-2,392,000","-2,861,000","-1,572,000","-1,033,000","-3,371,000","-2,674,000","-1,750,000","-2,589,000","-1,304,000","-5,200,000","-3,458,000","-32,135,000","123,867,000","-26,928,000","-12,767,000","-4,168,000","-6,781,000","-3,784,000","86,899,000","-13,726,000","-6,394,000","-9,689,000","-8,218,000","-5,577,000","-19,013,000","-8,116,000","-12,954,000","-17,231,000","25,437,000","5,573,000","-6,191,000","11,759,000","-104,064,000","-6,009,000","-8,468,000","-38,534,000","-49,211,000","-31,003,000","-1,959,000","-17,577,000","-13,819,000","-30,378,000","-223,513,000","-459,886,000"
	CashFlowFromContinuingInvestingActivities,"-79,913,000","-86,900,000","-2,046,000","4,351,000","4,682,000","10,282,000","2,420,000","10,655,000","11,224,000","13,791,000","9,512,000","-1,387,000","1,790,000","4,449,000","-5,254,000","-7,461,000","18,755,000","-165,586,000","-27,068,000","-35,981,000","-15,169,000","-2,006,000","-2,343,000","27,535,000","-2,610,000","-32,135,000","-2,150,000","-2,963,000","-5,611,000","-2,972,000","-2,219,000","-2,339,000","-17,181,000","-1,918,000","-2,606,000","-2,963,000","-2,050,000","-2,555,000","-3,354,000","-2,855,000","-2,483,000","-1,164,000","-1,992,000","-1,877,000","-2,392,000","-2,861,000","-1,572,000","-1,033,000","-3,371,000","-2,674,000","-1,750,000","-2,589,000","-1,304,000","-5,200,000","-3,264,000","-32,199,000","123,801,000","-26,798,000","-11,157,000","-4,168,000","-6,781,000","-3,784,000","86,899,000","-13,726,000","-6,394,000","-9,689,000","-8,218,000","-5,577,000","-19,013,000","-8,116,000","-12,954,000","-17,231,000","25,437,000","5,573,000","-6,191,000","11,759,000","-104,064,000","-6,009,000","-8,468,000","-38,534,000","-49,211,000","-31,003,000","-1,959,000","-17,577,000","-13,819,000","-30,378,000","-223,513,000","-459,886,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,"-6,567,000","-2,647,000","-3,030,000","30,199,000","-34,931,000","-5,770,000","-1,526,000","-2,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"4,984,000","-1,383,000","-633,000","7,998,000","-998,000","-1,838,000","-1,319,000","-965,000","984,000","-2,671,000","-4,101,000","-7,200,000","-7,910,000","-6,072,000","-4,729,000","-6,567,000","-2,647,000","-3,030,000","30,199,000","-34,931,000","-5,770,000","-1,526,000","-2,093,000","-2,215,000","-2,610,000","-2,135,000","-2,150,000","-2,963,000","-5,611,000","-2,972,000","-2,219,000","-2,339,000","-2,133,000","-1,918,000","-2,606,000","-2,963,000","-2,050,000","-2,555,000","-3,354,000","-2,855,000","-2,483,000","-1,164,000","-1,982,000","-1,840,000","-2,189,000","-2,513,000","-1,572,000","-1,033,000","-3,371,000","-2,674,000","-1,750,000","-2,589,000","-5,104,000","-1,400,000","-3,458,000","-8,920,000","100,916,000","-3,913,000","-11,407,000","-4,168,000","-6,781,000","-3,784,000","86,899,000","-18,405,000","-6,336,000","-6,462,000","-7,130,000","-5,577,000","-19,013,000","-8,116,000","5,139,000","-17,231,000","25,437,000","4,772,000","-6,191,000","11,759,000","-107,079,000","-2,994,000","-3,191,000","-3,459,000","-5,595,000","-5,675,000","-198,000","-6,141,000","-4,384,000","-7,871,000","-2,026,000","-4,738,000"
			PurchaseOfPPE,"-5,528,000","-1,547,000","-1,550,000","-1,433,000","-998,000","-1,838,000","-1,319,000","-2,065,000","-3,005,000","-2,671,000","-4,101,000","-7,200,000","-7,910,000","-6,072,000","-4,729,000","-6,567,000","-2,680,000","-3,030,000","30,149,000","-34,931,000","-5,770,000","-1,526,000","-2,093,000","-2,215,000","-2,610,000","-2,135,000","-2,150,000","-2,963,000","-5,611,000","-2,972,000","-2,219,000","-2,339,000","-2,133,000","-1,918,000","-2,606,000","-2,963,000","-2,050,000","-2,555,000","-3,354,000","-2,855,000","-2,483,000","-1,164,000","-1,982,000","-1,840,000","-2,189,000","-2,513,000","-1,572,000","-1,033,000","-3,371,000","-2,674,000","-1,758,000","-2,589,000","-5,118,000","-1,500,000","-3,458,000","-9,011,000","-400,000","-4,004,000","-11,202,000","-4,351,000","-6,840,000","-3,784,000","-4,620,000","-23,155,000","-6,346,000","-6,465,000","-7,130,000","-5,584,000","-19,041,000","-8,125,000","5,169,000","-21,694,000","-3,417,000","-3,396,000","-6,398,000","-6,378,000","-107,083,000","-2,994,000","-3,222,000","-4,784,000","-5,598,000","-5,688,000","-7,545,000","-6,137,000","-6,999,000","-7,999,000","-12,046,000","-5,736,000"
			SaleOfPPE,"10,512,000","164,000","917,000","9,431,000",,,"0","1,100,000","3,989,000",,"0","0","0",,"0","0","33,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","8,000","0","14,000","100,000","0","91,000","101,316,000","91,000","-205,000","183,000",,,"91,519,000","4,750,000","10,000","3,000","0","7,000","28,000","9,000","-30,000","4,463,000","28,854,000","8,168,000","207,000","18,137,000",,,"31,000","1,325,000","3,000","13,000","7,347,000","-4,000","2,615,000","128,000","10,020,000","998,000"
