name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"531,021,805","862,233,725","1,552,591,294","2,790,253,194"
EnterpriseValue,"284,062,805","591,547,725","1,226,919,294","2,790,239,453"
PsRatio,"1.245","1.681","3.984",
PbRatio,"0.947","1.531","2.831",
EnterprisesValueRevenueRatio,"0.671","5.874","10.299","26.418"
EnterprisesValueEBITDARatio,"-7.648","-21.25","63.469","-126.921"
