name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,10/31/1992,07/31/1992,07/31/1990,04/30/1990,01/31/1990,10/31/1989
OperatingCashFlow,"149,925,000","11,171,000","201,186,000","-209,214,000","146,782,000","47,044,000","202,329,000","-187,376,000","132,901,000","-73,096,000","429,190,000","-87,262,000","-107,578,000","-25,329,000","339,936,000","-150,628,000","-61,164,000","-24,315,000","325,326,000","-131,232,000","-81,140,000","-33,220,000","222,946,000","-78,232,000","-40,853,000","1,834,000","259,425,000","-117,464,000","-41,719,000","-36,073,000","244,076,000","-55,884,000","-103,269,000","-3,323,000","220,769,000","-77,229,000","-44,785,000","-14,162,000","194,753,000","-82,522,000","-19,440,000","-38,297,000","228,975,000","-86,754,000","-105,597,000","-29,848,000","160,481,000","-77,411,000","-84,080,000","-27,639,000","163,159,000","-46,019,000","-71,693,000","-1,448,000","136,896,000","-44,891,000","-67,478,000","-2,009,000","98,824,000","-51,938,000","-52,748,000","16,485,000","103,972,000","-49,706,000","-60,508,000","4,820,000","92,846,000","-40,141,000","-55,457,000","6,311,000","48,384,000","-11,493,000","-35,928,000","-573,000","56,852,000","-8,874,000","-35,484,000","359,000","52,249,000","-9,300,000","-36,548,000","-4,502,000","42,848,000","22,694,000","-37,468,000","-31,843,000","40,732,000","17,869,000","-36,939,000","-19,435,000","38,670,000","200,000","-24,900,000","-7,100,000","32,700,000","12,100,000","-28,800,000","-13,700,000","16,800,000","8,400,000","-23,100,000","-7,100,000","32,100,000","1,100,000","-22,600,000","-4,700,000","19,200,000","17,700,000","-18,900,000","-400,000","28,300,000","-14,000,000","18,800,000","13,000,000","-16,900,000","-11,000,000","10,200,000","-17,400,000","-24,400,000","-2,900,000","4,600,000","700,000"
	CashFlowFromContinuingOperatingActivities,"149,925,000","11,171,000","201,186,000","-209,214,000","146,782,000","47,044,000","202,329,000","-187,376,000","132,901,000","-73,096,000","429,190,000","-87,262,000","-107,578,000","-25,329,000","339,936,000","-150,628,000","-61,164,000","-24,315,000","325,326,000","-131,232,000","-81,140,000","-33,220,000","222,946,000","-78,232,000","-40,853,000","1,834,000","259,425,000","-117,464,000","-41,719,000","-36,073,000","244,076,000","-55,884,000","-103,269,000","-3,323,000","220,769,000","-77,229,000","-44,785,000","-14,162,000","194,753,000","-82,522,000","-19,440,000","-38,297,000","228,975,000","-86,754,000","-105,597,000","-29,848,000","160,481,000","-77,411,000","-84,080,000","-27,639,000","163,159,000","-46,019,000","-71,693,000","-1,448,000","136,896,000","-44,891,000","-67,478,000","-2,009,000","98,824,000","-51,938,000","-52,748,000","16,485,000","103,972,000","-49,706,000","-60,508,000","4,820,000","92,846,000","-40,141,000","-55,457,000","6,311,000","48,384,000","-11,493,000","-35,928,000","-573,000","56,852,000","-8,874,000","-35,484,000","359,000","52,249,000","-9,300,000","-36,548,000","-4,502,000","42,848,000","22,694,000","-37,468,000","-31,843,000","40,732,000","17,869,000","-36,939,000","-19,435,000","38,670,000","200,000","-24,900,000","-7,100,000","32,700,000","12,100,000","-28,800,000","-13,700,000","16,800,000","8,400,000","-23,100,000","-7,100,000","32,100,000","1,100,000","-22,600,000","-4,700,000","19,200,000","17,700,000","-18,900,000","-400,000","28,300,000","-14,000,000","18,800,000","13,000,000","-16,900,000","-11,000,000","10,200,000","-17,400,000","-24,400,000","-2,900,000","4,600,000","700,000"
		NetIncomeFromContinuingOperations,"204,906,000","30,634,000","48,430,000","106,674,000","19,168,000","26,321,000","14,642,000","63,174,000","-14,976,000","-39,295,000","25,288,000","95,387,000","11,119,000","12,043,000","24,080,000","94,025,000","10,077,000","9,885,000","-542,000","81,625,000","-8,568,000","-10,391,000","-20,104,000","70,564,000","-1,293,000","2,771,000","7,964,000","87,156,000","12,453,000","6,760,000","22,220,000","79,773,000","5,909,000","1,089,000","12,674,000","59,357,000","3,338,000","1,033,000","7,897,000","48,213,000",,,"5,020,000","43,555,000","1,565,000","-520,000","12,332,000","42,723,000","2,999,000","-1,372,000","9,010,000","32,303,000","-2,776,000","-6,819,000","-32,125,000","28,836,000","-3,852,000","-6,888,000","1,067,000","23,755,000","-884,000","-6,448,000","518,000","23,258,000","-1,737,000","-8,850,000","-2,751,000","14,813,000","-301,000","-4,669,000","-2,707,000","9,897,000","-1,660,000","-4,827,000","-3,095,000","11,380,000","2,718,000","-2,627,000","-4,520,000","8,495,000","576,000","-4,169,000","-3,662,000","5,033,000","3,885,000","-2,892,000","758,000","9,468,000","3,447,000","-2,519,000","680,000","6,900,000","1,600,000","-3,400,000","-3,100,000","4,400,000","1,400,000","-3,900,000","-2,100,000","5,700,000","2,400,000","-3,200,000","-1,000,000","5,500,000","2,000,000","-3,400,000","-2,400,000","3,300,000","1,700,000","-3,000,000","-9,000,000","-3,000,000","-400,000","3,100,000","600,000","-2,000,000","3,300,000","1,900,000","3,300,000","700,000","1,800,000","3,800,000"
		OperatingGainsLosses,"-8,651,000","474,000","-5,684,000","-1,701,000","-1,740,000","-493,000","344,000","-210,000","-416,000","760,000","205,000","-1,268,000","-433,000","796,000","96,000","-387,000","570,000","1,392,000","4,000","1,881,000","155,000","1,336,000","1,113,000","2,075,000","160,000","-120,000",,"-191,000",,,"457,000",,,,,,,,"13,000","88,000","147,000","286,000","459,000","337,000","376,000","99,000",,,,,,,,,,,,,,,,,,,,,"-1,621,000","1,918,000",,,"0","0",,,,,,,,,,,,,,,"321,000","0","0","-9,000","106,000","-1,300,000","-400,000","-400,000","-400,000","-400,000","-900,000","300,000",,,,,,,,,,,,,"3,000,000",,"-100,000","400,000","500,000","-600,000","700,000","400,000",,,,"300,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"457,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"160,000","24,000","81,000","34,000","21,000","0","605,000","305,000","-11,000","180,000","1,157,000","113,000","76,000","1,154,000","-26,000","9,000","92,000","53,000","90,000","2,493,000","155,000","184,000","1,906,000","638,000","508,000","149,000",,"-194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-8,811,000","450,000","-5,765,000","-1,735,000","-1,761,000","-493,000","-261,000","-515,000","-405,000","580,000","-952,000","-1,381,000","-509,000","-358,000","122,000","-396,000","478,000","1,339,000","-86,000","-612,000","0","1,152,000","-793,000","1,437,000","-348,000","-269,000",,,,,,,,,"0","0","0","0","198,000","88,000","147,000","286,000","459,000","337,000","376,000","99,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"26,677,000","6,095,000","6,460,000","7,024,000","7,098,000","7,044,000","8,880,000","10,187,000","9,691,000","9,867,000","9,772,000","9,701,000","9,789,000","9,473,000","9,951,000","10,033,000","9,455,000","9,380,000","10,303,000","6,906,000","10,736,000","9,838,000","9,583,000","8,033,000","7,672,000","7,193,000","7,179,000","6,612,000","5,914,000","5,687,000","5,604,000","5,589,000","4,954,000","4,227,000","4,153,000","3,160,000","3,235,000","3,128,000","2,977,000","2,811,000","2,100,000","2,053,000","2,222,000","1,875,000","1,852,000","1,524,000","1,668,000","1,508,000","1,277,000","1,280,000","1,289,000","1,303,000","1,384,000","1,404,000","1,692,000","1,900,000","1,785,000","1,570,000","1,292,000","1,294,000","1,247,000","1,594,000","1,131,000","1,103,000","1,113,000","1,084,000","1,081,000","1,269,000","481,000","300,000","350,000","359,000","323,000","312,000","315,000","320,000","318,000","322,000","380,000","387,000","359,000","363,000","319,000","314,000","303,000","280,000","395,000","332,000","240,000","193,000","338,000","400,000","400,000","300,000","400,000","300,000","400,000","300,000","300,000","300,000","300,000","300,000","300,000","400,000","400,000","400,000","400,000","500,000","400,000","300,000","100,000","300,000","300,000","300,000","200,000","200,000","100,000","200,000","0","100,000","0","100,000"
			DepreciationAndAmortization,"26,677,000","6,095,000","6,460,000","7,024,000","7,098,000","7,044,000","8,880,000","10,187,000","9,691,000","9,867,000","9,772,000","9,701,000","9,789,000","9,473,000","9,951,000","10,033,000","9,455,000","9,380,000","10,303,000","6,906,000","10,736,000","9,838,000","9,583,000","8,033,000","7,672,000","7,193,000","7,179,000","6,612,000","5,914,000","5,687,000","5,604,000","5,589,000","4,954,000","4,227,000","4,153,000","3,160,000","3,235,000","3,128,000","2,977,000","2,811,000","2,100,000","2,053,000","2,222,000","1,875,000","1,852,000","1,524,000","1,668,000","1,508,000","1,277,000","1,280,000","1,289,000","1,303,000","1,384,000","1,404,000","1,692,000","1,900,000","1,785,000","1,570,000","1,292,000","1,294,000","1,247,000","1,594,000","1,131,000","1,103,000","1,113,000","1,084,000","1,081,000","1,269,000","481,000","300,000","350,000","359,000","323,000","312,000","315,000","320,000","318,000","322,000","380,000","387,000","359,000","363,000","319,000","314,000","303,000","280,000","395,000","332,000","240,000","193,000","338,000","400,000","400,000","300,000","400,000","300,000","400,000","300,000","300,000","300,000","300,000","300,000","300,000","400,000","400,000","400,000","400,000","500,000","400,000","300,000","100,000","300,000","300,000","300,000","200,000","200,000","100,000","200,000","0","100,000","0","100,000"
		DeferredTax,"21,332,000","71,000","19,370,000","1,910,000","-19,000","-144,000","24,842,000","16,416,000","1,000","-16,415,000",,,,"6,000",,,,,,,,,"-4,637,000",,,,"3,959,000","-3,772,000","-6,407,000","-317,000","-17,833,000","3,039,000","4,328,000","4,290,000","-1,340,000","89,000","2,561,000","1,989,000",,,,,,,,,,,,,,,,,,,,,,,,,"-1,548,000","0",,,,,,,,,,,,,,,"-758,000","3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000"
