name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalAssets,"2,787,979,000","3,067,128,000","2,889,359,000","2,863,299,000","2,793,906,000","2,836,571,000","2,652,314,000","2,622,397,000","2,751,487,000","2,931,591,000","2,751,080,000","2,662,447,000","2,613,709,000","2,368,721,000","2,299,339,000","2,246,950,000","2,188,684,000","2,212,902,000","2,100,814,000","2,011,200,000","1,888,074,000","2,013,894,000","1,921,815,000","1,907,554,000","1,760,762,000","1,846,153,000","1,876,876,000","1,818,656,000","1,689,073,000","1,792,209,000","1,761,877,000","1,685,291,000","1,549,529,000","1,605,588,000","1,534,302,000","1,477,034,000","1,372,481,000","1,458,842,000","1,427,846,000","1,386,095,000","1,300,072,000","1,382,542,000","1,344,376,000","1,312,851,000","1,256,033,000","1,294,754,000","1,332,565,000","1,212,007,000","1,189,982,000","1,212,883,000","1,184,317,000","1,111,859,000","1,073,054,000","1,148,236,000","1,162,759,000","1,134,807,000","1,107,657,000","1,166,481,000","1,149,247,000","1,071,498,000","1,021,444,000","1,027,373,000","1,024,226,000","916,082,000","934,925,000","970,778,000","967,218,000","847,868,000","956,773,000","949,444,000","908,837,000","837,282,000","779,074,000","783,766,000","752,272,000","647,321,000","599,378,000","592,817,000","588,582,000","488,551,000","473,186,000","474,967,000","553,299,000","421,116,000","372,952,000","375,086,000","440,608,000","306,122,000","284,710,000","305,000,000","372,400,000","276,900,000","247,600,000","269,500,000","347,500,000","255,100,000","297,100,000"
	CurrentAssets,"1,838,126,000","2,114,037,000","1,920,073,000","1,878,719,000","1,805,225,000","1,855,621,000","1,647,799,000","1,602,765,000","1,710,737,000","1,875,746,000","1,698,851,000","1,662,167,000","1,638,650,000","1,765,306,000","1,712,857,000","1,660,217,000","1,603,368,000","1,649,497,000","1,491,797,000","1,404,946,000","1,290,637,000","1,412,023,000","1,327,427,000","1,310,450,000","1,162,442,000","1,249,389,000","1,348,596,000","1,297,849,000","1,172,110,000","1,266,041,000","1,233,049,000","1,150,131,000","1,192,192,000","1,250,472,000","1,180,208,000","1,130,269,000","1,028,466,000","1,122,603,000","1,087,020,000","1,052,372,000","961,554,000","1,049,526,000","1,029,970,000","1,000,408,000","950,188,000","990,880,000","1,036,004,000","932,741,000","903,782,000","921,712,000","894,458,000","828,464,000","793,957,000","872,519,000","867,827,000","835,687,000","814,888,000","885,664,000","875,931,000","801,241,000","752,008,000","757,768,000","758,901,000","650,703,000","688,334,000","766,264,000","767,821,000","654,805,000","763,294,000","756,033,000","720,530,000","657,440,000","610,180,000","620,887,000","596,654,000","489,573,000","440,794,000","460,477,000","456,911,000","364,732,000","361,237,000","366,761,000","449,840,000","323,955,000","282,438,000","289,248,000","366,777,000","238,711,000","215,951,000","234,000,000","299,700,000","204,200,000","174,300,000","198,200,000","280,500,000","197,100,000","246,400,000"
		CashCashEquivalentsAndShortTermInvestments,"610,264,000","894,549,000","600,611,000","820,944,000","874,561,000","791,949,000","314,524,000","475,768,000","706,936,000","687,677,000","240,788,000","524,348,000","703,050,000","700,627,000","451,488,000","774,670,000","808,194,000","768,149,000","430,274,000","622,230,000","590,476,000","551,861,000","219,656,000","428,803,000","451,227,000","370,399,000","174,039,000","417,490,000","454,542,000","440,825,000","185,784,000","394,403,000","567,575,000","529,244,000","303,209,000","430,609,000","374,642,000","335,442,000","96,292,000","228,511,000","252,753,000","243,912,000","90,365,000","298,271,000","335,313,000","303,069,000","236,294,000","398,329,000","415,806,000","409,423,000","210,516,000","317,660,000","299,817,000","253,050,000","145,271,000","327,431,000","278,058,000","273,548,000","115,821,000","264,495,000","268,626,000","220,050,000","70,578,000","173,795,000","239,032,000","260,166,000","148,296,000","242,879,000","338,333,000","290,228,000","123,344,000","284,655,000","288,059,000","264,585,000","85,882,000","158,817,000","179,197,000","194,670,000","38,434,000","71,569,000","123,910,000","79,082,000","9,968,000","20,938,000","40,479,000","35,464,000","10,652,000","12,851,000","27,828,000","14,600,000","8,600,000","4,600,000","9,100,000","6,800,000","9,700,000","5,200,000","6,300,000"
			CashAndCashEquivalents,"435,240,000","763,404,000","599,479,000","819,806,000","873,641,000","790,725,000","313,429,000","474,793,000","671,108,000","686,009,000","239,311,000","386,150,000","430,447,000","437,825,000","182,175,000","510,656,000","717,216,000","673,166,000","411,805,000","620,639,000","556,006,000","551,389,000","219,189,000","415,944,000","430,000,000","369,770,000","173,410,000","371,062,000","401,604,000","413,558,000","185,247,000","367,165,000","528,038,000","437,489,000","274,160,000","340,428,000","303,654,000","290,781,000","94,164,000","193,245,000","240,725,000","241,034,000","87,942,000","207,429,000","234,982,000","234,257,000","173,937,000","346,643,000","365,948,000","386,664,000","192,879,000","315,266,000","272,112,000","230,617,000","142,955,000","324,885,000","276,245,000","191,950,000","48,914,000","107,948,000","79,266,000","64,880,000","28,998,000","47,626,000","57,197,000","101,091,000","120,196,000","174,869,000","157,283,000","130,023,000","123,344,000","284,655,000","288,059,000","264,585,000","85,882,000","158,817,000","179,197,000","194,670,000","38,434,000","71,569,000","123,910,000","79,082,000","9,968,000","20,938,000","40,479,000","35,464,000","10,652,000","12,851,000","27,828,000","14,600,000","8,600,000","4,600,000","9,100,000","6,800,000","9,700,000","5,200,000","6,300,000"
			OtherShortTermInvestments,"175,024,000","131,145,000","1,132,000","1,138,000","920,000","1,224,000","1,095,000","975,000","35,828,000","1,668,000","1,477,000","138,198,000","272,603,000","262,802,000","269,313,000","264,014,000","90,978,000","94,983,000","18,469,000","1,591,000","34,470,000","472,000","467,000","12,859,000","21,227,000","629,000","629,000","46,428,000","52,938,000","27,267,000","537,000","27,238,000","39,537,000","91,755,000","29,049,000","90,181,000","70,988,000","44,661,000","2,128,000","35,266,000","12,028,000","2,878,000","2,423,000","90,842,000","100,331,000","68,812,000","62,357,000","51,686,000","49,858,000","22,759,000","17,637,000","2,394,000","27,705,000","22,433,000","2,316,000","2,546,000","1,813,000","81,598,000","66,907,000","156,547,000","189,360,000","155,170,000","41,580,000","126,169,000","181,835,000","159,075,000","28,100,000","68,010,000","181,050,000","160,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"408,186,000","487,803,000","500,451,000","279,763,000","338,787,000","452,945,000","479,376,000","217,536,000","312,951,000","488,233,000","646,414,000","280,641,000","341,136,000","449,382,000","552,442,000","238,675,000","316,415,000","364,862,000","466,852,000","181,119,000","260,456,000","333,678,000","486,236,000","192,354,000","268,871,000","371,953,000","529,844,000","198,296,000","251,702,000","344,390,000","458,844,000","204,527,000","249,115,000","306,878,000","378,032,000","180,937,000","238,325,000","334,324,000","422,756,000","203,157,000","253,297,000","351,538,000","417,976,000","174,822,000","218,895,000","300,181,000","364,015,000","145,463,000","198,194,000","226,548,000","319,548,000","146,789,000","213,486,000","299,585,000","366,219,000","172,633,000","246,165,000","300,506,000","393,643,000","184,204,000","234,278,000","285,942,000","374,451,000","165,350,000","218,986,000","287,403,000","365,058,000","165,252,000","229,424,000","267,653,000","374,696,000","138,517,000","169,972,000","206,024,000","321,169,000","128,244,000","130,156,000","154,099,000","268,428,000","103,144,000","104,964,000","155,252,000","260,707,000","97,843,000","97,174,000","129,539,000","219,888,000","77,574,000","81,424,000","118,700,000","183,000,000","77,700,000","79,700,000","106,000,000","169,300,000","71,400,000","166,600,000"
			AccountsReceivable,"408,186,000","487,803,000","500,451,000","279,763,000","338,787,000","452,945,000","479,376,000","217,536,000","312,951,000","488,233,000","646,414,000","280,641,000","341,136,000","449,382,000","552,442,000","238,675,000","316,415,000","364,862,000","466,852,000","181,119,000","260,456,000","333,678,000","486,236,000","192,354,000","268,871,000","371,953,000","529,844,000","198,296,000","251,702,000","344,390,000","458,844,000","204,527,000","249,115,000","306,878,000","378,032,000","180,937,000","238,325,000","334,324,000","422,756,000","203,157,000","253,297,000","351,538,000","417,976,000","174,822,000","218,895,000","300,181,000","364,015,000","145,463,000","198,194,000","226,548,000","319,548,000","146,789,000","213,486,000","299,585,000","366,219,000","172,633,000","246,165,000","300,506,000","393,643,000","184,204,000","234,278,000","285,942,000","374,451,000","165,350,000","218,986,000","287,403,000","365,058,000","165,252,000","229,424,000","267,653,000","374,696,000","138,517,000","169,972,000","206,024,000","321,169,000","128,244,000","130,156,000","154,099,000","268,428,000","103,144,000","104,964,000","155,252,000","260,707,000","97,843,000","97,174,000",,,,,,,,,,,,
				GrossAccountsReceivable,"413,598,000","496,696,000","511,298,000","290,497,000","352,267,000","474,755,000","509,136,000","246,319,000","340,530,000","497,158,000","656,086,000","288,713,000","349,524,000","460,433,000","561,618,000","245,564,000","324,111,000","373,905,000","477,641,000","189,785,000","268,182,000","342,234,000","494,755,000","199,692,000","278,125,000","381,881,000","538,887,000","205,732,000","259,381,000","353,333,000","466,622,000","211,504,000","255,784,000","315,160,000","386,763,000","188,503,000","246,154,000","341,701,000","430,299,000","209,579,000","260,050,000","359,083,000","425,390,000","181,540,000","218,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,412,000","-8,893,000","-10,847,000","-10,734,000","-13,480,000","-21,810,000","-29,760,000","-28,783,000","-27,579,000","-8,925,000","-9,672,000","-8,072,000","-8,388,000","-11,051,000","-9,176,000","-6,889,000","-7,696,000","-9,043,000","-10,789,000","-8,666,000","-7,726,000","-8,556,000","-8,519,000","-7,338,000","-9,254,000","-9,928,000","-9,043,000","-7,436,000","-7,679,000","-8,943,000","-7,778,000","-6,977,000","-6,669,000","-8,282,000","-8,731,000","-7,566,000","-7,829,000","-7,377,000","-7,543,000","-6,422,000","-6,753,000","-7,545,000","-7,414,000","-6,718,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"714,415,000","645,379,000","720,865,000","676,009,000","525,704,000","556,530,000","771,724,000","806,887,000","577,124,000","605,968,000","717,396,000","756,378,000","520,614,000","521,827,000","617,194,000","570,473,000","405,971,000","457,927,000","558,558,000","559,544,000","398,842,000","487,997,000","588,021,000","653,636,000","412,228,000","473,637,000","546,685,000","581,031,000","363,656,000","384,650,000","494,795,000","456,448,000","290,196,000","329,228,000","410,111,000","423,765,000","325,241,000","363,325,000","475,733,000","523,078,000","366,564,000","365,199,000","432,104,000","422,004,000","303,086,000","314,298,000","358,210,000","310,520,000","222,704,000","222,161,000","301,477,000","293,407,000","223,701,000","256,312,000","301,378,000","272,851,000","238,086,000","265,874,000","320,593,000","309,722,000","209,712,000","212,323,000","272,113,000","272,248,000","194,599,000","185,870,000","223,048,000","215,937,000","164,793,000","165,426,000","194,381,000","209,388,000","128,077,000","126,808,000","166,072,000","181,646,000","115,759,000","94,862,000","133,645,000","170,695,000","114,342,000","114,889,000","161,154,000","186,944,000","127,717,000","105,288,000","120,837,000","132,121,000","91,636,000","86,500,000","97,200,000","108,000,000","72,700,000","74,100,000","86,600,000","108,800,000","65,400,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,366,000","2,031,000","574,000","1,130,000","941,000","1,347,000","738,000","1,633,000","726,000","1,720,000","1,196,000","2,044,000","1,738,000","2,038,000","1,321,000","1,096,000","2,063,000","1,073,000","1,036,000","1,021,000","649,000","478,000","1,342,000","621,000","921,000","481,000","3,183,000","392,000","1,656,000","1,914,000","2,005,000","2,219,000","2,349,000","2,052,000","2,288,000","2,643,000","3,079,000","4,173,000","2,481,000","2,905,000","3,256,000","4,363,000","3,446,000","3,386,000","3,936,000","5,302,000","2,751,000","1,540,000","1,648,000","1,594,000","2,262,000","4,209,000","5,633,000","5,599,000","5,678,000",,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"549,000","524,000","1,145,000","1,203,000","1,271,000","1,478,000","1,579,000","1,969,000","2,055,000","1,569,000","2,198,000","1,240,000","1,295,000","704,000","581,000","659,000","572,000","744,000","352,000","163,000","24,000","1,610,000","1,202,000","1,065,000","2,509,000","9,605,000","2,148,000","3,979,000","9,026,000","23,220,000","11,111,000","10,664,000","16,998,000","27,962,000","12,146,000","8,288,000","11,296,000","21,135,000","12,107,000","8,323,000","8,546,000","20,871,000","6,838,000","3,692,000","4,999,000","21,128,000","6,190,000","2,714,000","2,555,000","14,958,000","8,633,000","6,156,000","5,413,000","22,870,000","16,364,000",,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"492,880,000","453,893,000","288,477,000","326,895,000","407,899,000","420,940,000","322,924,000","359,723,000","472,952,000","519,789,000","363,170,000","361,915,000","429,071,000","419,262,000","301,184,000","312,543,000","355,575,000","308,703,000","221,316,000","220,977,000","300,804,000","291,319,000","221,157,000","254,626,000","297,948,000","262,765,000","232,755,000","261,503,000","309,911,000","284,588,000","196,596,000","199,440,000","252,766,000","242,234,000","180,165,000","174,939,000","208,673,000","190,629,000","150,205,000","154,198,000","182,579,000","184,154,000","117,793,000","119,730,000","157,137,000","155,216,000","106,818,000","90,608,000","129,442,000","154,143,000","103,447,000","109,221,000","150,108,000","158,475,000","109,946,000",,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,697,000",,,"-4,271,000",,,,,,,,,,,,
		PrepaidAssets,"105,261,000","86,306,000","98,146,000","102,003,000","66,173,000","54,197,000","82,175,000","102,574,000","113,726,000","93,868,000","94,253,000","100,800,000","73,850,000","79,500,000","77,763,000","76,399,000","72,788,000","58,559,000","36,113,000","42,053,000","40,863,000","38,487,000","33,514,000","35,657,000","30,116,000","33,400,000","35,140,000","45,513,000","47,502,000","39,175,000","42,916,000","42,551,000","34,810,000","33,081,000","38,514,000","47,074,000","41,814,000","38,583,000","38,334,000","45,446,000","37,421,000","36,392,000","46,789,000","60,242,000","49,649,000","28,241,000","35,227,000","47,628,000","35,084,000","32,030,000","31,483,000","40,171,000","28,696,000","29,705,000","23,108,000","29,496,000","21,333,000","14,567,000","17,115,000","14,657,000","12,631,000","12,713,000","17,614,000","14,914,000","12,882,000","11,151,000","12,441,000","10,139,000","9,447,000","10,536,000","10,363,000","7,669,000","6,889,000","6,028,000","7,092,000","9,762,000","4,798,000","6,006,000","5,124,000","4,720,000","4,149,000","3,847,000","4,282,000","6,013,000","4,939,000",,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,"0","0","0","0","13,970,000","13,970,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","62,888,000","55,519,000","54,708,000","57,001,000","50,710,000","52,202,000","50,496,000","52,041,000","50,342,000","47,884,000","48,444,000","50,929,000","53,905,000","52,180,000","51,519,000","52,485,000","42,736,000","45,069,000","43,245,000","45,091,000","42,258,000","30,801,000","31,994,000","31,550,000","31,434,000","30,437,000","28,257,000","33,867,000","31,851,000","33,276,000","31,246,000","31,169,000","28,759,000","28,163,000","26,761,000","26,740,000","24,145,000","24,396,000","22,835,000","21,674,000","18,978,000","20,598,000","21,297,000","22,190,000","17,746,000","17,211,000","17,183,000","17,442,000","16,439,000","11,104,000","10,884,000","10,840,000","11,280,000","14,604,000","13,872,000","13,691,000","13,729,000","12,217,000","12,129,000",,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","62,888,000","55,519,000","54,708,000","57,001,000","50,710,000","52,202,000","50,496,000","52,041,000","50,342,000","47,884,000","48,444,000","50,929,000","53,905,000","52,180,000","51,519,000","52,485,000","42,736,000","45,069,000","43,245,000","45,091,000","42,258,000","30,801,000","31,994,000","31,550,000","31,434,000","30,437,000","28,257,000","33,867,000","31,851,000","33,276,000","31,246,000","31,169,000","28,759,000","28,163,000","26,761,000","26,740,000","24,145,000","24,396,000","22,835,000","21,674,000","18,978,000","20,598,000","21,297,000","22,190,000","17,746,000","17,211,000","17,183,000","17,442,000","16,439,000","11,104,000","10,884,000","10,840,000","11,280,000","14,604,000","13,872,000","13,691,000","13,729,000","12,217,000","12,129,000",,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,957,000","15,400,000","16,165,000","15,063,000","14,200,000","10,900,000","13,900,000","12,800,000","11,300,000","14,900,000","11,700,000","8,100,000"
	TotalNonCurrentAssets,"949,853,000","953,091,000","969,286,000","984,580,000","988,681,000","980,950,000","1,004,515,000","1,019,632,000","1,040,750,000","1,055,845,000","1,052,229,000","1,000,280,000","975,059,000","603,415,000","586,482,000","586,733,000","585,316,000","563,405,000","609,017,000","606,254,000","597,437,000","601,871,000","594,388,000","597,104,000","598,320,000","596,764,000","528,280,000","520,807,000","516,963,000","526,168,000","528,828,000","535,160,000","357,337,000","355,116,000","354,094,000","346,765,000","344,015,000","336,239,000","340,826,000","333,723,000","338,518,000","333,016,000","314,406,000","312,443,000","305,845,000","303,874,000","296,561,000","279,266,000","286,200,000","291,171,000","289,859,000","283,395,000","279,097,000","275,717,000","294,932,000","299,120,000","292,769,000","280,817,000","273,316,000","270,257,000","269,436,000","269,605,000","265,325,000","265,379,000","246,591,000","204,514,000","199,397,000","193,063,000","193,479,000","193,411,000","188,307,000","179,842,000","168,894,000","162,879,000","155,618,000","157,748,000","158,584,000","132,340,000","131,671,000","123,819,000","111,949,000","108,206,000","103,459,000","97,161,000","90,514,000","85,838,000","73,831,000","67,411,000","68,759,000","71,000,000","72,700,000","72,700,000","73,300,000","71,300,000","67,000,000","58,000,000","50,700,000"
