name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000",,,,,"25,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,000","140,105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"167,867","218,466","40,668","14,633","15,582","22,000","14,224","8,044","15,751","11,460","19,260","8,543","15,574","10,866","17,990","8,188","16,158","42,694","11,334","45,969","61,754","56,628","31,426","7,652","13,812","13,332","15,564","4,620","18,455","26,530","55,520","31,017","9,929","18,366","29,193","40,020","17,169","46,641","30,549","40,701","24,000","24,267","12,181","18,271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"529","529","529",,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"0","0","0","56,628","31,426","7,652","13,812","13,332","0","0","0","0",,"0","19,292","19,292","19,292","19,292","19,292","46,641","403,330","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0","0","100,000","100,000","1,200,000","2,000,000","3,300,000","3,400,000","1,900,000","3,000,000","3,000,000","0"
	TotalNonCurrentAssets,"1,050,648","1,063,815","1,080,038","1,094,949","0","0","0","0","0","0","0","0","71,678","74,811","77,991","81,201","86,335","94,774","103,886","112,997","122,109","131,220","140,332","149,443","56,877","63,591","70,520","81,168","48,500","107,336","167,755","226,109","284,838","330,201","391,226","446,619","447,892","504,139","3,198,219","3,254,541","3,311,096","15,809","17,721","19,483","21,547","12,034","9,931","11,348","12,765","14,182","7,637","8,421","9,197","9,965","10,750","10,157","7,660,899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,846","5,056","9,138","14,030","18,921","23,813","29,124","300,000","300,000","200,000","400,000","200,000","300,000","200,000","500,000","200,000","200,000","100,000"
		NetPPE,"4,015","959","2,195","1,319",,,,,,"0","0","0","0","633","1,313","2,023","4,657","8,222","11,788","15,353","18,919","22,484","26,050","29,615","33,181","36,849","40,732","44,616","48,500","52,383","57,849","61,249","65,025","55,434","61,506","61,946","8,266","9,559","10,926","12,294","5,357","15,809","17,721","19,483","21,547","12,034","9,931","11,348","12,765","14,182","7,637","8,421","9,197","9,965","10,750","10,157","10,826",,,,,,,,,,,,,,,,,,,,,,,,,"0","2,846","5,056","9,138","14,030","18,921","23,813","29,124","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000",
			GrossPPE,"4,015","959",,,,,,,,"107,641","107,641","107,641","107,641","107,640","107,640","107,640","107,640","107,640","107,641","107,640","107,641","107,640","107,641","107,640","107,641","107,641","107,641","107,641","107,641","107,641","107,641","107,641","107,641","94,050","94,050","92,235","36,330","36,330","36,330","36,330","50,225","36,330","36,329","36,329","36,329","25,137","21,598","21,598","21,598","21,598","12,922","13,698","13,698","13,698","13,698","12,401","12,400",,,,,,,,,,,,,,,,,,,,,,,,,"49,224","149,524","99,570","103,652","160,708","160,708","160,708","160,709","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,641",,"107,641","107,641","94,050",,"92,235","36,330","36,330","36,330","36,330","36,329","36,330","36,329","36,329","32,400","25,137",,,,"21,598","12,922","13,698",,"13,698",,"12,401","12,400",,,,,,,,,,,,,,,,,,,,,,,,,"49,224","149,524","99,570","103,652","160,708",,,,,,,,,,,,,,
				OtherProperties,"4,015","959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,896",,,,"3,929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,"-107,641","-107,641","-107,641","-107,641","-107,007","-106,327","-105,617","-102,983","-99,418","-95,853","-92,287","-88,722","-85,156","-81,591","-78,025","-74,460","-70,792","-66,909","-63,025","-59,141","-55,258","-49,792","-46,392","-42,616","-38,616","-32,544","-30,289","-28,064","-26,771","-25,404","-24,036","-44,868","-20,521","-18,608","-16,846","-14,782","-13,103","-11,667","-10,250","-8,833","-7,416","-5,285","-5,277","-4,501","-3,733","-2,948","-2,244","-1,574",,,,,,,,,,,,,,,,,,,,,,,,,"-49,224","-146,678","-94,514","-94,514","-146,678","-141,787","-136,895","-131,585","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000",,,
		GoodwillAndOtherIntangibleAssets,"1,046,633","1,062,856","1,077,843","1,093,630",,,,,,"0","0",,"71,678","74,178","76,678","79,178","81,678","86,552","92,098","97,644","103,190","108,736","114,282","119,828","23,696","26,742","29,788","36,552","0","54,953","109,906","164,860","219,813","274,767","329,720","384,673","439,626","494,580","3,187,293","3,242,247","3,297,200",,,,,,,,,,,,,,,,"7,650,073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","200,000","200,000","100,000"
			Goodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,637,760","2,637,760","2,637,760",,,,,,,,,,,,,,,,"7,650,073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,046,633","1,062,856","1,077,843","1,093,630",,,,,,,,,"71,678","74,178","76,678","79,178","81,678","86,552","92,098","97,644","103,190","108,736","114,282","119,828","23,696","26,742","29,788","36,552","0","54,953","109,906","164,860","219,813","274,767","329,720","384,673","439,626","494,580","549,533","604,487","659,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","200,000","200,000","100,000"
		OtherNonCurrentAssets,,"34,742","20,101","20,101",,,,,,,,,,"1",,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","8,539",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,"0","100,000",,,,,"100,000","0","300,000","-100,000","-100,000","0"
TotalLiabilitiesNetMinorityInterest,"910,525","86,371","100,142","175,011","676,598","592,366","660,173","571,279","556,205","407,385","342,154","322,039","340,522","39,136","3,211","5,318","13,995","245,310","280,766","369,720","449,268","504,073","459,951","517,553","508,778","527,635","586,731","493,390","466,920","516,141","561,991","555,020","493,200","521,680","610,757","718,092","543,929","532,949","1,057,240","617,101","510,612","360,292","251,096","467,652","94,791","153,891","122,922","174,745","214,961","151,775","319,925","561,209","494,087","351,709","311,358","123,009","62,660","506,618","488,495","470,651","442,765","427,790","411,497","369,109","357,034","355,102","333,000","312,300","294,046","286,907","287,470","278,718","288,458","278,707","259,470","279,817","215,789","243,556","236,982","372,871","379,929","377,577","389,966","386,477","404,250","436,207","451,065","482,075","497,902","300,000","500,000","500,000","1,700,000","300,000","400,000","500,000","500,000","200,000","300,000","300,000"
	CurrentLiabilities,"910,525","86,371","100,142","175,010","492,690","367,979","186,418","143,759","155,019","101,131","61,057","43,043","72,801","39,136","3,211","5,318","13,995","245,310","280,766","369,720","449,268","504,073","459,951","517,553","508,778","527,635","202,862","52,574","89,509","141,906","561,991","555,020","493,200","521,680","272,508","430,664","264,557","280,332","1,057,240","617,101","325,980","179,304","73,680","293,737","94,791","153,891","122,922","174,745","214,961","151,775","319,925","561,209","494,087","351,709","311,358","123,009","62,660","506,618","488,495","470,651","442,765","427,790","411,497","369,109","357,034","355,102","333,000","312,300","294,046","88,907","89,970","81,718","91,958","82,707","63,970","84,817","76,289","78,556","236,982","372,871","379,929","217,577","229,966","226,477","244,250","276,207","291,065","322,075","337,902","200,000","400,000","500,000","700,000","300,000","300,000","500,000","500,000","200,000","300,000","300,000"
		PayablesAndAccruedExpenses,"144,040","62,981","76,935","155,467","198,991","76,381","186,418","143,759","155,019","101,131","61,057","43,043","72,801","39,136","3,211","5,318","13,995","95,310","80,766","69,720","49,268","79,073","38,166","49,015","94,430","67,951","119,426","34,332","89,509","141,906","183,630","198,301","493,200","521,680","272,508","430,664","264,557","280,332","653,910","617,101","325,980","179,304","73,680","163,737","64,791","153,891","122,922","174,745","214,961","151,775","319,925","313,770","282,132","214,750","61,358","50,509","62,660","306,618","271,495","253,651","225,765","210,790","211,497","169,109","157,034","155,102","133,500","113,300","95,546","81,407","82,470","81,718","91,958","82,707","63,970","84,817","76,289","78,556","71,982","207,871","214,929","212,577","224,966","220,155","232,803","264,036","277,725","296,289","287,861","200,000","400,000","400,000","600,000","300,000","300,000","500,000","500,000","200,000","300,000",
			Payables,"144,040","62,981","76,935","155,467","198,991","76,381","186,418","143,759","155,019","101,131","61,057",,,"39,136",,"5,318",,,,,,"79,073",,"49,015","94,430","67,951","119,426","34,332","89,509","141,906","183,630","198,301","493,200","521,680","272,508","430,664","264,557","280,332","653,910","617,101",,,,,,,,,,,,,,"214,750","61,358","50,509","62,660","200,609","170,676","158,265","135,782","126,158","132,321","94,974","87,895","89,735","133,500","113,300","95,546","81,407","82,470","81,718","91,958","82,707","63,970","84,817","76,289","78,556","71,982","207,871","214,929","212,577","224,966","220,155","232,803","264,036","277,725","296,289","287,861","200,000","400,000","400,000","600,000","300,000","300,000","500,000","500,000","200,000","300,000",
				AccountsPayable,"144,040","62,981","76,935","155,467","198,991","76,381","186,418","143,759","155,019","101,131","61,057",,,"39,136",,"5,318",,,,,,"79,073",,"29,015","74,430","41,951","91,426","28,332","47,609","100,006","140,230","126,336","121,509","43,575","119,541","258,166","136,559","109,568","356,155",,,,,,,,,,,,,,,"214,750","61,358","50,509","62,660","200,609","170,676","158,265","135,782","126,158","132,321","94,974","87,895","89,735","133,500","113,300","95,546","81,407","82,470","81,718","91,958","82,707","63,970","84,817","76,289","78,556","71,982","207,871","214,929","212,577","224,966","220,155","232,803","264,036","277,725","296,289","287,861","200,000","400,000","400,000","600,000","300,000","300,000","500,000","500,000","200,000","300,000",
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,"0",,"20,000","20,000","26,000","28,000","6,000","41,900","41,900","43,400","71,965","371,691","478,105","152,967","172,498","127,998","170,764","297,755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,009","100,819","95,386","89,983","84,632","79,176","74,135","69,139","65,367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,"293,699","291,598",,,,,,,,,,,,"150,000","200,000","300,000","400,000","425,000","421,785","468,538","414,348","459,684","83,436","18,242",,"0","378,361","356,719",,,,,,,,,,,,,,,,,,"0","0","247,439","211,955","136,959","250,000","72,500",,"200,000","217,000","217,000","217,000","217,000","200,000","200,000","200,000","200,000","199,500","199,000","198,500","7,500","7,500",,,,,,,,"165,000","165,000","165,000","5,000","5,000","5,000","10,000","10,000","10,000","16,114","31,114",,,,,,,,,,,"300,000"
			CurrentDebt,,,,,"293,699","291,598",,,,,,,,,,,,"150,000","200,000","300,000","400,000","425,000","421,785","468,538","414,348","459,684","83,436","18,242",,,"378,361","356,719",,,,,,,,,,,,,,,,,,,,"247,439","211,955","136,959","250,000","72,500",,"200,000","217,000","217,000","217,000","217,000","200,000","200,000","200,000","200,000","199,500","199,000","198,500","7,500","7,500",,,,,,,,"165,000","165,000","165,000","5,000","5,000","5,000","10,000","10,000","10,000","16,114","31,114",,,,,,,,,,,"300,000"
				CurrentNotesPayable,,,,,,,,,,,,,,"0",,,,,,,,"0",,"75,000","24,021","47,569","58,436","18,242",,,,,,,,,,,,,,,,,,,,,,"0","0","247,439","211,955","136,959","250,000","72,500",,"200,000","217,000","217,000","217,000","217,000","200,000","200,000","200,000","200,000","199,500","199,000","198,500","7,500","7,500",,,,,,,,"165,000","165,000","165,000","5,000","5,000","5,000","10,000","10,000",,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,"293,699","291,598",,,,,,,,,,,,"150,000","200,000","300,000","400,000","425,000","421,785","393,538","390,327","412,115","25,000","0",,,"378,361","356,719",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,"0","0","0",,"0","0","0","0","0",,"0","0","0",,,,,,,,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"763,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,322","1,447","2,171",,,,,,,,,,,,,,
			CurrentDeferredRevenue,"763,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,322","1,447","2,171",,,,,,,,,,,,,,
		OtherCurrentLiabilities,"3,152","23,390","23,207","19,543",,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","403,330","0","0",,"0","0","30,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","3,340","9,672","18,927",,,"100,000","100,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"0","0","0","1","183,908","224,387","473,755","427,520","401,186","306,254","281,097","278,996","267,721","0","0","0","0","0","0","0","0","0","0","0","0","0","383,869","440,816","377,411","374,235","0","0","0","0","338,249","287,428","279,372","252,617","0","0","184,632","180,988","177,416","173,915","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,"198,000","197,500","197,000","196,500","196,000","195,500","195,000","139,500","165,000",,,,"160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000",,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,,,,,"183,908","224,387","473,755","427,520","401,186","306,254","281,097","278,996","267,721",,,,,,,,,,,,,,"383,869","420,816","377,411","374,235",,,,,,,,,,,,"180,988",,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,000","197,500","197,000","196,500","196,000","195,500","195,000","139,500","165,000",,,,"160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000",,,,"1,000,000",,,,,,,
			LongTermDebt,,,,,"183,908","224,387","473,755","427,520","401,186","306,254","281,097","278,996","267,721",,,,,,,,,,,,,,"383,869","420,816","377,411","374,235",,,,,,,,,,,,"180,988",,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,000","197,500","197,000","196,500","196,000","195,500","195,000","139,500","165,000",,,,"160,000","160,000","160,000","160,000","160,000","160,000","160,000","160,000",,,,"1,000,000",,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000",,,,,,"0","258,249","247,428","235,372","184,367","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","80,000","40,000","44,000","68,250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","20,000","0","0",,,,,"258,249","247,428","235,372","184,367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","0","0",,,"0",,,,"0","0","0","0","0","0",,"0",,,,,,,,,,,
TotalEquityGrossMinorityInterest,"11,551,785","12,327,085","7,880,811","7,237,185","-629,964","-461,980","-487,958","-540,707","-461,555","-369,892","-281,790","-190,967","-30,127","65,024","140,158","215,235","320,077","263,453","-24,384","-28,475","-85,694","-140,900","-193,400","-165,124","-243,021","-224,953","-322,867","-329,084","-241,651","-188,319","-206,569","-163,516","-101,621","-55,671","34,143","4,116","24,643","178,801","2,628,049","2,808,114","3,060,094","-293,777","37,099","309,714","516,083","-120,861","-82,965","-87,529","-128,318","-109,510","-203,490","-547,126","-383,134","-329,041","-261,273","-90,904","7,701,478","-496,757","-483,681","-455,436","-426,067","-418,804","-389,041","-337,196","-291,148","-310,173","-292,534","-267,789","-249,202","-244,568","-263,204","-254,099","-259,060","-245,070","-223,295","-207,353","-181,114","-160,530","-224,904","-350,592","-335,833","-317,045","-303,852","-253,973","-203,289","-183,360","-134,866","-265,610","-287,868","400,000","900,000","1,700,000","1,900,000","2,900,000","3,700,000","4,400,000","5,100,000","5,000,000","5,400,000","5,400,000"
	StockholdersEquity,"11,551,785","12,327,085","7,880,811","7,237,185","-629,964","-461,980","-487,958","-540,707","-461,555","-369,892","-281,790","-190,967","-30,127","65,024","140,158","215,235","320,077","263,453","-24,384","-28,475","-85,694","-140,900","-193,400","-165,124","-243,021","-224,953","-322,867","-329,084","-241,651","-188,319","-206,569","-163,516","-101,621","-55,671","34,143","4,116","24,643","178,801","2,628,049","2,808,114","3,060,094","-293,777","37,099","309,714","516,083","-120,861","-82,965","-87,529","-128,318","-109,510","-203,490","-547,126","-383,134","-329,041","-261,273","-90,904","7,701,478","-496,757","-483,681","-455,436","-426,067","-418,804","-389,041","-337,196","-291,148","-310,173","-292,534","-267,789","-249,202","-244,568","-263,204","-254,099","-259,060","-245,070","-223,295","-207,353","-181,114","-160,530","-224,904","-350,592","-335,833","-317,045","-303,852","-253,973","-203,289","-183,360","-134,866","-265,610","-287,868","400,000","900,000","1,700,000","1,900,000","2,900,000","3,700,000","4,400,000","5,100,000","5,000,000","5,400,000","5,400,000"
