name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"95,091,000","-50,890,000","50,208,000","14,652,000","81,121,000","-14,827,000","65,049,000","26,273,000","74,170,000","-18,647,000","48,771,000","29,834,000","44,333,000","-24,753,000","41,976,000","22,166,000","61,606,000","-20,500,000","38,304,000","16,433,000","30,457,000","-13,263,000","36,145,000","12,637,000","39,422,000","-17,162,000","21,610,000","21,496,000","28,595,000","-24,315,000","21,098,000","17,666,000","26,345,000","-21,191,000","-12,113,000","-3,288,000","26,011,000","-12,128,000","16,398,000","12,051,000","36,884,000","-11,285,000","20,692,000","14,624,000","26,703,000","-3,750,000","13,696,000","15,748,000","31,795,000","-7,912,000","15,332,000","12,792,000","39,070,000","-17,760,000","17,295,000","4,246,000","31,019,000","-11,491,000","11,082,000","9,647,000","22,114,000","-12,713,000","12,030,000","10,064,000","28,712,000","-22,590,000","17,982,000","14,935,000","26,148,000","-6,243,000","8,602,000","1,495,000","17,981,000","-7,652,000","9,143,000","9,284,000","19,069,000","2,071,000","4,736,000","12,891,000","22,754,000","1,919,000","15,887,000","10,083,000","17,967,000","12,313,000","-978,000","13,197,000","16,999,000","-11,771,000","-13,600,000","-7,200,000","-16,800,000","20,000,000","16,900,000","14,700,000","9,400,000","-10,200,000","-100,000","-5,000,000","4,800,000","5,000,000","12,000,000","400,000","500,000","300,000","300,000","-600,000","1,800,000","1,200,000"
	CashFlowFromContinuingOperatingActivities,"95,113,000","-50,886,000","50,214,000","14,657,000","81,128,000","-14,821,000","65,054,000","26,294,000","74,199,000","-18,631,000","48,805,000","30,019,000","44,361,000","-24,662,000","41,998,000","22,176,000","61,897,000","-20,639,000","38,183,000","16,641,000","30,879,000","-13,145,000","36,265,000","12,558,000","39,500,000","-17,668,000","20,203,000","21,673,000","27,808,000","-23,288,000","19,748,000","19,268,000","25,186,000","-21,085,000","-22,140,000","49,907,000","25,844,000","-12,125,000","16,403,000","11,835,000","36,866,000","-11,303,000","20,644,000","14,642,000","27,056,000","-3,480,000","14,053,000","16,046,000","32,872,000","-7,254,000","14,554,000","12,805,000","39,083,000","-17,786,000","19,028,000","4,875,000","31,068,000","-11,188,000","10,954,000","9,982,000","24,527,000","-12,992,000","11,650,000","9,652,000","27,866,000","-23,887,000","19,959,000","14,272,000","23,714,000","-8,891,000","8,188,000","1,557,000","18,284,000","-7,886,000","3,495,000","7,583,000","20,166,000","1,390,000","-1,182,000","12,891,000","22,754,000","1,919,000","15,887,000","10,083,000","17,967,000","12,313,000","-978,000","13,197,000","16,999,000","-11,771,000","-13,600,000","-7,200,000","-16,800,000","20,000,000","16,900,000","14,700,000","9,400,000","-10,200,000","-100,000","-5,000,000","4,800,000","5,000,000","12,000,000","400,000","500,000","300,000","300,000","-600,000","1,800,000","1,200,000"
		NetIncomeFromContinuingOperations,"78,805,000","58,127,000","-9,620,000","21,691,000","8,607,000","50,209,000","-94,000","20,077,000","21,468,000","36,848,000","-1,153,000","17,806,000","16,592,000","37,469,000","-973,000","13,586,000","13,106,000","35,851,000","4,726,000","9,864,000","11,416,000","25,026,000","-565,000","10,987,000","8,387,000","21,798,000","-774,000","9,589,000","6,685,000","19,503,000","-1,198,000","7,891,000","5,739,000","17,982,000","-60,689,000","61,396,000","5,976,000","18,306,000","1,201,000","5,278,000","5,807,000","18,789,000","-1,166,000","4,193,000","6,856,000","18,124,000","-1,144,000","5,365,000","6,318,000","16,428,000","2,317,000","5,080,000","6,639,000","18,052,000","3,573,000","4,962,000","7,286,000","16,781,000","6,100,000","4,646,000","9,830,000","14,264,000","3,034,000","4,123,000","5,226,000","12,018,000","5,175,000","2,035,000","3,326,000","8,137,000","1,732,000","356,000","2,382,000","11,581,000","2,306,000","-238,000","3,247,000","10,001,000","-1,730,000","-6,108,000","-78,427,000","9,417,000","-18,156,000","-9,155,000","1,964,000","9,347,000","-117,694,000","-1,419,000","1,473,000","10,380,000","-31,300,000","15,700,000","12,400,000","14,600,000","12,300,000","12,200,000","8,500,000","6,400,000","5,000,000","3,500,000","2,200,000","2,100,000","4,600,000","0","100,000","-300,000","-600,000","700,000","700,000","500,000"
		OperatingGainsLosses,,,"390,000","0",,,,,,,,,,,,,,,"0","0","-23,000","-22,000","-375,000","-329,000","-50,000","-101,000","22,000","-5,000","788,000","-56,000","-1,210,000","1,512,000","-68,000","-8,000","-7,000","-6,000","-48,000","-18,000","-106,000","-21,000","-28,000","-2,611,000","-88,000","-87,000","-2,000","-2,743,000","-286,000","2,133,000","594,000","62,000","15,000","-910,000","-14,000","-80,000","-1,071,000","-229,000","-221,000","-20,000","-7,278,000","-20,000","-10,000","-95,000","-7,000","-7,000",,,"-285,000",,,,"0","-79,000","-534,000","-383,000","-528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","0","100,000","100,000","100,000","300,000","300,000"
			GainLossOnSaleOfBusiness,,,"390,000","0",,,,,,,,,,,,,,,"0","0","-23,000","-22,000","-375,000","-329,000","-50,000","-101,000","22,000","-5,000","-45,000","-56,000","-1,210,000","-17,000","-68,000","-8,000","-7,000","-6,000","-48,000","-18,000","-106,000",,,,,,,,"-22,000","-37,000","596,000","436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"28,999,000","8,173,000","7,157,000","7,045,000","6,624,000","6,252,000","5,862,000","5,786,000","5,787,000","5,704,000","5,735,000","5,634,000","5,317,000","5,659,000","6,147,000","5,852,000","5,901,000","5,775,000","5,894,000","5,888,000","5,638,000","5,641,000","5,739,000","5,677,000","5,437,000","5,245,000","5,221,000","5,117,000","5,064,000","4,987,000","4,831,000","5,188,000","4,964,000","4,848,000","4,740,000","4,770,000","3,554,000","5,820,000","5,485,000","5,376,000","5,306,000","5,228,000","5,243,000","5,107,000","4,965,000","5,030,000","5,076,000","5,044,000","5,088,000","5,125,000","5,239,000","5,104,000","5,067,000","5,088,000","3,765,000","3,731,000","3,798,000","3,817,000","4,192,000","3,823,000","3,851,000","4,105,000","3,885,000","4,300,000","4,169,000","4,071,000","3,569,000","3,807,000","3,828,000","3,959,000","4,212,000","4,087,000","4,142,000","3,987,000","4,436,000","4,078,000","4,350,000","4,297,000",,,,,,,,,,,,,,,,,,,,,,,,,,"500,000","600,000","500,000","500,000","600,000","600,000","600,000"
			DepreciationAndAmortization,"28,999,000","8,173,000","7,157,000","7,045,000","6,624,000","6,252,000","5,862,000","5,786,000","5,787,000","5,704,000","5,735,000","5,634,000","5,317,000","5,659,000","6,147,000","5,852,000","5,901,000","5,775,000","5,894,000","5,888,000","5,638,000","5,641,000","5,739,000","5,677,000","5,437,000","5,245,000","5,221,000","5,117,000","5,064,000","4,987,000","4,831,000","5,188,000","4,964,000","4,848,000","4,740,000","4,770,000","3,554,000","5,820,000","5,485,000","5,376,000","5,306,000","5,228,000","5,243,000","5,107,000","4,965,000","5,030,000","5,076,000","5,044,000","5,088,000","5,125,000","5,239,000","5,104,000","5,067,000","5,088,000","3,765,000","3,731,000","3,798,000","3,817,000","4,192,000","3,823,000","3,851,000","4,105,000","3,885,000","4,300,000","4,169,000","4,071,000","3,569,000","3,807,000","3,828,000","3,959,000","4,212,000","4,087,000","4,142,000","3,987,000","4,436,000","4,078,000","4,350,000","4,297,000",,,,,,,,,,,,,,,,,,,,,,,,,,"500,000","600,000","500,000","500,000","600,000","600,000","600,000"
		DeferredTax,"8,830,000","2,944,000","2,093,000","1,781,000","2,012,000","3,348,000","1,039,000","-2,938,000",,,,,,,,,,,"5,186,000","-2,288,000","1,572,000","-796,000","2,999,000","936,000","460,000","434,000","2,878,000","-228,000","1,221,000","-2,137,000","422,000","2,120,000","1,820,000","-2,319,000","-542,000","3,842,000","-1,526,000","-2,190,000","-61,000","25,000","-38,000","-1,647,000","1,564,000","-403,000","-5,160,000","1,100,000","-853,000","-265,000","365,000","-1,326,000","383,000","-379,000","465,000","-224,000","1,346,000","-578,000","224,000","-2,037,000","126,000","-497,000","-176,000","-277,000","584,000","-2,746,000","191,000","-538,000","1,879,000","-2,645,000","-952,000","-762,000","890,000","-3,751,000","-300,000","341,000","1,069,000","1,428,000","-311,000","-87,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"8,830,000","2,944,000","2,093,000","1,781,000","2,012,000","3,348,000","1,039,000","-2,938,000",,,,,,,,,,,"5,186,000","-2,288,000","1,572,000","-796,000","2,999,000","936,000","460,000","434,000","2,878,000","-228,000","1,221,000","-2,137,000","422,000","2,120,000","1,820,000","-2,319,000","-542,000","3,842,000","-1,526,000","-2,190,000","-61,000","25,000","-38,000","-1,647,000","1,564,000","-403,000","-5,160,000","1,100,000","-853,000","-265,000","365,000","-1,326,000","383,000","-379,000","465,000","-224,000","1,346,000","-578,000","224,000","-2,037,000","126,000","-497,000","-176,000","-277,000","584,000","-2,746,000","191,000","-538,000","1,879,000","-2,645,000","-952,000","-762,000","890,000","-3,751,000","-300,000","341,000","1,069,000","1,428,000","-311,000","-87,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,322,000","773,000","1,016,000","1,201,000","991,000","1,325,000","1,489,000","1,654,000","1,887,000","1,056,000","1,042,000","1,015,000","1,004,000","977,000","965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
