name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
TotalAssets,"531,270,000","563,803,000","383,284,000","407,865,000","398,773,000","429,002,000","246,886,000","15,722,000"
	CurrentAssets,"285,773,000","300,639,000","186,542,000","203,327,000","226,000,000","254,081,000","167,281,000","12,531,000"
		CashCashEquivalentsAndShortTermInvestments,"276,099,000","286,837,000","184,035,000","197,150,000","219,570,000","247,372,000","163,131,000","11,203,000"
			CashAndCashEquivalents,"103,500,000","181,724,000","108,522,000","135,466,000","168,092,000","187,750,000","72,569,000","11,203,000"
				CashFinancial,"42,703,000","44,499,000","21,548,000","15,545,000",,"5,659,000",,"1,865,000"
				CashEquivalents,"60,797,000","137,225,000","86,974,000","119,921,000",,"182,091,000",,"9,338,000"
			OtherShortTermInvestments,"172,599,000","105,113,000","75,513,000","61,684,000","51,478,000","59,622,000","90,562,000","0"
		Receivables,"2,947,000","10,061,000","11,000","467,000","256,000","262,000","1,216,000","0"
			AccountsReceivable,"2,947,000","10,061,000","11,000","467,000","256,000","262,000","1,216,000","0"
		PrepaidAssets,"6,727,000","3,741,000","2,496,000","5,710,000","6,174,000","6,447,000","2,934,000","1,174,000"
		RestrictedCash,,,,,,"0",,"154,000"
	TotalNonCurrentAssets,"245,497,000","263,164,000","196,742,000","204,538,000","172,773,000","174,921,000","79,605,000","3,191,000"
		NetPPE,"72,185,000","74,320,000","76,275,000","72,516,000","74,280,000","76,299,000","40,630,000","3,191,000"
			GrossPPE,"77,012,000","78,448,000","79,590,000","75,093,000","76,099,000","77,447,000","55,394,000","3,330,000"
				Properties,"0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"2,615,000","2,721,000","2,633,000","2,301,000","2,120,000","2,047,000","7,951,000","151,000"
				OtherProperties,"57,415,000","58,751,000","60,324,000","56,603,000","57,863,000","59,289,000","20,162,000","2,715,000"
				ConstructionInProgress,,,,,,,"77,000",
				Leases,"16,982,000","16,976,000","16,633,000","16,189,000","16,116,000","16,111,000","27,204,000","464,000"
			AccumulatedDepreciation,"-4,827,000","-4,128,000","-3,315,000","-2,577,000","-1,819,000","-1,148,000","-14,764,000","-139,000"
		GoodwillAndOtherIntangibleAssets,"62,247,000","62,676,000","81,523,000","81,945,000","89,013,000","89,432,000","27,942,000","0"
			Goodwill,"117,000","117,000","18,541,000","18,541,000","22,441,000","22,441,000","8,537,000","0"
			OtherIntangibleAssets,"62,130,000","62,559,000","62,982,000","63,404,000","66,572,000","66,991,000","19,405,000",
		InvestmentsAndAdvances,"102,334,000","117,620,000","30,627,000","42,654,000","2,999,000","3,000,000","8,000,000","0"
			LongTermEquityInvestment,"7,201,000","8,205,000","9,888,000","9,972,000",,,,
			InvestmentinFinancialAssets,"95,133,000","109,415,000","20,739,000","32,682,000","2,999,000","3,000,000","8,000,000","0"
				AvailableForSaleSecurities,"95,133,000","109,415,000","20,739,000","32,682,000","2,999,000","3,000,000","8,000,000",
		OtherNonCurrentAssets,"8,731,000","8,548,000","8,317,000","7,423,000","6,481,000","6,190,000","3,033,000",
TotalLiabilitiesNetMinorityInterest,"104,475,000","110,160,000","113,504,000","111,136,000","98,254,000","94,380,000","212,352,000","56,841,000"
	CurrentLiabilities,"36,566,000","40,085,000","23,572,000","23,770,000","24,984,000","22,809,000","14,849,000","2,427,000"
		PayablesAndAccruedExpenses,"18,477,000","18,889,000","14,014,000","16,680,000","17,854,000","19,457,000","5,316,000","2,189,000"
			Payables,"9,494,000","9,001,000","6,583,000","10,273,000","8,155,000","4,893,000","325,000","1,006,000"
				AccountsPayable,"9,039,000","8,580,000","5,511,000","9,221,000","7,363,000","3,995,000","325,000","939,000"
				TotalTaxPayable,"455,000","421,000","1,072,000","1,052,000","792,000","898,000",,"67,000"
			CurrentAccruedExpenses,"8,983,000","9,888,000","7,431,000","6,407,000","9,699,000","14,564,000","4,991,000","1,183,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,478,000","6,455,000","5,154,000","3,489,000","3,612,000",,"3,081,000",
		CurrentDebtAndCapitalLeaseObligation,"4,581,000","4,401,000","4,194,000","3,280,000","3,135,000","3,045,000","1,715,000","238,000"
			CurrentCapitalLeaseObligation,"4,581,000","4,401,000","4,194,000","3,280,000","3,135,000","3,045,000","1,715,000","238,000"
		CurrentDeferredLiabilities,,"0","0","0","0","95,000","3,786,000","0"
			CurrentDeferredRevenue,,"0","0","0","0","95,000","3,786,000","0"
		OtherCurrentLiabilities,"10,030,000","10,340,000","210,000","321,000","383,000","212,000","951,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"67,909,000","70,075,000","89,932,000","87,366,000","73,270,000","71,571,000","197,503,000","54,414,000"
		LongTermDebtAndCapitalLeaseObligation,"38,461,000","39,589,000","40,763,000","37,147,000","37,966,000","38,709,000","30,414,000","1,846,000"
			LongTermCapitalLeaseObligation,"38,461,000","39,589,000","40,763,000","37,147,000","37,966,000","38,709,000","30,414,000","1,846,000"
		NonCurrentDeferredLiabilities,"735,000","735,000","15,172,000","15,635,000","16,377,000","16,377,000","163,441,000","0"
			NonCurrentDeferredTaxesLiabilities,"735,000","735,000","15,172,000","15,635,000","16,377,000","16,377,000","3,687,000","0"
			NonCurrentDeferredRevenue,,,,,,,"159,754,000",
		PreferredSecuritiesOutsideStockEquity,,,,,,"0",,"52,568,000"
		OtherNonCurrentLiabilities,"28,713,000","29,751,000","33,997,000","34,584,000","18,927,000","16,485,000","3,648,000",
TotalEquityGrossMinorityInterest,"426,795,000","453,643,000","269,780,000","296,729,000","300,519,000","334,622,000","34,534,000","-41,119,000"
	StockholdersEquity,"426,795,000","453,643,000","269,780,000","296,729,000","300,519,000","334,622,000","34,534,000","-41,119,000"
		CapitalStock,"6,000","5,000","4,000","4,000","4,000","4,000","2,000","0"
			PreferredStock,"0","0","0","0","0","0","0","0"
			CommonStock,"6,000","5,000","4,000","4,000","4,000","4,000","2,000","0"
		AdditionalPaidInCapital,"691,776,000","685,459,000","508,714,000","505,168,000","466,494,000","463,436,000","558,920,000","6,095,000"
		RetainedEarnings,"-263,450,000","-231,766,000","-239,311,000","-208,615,000","-166,044,000","-128,829,000","-525,634,000","-47,207,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,537,000","-55,000","373,000","172,000","65,000","11,000","1,246,000","-7,000"
TotalCapitalization,"426,795,000","453,643,000","269,780,000","296,729,000","300,519,000","334,622,000","34,534,000","-41,119,000"
CommonStockEquity,"426,795,000","453,643,000","269,780,000","296,729,000","300,519,000","334,622,000","34,534,000","-41,119,000"
CapitalLeaseObligations,"43,042,000","43,990,000","44,957,000","40,427,000","41,101,000","41,754,000","32,129,000","2,084,000"
NetTangibleAssets,"364,548,000","390,967,000","188,257,000","214,784,000","211,506,000","245,190,000","6,592,000","-41,119,000"
WorkingCapital,"249,207,000","260,554,000","162,970,000","179,557,000","201,016,000","231,272,000","152,432,000","10,104,000"
InvestedCapital,"426,795,000","453,643,000","269,780,000","296,729,000","300,519,000","334,622,000","34,534,000","-41,119,000"
TangibleBookValue,"364,548,000","390,967,000","188,257,000","214,784,000","211,506,000","245,190,000","6,592,000","-41,119,000"
TotalDebt,"43,042,000","43,990,000","44,957,000","40,427,000","41,101,000","41,754,000","32,129,000","2,084,000"
ShareIssued,"55,116,613","54,761,000","44,830,005","44,776,000","42,381,671","42,282,381","42,158,432","42,158,432"
OrdinarySharesNumber,"55,116,613","54,761,000","44,830,005","44,776,000","42,381,671","42,282,381","42,158,432","42,158,432"
