name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
			OtherIntangibleAssets,"2,338,548,000","2,409,427,000","1,345,646,000","1,345,143,000","1,370,484,000","1,367,913,000","1,333,917,000","1,330,599,000","1,339,786,000","1,379,546,000","1,325,603,000","1,331,281,000","1,338,646,000","1,441,308,000","1,403,424,000","1,448,284,000","1,398,503,000","1,399,112,000","1,400,699,000","1,398,757,000","1,403,262,000","1,411,039,000","1,414,831,000","1,396,240,000","1,416,336,000","1,450,469,000","1,527,123,000","806,102,000","789,017,000","802,360,000","815,366,000","816,674,000","830,374,000","841,228,000","800,577,000","796,479,000","794,704,000","786,793,000","769,640,000","784,779,000","795,615,000","794,325,000","514,662,000","333,940,000","331,758,000","332,855,000","331,748,000","323,500,000","322,736,000","322,904,000","320,076,000","318,337,000","309,806,000","311,447,000","404,506,000","401,770,000","400,785,000","404,104,000","408,282,000","418,879,000","429,658,000","441,073,000","106,353,000","107,058,000","108,329,000","989,719,000","951,368,000","933,188,000","933,048,000","935,161,000","948,018,000","946,294,000","949,373,000","131,731,000","153,790,000","89,494,000","90,245,000","91,082,000","91,874,000","93,549,000","36,242,000","38,117,000","33,632,000"
		InvestmentProperties,"361,852,000","326,416,000","396,285,000","308,431,000","295,494,000","277,630,000","228,038,000","191,425,000","170,932,000","185,508,000",,,,,,,,,,,,,,,,,"40,800,000","35,085,000","42,400,000","41,759,000","38,623,000","73,618,000","66,494,000","107,821,000","109,819,000","126,204,000","205,630,000","262,361,000","371,032,000",,,,,,,,"701,790,000","873,908,000",,,"694,817,000","729,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"1,124,339,000","1,196,088,000","1,248,140,000","1,150,119,000","1,085,066,000","854,866,000","392,569,000","386,123,000","422,910,000","426,711,000","328,580,000","307,308,000","228,406,000","216,174,000","195,322,000","233,889,000","228,950,000","238,001,000","233,634,000","246,715,000","242,486,000","232,238,000","249,883,000","226,742,000","220,533,000","217,943,000","287,685,000","280,662,000","265,392,000","277,792,000","284,584,000","278,375,000","261,251,000","255,496,000","266,869,000","266,957,000","284,652,000","263,919,000","269,000,000","697,836,000","687,232,000","605,135,000","665,919,000","719,008,000","752,130,000","797,304,000","164,179,000","149,788,000","931,085,000","693,781,000","188,214,000","196,178,000","714,359,000",,,,,,,,,,,,,,,,,,,,,"68,361,000","64,482,000","57,691,000","53,980,000","50,208,000","43,973,000","48,120,000","45,439,000","42,535,000","42,863,000"
			LongTermEquityInvestment,"1,124,339,000","1,196,088,000","845,621,000","747,608,000","682,559,000","452,365,000","392,569,000","386,123,000","422,910,000","426,711,000","328,580,000","307,308,000","228,406,000","216,174,000","195,322,000","233,889,000","228,950,000","238,001,000","233,634,000","246,715,000","242,486,000","232,238,000","249,883,000","226,742,000","220,533,000","217,943,000","231,905,000","222,539,000","209,805,000","218,280,000","219,437,000","214,414,000","201,577,000","198,696,000","208,201,000","209,205,000","212,128,000","206,798,000","214,231,000","210,115,000","186,875,000","166,832,000","145,882,000","145,158,000","146,799,000","138,973,000","132,388,000","119,120,000",,,"156,180,000","165,476,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,"1,124,339,000","1,196,088,000","845,621,000","747,608,000","682,559,000","452,365,000","392,569,000","386,123,000","422,910,000","426,711,000","328,580,000","307,308,000","228,406,000","216,174,000","195,322,000","233,889,000","228,950,000","238,001,000","233,634,000","246,715,000","242,486,000","232,238,000","249,883,000","226,742,000","220,533,000","217,943,000","231,905,000","222,539,000","209,805,000","218,280,000","219,437,000","214,414,000","201,577,000","198,696,000","208,201,000","209,205,000","212,128,000","206,798,000","214,231,000","210,115,000","186,875,000","166,832,000",,"145,158,000","146,799,000","138,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,780,000","58,123,000","55,587,000","59,512,000","65,147,000","63,961,000","59,674,000","56,800,000","58,668,000","57,752,000","72,524,000","57,121,000","54,769,000","487,721,000","500,357,000","438,303,000","520,037,000","573,850,000","605,331,000","658,331,000","31,791,000","30,668,000",,,"32,034,000","30,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				TradingSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,442,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,780,000","58,123,000","55,587,000","59,512,000","65,147,000","63,961,000","59,674,000","56,800,000","58,668,000","57,752,000","72,524,000","57,121,000",,,,"438,303,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,"0","402,519,000","402,511,000","402,507,000","402,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"172,231,000","168,776,000","171,978,000","157,312,000","172,717,000","197,191,000","217,268,000","223,997,000","230,183,000","340,896,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"142,748,000","157,032,000","83,263,000","93,337,000","90,320,000","91,529,000","95,380,000","102,858,000","89,046,000","73,864,000","142,918,000","83,015,000","80,537,000","51,703,000","79,494,000","97,890,000","101,859,000","98,746,000","94,250,000","96,272,000","94,653,000","105,324,000","106,349,000","107,709,000","127,513,000","135,252,000",,,,,,,,"188,533,000",,,,,,,,"0","0","6,300,000","1,014,000","10,320,000","11,365,000","25,000","408,000","3,395,000","37,576,000","43,594,000","35,192,000","44,483,000","23,423,000","17,816,000","19,757,000","17,932,000",,,,,"109,377,000","116,327,000","110,412,000","86,217,000","83,998,000","73,802,000","80,430,000","78,471,000","30,636,000","35,442,000","30,216,000","32,179,000","26,227,000","35,972,000","36,297,000","36,376,000","31,947,000","35,096,000","52,630,000","62,903,000","37,644,000"
			NonCurrentDeferredTaxesAssets,"142,748,000","157,032,000","83,263,000","93,337,000","90,320,000","91,529,000","95,380,000","102,858,000","89,046,000","73,864,000","142,918,000","83,015,000","80,537,000","51,703,000","79,494,000","97,890,000","101,859,000","98,746,000","94,250,000","96,272,000","94,653,000","105,324,000","106,349,000","107,709,000","127,513,000","135,252,000",,,,,,,,"188,533,000",,,,,,,,"0","0","6,300,000","1,014,000","10,320,000","11,365,000","25,000","408,000","3,395,000","37,576,000","43,594,000","35,192,000","44,483,000","23,423,000","17,816,000","19,757,000","17,932,000",,,,,"109,377,000","116,327,000","110,412,000","86,217,000","83,998,000","73,802,000","80,430,000","78,471,000","30,636,000","35,442,000","30,216,000","32,179,000","26,227,000","35,972,000","36,297,000","36,376,000","31,947,000","35,096,000","52,630,000","62,903,000","37,644,000"
		OtherNonCurrentAssets,"869,679,000","875,743,000","838,896,000","881,433,000","748,648,000","747,413,000","687,935,000","691,958,000","691,400,000","668,542,000","795,338,000","752,819,000","715,546,000","619,397,000","574,991,000","536,046,000","511,533,000","422,965,000","409,223,000","387,678,000","370,033,000","366,388,000","354,367,000","351,201,000","321,641,000","293,236,000","219,501,000","197,603,000","188,212,000","168,943,000","159,542,000","174,339,000","171,839,000","164,987,000","147,263,000","147,656,000","155,455,000","143,141,000","141,583,000","149,732,000","148,856,000","145,741,000","176,962,000","220,303,000","202,746,000","208,021,000","217,394,000","100,781,000","105,228,000","107,090,000","112,338,000","108,368,000","99,547,000","995,152,000","1,279,043,000","1,219,643,000","1,142,809,000","1,068,783,000","1,084,030,000","1,040,612,000","1,013,080,000","922,647,000","382,023,000","343,982,000","343,250,000","309,134,000","304,911,000","300,265,000","269,084,000","256,606,000","225,216,000","280,001,000","280,046,000","209,101,000","211,034,000","363,642,000","148,515,000","157,499,000","168,663,000","174,240,000","177,365,000","177,058,000","125,632,000"
TotalLiabilitiesNetMinorityInterest,"11,860,327,000","12,714,374,000","11,329,681,000","10,335,165,000","9,592,945,000","10,533,483,000","9,752,774,000","9,415,363,000","9,510,717,000","9,924,084,000","9,481,962,000","9,328,605,000","9,488,792,000","8,446,891,000","8,204,725,000","8,018,586,000","7,488,768,000","7,404,282,000","7,800,178,000","7,023,192,000","6,668,873,000","7,722,342,000","7,795,267,000","7,018,802,000","6,968,437,000","8,258,873,000","6,965,939,000","4,956,731,000","5,320,639,000","5,345,707,000","5,347,116,000","5,297,496,000","4,815,100,000","5,062,408,000","4,341,028,000","4,636,839,000","5,181,853,000","6,127,730,000","5,249,671,000","5,141,453,000","5,137,214,000","5,801,980,000","5,057,041,000","4,043,074,000","3,643,753,000","4,055,773,000","4,118,099,000","4,110,440,000","4,077,940,000","4,255,111,000","4,009,188,000","3,932,658,000","4,379,078,000","4,380,691,000","5,074,593,000","5,106,470,000","5,040,807,000","4,990,417,000","4,761,849,000","4,418,274,000","4,329,006,000","4,684,854,000","1,539,569,000","1,448,148,000","1,622,860,000","2,015,163,000","1,671,227,000","1,600,411,000","1,414,107,000","1,705,763,000","1,522,432,000","1,757,716,000","1,600,715,000","1,873,896,000","1,611,622,000","1,303,148,000","939,540,000","1,067,920,000","992,518,000","1,079,125,000","966,586,000","1,097,693,000","972,175,000"
	CurrentLiabilities,"7,789,844,000","8,418,869,000","7,435,554,000","6,397,981,000","5,772,803,000","7,143,983,000","6,152,272,000","5,852,898,000","6,065,426,000","6,436,451,000","6,027,970,000","5,887,449,000","6,010,082,000","5,803,380,000","5,485,781,000","5,381,135,000","4,869,655,000","4,606,645,000","4,551,377,000","3,797,550,000","3,473,180,000","4,525,429,000","4,566,864,000","3,742,649,000","3,696,420,000","4,994,157,000","3,604,263,000","2,594,774,000","2,972,989,000","2,875,634,000","2,642,008,000","2,875,964,000","2,379,614,000","2,605,740,000","1,842,727,000","2,133,096,000","2,453,535,000","2,870,751,000","2,144,256,000","1,978,458,000","1,992,679,000","2,680,648,000","2,228,171,000","1,630,836,000","1,581,603,000","1,956,768,000","1,609,868,000","1,395,139,000","1,263,407,000","1,629,041,000","1,369,844,000","1,242,275,000","2,035,714,000","1,872,845,000","2,235,412,000","2,280,985,000","2,216,460,000","2,428,361,000","2,205,773,000","1,759,883,000","1,410,873,000","1,906,013,000","1,008,667,000","926,045,000","724,181,000","1,137,803,000","826,699,000","747,837,000","551,913,000","809,088,000","634,675,000","729,590,000","553,598,000","833,417,000","567,056,000","425,839,000","278,677,000","407,234,000","331,466,000","416,819,000","295,745,000","423,865,000","331,420,000"
		PayablesAndAccruedExpenses,"4,057,076,000","4,856,956,000","3,961,312,000","3,471,871,000","3,191,091,000","3,934,617,000","3,288,163,000","3,075,116,000","3,140,567,000","3,728,265,000","2,985,615,000","2,806,310,000","2,543,759,000","3,177,322,000","2,532,738,000","2,292,992,000","2,164,440,000","2,817,897,000","2,315,032,000","2,013,179,000","1,898,195,000","2,395,110,000","2,021,373,000","1,931,098,000","1,962,123,000","2,433,207,000","1,862,855,000","1,185,632,000","1,203,462,000","1,616,388,000","1,183,475,000","1,147,658,000","1,116,687,000","1,440,744,000","939,530,000","885,882,000","928,429,000","1,124,882,000","868,417,000","1,180,072,000","1,211,077,000","1,545,820,000","836,740,000","1,003,830,000","1,043,942,000","1,265,797,000","680,065,000","545,177,000","872,302,000","977,490,000","614,867,000","508,868,000","816,347,000","690,877,000","716,890,000","807,916,000","815,598,000","1,221,264,000","931,684,000","772,734,000","644,579,000","1,005,036,000","474,052,000","407,805,000","360,002,000","579,058,000","403,707,000","485,048,000","278,126,000","456,897,000","313,715,000","308,034,000","271,886,000","539,004,000","391,545,000","209,440,000","193,851,000","300,909,000","197,011,000","185,095,000","168,707,000","258,024,000","216,477,000"
			Payables,"3,150,733,000","3,162,366,000","2,779,162,000","2,594,667,000","2,533,539,000","2,750,831,000","2,479,810,000","2,436,767,000","2,446,761,000","2,466,291,000","2,116,359,000","2,101,580,000","1,887,636,000","1,987,927,000","1,689,554,000","1,663,948,000","1,571,494,000","1,744,921,000","1,587,966,000","1,469,197,000","1,430,478,000","1,504,789,000","1,412,394,000","1,428,332,000","1,410,092,000","1,566,313,000","1,320,325,000","764,524,000","702,125,000","827,530,000","711,099,000","770,494,000","734,087,000","828,630,000","536,743,000","562,099,000","597,820,000","584,738,000","515,369,000","895,343,000","887,409,000","1,001,192,000","495,833,000","778,861,000","772,242,000","810,274,000","405,800,000","364,634,000","685,684,000","699,046,000","426,900,000","342,371,000","550,942,000","395,658,000","394,209,000","479,740,000","445,112,000","493,804,000","427,615,000","388,334,000","386,158,000","480,852,000","232,214,000","206,405,000","203,025,000","254,085,000","193,009,000","153,303,000","166,408,000","185,877,000","170,130,000","181,531,000","188,725,000","338,661,000","289,703,000","159,587,000","160,628,000","197,051,000","143,934,000","151,106,000","151,554,000","172,836,000","161,246,000"
				AccountsPayable,"2,881,910,000","2,916,331,000","2,604,640,000","2,485,081,000","2,469,434,000","2,692,939,000","2,428,845,000","2,329,218,000","2,365,003,000","2,436,084,000","2,085,391,000","2,063,845,000","1,833,841,000","1,919,827,000","1,674,183,000","1,642,030,000","1,505,134,000","1,674,287,000","1,505,860,000","1,427,401,000","1,320,584,000","1,446,438,000","1,365,528,000","1,381,802,000","1,351,062,000","1,484,119,000","1,320,325,000","764,524,000","702,125,000","827,530,000","711,099,000","770,494,000","734,087,000","817,519,000","536,743,000","562,099,000","597,820,000","584,738,000","515,369,000","895,343,000","887,409,000","972,824,000","495,833,000","778,861,000","772,242,000","791,876,000",,,,,,,,"395,658,000","394,209,000","479,740,000","445,112,000","493,804,000","427,615,000","388,334,000","386,158,000","480,852,000","232,214,000","206,405,000","203,025,000","254,085,000","193,009,000","153,303,000","166,408,000","185,877,000","170,130,000","181,531,000","188,725,000","338,661,000","289,703,000","159,587,000","160,628,000","181,600,000","132,225,000","138,097,000","144,563,000","151,100,000","150,274,000"
				TotalTaxPayable,"268,823,000","246,035,000","174,522,000","109,586,000","64,105,000","57,892,000","50,965,000","107,549,000","81,758,000","30,207,000","30,968,000","37,735,000","53,795,000","68,100,000","15,371,000","21,918,000","66,360,000","70,634,000","82,106,000","41,796,000","109,894,000","58,351,000","46,866,000","46,530,000","59,030,000","82,194,000",,,,"0","0","0","0","11,111,000",,,,"0","0","0","0","28,368,000","0","0","0","18,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","15,451,000","11,709,000","13,009,000","6,991,000","21,736,000","10,972,000"
					IncomeTaxPayable,"268,823,000","246,035,000","174,522,000","109,586,000","64,105,000","57,892,000","50,965,000","107,549,000","81,758,000","30,207,000","30,968,000","37,735,000","53,795,000","68,100,000","15,371,000","21,918,000","66,360,000","70,634,000","82,106,000","41,796,000","109,894,000","58,351,000","46,866,000","46,530,000","59,030,000","82,194,000",,,,"0","0","0","0","11,111,000",,,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","15,451,000","11,709,000","13,009,000","6,991,000","21,736,000","10,972,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0",,,,,,,"57,765,000",,,
			CurrentAccruedExpenses,"906,343,000","1,694,590,000","1,182,150,000","877,204,000","657,552,000","1,183,786,000","808,353,000","638,349,000","693,806,000","1,261,974,000","869,256,000","704,730,000","656,123,000","1,189,395,000","843,184,000","629,044,000","592,946,000","1,072,976,000","727,066,000","543,982,000","467,717,000","890,321,000","608,979,000","502,766,000","552,031,000","866,894,000","542,530,000","421,108,000","501,337,000","788,858,000","472,376,000","377,164,000","382,600,000","612,114,000","402,787,000","323,783,000","330,609,000","540,144,000","353,048,000","284,729,000","323,668,000","544,628,000","340,907,000","224,969,000","271,700,000","455,523,000","274,265,000","180,543,000","186,618,000","278,444,000","187,967,000","166,497,000","265,405,000","295,219,000","322,681,000","328,176,000","370,486,000","727,460,000","504,069,000","384,400,000","258,421,000","524,184,000","241,838,000","201,400,000","156,977,000","324,973,000","210,698,000","331,745,000","111,718,000","271,020,000","143,585,000","126,503,000","83,161,000","200,343,000","101,842,000","49,853,000","33,223,000","103,858,000","53,077,000","33,989,000","17,153,000","85,188,000","55,231,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,"763,554,000",,,,,,,,,,,,,,,"486,993,000",,,,,,,,,,,,,,,,,"235,758,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,579,118,000","1,539,291,000","1,466,004,000","1,269,837,000","1,353,219,000","1,287,383,000","1,222,607,000","1,101,275,000","1,237,963,000","1,324,990,000","1,231,075,000","1,086,973,000","1,152,035,000","1,121,179,000","1,054,578,000","870,626,000","931,572,000","803,504,000","763,554,000","673,510,000","719,967,000","772,922,000","741,194,000","728,021,000","648,996,000","705,070,000","641,412,000","577,967,000","491,318,000","623,814,000","554,161,000","517,563,000","436,951,000","486,993,000","416,647,000","419,663,000","369,633,000","440,191,000","387,416,000",,,,"318,984,000",,,,"305,860,000","240,532,000",,,"235,758,000","204,463,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,633,681,000","1,542,542,000","1,617,504,000","1,325,777,000","889,072,000","1,599,334,000","1,388,029,000","1,403,624,000","1,448,917,000","1,152,186,000","1,569,431,000","1,755,742,000","2,085,237,000","1,331,907,000","1,724,744,000","2,071,073,000","1,611,072,000","910,790,000","1,416,279,000","1,054,997,000","791,481,000","1,254,680,000","1,747,134,000","1,037,857,000","1,034,455,000","1,785,225,000","1,031,118,000","760,006,000","1,214,456,000","571,686,000","850,892,000","1,139,792,000","754,222,000","621,359,000","419,984,000","754,040,000","1,012,344,000","1,207,729,000","756,716,000","682,245,000","683,398,000","972,161,000","930,140,000","609,362,000","515,072,000","663,666,000","603,284,000","582,045,000","376,211,000","638,375,000","498,132,000","503,668,000","1,166,404,000","633,099,000","1,110,475,000","945,424,000","855,220,000","706,757,000","714,469,000","508,146,000","303,679,000","272,331,000","258,398,000","291,730,000","122,466,000","284,065,000","204,590,000","223,962,000","78,293,000","171,923,000","151,257,000","261,582,000","125,073,000","281,422,000","175,511,000","216,399,000","84,826,000","121,776,000","134,455,000","231,724,000","127,038,000","165,841,000","114,943,000"
			CurrentDebt,"1,412,951,000","1,310,119,000","1,389,083,000","1,108,898,000","682,300,000","1,390,808,000","1,198,388,000","1,211,729,000","1,265,758,000","983,523,000","1,406,565,000","1,582,246,000","1,899,780,000","1,331,907,000","1,724,744,000","2,071,073,000","1,611,072,000","910,790,000","1,416,279,000","1,054,997,000","791,481,000","1,254,680,000","1,747,134,000","1,037,857,000","1,034,455,000","1,785,225,000","1,031,118,000","760,006,000","1,214,456,000","571,686,000","850,892,000","1,139,792,000","754,222,000","621,359,000","419,984,000","754,040,000","1,012,344,000","1,207,729,000","756,716,000","682,245,000","683,398,000","972,161,000","930,140,000","609,362,000","515,072,000","663,666,000","603,284,000","582,045,000","376,211,000","638,375,000","498,132,000","503,668,000","1,166,404,000","633,099,000","1,110,475,000","945,424,000","855,220,000","706,757,000","714,469,000","508,146,000","303,679,000","272,331,000","258,398,000","291,730,000","122,466,000","284,065,000","204,590,000","223,962,000","78,293,000","171,923,000","151,257,000","261,582,000","125,073,000","281,422,000","175,511,000","216,399,000","84,826,000","121,776,000","134,455,000","231,724,000","127,038,000","165,841,000","114,943,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,444,000","1,625,000","23,253,000","23,229,000","23,147,000","23,425,000","45,841,000","62,017,000","58,570,000","31,101,000","24,729,000","35,212,000","154,676,000","139,410,000","169,723,000","146,120,000","166,056,000","153,598,000","138,635,000","154,213,000","215,030,000","208,054,000","188,523,000","159,921,000","161,450,000","191,186,000","247,604,000","176,372,000","145,526,000","186,785,000","168,262,000","156,703,000","146,301,000","229,252,000","208,310,000","134,287,000",,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"1,382,125,000","1,277,451,000","1,383,772,000","1,102,156,000","675,473,000","1,383,964,000","1,191,834,000","1,204,894,000","1,258,832,000","977,175,000","1,400,610,000","1,579,988,000","1,897,207,000","1,328,761,000","1,720,740,000","2,069,591,000","1,611,005,000","910,766,000","1,416,253,000","1,054,970,000","791,453,000","1,254,653,000","1,702,091,000","995,295,000","994,377,000","1,750,781,000","978,945,000","743,592,000","1,175,891,000","506,025,000","780,971,000","1,067,452,000","666,060,000","517,081,000","314,331,000","666,150,000","945,449,000","1,099,345,000","458,306,000","417,245,000","410,259,000","713,362,000","676,796,000","302,490,000","277,676,000","453,835,000","260,112,000","258,972,000","94,040,000","312,872,000","192,958,000","145,705,000","276,291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"30,826,000","32,668,000","5,311,000","6,742,000","6,827,000","6,844,000","6,554,000","6,835,000","6,926,000","6,348,000","5,955,000","2,258,000","2,573,000","3,146,000","4,004,000","1,482,000","67,000","24,000","26,000","27,000","28,000","27,000","45,043,000","42,562,000","40,078,000","34,444,000","48,729,000","14,789,000","15,312,000","42,432,000","46,774,000","48,915,000","42,321,000","42,261,000","47,083,000","56,789,000","42,166,000","73,172,000","143,734,000","125,590,000","103,416,000","112,679,000","87,288,000","153,274,000","98,761,000","55,618,000","128,142,000","115,019,000","93,648,000","165,582,000","143,724,000","166,777,000","642,509,000","456,727,000","964,949,000","758,639,000","686,958,000","550,054,000","568,168,000","278,894,000","95,369,000","138,044,000",,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"220,730,000","232,423,000","228,421,000","216,879,000","206,772,000","208,526,000","189,641,000","191,895,000","183,159,000","168,663,000","162,866,000","173,496,000","185,457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"295,642,000","280,659,000","195,145,000","197,402,000","174,413,000","162,045,000","132,499,000","128,415,000","106,995,000","108,671,000","110,911,000","109,511,000","115,137,000","82,227,000","86,771,000","76,216,000","88,076,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,062,000","555,000","13,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"295,642,000","280,659,000","195,145,000","197,402,000","174,413,000","162,045,000","132,499,000","128,415,000","106,995,000","108,671,000","110,911,000","109,511,000","115,137,000","82,227,000","86,771,000","76,216,000","88,076,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"224,327,000","199,421,000","195,589,000","133,094,000","165,008,000","160,604,000","120,974,000","144,468,000","130,984,000","122,339,000","130,938,000","128,913,000","113,914,000","90,745,000","86,950,000","70,228,000","74,495,000","74,454,000","56,512,000","55,864,000","63,537,000","102,717,000","57,163,000","45,673,000","50,846,000","70,655,000","68,878,000","71,169,000","63,753,000","63,746,000","53,480,000","70,951,000","71,754,000","56,644,000","66,566,000","73,511,000","143,129,000","97,949,000","131,707,000","116,141,000","98,204,000","162,667,000","142,307,000","17,644,000","22,589,000","27,305,000","20,659,000","27,385,000","14,894,000","13,176,000","17,025,000","24,721,000","39,687,000","548,869,000","408,047,000","527,645,000","545,642,000","500,340,000","559,620,000","479,003,000","462,615,000","628,646,000","276,217,000","226,510,000","241,713,000","274,680,000","218,402,000","38,827,000","195,494,000","180,268,000","169,703,000","159,974,000","156,639,000","12,991,000","0",,,"-15,451,000",,"0",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,070,483,000","4,295,505,000","3,894,127,000","3,937,184,000","3,820,142,000","3,389,500,000","3,600,502,000","3,562,465,000","3,445,291,000","3,487,633,000","3,453,992,000","3,441,156,000","3,478,710,000","2,643,511,000","2,718,944,000","2,637,451,000","2,619,113,000","2,797,637,000","3,248,801,000","3,225,642,000","3,195,693,000","3,196,913,000","3,228,403,000","3,276,153,000","3,272,017,000","3,264,716,000","3,361,676,000","2,361,957,000","2,347,650,000","2,470,073,000","2,705,108,000","2,421,532,000","2,435,486,000","2,456,668,000","2,498,301,000","2,503,743,000","2,728,318,000","3,256,979,000","3,105,415,000","3,162,995,000","3,144,535,000","3,121,332,000","2,828,870,000","2,412,238,000","2,062,150,000","2,099,005,000","2,508,231,000","2,715,301,000","2,814,533,000","2,626,070,000","2,639,344,000","2,690,383,000","2,343,364,000","2,507,846,000","2,839,181,000","2,825,485,000","2,824,347,000","2,562,056,000","2,556,076,000","2,658,391,000","2,918,133,000","2,778,841,000","530,902,000","522,103,000","898,679,000","877,360,000","844,528,000","852,574,000","862,194,000","896,675,000","887,757,000","1,028,126,000","1,047,117,000","1,040,479,000","1,044,566,000","877,309,000","660,863,000","660,686,000","661,052,000","662,306,000","670,841,000","673,828,000","640,755,000"
