name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"341,659,001","479,168,532","700,050,357","1,625,341,230","2,095,573,576"
EnterpriseValue,"319,652,972","437,246,274","565,239,156","1,476,220,582","2,095,573,576"
PsRatio,"51.071","95.27","334.737","955.69",
PbRatio,"1.062","1.432","1.942","4.418",
EnterprisesValueRevenueRatio,"49.475","146.989","246.907","2,578.047","3,356.57"
EnterprisesValueEBITDARatio,"-5.269","-26.345","-19.853","-138.365","-495.671"
