name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
					AmortizationOfIntangibles,"120,500,000","32,400,000","28,800,000","29,200,000","30,100,000","29,800,000","30,400,000","31,400,000","31,200,000","31,900,000","34,700,000","35,800,000","36,900,000","37,800,000","33,700,000","31,800,000","32,900,000","31,900,000","29,925,000","29,905,000","29,481,000","29,089,000","26,989,000","33,128,000","50,909,000","18,274,000","18,541,000","9,239,000","8,921,000","8,797,000","8,478,000","8,497,000","8,402,000","7,315,000","7,183,000","6,709,000","6,533,000","6,642,000","6,379,000","5,561,000","5,135,000","4,979,000","5,167,000","4,209,000","3,546,000","3,347,000","3,267,000","2,518,000","2,159,000","1,975,000","1,570,000","1,434,000","1,376,000","1,010,000","1,095,000","1,100,000","792,000","1,052,000","978,000","929,000","882,000","868,000","493,000","1,178,000","784,000","511,000","425,000","499,000","376,000","296,000","631,000","605,000","590,000","604,000","775,000","389,000","365,000","321,000","414,000","540,000","508,000","508,000",,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"32,500,000","700,000","18,200,000","20,300,000","-6,700,000","-2,100,000","36,300,000","-1,000,000","-2,300,000","-400,000","-52,600,000","5,900,000","5,500,000","7,300,000","-43,600,000","23,100,000","4,700,000","-18,300,000","-134,009,000","-18,256,000","-146,657,000","8,722,000","-13,501,000","16,064,000","-2,417,000","6,932,000","6,875,000","-18,142,000","3,930,000","-2,957,000","7,717,000","-96,000","2,754,000","6,175,000","15,307,000","2,522,000","2,694,000","10,407,000","-2,784,000","10,916,000","2,625,000","11,921,000","4,152,000","8,951,000","2,683,000","16,051,000","6,005,000","8,197,000","-1,674,000","13,784,000","1,535,000","8,742,000","4,118,000","7,858,000","7,793,000","7,507,000","2,306,000","8,916,000","5,307,000","3,769,000","2,013,000","6,176,000","5,123,000","4,098,000","-1,594,000","5,310,000","2,342,000","3,740,000","1,781,000","5,651,000","2,189,000","1,668,000","10,760,000","-768,000","2,942,000","620,000","2,459,000","3,555,000","2,654,000",,,"-728,000",,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"32,500,000","700,000","18,200,000","20,300,000","-6,700,000","-2,100,000","36,300,000","-1,000,000","-2,300,000","-400,000","-52,600,000","5,900,000","5,500,000","7,300,000","-43,600,000","23,100,000","4,700,000","-18,300,000","-134,009,000","-18,256,000","-146,657,000","8,722,000","-13,501,000","16,064,000","-2,417,000","6,932,000","6,875,000","-18,142,000","3,930,000","-2,957,000","7,717,000","-96,000","2,754,000","6,175,000","15,307,000","2,522,000","2,694,000","10,407,000","-2,784,000","10,916,000","2,625,000","11,921,000","4,152,000","8,951,000","2,683,000","16,051,000","6,005,000","8,197,000","-1,674,000","13,784,000","1,535,000","8,742,000","4,118,000","7,858,000","7,793,000","7,507,000","2,306,000","8,916,000","5,307,000","3,769,000","2,013,000","6,176,000","5,123,000","4,098,000","-1,594,000","5,310,000","2,342,000","3,740,000","1,781,000","5,651,000","2,189,000","1,668,000","10,760,000","-768,000","2,942,000","620,000","2,459,000","3,555,000","2,654,000",,,"-728,000",,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"6,700,000","0","0","0","2,600,000","3,400,000","8,400,000","3,900,000","148,300,000","84,400,000","4,800,000","18,900,000","392,100,000","7,900,000","9,100,000","9,800,000","84,125,000","14,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"26,800,000","4,800,000","8,300,000","6,600,000","7,100,000","5,100,000","5,200,000","7,400,000","7,800,000","5,100,000","3,400,000","3,700,000","5,700,000","4,300,000","4,600,000","6,700,000","5,700,000","7,100,000","4,038,000","5,382,000","5,881,000","5,999,000","3,784,000","5,114,000","5,452,000","6,105,000","5,592,000","5,254,000","5,417,000","5,487,000","4,408,000","4,241,000","4,452,000","4,672,000","5,369,000","4,145,000","3,896,000","4,047,000","3,993,000","4,129,000","4,132,000","4,085,000","3,804,000","3,845,000","3,855,000","3,863,000","3,857,000","3,700,000","3,867,000","3,874,000","3,777,000","3,769,000","3,631,000","3,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,414,000","-4,584,000","-2,677,000","-8,222,000","-7,159,000","-3,667,000","-3,346,000","-3,734,000","-4,799,000","-3,981,000","-4,170,000","-4,203,000","-9,167,000","-9,471,000","-6,462,000","-5,061,000","-796,000","-2,065,000","-6,457,000","-8,092,000","-6,736,000","-4,521,000","-12,267,000","-1,163,000","-10,548,000","194,000","-287,000","-264,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,800,000","600,000","1,200,000","1,700,000","300,000","1,900,000","5,200,000","-4,100,000","3,900,000","100,000","1,900,000","-300,000","1,300,000","-400,000","6,700,000","-1,400,000","-1,200,000","-300,000","-7,908,000","706,000","-2,518,000","3,020,000","3,271,000","348,000","0","-2,644,000","1,781,000","0","373,000","5,313,000","3,600,000","1,379,000","-836,000","4,789,000","1,410,000","-185,000",,,"1,838,000","-11,000","-602,000","1,204,000","-3,825,000","0",,,,,"-189,000","667,000",,"3,963,000",,,"-2,715,000","1,251,000","-1,623,000","3,885,000","1,929,000","1,811,000","1,595,000","2,524,000","1,739,000","-5,130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,"0","-200,000",,,,"-200,000","0","100,000",
		ChangeInWorkingCapital,"-27,900,000","-90,800,000","38,600,000","22,100,000","2,200,000","-23,800,000","53,600,000","71,300,000","47,500,000","-24,900,000","-3,700,000","27,800,000","-48,600,000","-25,900,000","-28,500,000","-264,800,000","9,100,000","26,900,000","8,378,000","52,872,000","277,407,000","40,843,000","32,398,000","20,273,000","-43,394,000","20,547,000","-39,363,000","51,893,000","-49,213,000","29,560,000","-12,710,000","-7,039,000","-19,309,000","29,447,000","-50,985,000","53,617,000","-24,203,000","-8,791,000","24,819,000","-7,272,000","3,146,000","4,379,000","1,959,000","7,751,000","-16,914,000","-17,926,000","45,415,000","-2,059,000","-5,104,000","3,537,000","10,113,000","18,597,000","-11,138,000","15,700,000","-1,700,000","5,006,000","-16,627,000","10,792,000","5,022,000","11,389,000","-24,658,000","8,488,000","2,311,000","16,767,000","-1,105,000","-6,537,000","-9,125,000","-2,374,000","-11,060,000","2,083,000","-977,000","5,537,000","-20,271,000","2,996,000","2,276,000","4,162,000","7,117,000","4,037,000","-1,000,000","-6,263,000","12,304,000","6,782,000","-7,019,000","10,900,000","-3,313,000","3,589,000","-5,283,000","-3,191,000","-14,013,000","-5,184,000","2,300,000","-1,800,000","-1,300,000","-4,400,000","-100,000","-1,900,000","-200,000","-2,600,000","-1,900,000","-500,000","-1,100,000","-1,100,000","900,000"
			ChangeInReceivables,"-84,100,000","-37,300,000","-4,900,000","-29,500,000","-12,400,000","-10,400,000","-5,500,000","-9,600,000","43,700,000","-1,200,000","18,200,000","20,300,000","-11,800,000","-2,200,000","5,400,000","21,700,000","-16,700,000","-6,800,000","-12,000","11,936,000","-20,370,000","25,546,000","-16,311,000","-13,937,000","-8,970,000","-3,918,000","10,462,000","-15,311,000","-36,550,000","-14,491,000","-8,696,000","-15,814,000","-14,135,000","4,529,000","-10,951,000","-945,000","-23,102,000","-19,769,000","328,000","-10,025,000","19,861,000","-14,493,000","-11,533,000","2,296,000","-10,969,000","-11,615,000","5,575,000","-14,678,000","-3,756,000","-7,932,000","4,363,000","-4,098,000","4,420,000","7,882,000","978,000","-4,672,000","-6,957,000","-2,347,000","2,531,000","4,682,000","-24,033,000","5,420,000","3,389,000","-5,950,000","-10,167,000","-2,014,000","-7,430,000","-3,753,000","-9,901,000","1,405,000","2,326,000","-5,221,000","-2,824,000","733,000","3,284,000","1,769,000","3,130,000","-2,200,000","3,773,000","-1,977,000","1,102,000","4,279,000","3,388,000","201,000","-672,000","3,824,000","-10,007,000","-1,949,000","-4,890,000","-5,133,000","-29,700,000","-1,400,000","-1,000,000","500,000","-1,400,000","700,000","100,000","-1,300,000","200,000","0","-1,200,000","-3,100,000","-200,000"
				ChangesInAccountReceivables,"-84,100,000","-37,300,000","-4,900,000","-29,500,000","-12,400,000","-10,400,000","-5,500,000","-9,600,000","43,700,000","-1,200,000","18,200,000","20,300,000","-11,800,000","-2,200,000","5,400,000","21,700,000","-16,700,000","-6,800,000","-12,000","11,936,000","-20,370,000","25,546,000","-16,311,000","-13,937,000","-8,970,000","-3,918,000","10,462,000","-15,311,000","-36,550,000","-14,491,000","-8,696,000","-15,814,000","-14,135,000","4,529,000","-10,951,000","-945,000","-23,102,000","-19,769,000","328,000","-10,025,000","19,861,000","-14,493,000","-11,533,000","2,296,000","-10,969,000","-11,615,000","5,575,000","-14,678,000","-3,756,000","-7,932,000","4,363,000","-4,098,000","4,420,000","7,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"522,000","-270,000","-712,000","-284,000","-728,000","185,000","-283,000","-136,000","-353,000","-153,000","-286,000","298,000","1,386,000","190,000","423,000","-279,000","50,000","342,000","-200,000","1,653,000","-2,139,000","179,000","-499,000","-284,000","182,000","-24,000","-372,000","-667,000","100,000","-200,000","300,000","300,000","0","-300,000",,,"-200,000","-200,000",,,
			ChangeInPrepaidAssets,"5,500,000","2,900,000","12,700,000","-26,600,000","16,500,000","14,400,000","42,500,000","44,000,000","15,100,000","-32,700,000","9,900,000","-5,900,000","-10,700,000","-11,700,000","6,900,000","-19,900,000","-16,200,000","13,600,000","-27,209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,995,000","-2,669,000","6,666,000","-4,454,000","5,896,000","-1,639,000","-3,062,000","-3,104,000","3,192,000","-1,719,000","509,000","4,319,000","-9,249,000","434,000","1,479,000","5,626,000","-4,791,000","-686,000","4,216,000","-2,184,000","-4,440,000","-95,000","364,000","-605,000",,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"94,900,000","-43,000,000","42,500,000","90,600,000","4,800,000","-23,000,000","5,800,000","19,600,000","-24,300,000","1,600,000","-11,900,000","20,900,000","-27,400,000","-19,600,000","-20,800,000","-261,400,000","40,500,000","12,500,000","29,718,000","26,893,000","330,313,000","-1,024,000","26,329,000","21,621,000","-20,747,000","5,948,000","-54,564,000","63,400,000","2,223,000","41,367,000","-15,456,000","27,186,000","-15,631,000","19,468,000","-19,415,000","16,581,000","-242,000","7,630,000","19,820,000","5,431,000","-13,881,000","14,724,000","3,662,000","15,973,000","-8,744,000","-1,774,000","40,676,000","12,131,000","-8,473,000","12,079,000","7,934,000","25,376,000","-19,238,000","9,812,000","22,681,000","-630,000","4,734,000","-14,309,000","943,000","1,289,000","6,390,000","-1,635,000","463,000","-1,467,000","-677,000","-4,322,000","779,000","5,440,000","1,648,000","-474,000","-1,219,000","1,944,000","306,000","-6,154,000","4,487,000","-1,024,000","-1,335,000","-2,643,000","3,657,000","-1,794,000","1,104,000","-3,035,000","1,316,000","1,949,000","204,000","-4,596,000","3,813,000","-926,000","218,000","-3,039,000","9,600,000","1,400,000","400,000","-3,600,000","1,700,000","-100,000","600,000","-400,000","100,000",,,"-100,000","400,000"
				ChangeInPayable,"16,400,000","-2,100,000","2,900,000","34,000,000","-18,400,000","11,200,000","7,500,000","8,400,000","-30,700,000","9,300,000","-9,000,000","800,000","4,800,000","-1,200,000","-8,500,000","4,000,000","33,200,000","-19,400,000","30,800,000","-3,362,000","10,624,000","-15,162,000","3,943,000","2,177,000","13,707,000","-15,203,000","-2,804,000","8,151,000","15,576,000","5,443,000","-19,095,000","2,737,000","5,367,000","5,279,000","-2,640,000","-6,972,000","8,607,000","1,012,000","-7,353,000","-6,000","5,151,000","2,101,000","-1,300,000","-5,708,000","-5,098,000","-433,000","3,312,000","1,959,000","-1,914,000","-3,522,000","6,922,000","3,304,000","-4,091,000","-3,715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"16,400,000","-2,100,000","2,900,000","34,000,000","-18,400,000","11,200,000","7,500,000","8,400,000","-30,700,000","9,300,000","-9,000,000","800,000","4,800,000","-1,200,000","-8,500,000","4,000,000","33,200,000","-19,400,000","30,800,000","-3,362,000","10,624,000","-15,162,000","3,943,000","2,177,000","13,707,000","-15,203,000","-2,804,000","8,151,000","15,576,000","5,443,000","-19,095,000","2,737,000","5,367,000","5,279,000","-2,640,000","-6,972,000","8,607,000","1,012,000","-7,353,000","-6,000","5,151,000","2,101,000","-1,300,000","-5,708,000","-5,098,000","-433,000","3,312,000","1,959,000","-1,914,000","-3,522,000","6,922,000","3,304,000","-4,091,000","-3,715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"78,500,000","-40,900,000","39,600,000","56,600,000","23,200,000","-34,200,000","-1,700,000","11,200,000","6,400,000","-7,700,000","-2,900,000","20,100,000","-32,200,000","-18,400,000","-12,300,000","-265,400,000","7,300,000","31,900,000","-1,082,000","30,255,000","319,689,000","14,138,000","22,386,000","19,444,000","-34,454,000","21,151,000","-51,760,000","55,249,000","-13,353,000","35,924,000","3,639,000","24,449,000","-20,998,000","14,189,000","-16,775,000","23,553,000","-8,849,000","6,618,000","27,173,000","5,437,000","-19,032,000","12,623,000","4,962,000","21,681,000","-3,646,000","-1,341,000","37,364,000","10,172,000","-6,559,000","15,601,000","1,012,000","22,072,000","-15,147,000","13,527,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-787,000","-3,965,000","2,336,000","-397,000","-2,502,000","-134,000","211,000","500,000",,,"-800,000","2,100,000","-1,500,000","-100,000","-100,000","-200,000","200,000","-100,000","200,000",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,029,000",,"-675,000","-532,000","-34,000","-2,820,000","116,000","215,000","1,611,000","-163,000","71,000",,,"-25,153,000","13,020,000","-13,167,000","26,897,000","842,000","5,486,000","-7,612,000","3,387,000","-7,058,000","27,123,000","3,785,000","4,537,000","-7,642,000","-2,607,000","538,000","4,392,000","-4,923,000","10,686,000","-17,976,000","3,800,000","2,368,000","2,793,000","3,420,000","3,533,000","-3,689,000","-2,148,000","6,082,000","6,069,000","-7,560,000","9,453,000","1,255,000","2,914,000","1,126,000","2,210,000","-8,835,000","3,444,000","21,800,000","300,000","-1,800,000","-800,000","-2,500,000","-700,000","-700,000","-800,000","-1,800,000","0","0","1,900,000","700,000"
