name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalAssets,"3,752,700,000","3,216,900,000","3,248,800,000","3,446,800,000","3,507,700,000","3,124,900,000","3,123,300,000","3,231,000,000","2,737,900,000","2,782,800,000","2,796,600,000","2,816,900,000","2,899,157,000","3,014,550,000","2,967,614,000","2,637,545,000","2,652,638,000","2,714,285,000","2,657,987,000","2,649,867,000","2,637,174,000","2,707,670,000","2,752,755,000","2,766,060,000","2,814,145,000","2,820,658,000","2,891,132,000","2,954,400,000","3,079,852,000","3,175,433,000","3,352,652,000","3,344,369,000","3,363,048,000","3,316,657,000","3,193,143,000","3,052,410,000","2,937,488,000","2,844,056,000","2,802,642,000","2,747,498,000","2,751,008,000","2,719,460,000","2,697,332,000","2,446,722,000","2,408,394,000","2,383,611,000","2,288,377,000","2,199,176,000","2,091,408,000","1,990,337,000","1,854,235,000","1,404,567,000","1,304,193,000","1,306,499,000","1,266,886,000","1,313,407,000","1,306,291,000","1,152,941,000","1,130,094,000","1,116,230,000","933,948,000","928,493,000","932,968,000","900,200,000","879,170,000","830,090,000","810,828,000","777,408,000","715,297,000","759,874,000","683,024,000","628,000,000","599,248,000","583,522,000","576,633,000","563,694,000","539,374,000","526,891,000","507,377,000","504,195,000","513,934,000","584,122,000","608,101,000","615,123,000","611,515,000","525,292,000","502,963,000","486,202,000","455,220,000","160,900,000","149,100,000","144,200,000","131,500,000","78,100,000","73,800,000","72,700,000","64,700,000","59,000,000","52,800,000","50,100,000","47,000,000","46,900,000","45,100,000","43,800,000","44,800,000","43,600,000","38,000,000","20,900,000","20,300,000","20,700,000","20,500,000","20,000,000","20,100,000","20,100,000","20,000,000","20,300,000","19,800,000"
	CurrentAssets,"1,838,000,000","1,149,600,000","1,231,900,000","1,478,700,000","1,598,300,000","1,479,300,000","1,485,300,000","1,592,800,000","1,230,200,000","1,292,600,000","1,353,000,000","1,412,800,000","1,498,839,000","1,276,211,000","1,229,798,000","890,090,000","909,510,000","1,128,239,000","1,106,469,000","1,100,630,000","1,099,371,000","1,499,695,000","1,522,525,000","1,156,707,000","1,193,439,000","1,175,174,000","1,251,543,000","1,308,250,000","1,398,462,000","1,487,895,000","1,756,681,000","1,773,891,000","1,782,070,000","1,733,957,000","1,650,252,000","1,515,766,000","1,399,912,000","1,298,409,000","1,240,245,000","1,164,281,000","1,151,532,000","1,104,546,000","1,080,672,000","1,456,895,000","1,440,920,000","1,453,228,000","1,406,525,000","1,355,163,000","1,257,905,000","1,180,428,000","1,078,458,000","629,436,000","566,359,000","548,784,000","499,939,000","532,868,000","566,834,000","494,428,000","445,752,000","434,132,000","401,974,000","366,486,000","343,427,000","376,498,000","359,826,000","339,976,000","303,652,000","281,430,000","237,470,000","291,783,000","254,437,000","234,893,000","242,717,000","216,906,000","217,991,000","209,355,000","189,479,000","178,193,000","168,929,000","173,905,000","218,733,000","236,019,000","227,626,000","265,916,000","256,627,000","299,836,000","296,694,000","289,019,000","263,756,000","67,700,000","66,800,000","69,800,000","72,300,000","30,100,000","31,500,000","34,700,000","31,400,000","29,500,000","26,900,000","24,400,000","20,700,000","21,700,000","22,000,000","21,700,000","25,600,000","27,500,000","24,400,000","11,400,000","11,300,000","10,700,000","10,600,000","14,900,000","15,600,000","16,100,000","16,100,000","16,500,000","16,200,000"
		CashCashEquivalentsAndShortTermInvestments,"1,286,100,000","686,500,000","857,800,000","1,154,600,000","1,293,300,000","968,700,000","1,138,500,000","1,251,700,000","852,900,000","951,500,000","993,900,000","1,051,400,000","789,268,000","723,668,000","665,540,000","387,085,000","401,465,000","649,909,000","624,854,000","610,938,000","591,877,000","591,114,000","589,048,000","605,305,000","620,450,000","617,153,000","632,082,000","713,191,000","782,041,000","829,925,000","1,104,843,000","1,162,466,000","1,223,411,000","1,184,451,000","1,088,847,000","1,023,915,000","937,051,000","885,803,000","816,284,000","744,513,000","710,094,000","687,246,000","632,228,000","1,085,797,000","1,073,092,000","1,110,828,000","1,098,780,000","1,066,405,000","987,857,000","939,244,000","868,277,000","417,653,000","366,718,000","322,193,000","286,498,000","312,428,000","336,965,000","295,121,000","253,288,000","242,655,000","265,755,000","232,214,000","208,546,000","256,218,000","251,016,000","243,089,000","181,135,000","173,468,000","142,102,000","200,987,000","176,008,000","158,163,000","179,425,000","154,684,000","137,123,000","140,037,000","121,714,000","109,201,000","101,136,000","112,148,000","156,965,000","168,254,000","163,655,000","208,202,000","204,730,000","257,720,000","256,432,000","262,146,000","230,627,000","43,900,000","44,900,000","42,500,000","53,300,000","12,800,000","13,000,000","17,700,000","17,600,000","13,100,000","12,900,000","10,400,000","8,300,000","8,700,000","6,300,000","10,200,000","14,600,000","18,800,000","17,900,000","3,700,000","1,400,000","3,800,000","3,300,000","4,900,000","7,100,000","11,300,000","13,400,000","9,400,000","14,500,000"
			CashAndCashEquivalents,"485,900,000","185,400,000","261,500,000","379,000,000","531,600,000","388,100,000","436,400,000","448,800,000","323,000,000","382,600,000","433,300,000","500,500,000","456,157,000","356,033,000","336,317,000","118,924,000","101,226,000","169,688,000","152,058,000","132,597,000","117,094,000","137,093,000","127,841,000","166,154,000","115,562,000","90,586,000","83,369,000","139,710,000","204,728,000","199,960,000","196,300,000","286,824,000","268,838,000","269,388,000","187,882,000","190,069,000","178,438,000","179,608,000","163,852,000","178,885,000","191,057,000","171,651,000","139,173,000","390,598,000","410,413,000","465,557,000","412,583,000","397,431,000","346,956,000","482,557,000","695,991,000","290,154,000","244,667,000","195,237,000","177,444,000","261,633,000","293,441,000","205,185,000","136,277,000","93,881,000","118,507,000","81,338,000","51,326,000","88,768,000","72,886,000","67,087,000","55,832,000","70,925,000","60,923,000","118,541,000","98,546,000","81,472,000","100,912,000","75,442,000","55,739,000","64,795,000","52,152,000","58,319,000","54,253,000","73,744,000","146,495,000","144,337,000","142,580,000","164,562,000","117,102,000","59,496,000","34,123,000","103,843,000","108,033,000","38,200,000","41,200,000","42,500,000","53,300,000","12,800,000","13,000,000","17,700,000","17,600,000","13,100,000","12,900,000","10,400,000","8,300,000","8,700,000","6,300,000","10,200,000","14,600,000","18,800,000","17,900,000","3,700,000","1,400,000","3,800,000","3,300,000","4,900,000","7,100,000","11,300,000","13,400,000","9,400,000","14,500,000"
			OtherShortTermInvestments,"800,200,000","501,100,000","596,300,000","775,600,000","761,700,000","580,600,000","702,100,000","802,900,000","529,900,000","568,900,000","560,600,000","550,900,000","333,111,000","367,635,000","329,223,000","268,161,000","300,239,000","480,221,000","472,796,000","478,341,000","474,783,000","454,021,000","461,207,000","439,151,000","504,888,000","526,567,000","548,713,000","573,481,000","577,313,000","629,965,000","908,543,000","875,642,000","954,573,000","915,063,000","900,965,000","833,846,000","758,613,000","706,195,000","652,432,000","565,628,000","519,037,000","515,595,000","493,055,000","695,199,000","662,679,000","645,271,000","686,197,000","668,974,000","640,901,000","456,687,000","172,286,000","127,499,000","122,051,000","126,956,000","109,054,000","50,795,000","43,524,000","89,936,000","117,011,000","148,774,000","147,248,000","150,876,000","157,220,000","167,450,000","178,130,000","176,002,000","125,303,000","102,543,000","81,179,000","82,446,000","77,462,000","76,691,000","78,513,000","79,242,000","81,384,000","75,242,000","69,562,000","50,882,000","46,883,000","38,404,000","10,470,000","23,917,000","21,075,000","43,640,000","87,628,000","198,224,000","222,309,000","158,303,000","122,594,000","5,700,000","3,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"289,800,000","116,900,000","112,900,000","102,300,000","93,200,000","90,000,000","115,200,000","120,600,000","167,100,000","138,300,000","137,600,000","129,100,000","150,879,000","193,347,000","210,402,000","156,309,000","151,011,000","155,823,000","162,493,000","156,432,000","156,961,000","125,004,000","155,922,000","171,915,000","190,867,000","191,979,000","203,262,000","186,157,000","217,768,000","218,960,000","236,992,000","225,160,000","222,333,000","213,536,000","209,250,000","192,507,000","181,877,000","144,552,000","162,287,000","152,258,000","169,409,000","158,214,000","167,349,000","125,265,000","135,749,000","138,777,000","123,015,000","117,535,000","127,360,000","114,915,000","94,585,000","104,561,000","103,944,000","126,616,000","113,368,000","120,201,000","113,604,000","93,766,000","96,821,000","87,615,000","61,252,000","64,493,000","72,246,000","72,379,000","58,335,000","50,245,000","63,987,000","47,197,000","51,973,000","55,621,000","47,805,000","49,518,000","39,814,000","41,072,000","59,421,000","45,551,000","41,976,000","45,996,000","46,660,000","36,675,000","38,892,000","35,161,000","40,899,000","36,120,000","33,801,000","27,101,000","25,818,000","16,299,000","24,576,000","18,500,000","16,900,000","16,300,000","14,000,000","12,100,000","11,700,000","10,500,000","8,000,000","10,200,000","8,600,000","7,700,000","7,000,000","6,300,000","9,300,000","6,400,000","5,600,000","4,900,000","4,000,000","3,600,000","3,100,000","3,100,000","2,000,000","2,100,000","2,200,000","2,000,000","1,500,000","1,500,000","1,300,000"
			AccountsReceivable,"120,600,000","107,500,000","106,000,000","95,600,000","82,900,000","81,100,000","106,700,000","111,300,000","156,700,000","133,000,000","135,100,000","125,800,000","146,883,000","192,432,000","207,224,000","215,077,000","204,675,000","214,266,000","213,345,000","205,516,000","203,645,000","173,645,000","194,218,000","217,691,000","230,302,000","232,652,000","252,191,000","246,969,000","255,145,000","256,350,000","271,459,000","255,374,000","254,274,000","244,136,000","236,481,000","220,307,000","208,807,000","170,544,000","162,287,000","152,258,000","168,208,000","156,385,000","165,694,000","118,469,000","125,894,000","135,132,000","123,015,000","117,535,000","125,834,000","113,389,000","93,059,000","103,035,000","102,937,000","108,552,000","103,430,000","110,376,000","111,604,000","90,520,000","86,058,000","79,668,000","61,252,000","64,493,000","72,246,000","68,363,000","58,335,000","47,067,000","51,544,000","35,158,000","50,274,000","53,732,000","46,110,000","47,766,000","38,066,000","39,201,000","57,659,000","43,901,000","36,890,000","41,573,000","42,692,000","34,592,000","38,565,000","34,740,000","39,950,000","34,850,000","31,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186,065,000","174,721,000","184,362,000","172,552,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,778,000","-22,463,000","-16,154,000","-16,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,"4,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
