name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
			GrossPPE,"23,167,000","24,596,000","25,879,000","27,164,000","28,503,000","29,855,000","31,245,000","32,557,000","33,851,000","35,155,000","36,474,000","37,489,000","38,723,000","63,339,000","63,069,000","62,722,000","62,818,000","62,733,000","62,377,000","62,074,000","61,673,000","64,120,000","58,582,000","47,866,000","9,518,000","9,205,000","8,066,000","7,915,000","7,860,000","7,832,000","8,120,000","7,986,000","7,697,000","7,661,000","7,634,000","7,638,000","7,210,000","7,100,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","52,245,000","51,760,000","51,760,000","51,760,000","51,760,000","51,760,000","51,760,000","51,760,000","51,359,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"11,110,000","11,080,000","10,918,000","10,774,000","10,774,000","10,766,000","10,787,000","10,726,000","10,661,000","10,620,000","10,622,000","10,545,000","10,515,000","10,996,000","10,487,000","10,383,000","10,479,000","10,394,000","10,038,000","9,734,000","9,333,000","9,992,000","8,403,000","6,548,000","6,478,000","6,377,000","5,812,000","5,695,000","5,643,000","5,618,000","5,909,000","5,855,000","5,770,000","5,734,000","5,707,000","5,718,000","5,697,000","5,449,000"
				OtherProperties,"10,664,000","12,123,000","13,567,000","14,996,000","16,411,000","17,811,000","19,197,000","20,570,000","21,929,000","23,274,000","24,607,000","25,927,000","27,234,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,"47,409,000","38,554,000",,,,,,,,,,,,,,
				Leases,"1,393,000","1,393,000","1,394,000","1,394,000","1,318,000","1,278,000","1,261,000","1,261,000","1,261,000","1,261,000","1,245,000","1,017,000","974,000","98,000","822,000","579,000","579,000","579,000","579,000","580,000","580,000","2,769,000","2,770,000","2,764,000","3,040,000","2,828,000","2,254,000","2,220,000","2,217,000","2,214,000","2,211,000","2,131,000","1,927,000","1,927,000","1,927,000","1,920,000","1,513,000","1,651,000"
			AccumulatedDepreciation,"-10,638,000","-10,461,000","-10,368,000","-10,088,000","-9,797,000","-9,493,000","-9,149,000","-8,772,000","-8,391,000","-8,007,000","-7,622,000","-7,244,000","-6,857,000","-10,504,000","-10,118,000","-9,324,000","-8,540,000","-7,743,000","-6,993,000","-6,231,000","-5,589,000","-7,668,000","-6,844,000","-6,014,000","-5,594,000","-5,343,000","-5,136,000","-5,099,000","-4,904,000","-4,711,000","-4,838,000","-4,646,000","-4,464,000","-4,289,000","-4,053,000","-3,909,000","-3,839,000","-3,707,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,000","49,000"
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,000","49,000"
		NonCurrentDeferredAssets,"9,592,000","7,071,000","6,503,000","6,431,000","7,022,000","11,644,000","11,524,000","11,017,000","10,451,000","9,956,000","9,459,000","9,492,000","8,903,000","9,702,000","10,209,000","11,307,000","8,320,000","8,113,000","6,392,000","5,756,000","5,176,000","5,913,000","5,988,000","3,693,000","3,294,000","2,850,000","2,417,000","2,148,000","2,093,000","1,720,000","1,496,000","1,298,000","979,000","816,000","678,000","607,000","62,000",
			NonCurrentDeferredTaxesAssets,"9,592,000","7,071,000","6,503,000","6,431,000","7,022,000","11,644,000","11,524,000","11,017,000","10,451,000","9,956,000","9,459,000","9,492,000","8,903,000","9,702,000","10,209,000","11,307,000","8,320,000","8,113,000","6,392,000","5,756,000","5,176,000","5,913,000","5,988,000","3,693,000","3,294,000","2,850,000","2,417,000","2,148,000","2,093,000","1,720,000","1,496,000","1,298,000","979,000","816,000","678,000","607,000","62,000",
		OtherNonCurrentAssets,"3,671,000","3,351,000","3,160,000","3,403,000","1,690,000","1,685,000","1,679,000","3,008,000","3,819,000","3,789,000","3,381,000","3,627,000","3,572,000","4,869,000","4,558,000","4,558,000","6,896,000","6,899,000","6,840,000","5,681,000","6,486,000","6,249,000","6,218,000","6,419,000","1,998,000","1,121,000","7,000","2,148,000","117,000","1,720,000","1,496,000","28,000",,"816,000","739,000","607,000",,"49,000"
TotalLiabilitiesNetMinorityInterest,"142,525,000","143,324,000","142,233,000","148,171,000","145,135,000","148,969,000","146,270,000","144,489,000","144,382,000","146,347,000","161,719,000","159,265,000","147,404,000","175,798,000","184,976,000","207,294,000","197,142,000","89,140,000","91,426,000","92,024,000","85,702,000","94,573,000","78,482,000","71,697,000","25,528,000","24,567,000","20,977,000","15,944,000","12,159,000","14,227,000","12,036,000","13,266,000","10,799,000","9,140,000","9,155,000","10,701,000","6,479,000","2,799,000"
	CurrentLiabilities,"36,496,000","33,452,000","29,201,000","52,899,000","23,456,000","25,848,000","21,722,000","18,544,000","17,086,000","17,714,000","31,763,000","28,016,000","14,906,000","14,926,000","23,627,000","46,132,000","35,555,000","37,371,000","39,258,000","39,599,000","33,680,000","41,075,000","36,908,000","33,456,000","23,234,000","22,216,000","18,558,000","13,456,000","9,544,000","12,039,000","9,971,000","11,311,000","8,964,000","7,406,000","7,715,000","9,083,000","5,086,000","1,744,000"
		PayablesAndAccruedExpenses,"20,657,000","18,686,000","15,044,000","20,650,000","17,083,000","19,124,000","15,152,000","11,852,000","10,954,000","11,891,000","10,330,000","6,689,000","9,313,000","11,401,000","14,736,000","25,072,000","32,239,000","34,795,000","37,106,000","37,982,000","32,184,000","39,149,000","34,272,000","31,277,000","21,480,000","21,087,000","17,080,000","12,012,000","8,436,000","10,202,000","8,503,000","9,680,000","7,796,000","6,398,000","6,346,000","7,962,000","3,490,000","1,693,000"
			Payables,"9,985,000","3,691,000","3,483,000","5,908,000","4,212,000","4,153,000","3,068,000","2,345,000","3,297,000","1,247,000","2,430,000","1,547,000","2,393,000","1,524,000","4,770,000","10,998,000","12,071,000","13,944,000","11,115,000","12,949,000","6,639,000","13,447,000","11,720,000","11,592,000","8,427,000","4,519,000","4,058,000","2,865,000","1,990,000","4,779,000","1,522,000","1,889,000","2,128,000","1,974,000","1,513,000","1,079,000","72,000","27,000"
				AccountsPayable,"9,316,000","3,691,000","3,483,000","5,908,000","4,212,000","4,117,000","2,810,000","2,124,000","3,297,000","1,242,000","2,418,000","1,525,000","2,103,000","1,470,000","4,485,000","10,052,000","11,590,000","13,633,000","11,062,000","12,545,000","6,254,000","13,069,000","10,540,000","11,592,000","7,897,000","4,519,000","4,058,000","2,865,000","1,990,000","4,722,000","1,240,000","1,483,000","2,128,000","1,790,000","896,000","779,000",,"0"
				TotalTaxPayable,"669,000","0","0","0","0","36,000","258,000","221,000","0","5,000","12,000","22,000","290,000","54,000","285,000","946,000","481,000","311,000","53,000","404,000","385,000","378,000","1,180,000",,"530,000",,"0","0","0","57,000","282,000","406,000","0","184,000","617,000","300,000","72,000","27,000"
					IncomeTaxPayable,"669,000","0","0","0","0","36,000","258,000","221,000","0","5,000","12,000","22,000","290,000","54,000","285,000","946,000","481,000","311,000","53,000","404,000","385,000","378,000","1,180,000",,"530,000",,"0","0","0","57,000","282,000","406,000","0","184,000","617,000","300,000","72,000","27,000"
			CurrentAccruedExpenses,"10,672,000","14,995,000","11,561,000","14,742,000","12,871,000","14,971,000","12,084,000","9,507,000","7,657,000","10,644,000","7,900,000","5,142,000","6,920,000","9,877,000","9,966,000","14,074,000","20,168,000","20,851,000","25,991,000","25,033,000","25,545,000","25,702,000","22,552,000","19,685,000","13,053,000","16,568,000","13,022,000","9,147,000","6,446,000","5,423,000","6,981,000","7,791,000","5,668,000","4,424,000","4,833,000","6,883,000","3,418,000","1,666,000"
		CurrentProvisions,,,,,,,,,,,"15,750,000","15,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"6,050,000","5,940,000","5,831,000","5,723,000","5,617,000","5,512,000","5,408,000","5,304,000","5,202,000","5,101,000","5,002,000","4,904,000","4,810,000","1,645,000","1,575,000","1,474,000","1,100,000","733,000","372,000",,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"6,050,000","5,940,000","5,831,000","5,723,000","5,617,000","5,512,000","5,408,000","5,304,000","5,202,000","5,101,000","5,002,000","4,904,000","4,810,000","1,645,000","1,575,000","1,474,000","1,100,000","733,000","372,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"8,844,000","7,657,000","7,205,000","24,949,000",,,,,,"0","0","0","0","44,000","49,000","49,000","49,000","49,000","49,000","49,000","49,000","363,000","336,000","320,000","304,000","284,000","268,000","254,000","181,000","172,000","138,000","138,000","138,000","138,000","589,000",,,"51,000"
			CurrentDeferredRevenue,"8,844,000","7,657,000","7,205,000","24,949,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"945,000","1,169,000","1,121,000","1,577,000","756,000","1,212,000","1,162,000","1,388,000","930,000","722,000","681,000","673,000","783,000","1,836,000","7,267,000","19,537,000","2,167,000","1,794,000","1,731,000","1,568,000","1,447,000","1,563,000","2,300,000","1,859,000","1,450,000","845,000","1,210,000","1,190,000","927,000","1,665,000","1,330,000","1,493,000","1,030,000","870,000","780,000","1,121,000","1,596,000","1,697,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"106,029,000","109,872,000","113,032,000","95,272,000","121,679,000","123,121,000","124,548,000","125,945,000","127,296,000","128,633,000","129,956,000","131,249,000","132,498,000","160,872,000","161,349,000","161,162,000","161,587,000","51,769,000","52,168,000","52,425,000","52,022,000","53,498,000","41,574,000","38,241,000","2,294,000","2,351,000","2,419,000","2,488,000","2,615,000","2,188,000","2,065,000","1,955,000","1,835,000","1,734,000","1,440,000","1,618,000","1,393,000","1,055,000"
		LongTermDebtAndCapitalLeaseObligation,"4,834,000","6,386,000","7,922,000","9,426,000","10,884,000","12,326,000","13,753,000","15,150,000","16,501,000","17,838,000","19,161,000","20,454,000","21,703,000","49,901,000","50,338,000","50,691,000","51,102,000","51,515,000","51,902,000","52,148,000","51,735,000","51,320,000","39,358,000","35,933,000",,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"4,834,000","6,386,000","7,922,000","9,426,000","10,884,000","12,326,000","13,753,000","15,150,000","16,501,000","17,838,000","19,161,000","20,454,000","21,703,000","49,901,000","50,338,000","50,691,000","51,102,000","51,515,000","51,902,000","52,148,000","51,735,000","51,320,000","39,358,000","35,933,000",,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"100,642,000","102,933,000","104,557,000","85,293,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,418,000","110,458,000","110,471,000","110,485,000","254,000","266,000","277,000","287,000","2,080,000","2,118,000","2,084,000","2,070,000","2,127,000","2,195,000","2,264,000","2,391,000","2,090,000","2,037,000","1,936,000","1,835,000","1,734,000","1,440,000","1,618,000","1,393,000","1,055,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201,000",,
			NonCurrentDeferredRevenue,"100,642,000","102,933,000","104,557,000","85,293,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000","110,242,000",,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,"0","0","0","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","28,000","19,000",,,,,,
		OtherNonCurrentLiabilities,"553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000","553,000",,,,,,,,,"126,000","126,000","126,000","126,000","126,000","126,000","2,188,000",,,,"1,734,000",,"1,618,000",,"1,055,000"
TotalEquityGrossMinorityInterest,"438,887,000","466,042,000","490,471,000","288,207,000","234,584,000","184,006,000","209,514,000","234,444,000","255,039,000","272,921,000","289,175,000","302,807,000","312,130,000","322,998,000","339,650,000","356,006,000","409,505,000","407,189,000","446,254,000","486,976,000","496,248,000","365,403,000","401,100,000","430,865,000","465,780,000","360,669,000","377,953,000","395,220,000","277,426,000","289,889,000","301,561,000","298,419,000","193,011,000","173,270,000","98,781,000","107,229,000","117,789,000","126,484,000"
	StockholdersEquity,"438,887,000","466,042,000","490,471,000","288,207,000","234,584,000","184,006,000","209,514,000","234,444,000","255,039,000","272,921,000","289,175,000","302,807,000","312,130,000","322,998,000","339,650,000","356,006,000","409,505,000","407,189,000","446,254,000","486,976,000","496,248,000","365,403,000","401,100,000","430,865,000","465,780,000","360,669,000","377,953,000","395,220,000","277,426,000","289,889,000","301,561,000","298,419,000","193,011,000","173,270,000","98,781,000","107,229,000","117,789,000","126,484,000"
		CapitalStock,"467,000","466,000","465,000","449,000","442,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","398,000","398,000","398,000","385,000","384,000","382,000","380,000","348,000","344,000","343,000","343,000","317,000","315,000","314,000","275,000","274,000","274,000","267,000","219,000","219,000","177,000","177,000","177,000","177,000"
			CommonStock,"467,000","466,000","465,000","449,000","442,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","399,000","398,000","398,000","398,000","385,000","384,000","382,000","380,000","348,000","344,000","343,000","343,000","317,000","315,000","314,000","275,000","274,000","274,000","267,000","219,000","219,000","177,000","177,000","177,000","177,000"
		AdditionalPaidInCapital,"1,190,764,000","1,181,630,000","1,172,881,000","1,079,880,000","1,053,906,000","966,636,000","961,428,000","955,781,000","950,094,000","944,407,000","939,107,000","933,291,000","926,804,000","920,594,000","914,786,000","906,583,000","900,200,000","849,154,000","840,462,000","828,792,000","820,365,000","654,266,000","641,064,000","627,591,000","622,061,000","489,455,000","482,584,000","476,876,000","340,844,000","338,106,000","336,668,000","320,351,000","216,281,000","214,392,000","128,891,000","127,650,000","126,908,000","126,652,000"
		RetainedEarnings,"-752,344,000","-716,054,000","-682,875,000","-792,122,000","-819,764,000","-783,029,000","-752,313,000","-721,736,000","-695,454,000","-671,885,000","-650,331,000","-630,883,000","-615,073,000","-597,995,000","-575,534,000","-550,975,000","-491,093,000","-442,350,000","-394,592,000","-342,198,000","-324,497,000","-289,211,000","-240,308,000","-197,069,000","-156,624,000","-129,103,000","-104,946,000","-81,970,000","-63,693,000","-48,491,000","-35,381,000","-22,199,000","-23,489,000","-41,341,000","-30,287,000","-20,598,000","-9,296,000","-345,000"
TotalCapitalization,"438,887,000","466,042,000","490,471,000","288,207,000","234,584,000","184,006,000","209,514,000","234,444,000","255,039,000","272,921,000","289,175,000","302,807,000","312,130,000","322,998,000","339,650,000","356,006,000","409,505,000","407,189,000","446,254,000","486,976,000","496,248,000","365,403,000","401,100,000","430,865,000","465,780,000","360,669,000","377,953,000","395,220,000","277,426,000","289,889,000","301,561,000","298,419,000","193,011,000","173,270,000","98,781,000","107,229,000","117,789,000","126,484,000"
CommonStockEquity,"438,887,000","466,042,000","490,471,000","288,207,000","234,584,000","184,006,000","209,514,000","234,444,000","255,039,000","272,921,000","289,175,000","302,807,000","312,130,000","322,998,000","339,650,000","356,006,000","409,505,000","407,189,000","446,254,000","486,976,000","496,248,000","365,403,000","401,100,000","430,865,000","465,780,000","360,669,000","377,953,000","395,220,000","277,426,000","289,889,000","301,561,000","298,419,000","193,011,000","173,270,000","98,781,000","107,229,000","117,789,000","126,484,000"
CapitalLeaseObligations,"10,884,000","12,326,000","13,753,000","15,149,000","16,501,000","17,838,000","19,161,000","20,454,000","21,703,000","22,939,000","24,163,000","25,358,000","26,513,000","51,546,000","51,913,000","52,165,000","52,202,000","52,248,000","52,274,000","52,148,000","51,735,000","51,320,000","39,358,000","35,933,000",,,,,,,,,,,,,,
NetTangibleAssets,"438,887,000","466,042,000","490,471,000","288,207,000","234,584,000","184,006,000","209,514,000","234,444,000","255,039,000","272,921,000","289,175,000","302,807,000","312,130,000","322,998,000","339,650,000","356,006,000","409,505,000","407,189,000","446,254,000","486,976,000","496,248,000","365,403,000","401,100,000","430,865,000","465,780,000","360,669,000","377,953,000","395,220,000","277,426,000","289,889,000","301,561,000","298,419,000","193,011,000","173,270,000","98,781,000","107,229,000","117,745,000","126,435,000"
WorkingCapital,"519,124,000","551,357,000","578,329,000","356,569,000","328,845,000","273,436,000","298,763,000","322,579,000","342,605,000","360,661,000","377,439,000","390,692,000","400,287,000","416,464,000","433,281,000","447,905,000","501,598,000","388,956,000","429,806,000","472,121,000","480,524,000","350,287,000","378,730,000","417,142,000","458,858,000","355,187,000","375,018,000","392,744,000","274,875,000","287,236,000","298,848,000","295,708,000","190,634,000","170,816,000","95,223,000","104,511,000","115,705,000","124,097,000"
InvestedCapital,"438,887,000","466,042,000","490,471,000","288,207,000","234,584,000","184,006,000","209,514,000","234,444,000","255,039,000","272,921,000","289,175,000","302,807,000","312,130,000","322,998,000","339,650,000","356,006,000","409,505,000","407,189,000","446,254,000","486,976,000","496,248,000","365,403,000","401,100,000","430,865,000","465,780,000","360,669,000","377,953,000","395,220,000","277,426,000","289,889,000","301,561,000","298,419,000","193,011,000","173,270,000","98,781,000","107,229,000","117,789,000","126,484,000"
TangibleBookValue,"438,887,000","466,042,000","490,471,000","288,207,000","234,584,000","184,006,000","209,514,000","234,444,000","255,039,000","272,921,000","289,175,000","302,807,000","312,130,000","322,998,000","339,650,000","356,006,000","409,505,000","407,189,000","446,254,000","486,976,000","496,248,000","365,403,000","401,100,000","430,865,000","465,780,000","360,669,000","377,953,000","395,220,000","277,426,000","289,889,000","301,561,000","298,419,000","193,011,000","173,270,000","98,781,000","107,229,000","117,745,000","126,435,000"
TotalDebt,"10,884,000","12,326,000","13,753,000","15,149,000","16,501,000","17,838,000","19,161,000","20,454,000","21,703,000","22,939,000","24,163,000","25,358,000","26,513,000","51,546,000","51,913,000","52,165,000","52,202,000","52,248,000","52,274,000","52,148,000","51,735,000","51,320,000","39,358,000","35,933,000",,,,,,,,,,,,,,
ShareIssued,"46,749,766","46,660,294","46,533,247","44,913,024","44,175,792","39,921,413","39,921,413","39,911,413","39,911,413","39,898,561","39,896,561","39,896,561","39,864,561","39,863,711","39,863,711","39,831,836","39,821,799","38,482,764","38,443,261","38,156,959","37,957,649","34,752,116","34,456,309","34,381,501","34,340,208","31,744,102","31,521,550","31,379,986","27,466,407","27,388,005","27,381,624","26,663,437","21,904,780","21,856,261","17,679,182","17,679,182","17,679,000","17,679,000"
OrdinarySharesNumber,"46,749,766","46,660,294","46,533,247","44,913,024","44,175,792","39,921,413","39,921,413","39,911,413","39,911,413","39,898,561","39,896,561","39,896,561","39,864,561","39,863,711","39,863,711","39,831,836","39,821,799","38,482,764","38,443,261","38,156,959","37,957,649","34,752,116","34,456,309","34,381,501","34,340,208","31,744,102","31,521,550","31,379,986","27,466,407","27,388,005","27,381,624","26,663,437","21,904,780","21,856,261","17,679,182","17,679,182","17,679,000","17,679,000"
