name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
MarketCap,"802,926,120","860,307,200","888,054,840","823,000,500","899,706,800","936,318,750","795,630,600","476,102,400","519,792,120","364,467,920","751,477,760","808,929,275","956,678,879","1,095,344,202","1,018,793,300","1,298,110,174","1,390,185,554","1,262,995,883","1,718,241,471","1,394,020,553","1,392,008,580","1,240,527,760","1,519,417,039","1,403,802,960","1,313,289,340","1,532,591,550","2,144,929,920","2,205,406,510","2,994,115,045","2,908,967,380","2,091,750,375","1,501,556,860","1,625,859,120","1,725,608,000","2,308,498,500","1,478,675,061","1,479,354,720","1,326,667,940","766,664,640","835,313,488","813,051,750","1,030,584,607","701,567,849","803,930,400","723,470,080","633,484","1,263,128","1,026,291","276,309","355,254","449,989","620,108","853,772","2,421,869","5,051,734","4,366,131","12,384,427","18,827,283","40,009,338"
EnterpriseValue,"878,387,120","911,593,200","959,407,840","934,141,500","993,766,800","1,015,213,750","886,287,600","575,767,400","624,781,120","470,871,920","864,137,760","939,807,275","1,090,846,879","1,203,279,202","1,131,241,300","1,417,054,174","1,278,949,554","1,141,508,883","1,576,609,471","1,252,663,553","1,250,763,580","1,084,904,760","1,339,294,039","1,225,800,960","1,153,528,340","1,322,521,550","1,932,937,920","2,016,134,510","2,842,414,045","2,743,683,380","1,940,463,375","1,372,709,860","1,521,079,120","1,621,292,000","2,221,384,500","1,407,942,061","1,427,057,720","1,285,421,940","725,418,640","796,013,488","780,913,750","1,004,954,607","680,515,849","782,878,400","706,785,080","236,910","912,281","565,572","-228,255","-653,915","-841,376","-671,257","367,005","616","357,337","-2,707,869","9,875,389","16,318,245","35,333,704"
PeRatio,"39.143","18.935","40.8","56.7",,,,,,,"484","40.192","29.381","30.696","21.452","36.87","41.273","45.85","57.045","46.273","67.8","47.789","35.935","24.5","16.879","19.707","31.36","39.341","70.855","48.773","31.99","21.885","23.321","35.459","61.069","55.243","89","130","76.5","335","219","418.5","605","702",,,,,,,,,,,,,,,
ForwardPeRatio,"15.337","17.301","15.083","14.184","17.986","20.833","21.142","14.104","18.248","9.066","20.161","20.921","26.81","29.155","19.011","19.493","24.57","23.81","33.003","29.07","40.65","37.175","44.843","29.412","27.933","20.576","22.422","17.921","24.39","25.253","34.843","28.49","28.249","26.882","44.643","33.557","39.216","49.505","31.746","41.152","131.579","37.037","64.516","44.248",,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.747","0.566","0.513",,,"0.869","0.74",,,,,"1.295","0.814","0.732","0.491","0.669","1.142","1.576","1.287","1.357","1.262","0.502","0.368","0.443","0.656","0.384","0.498","1.591","0.355",,,,,,,,,,,,,,,,,
PsRatio,"2.519","2.797","3.273","2.937","3.565","3.663","3.149","1.881","1.978","1.318","3.022","3.203","3.649","4.08","3.631","4.644","5.103","5.253","7.507","6.255","6.455","5.608","6.232","5.216","4.544","5.308","7.958","9.344","15.105","16.18","12.269","9.326","10.579","12.271","19.011","14.405","16.877","16.921","9.957","12.499","12.827","17.41","12.598","14.618","14.311","0.217","0.433","0.352","0.096","0.122","0.086","0.104","0.069","0.162","0.318","0.217","0.634","0.967","2.4"
PbRatio,"3.169","3.193","3.404","3.193","3.281","3.516","2.825","1.656","1.6","1.08","2.061","2.223","2.633","3.055","2.731","3.674","6.897","6.547","8.47","6.883","7.044","6.161","7.385","6.756","6.44","6.536","8.747","10.145","16.537","15.785","12.001","9.759","11.964","15.827","25.3","19.615","23.845","25.588","15.015","22.255","23.696","39.324","30.279","34.869","36.392",,,,,,,,"1.882","0.865","1.102","0.456","2.916","4.433","6.553"
EnterprisesValueRevenueRatio,"2.82","11.632","12.118","11.959","12.806","13.94","13.217","8.907","10.749","7.372","12.541","13.878","16.455","18.375","16.669","19.527","17.104","19.151","25.684","21.603","19.719","19.87","26.365","23.669","20.606","21.724","25.271","24.967","34.851","45.621","39.122","29.136","34.47","37.775","51.461","35.527","38.227","43.81","30.772","36.749","38.293","52.423","42.072","44.141","42.282",,,,,,"-1.723","-5.645","0.473","0","0.111","-0.871","1.891","3.145","5.733"
EnterprisesValueEBITDARatio,"27.311","-39.453","50.11","86.76","39.194","61.817","-117.482","122.556","-56.959","-62.483","-46.208","75.094","108.737","102.546","-119.898","46.335","51.411","69.864","262.681","79.037","55.4","71.568","127.406","84.207","65.995","58.176","51.551","50.456","68.616","127.631","114.82","67.079","74.805","97.252","133.288","93.557","115.786","161.974","354.035","115.632","393.407","234.912","-133.356","199.104","934.901","-0.742","-3.965","-2.644","0.703","8.221","-8.764","-0.449","-0.59","-0","-0.24","1.266","-6.064","-9.117","-23.171"
