name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"236,539,000","41,795,000","36,876,000","129,006,000","28,862,000","182,407,000","58,722,000","51,929,000","40,620,000","-4,855,000","81,495,000","52,783,000","82,842,000","17,118,000","108,550,000","80,891,000","53,603,000","74,878,000","28,777,000","48,449,000","56,240,000","41,679,000","123,479,000","106,780,000","-46,177,000","42,447,000","64,445,000","53,516,000","76,964,000","39,087,000","75,812,000","59,820,000","24,607,000","49,241,000","72,896,000","47,184,000","94,004,000","27,879,000","97,093,000","29,769,000","45,952,000","49,674,000","47,235,000","86,660,000","29,423,000","66,405,000","49,812,000","54,122,000","52,243,000","44,077,000","10,685,000","96,084,000","2,383,000","190,890,000","66,583,000","42,221,000","30,148,000","45,972,000","80,981,000","66,821,000","77,879,000","8,202,000","67,760,000","53,662,000","45,257,000","42,165,000","62,950,000","79,928,000","-12,338,000","99,809,000","120,325,000","21,415,000","165,746,000","-47,364,000","117,381,000","142,072,000","11,176,000","47,777,000","11,021,000","81,696,000","123,092,000","417,668,000","-175,631,000","271,948,000","-363,954,000","8,930,000","93,567,000","61,527,000","81,778,000","41,931,000","62,000,000","34,900,000","12,100,000","47,200,000","85,200,000","14,600,000","35,100,000","63,800,000","44,000,000","12,500,000","41,200,000","31,700,000","25,000,000","-74,500,000","-16,300,000","203,900,000","-31,500,000","-1,100,000","57,400,000","42,800,000","-41,900,000","700,000","136,900,000","47,900,000","19,900,000","36,500,000","55,400,000","82,800,000","-104,000,000","63,900,000","26,800,000","34,600,000","27,100,000","24,600,000","37,800,000","41,700,000","24,300,000","35,300,000","19,100,000","36,400,000","7,800,000","21,900,000","13,800,000","43,200,000"
	CashFlowFromContinuingOperatingActivities,"236,539,000","41,795,000","36,876,000","129,006,000","28,862,000","182,407,000","58,722,000","51,929,000","40,620,000","-4,855,000","81,495,000","52,783,000","82,842,000","17,118,000","108,550,000","80,891,000","53,603,000","74,878,000","28,777,000","48,449,000","56,240,000","41,679,000","123,479,000","106,780,000","-46,177,000","42,447,000","64,445,000","53,516,000","76,964,000","39,087,000","75,812,000","59,820,000","24,607,000","49,241,000","72,896,000","47,184,000","94,004,000","27,879,000","97,093,000","29,769,000","45,952,000","49,674,000","47,235,000","86,660,000","29,423,000","66,405,000","49,812,000","54,122,000","52,243,000","44,077,000","10,685,000","96,084,000","2,383,000","190,890,000","66,583,000","42,221,000","30,148,000","45,972,000","80,981,000","66,821,000","77,879,000","8,202,000","67,760,000","53,662,000","45,257,000","42,165,000","62,950,000","79,928,000","-12,338,000","99,809,000","120,325,000","21,415,000","165,746,000","-47,364,000","117,381,000","142,072,000","11,176,000","47,777,000","11,021,000","81,696,000","123,092,000","417,668,000","-175,631,000","271,948,000","-363,954,000","8,930,000","93,567,000","61,527,000","81,778,000","41,931,000","62,000,000","34,900,000","12,100,000","47,200,000","85,200,000","14,600,000","35,100,000","63,800,000","44,000,000","12,500,000","41,200,000","31,700,000","25,000,000","-74,500,000","-16,300,000","203,900,000","-31,500,000","-1,100,000","57,400,000","42,800,000","-41,900,000","700,000","136,900,000","47,900,000","19,900,000","36,500,000","55,400,000","82,800,000","-104,000,000","63,900,000","26,800,000","34,600,000","27,100,000","24,600,000","37,800,000","41,700,000","24,300,000","35,300,000","19,100,000","36,400,000","7,800,000","21,900,000","13,800,000","43,200,000"
		NetIncomeFromContinuingOperations,"248,257,000","54,834,000","63,837,000","62,053,000","67,533,000","59,949,000","42,314,000","37,840,000","38,908,000","34,742,000","58,143,000","52,052,000","56,919,000","58,799,000","53,911,000","56,933,000","54,718,000","54,040,000","42,953,000","45,881,000","44,662,000","51,176,000","43,513,000","43,493,000","44,245,000","50,210,000","42,832,000","34,276,000","41,154,000","42,442,000","41,191,000","41,769,000","41,490,000","38,592,000","39,055,000","37,704,000","37,763,000","35,980,000","40,287,000","41,232,000","40,747,000","43,810,000","39,229,000","43,306,000","35,148,000","42,360,000","40,578,000","44,064,000","46,564,000","52,736,000","40,516,000","36,471,000","31,006,000","36,040,000","39,307,000","47,409,000","48,282,000","57,215,000","40,860,000","47,779,000","47,729,000","47,335,000","50,913,000","46,920,000","37,176,000","45,350,000","44,781,000","44,829,000","46,429,000","45,522,000","46,241,000","43,067,000","44,232,000","39,799,000","39,573,000","35,787,000","30,034,000","29,801,000","28,908,000","30,200,000","31,016,000","31,056,000","26,320,000","31,059,000","26,739,000","33,677,000","32,586,000","34,603,000","6,707,000","39,765,000","37,600,000","21,500,000","38,500,000","35,400,000","35,000,000","34,900,000","3,100,000","34,000,000","33,200,000","35,200,000","35,600,000","35,500,000","34,400,000","31,400,000","34,600,000","32,700,000","32,100,000","32,900,000","28,600,000","28,200,000","17,200,000","31,900,000","34,200,000","34,400,000","35,700,000","30,200,000","33,700,000","33,000,000","22,500,000","31,700,000","32,000,000","30,600,000","30,100,000","28,500,000","27,800,000","26,300,000","25,400,000","24,800,000","23,000,000","22,500,000","21,200,000","21,000,000","19,700,000","18,000,000"
		OperatingGainsLosses,"-17,071,000","-179,000","246,000","-8,576,000","-8,562,000","-5,355,000","-1,903,000","-5,110,000","-16,658,000","-986,000","-5,746,000","-70,000","-325,000","-788,000","-351,000","-843,000","1,205,000","93,000","-548,000","-1,078,000","-1,283,000","-14,301,000","-2,715,000","-3,638,000","-530,000","-14,433,000","-1,448,000","-567,000","-1,305,000","-10,979,000","-2,577,000","-2,493,000","-2,908,000","-2,981,000","-2,348,000","-3,666,000","-5,352,000","-8,586,000","-3,285,000","-12,349,000","-3,994,000","403,000","-12,897,000","-2,051,000","162,743,000","-157,118,000","-3,862,000","-16,271,000","-11,386,000","-15,307,000","40,517,000","30,407,000","-2,136,000","-3,058,000","-24,300,000","-159,000","33,038,000","-33,325,000","22,344,000","30,009,000","41,550,000","-1,590,000","-153,000",,,,"4,000","-8,000",,,"757,000","0",,,"20,000","-639,000","-587,000","-583,000","-426,458,000","425,846,000",,,"-23,959,000","-50,357,000","-35,321,000","-96,771,000","561,000","309,000","136,000","-58,000","-4,900,000","0","-6,800,000","-2,000,000","-800,000","-100,000","0","-3,500,000","-700,000","200,000","-1,600,000","-800,000","5,400,000","-102,400,000","-45,200,000","139,300,000","13,400,000","-2,800,000","0","1,400,000","16,900,000","-2,600,000","2,000,000","-600,000","-500,000","-300,000","900,000","-2,700,000","-500,000","-800,000","-1,900,000","1,600,000","-15,300,000","600,000","200,000","1,100,000","1,400,000","-700,000","-500,000","-700,000","-1,500,000","400,000","-100,000","500,000"
			GainLossOnSaleOfPPE,,,"1,238,000","-6,750,000",,,"0","-1,850,000","0","0","0","0","0","-558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"1,639,000","1,545,000","1,258,000","1,259,000","-2,423,000","1,203,000","1,193,000","1,121,000","-13,216,000","970,000","906,000","1,469,000","776,000","835,000","841,000","729,000","1,702,000","666,000","617,000","566,000","520,000","-12,133,000","337,000","328,000","312,000","-11,180,000","181,000","-24,000","-86,000","-10,231,000","-1,966,000","-1,858,000","-2,079,000","-2,160,000","0","0","0","0","0","-13,000","0","90,000","-282,000","-1,956,000","0","-6,084,000","1,000","-10,729,000","-14,951,000","-20,021,000","65,793,000","5,000","-12,000","-56,000","-24,300,000","-159,000","32,523,000","-32,810,000","25,439,000","30,009,000","41,550,000","-1,590,000","-153,000",,,,"4,000","-8,000",,,"757,000","0",,,"20,000","-639,000","-587,000","-583,000","-612,000","0",,,"-163,000","-935,000","-10,527,000","-21,357,000",,,,"-58,000","-4,900,000","0","-6,800,000","-2,000,000","-800,000","-100,000","0","-3,500,000","-700,000","200,000","-1,600,000","-800,000",,,,,,,,,"200,000",,,"-600,000","0","-700,000","900,000","-2,700,000","-2,300,000","-500,000","200,000","1,000,000",,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,"-403,000","-454,000","-585,000","-515,000","-372,000","-397,000","-554,000","-423,000","-375,000","-356,000","-10,357,000","-407,000","-334,000","-355,000","-274,000","-330,000","-325,000","-561,000","-341,000","-405,000","-667,000","-332,000","-337,000","-566,000","-326,000","-280,000","-272,000","-332,000","-345,000","-278,000","-314,000","-328,000","-5,246,000","-296,000","-314,000","-293,000","-358,000","-605,000","-375,000","-1,497,000","-687,000","-835,000","-10,849,000","-1,032,000","-421,000",,,,"-515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"32,711,000","8,211,000","8,264,000","8,072,000","8,164,000","8,077,000","8,365,000","8,237,000","8,003,000","7,881,000","7,704,000","7,589,000","7,410,000","7,181,000","3,877,000","3,724,000","3,449,000","3,339,000","3,216,000","3,267,000","3,285,000","3,280,000","3,137,000","3,138,000","3,291,000","3,305,000","3,244,000","3,155,000","3,194,000","3,192,000","3,162,000","3,108,000","3,087,000","3,085,000","3,060,000","2,962,000","2,999,000","3,107,000","3,487,000","3,456,000","3,380,000","3,503,000","3,706,000","3,842,000","3,638,000","3,438,000","3,424,000","3,306,000","3,370,000","3,332,000","3,415,000","3,336,000","3,395,000","3,399,000","3,559,000","4,148,000","3,226,000","3,504,000","2,657,000","4,526,000","3,259,000","4,117,000","3,060,000","4,244,000","4,359,000","4,425,000","5,345,000","6,716,000","6,831,000","7,152,000","17,177,000","-2,211,000","8,397,000","7,708,000","10,680,000","23,853,000","11,904,000","9,660,000","13,344,000","4,385,000","2,930,000","3,723,000","27,456,000","25,816,000",,,"9,000,000","2,388,000",,,"8,200,000","3,800,000",,,"5,200,000",,,,"2,100,000","-11,300,000","11,500,000","200,000",,,,"-400,000","100,000","-1,500,000","-1,100,000","-2,000,000","-41,400,000","25,300,000","6,000,000","200,000","40,000,000","-24,200,000",,,,,"5,400,000","7,200,000","7,500,000","3,300,000","3,800,000","5,200,000","6,300,000","5,000,000","2,200,000","2,100,000","7,900,000","1,500,000","1,700,000","3,500,000"
			DepreciationAndAmortization,"32,711,000","8,211,000","8,264,000","8,072,000","8,164,000","8,077,000","8,365,000","8,237,000","8,003,000","7,881,000","7,704,000","7,589,000","7,410,000","7,181,000","3,877,000","3,724,000","3,449,000","3,339,000","3,216,000","3,267,000","3,285,000","3,280,000","3,137,000","3,138,000","3,291,000","3,305,000","3,244,000","3,155,000","3,194,000","3,192,000","3,162,000","3,108,000","3,087,000","3,085,000","3,060,000","2,962,000","2,999,000","3,107,000","3,487,000","3,456,000","3,380,000","3,503,000","3,706,000","3,842,000","3,638,000","3,438,000","3,424,000","3,306,000","3,370,000","3,332,000","3,415,000","3,336,000","3,395,000","3,399,000","3,559,000","4,148,000","3,226,000","3,504,000","2,657,000","4,526,000","3,259,000","4,117,000","3,060,000","4,244,000","4,359,000","4,425,000","5,345,000","6,716,000","6,831,000","7,152,000","17,177,000","-2,211,000","8,397,000","7,708,000","10,680,000","23,853,000","11,904,000","9,660,000","13,344,000","4,385,000","2,930,000","3,723,000","27,456,000","25,816,000",,,"9,000,000","2,388,000",,,"8,200,000","3,800,000",,,"5,200,000",,,,"2,100,000","-11,300,000","11,500,000","200,000",,,,"-400,000","100,000","-1,500,000","-1,100,000","-2,000,000","-41,400,000","25,300,000","6,000,000","200,000","40,000,000","-24,200,000",,,,,"5,400,000","7,200,000","7,500,000","3,300,000","3,800,000","5,200,000","6,300,000","5,000,000","2,200,000","2,100,000","7,900,000","1,500,000","1,700,000","3,500,000"
				Depreciation,"32,711,000","8,211,000","8,264,000","8,072,000","8,164,000","8,077,000","8,365,000","8,237,000","8,003,000","7,881,000","7,704,000","7,589,000","7,410,000","7,181,000","3,877,000","3,724,000","3,449,000","3,339,000","3,216,000","3,267,000","3,285,000","3,280,000","3,137,000","3,138,000","3,291,000","3,305,000","3,244,000","3,155,000","3,194,000","3,192,000","3,162,000","3,108,000","3,087,000","3,085,000","3,060,000","2,962,000","2,999,000","3,107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
