name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
TotalRevenue,"2,208,976,000","469,576,000","943,044,000","309,373,000","486,983,000","474,234,000","877,256,000","283,772,000","417,956,000","278,776,000","605,642,000","187,263,000","259,398,000","248,413,000","571,316,000","169,496,000","229,934,000","238,545,000","526,093,000","157,349,000","239,528,000","233,715,000","554,553,000","165,829,000","234,395,000","234,207,000","548,381,000","156,041,000","228,291,000","232,237,000","534,275,000","126,703,000","187,369,000","179,591,000","266,337,000","123,048,000","168,989,000","192,624,000","253,016,000","120,868,000","179,555,000","179,659,000","239,845,000","117,198,000","187,085,000","162,779,000","235,402,000","104,521,000","165,427,000","155,513,000","238,454,000","108,316,000","53,618,000","172,971,000","329,328,000","158,033,000","219,813,000","219,567,000","334,202,000","145,810,000","231,821,000","213,779,000","329,866,000","137,132,000","211,130,000","180,017,000","277,892,000","112,765,000","186,118,000","157,033,000","230,014,000","97,514,000","161,567,000","134,069,000","213,182,000","95,160,000","154,843,000","124,121,000","197,429,000","89,225,000","140,287,000","115,424,000","162,325,000","79,169,000","132,259,000","103,221,000","134,243,000","72,516,000","123,288,000","85,045,000","118,800,000","58,100,000","92,200,000","67,300,000","88,800,000","47,600,000"
	OperatingRevenue,"1,966,281,000","469,576,000","943,044,000","309,373,000","244,288,000","474,234,000","877,256,000","283,772,000","158,704,000","278,776,000","487,084,000","187,263,000","217,477,000","204,361,000","458,821,000","117,700,000","192,079,000","196,866,000","424,132,000","108,771,000","191,355,000","177,729,000","420,594,000","107,084,000","186,411,000","179,413,000","412,261,000","104,697,000","178,830,000","177,903,000","409,082,000","84,038,000","148,083,000","139,918,000","180,095,000","80,880,000","137,572,000","144,888,000","253,016,000","120,868,000","179,555,000","179,659,000","239,845,000","117,198,000","187,085,000","162,779,000","235,402,000","104,521,000","165,427,000","155,513,000","238,454,000","108,316,000","53,618,000","172,971,000","329,328,000","158,033,000","219,813,000","219,567,000","334,202,000","145,810,000","231,821,000","213,779,000","329,866,000","137,132,000","211,130,000","180,017,000","277,829,000","112,765,000","186,118,000","157,033,000","230,014,000","97,514,000","161,567,000","134,069,000","213,182,000","95,160,000","154,843,000","124,121,000","197,429,000","89,225,000","140,287,000","115,424,000","162,325,000","79,169,000","132,259,000","103,221,000","134,243,000","72,516,000","123,288,000","85,045,000","118,800,000","58,100,000","92,200,000","67,300,000","88,800,000","47,600,000"
CostOfRevenue,"1,352,917,000","315,485,000","564,594,000","183,859,000","288,979,000","289,535,000","479,010,000","168,292,000","248,530,000","171,324,000","336,470,000","111,117,000","154,164,000","150,893,000","316,489,000","100,956,000","136,901,000","145,090,000","290,834,000","90,071,000","141,209,000","140,134,000","297,559,000","94,442,000","133,750,000","137,486,000","295,798,000","88,532,000","130,156,000","136,915,000","293,850,000","73,390,000","107,513,000","106,048,000","155,360,000","71,751,000","98,322,000","112,221,000","148,531,000","71,231,000","105,523,000","106,620,000","139,519,000","70,636,000","112,619,000","99,574,000","136,570,000","60,940,000","102,455,000","96,100,000","138,791,000","64,562,000","42,103,000","103,395,000","191,036,000","96,210,000","128,501,000","130,062,000","181,146,000","85,929,000","132,833,000","127,092,000","177,889,000","82,318,000","126,778,000","109,743,000","152,837,000","66,739,000","111,737,000","97,947,000","127,402,000","57,942,000","98,039,000","79,429,000","117,550,000","56,093,000","91,588,000","73,095,000","107,335,000","52,547,000","83,076,000","70,690,000","91,626,000","47,877,000","79,569,000","64,020,000","79,099,000","45,091,000","75,897,000","54,143,000","71,100,000","36,400,000",,,,
GrossProfit,"856,059,000","154,091,000","378,450,000","125,514,000","198,004,000","184,699,000","398,246,000","115,480,000","169,426,000","107,452,000","269,172,000","76,146,000","105,234,000","97,520,000","254,827,000","68,540,000","93,033,000","93,455,000","235,259,000","67,278,000","98,319,000","93,581,000","256,994,000","71,387,000","100,645,000","96,721,000","252,583,000","67,509,000","98,135,000","95,322,000","240,425,000","53,313,000","79,856,000","73,543,000","110,977,000","51,297,000","70,667,000","80,403,000","104,485,000","49,637,000","74,032,000","73,039,000","100,326,000","46,562,000","74,466,000","63,205,000","98,832,000","43,581,000","62,972,000","59,413,000","99,663,000","43,754,000","11,515,000","69,576,000","138,292,000","61,823,000","91,312,000","89,505,000","153,056,000","59,881,000","98,988,000","86,687,000","151,977,000","54,814,000","84,352,000","70,274,000","125,055,000","46,026,000","74,381,000","59,086,000","102,612,000","39,572,000","63,528,000","54,640,000","95,632,000","39,067,000","63,255,000","51,026,000","90,094,000","36,678,000","57,211,000","44,734,000","70,699,000","31,292,000","52,690,000","39,201,000","55,144,000","27,425,000","47,391,000","30,902,000","47,700,000","21,700,000",,,,
OperatingExpense,"771,655,000","180,347,000","262,721,000","145,838,000","182,749,000","185,008,000","250,644,000","128,941,000","157,092,000","118,340,000","169,601,000","96,799,000","117,216,000","112,149,000","160,142,000","91,506,000","104,409,000","105,894,000","150,793,000","86,881,000","109,117,000","109,866,000","160,443,000","94,496,000","116,239,000","109,957,000","158,200,000","89,780,000","112,485,000","111,560,000","165,592,000","59,941,000","74,888,000","76,423,000","82,278,000","58,378,000","68,528,000","76,307,000","78,487,000","56,084,000","67,836,000","72,884,000","75,735,000","54,295,000","73,955,000","67,151,000","73,751,000","51,814,000","66,700,000","67,691,000","76,517,000","51,512,000","10,042,000","77,264,000","131,508,000","69,522,000","84,593,000","84,264,000","119,428,000","68,102,000","86,715,000","83,137,000","122,003,000","65,618,000","81,729,000","73,416,000","106,837,000","57,153,000","68,215,000","63,187,000","87,857,000","44,494,000","53,086,000","52,713,000","81,685,000","43,973,000","55,072,000","49,970,000","79,923,000","43,967,000","52,073,000","45,390,000","69,309,000","40,829,000","52,280,000","-9,655,000","67,206,000","51,590,000","63,201,000","52,146,000","67,292,000","40,700,000",,,,
	SellingGeneralAndAdministration,"668,826,000","153,198,000","236,643,000","121,445,000","157,540,000","158,835,000","225,531,000","108,498,000","133,585,000","98,637,000","150,038,000","78,361,000","99,029,000","93,610,000","141,267,000","73,384,000","86,414,000","87,768,000","132,941,000","69,127,000","92,085,000","91,120,000","141,427,000","77,011,000","97,959,000","92,508,000","139,594,000","72,497,000","95,539,000","93,346,000","147,584,000","49,240,000","63,941,000","65,446,000","71,923,000","48,291,000","58,283,000","65,834,000","68,580,000","46,211,000","61,527,000","62,364,000","65,952,000","44,641,000","63,313,000","56,742,000","63,679,000","41,798,000","56,405,000","58,026,000","66,649,000","42,010,000","2,179,000","65,441,000","100,506,000","58,164,000","73,708,000","73,738,000","109,042,000","57,997,000","76,418,000","73,221,000","112,968,000","55,713,000","72,091,000","64,369,000","98,231,000","48,860,000","60,541,000","55,677,000","80,795,000","37,494,000","46,137,000","45,565,000","74,339,000","36,625,000","47,753,000","43,053,000","72,440,000","36,360,000","44,882,000","38,380,000","62,010,000","33,545,000","42,776,000","39,220,000","57,444,000","41,923,000","52,114,000","43,562,000","60,100,000","34,300,000",,,,
		GeneralAndAdministrativeExpense,"105,667,000","22,553,000","28,872,000","27,066,000","27,176,000","30,912,000","30,835,000","28,213,000","33,207,000","20,031,000","22,634,000","21,522,000","23,174,000","22,447,000","21,603,000","20,430,000","19,312,000","19,553,000","19,170,000","19,405,000","19,670,000","20,962,000","21,551,000","21,933,000","23,351,000","21,006,000","20,055,000","19,971,000","23,910,000","22,772,000","25,558,000","13,668,000","12,810,000","13,865,000","14,267,000","13,812,000","11,290,000","13,998,000","13,679,000","13,221,000","12,915,000","13,766,000","12,932,000","12,359,000","13,133,000","12,930,000","12,831,000","11,880,000","11,946,000","11,297,000","14,673,000","12,534,000","9,827,000","12,972,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"105,667,000","22,553,000","28,872,000","27,066,000","27,176,000","30,912,000","30,835,000","28,213,000","33,207,000","20,031,000","22,634,000","21,522,000","23,174,000","22,447,000","21,603,000","20,430,000","19,312,000","19,553,000","19,170,000","19,405,000","19,670,000","20,962,000","21,551,000","21,933,000","23,351,000","21,006,000","20,055,000","19,971,000","23,910,000","22,772,000","25,558,000","13,668,000","12,810,000","13,865,000","14,267,000","13,812,000","11,290,000","13,998,000","13,679,000","13,221,000","12,915,000","13,766,000","12,932,000","12,359,000","13,133,000","12,930,000","12,831,000","11,880,000","11,946,000","11,297,000","14,673,000","12,534,000","9,827,000","12,972,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"563,159,000","130,645,000","207,771,000","94,379,000","130,364,000","127,923,000","194,696,000","80,285,000","100,378,000","78,606,000","127,404,000","56,839,000","75,855,000","71,163,000","119,664,000","52,954,000","67,102,000","68,215,000","113,771,000","49,722,000","72,415,000","70,158,000","119,876,000","55,078,000","74,608,000","71,502,000","119,539,000","52,526,000","71,629,000","70,574,000","122,026,000","35,572,000","51,131,000","51,581,000","57,656,000","34,479,000","46,993,000","51,836,000","54,901,000","32,990,000","48,612,000","48,598,000","53,020,000","32,282,000","50,180,000","43,812,000","50,848,000","29,918,000","44,459,000","46,729,000","51,976,000","29,476,000","-7,648,000","52,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"55,860,000","14,456,000","13,490,000","13,423,000","14,491,000","14,281,000","14,053,000","11,603,000","14,262,000","11,900,000","11,733,000","10,803,000","11,062,000","11,511,000","10,906,000","10,279,000","10,172,000","10,241,000","9,175,000","9,670,000","9,312,000","10,254,000","9,849,000","9,488,000","10,175,000","9,903,000","9,845,000","9,311,000","9,427,000","10,389,000","9,329,000","5,600,000","5,756,000","6,045,000","5,319,000","5,398,000","5,285,000","5,624,000","5,376,000","5,415,000","5,227,000","5,646,000","4,854,000","4,752,000","5,578,000","5,179,000","4,786,000","4,881,000","4,688,000","4,183,000","4,525,000","4,556,000","4,482,000","5,679,000","5,169,000","5,670,000","5,370,000","5,515,000","5,419,000","5,235,000","5,485,000","5,469,000","5,201,000","5,161,000","5,083,000","5,170,000","4,797,000","4,769,000","4,201,000","4,160,000","3,292,000","3,104,000","3,289,000","3,576,000","3,503,000","3,431,000","3,621,000","3,323,000","3,415,000","3,578,000","3,279,000","3,222,000","3,532,000","3,690,000","3,492,000","4,253,000","4,482,000","4,626,000","4,810,000","4,097,000","3,800,000","4,200,000",,,,
