name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"1,158,625,762","1,977,944,319","2,060,086,314","2,753,261,891"
EnterpriseValue,"920,746,762","1,723,456,319","1,802,885,314","2,707,797,891"
PsRatio,"9.042","9.866","20.635","30.809"
PbRatio,"4.442","7.387","7.569",
EnterprisesValueRevenueRatio,"7.211","50.002","53.326","90.701"
EnterprisesValueEBITDARatio,"-29.788","-152.897","-212.204","-314.824"
