name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010
TotalAssets,"685,275,000","647,687,000","443,205,000","352,036,000","687,732,000","673,588,000","984,455,000","1,064,815,000","1,191,470,000","1,214,700,000","1,280,374,000","1,282,148,000","1,296,810,000","1,265,096,000","1,248,462,000","1,304,308,000","1,300,142,000","1,403,175,000","1,362,911,000","1,277,256,000","1,270,070,000","1,246,196,000","1,224,224,000","1,205,327,000","986,022,000","1,004,353,000","1,007,842,000","995,775,000","990,158,000","767,640,000","744,986,000","667,857,000","669,431,000","689,000,000","689,104,000","703,416,000","419,198,000","432,115,000","425,711,000","283,879,000","285,636,000","277,232,000","236,940,000"
	CurrentAssets,"271,052,000","249,914,000","240,472,000","188,397,000","529,569,000","512,226,000","819,034,000","390,473,000","466,489,000","424,825,000","478,801,000","477,833,000","491,975,000","585,526,000","579,635,000","618,343,000","628,830,000","592,897,000","591,938,000","539,665,000","584,256,000","604,730,000","612,755,000","622,179,000","426,287,000","468,007,000","471,267,000","474,998,000","479,028,000","294,894,000","309,323,000","256,093,000","279,206,000","321,965,000","337,857,000","360,772,000","124,100,000","155,345,000","185,696,000","70,343,000","77,566,000","78,886,000","43,917,000"
		CashCashEquivalentsAndShortTermInvestments,"152,829,000","145,913,000","133,233,000","109,174,000","455,152,000","435,345,000","117,483,000","156,286,000","214,229,000","170,016,000","217,662,000","181,867,000","188,690,000","223,478,000","191,239,000","263,611,000","299,672,000","409,148,000","410,874,000","379,657,000","439,204,000","455,779,000","485,555,000","508,601,000","312,671,000","366,833,000","387,955,000","392,117,000","400,056,000","211,236,000","243,206,000","196,163,000","219,572,000","266,342,000","284,691,000","312,154,000","77,960,000","112,576,000","153,501,000","39,902,000","42,591,000","53,031,000","18,883,000"
			CashAndCashEquivalents,"152,829,000","145,913,000","133,233,000","109,174,000","455,152,000","435,345,000","117,483,000","156,286,000","214,229,000","170,016,000","217,662,000","181,867,000","188,690,000","184,155,000","102,664,000","140,420,000","117,039,000","196,356,000","222,378,000","96,416,000","105,929,000","117,302,000","146,830,000","508,601,000","312,671,000","366,833,000","387,955,000","392,117,000","400,056,000","211,236,000","243,206,000","196,163,000","219,572,000","266,342,000","284,691,000","312,154,000","77,960,000","112,576,000","153,501,000","39,902,000","42,591,000","53,031,000","18,883,000"
			OtherShortTermInvestments,,,,,,,,,,"0","0","0","0","39,323,000","88,575,000","123,191,000","182,633,000","212,792,000","188,496,000","283,241,000","333,275,000","338,477,000","338,725,000",,,,,,,,,,,,,,,,,,,,
		Receivables,"65,943,000","61,499,000","65,858,000","43,507,000","38,961,000","42,250,000","34,167,000","86,628,000","106,938,000","113,724,000","114,226,000","127,031,000","134,643,000","144,731,000","156,091,000","150,371,000","131,738,000","117,896,000","112,029,000","87,097,000","76,665,000","73,743,000","62,687,000","65,107,000","70,873,000","69,317,000","51,903,000","48,309,000","44,512,000","53,915,000","36,504,000","31,775,000","29,669,000","25,690,000","27,380,000","25,466,000","25,694,000","24,253,000","20,397,000","17,276,000","20,965,000","13,942,000","14,707,000"
			AccountsReceivable,"42,102,000","37,730,000","40,354,000","39,999,000","36,232,000","39,833,000","32,497,000","71,684,000","92,619,000","101,360,000","102,708,000","113,975,000","123,791,000","134,308,000","146,172,000","141,134,000","131,738,000","117,896,000","112,029,000","87,097,000","76,665,000","73,743,000","62,687,000","65,107,000","70,873,000","69,317,000","51,812,000","46,695,000","42,233,000","48,509,000","36,504,000","31,775,000","29,669,000","25,690,000","27,380,000","25,466,000","25,694,000","24,253,000","20,397,000","17,276,000","20,965,000","13,942,000","14,707,000"
				GrossAccountsReceivable,"43,229,000","38,624,000","41,065,000","40,752,000","37,045,000","40,877,000","34,036,000","76,732,000","96,589,000","102,046,000","106,250,000","119,332,000","124,374,000","134,808,000","146,928,000","141,798,000","132,285,000","118,483,000","112,758,000","87,754,000","77,203,000","74,242,000","63,274,000","65,604,000","71,496,000","69,734,000","52,404,000","47,252,000","42,817,000","49,283,000","36,737,000","31,869,000","29,766,000","25,852,000","27,500,000","25,747,000","25,845,000","25,392,000","21,449,000","18,174,000","21,265,000","14,029,000","14,792,000"
				AllowanceForDoubtfulAccountsReceivable,"-1,127,000","-894,000","-711,000","-753,000","-813,000","-1,044,000","-1,539,000","-5,048,000","-3,970,000","-686,000","-3,542,000","-5,357,000","-583,000","-500,000","-756,000","-664,000","-547,000","-587,000","-729,000","-657,000","-538,000","-499,000","-587,000","-497,000","-623,000","-417,000","-592,000","-557,000","-584,000","-774,000","-233,000","-94,000","-97,000","-162,000","-120,000","-281,000","-151,000","-1,139,000","-1,052,000","-898,000","-300,000","-87,000","-85,000"
			OtherReceivables,"23,841,000","23,769,000","25,504,000","3,508,000","2,729,000","2,417,000","1,670,000","14,944,000","14,319,000","12,364,000","11,518,000","13,056,000","10,852,000","10,423,000","9,919,000","9,237,000",,,,,,,,,,,"91,000","1,614,000","2,279,000","5,406,000",,,,,,,,,,,,,
		Inventory,"36,467,000","33,976,000","29,964,000","27,422,000","28,560,000","28,114,000","35,107,000","130,092,000","123,179,000","117,144,000","133,413,000","151,533,000","147,354,000","193,045,000","209,734,000","178,506,000","168,782,000","45,543,000","48,621,000","52,041,000","51,235,000","50,266,000","35,590,000","25,092,000","21,970,000","20,937,000","21,911,000","22,736,000","24,124,000","21,913,000","17,246,000","12,606,000","11,693,000","13,646,000","14,888,000","16,443,000","13,401,000","12,149,000","7,100,000","8,134,000","9,123,000","7,473,000","5,849,000"
			WorkInProcess,"24,142,000","21,570,000","19,430,000","11,605,000","14,654,000","15,405,000","19,663,000","21,752,000","23,585,000","23,141,000","27,644,000","31,343,000","29,043,000","30,340,000","30,080,000","30,582,000","32,458,000","35,009,000","37,462,000","43,446,000","39,162,000","39,150,000","28,159,000","17,802,000","14,142,000","13,866,000","13,427,000","13,165,000","18,190,000","16,578,000","11,710,000","7,391,000","7,080,000","10,146,000","12,034,000","12,897,000","10,778,000","9,997,000","5,589,000","6,641,000","7,439,000","6,372,000","4,426,000"
			FinishedGoods,"12,325,000","12,406,000","10,534,000","15,817,000","13,906,000","12,709,000","15,444,000","108,340,000","99,594,000","94,003,000","105,769,000","120,190,000","118,311,000","162,705,000","179,654,000","147,924,000","136,324,000","10,534,000","11,159,000","8,595,000","12,073,000","11,116,000","7,431,000","7,290,000","7,828,000","7,071,000","8,484,000","9,571,000","5,934,000","5,335,000","5,536,000","5,215,000","4,613,000","3,500,000","2,854,000","3,546,000","2,623,000","2,152,000","1,511,000","1,493,000","1,684,000","1,101,000","1,423,000"
		PrepaidAssets,"2,549,000","2,525,000","3,340,000","2,233,000",,"8,934,000",,"7,202,000","7,970,000","11,299,000","1,026,000","5,344,000","7,170,000","7,755,000","6,241,000","6,536,000","28,638,000","20,310,000","20,414,000","20,870,000","17,152,000","24,942,000","28,923,000","23,379,000","20,773,000","10,920,000","3,382,000","6,066,000","2,668,000","972,000","4,041,000","7,043,000","7,044,000","4,774,000","10,753,000","6,516,000","6,830,000","6,153,000","4,485,000","4,818,000","4,674,000","4,227,000","2,758,000"
		RestrictedCash,,,,,"525,000","525,000","560,000","560,000","560,000","560,000","535,000","1,035,000","1,535,000","1,535,000","1,773,000","1,738,000",,,,,,,,,,,,"26,000","25,000","45,000","20,000","19,000","1,020,000","1,006,000","145,000","193,000","215,000","214,000","213,000","213,000","213,000","213,000","1,720,000"
		AssetsHeldForSaleCurrent,,,,,,"0","627,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"13,264,000","6,001,000","8,077,000","6,061,000","6,371,000","5,992,000","4,218,000","9,705,000","13,613,000","12,082,000","11,939,000","11,023,000","12,583,000","14,982,000","14,557,000","17,581,000",,,,,,,,,,,"6,116,000","5,744,000","7,643,000","6,813,000","8,306,000","8,487,000","10,208,000","10,507,000",,,,,,,,,
	TotalNonCurrentAssets,"414,223,000","397,773,000","202,733,000","163,639,000","158,163,000","161,362,000","165,421,000","674,342,000","724,981,000","789,875,000","801,573,000","804,315,000","804,835,000","679,570,000","668,827,000","685,965,000","671,312,000","810,278,000","770,973,000","737,591,000","685,814,000","641,466,000","611,469,000","583,148,000","559,735,000","536,346,000","536,575,000","520,777,000","511,130,000","472,746,000","435,663,000","411,764,000","390,225,000","367,035,000","351,247,000","342,644,000","295,098,000","276,770,000","240,015,000","213,536,000","208,070,000","198,346,000","193,023,000"
		NetPPE,"142,569,000","134,661,000","129,814,000","90,357,000","93,992,000","97,183,000","96,871,000","519,320,000","563,669,000","623,704,000","637,523,000","618,610,000","635,614,000","511,867,000","506,703,000","532,148,000","530,687,000","656,038,000","614,311,000","583,245,000","542,438,000","519,810,000","493,225,000","467,105,000","449,791,000","434,490,000","419,399,000","406,597,000","396,001,000","363,108,000","327,707,000","304,693,000","283,494,000","265,634,000","251,010,000","238,053,000","213,567,000","197,674,000","167,066,000","155,951,000","150,944,000","145,346,000","137,144,000"
			GrossPPE,"249,777,000","239,894,000","233,402,000","192,500,000","194,953,000","196,572,000","194,275,000","1,092,999,000","1,094,119,000","1,131,024,000","1,131,648,000","1,098,284,000","1,092,704,000","944,772,000","915,248,000","915,627,000","882,703,000","1,053,923,000","976,707,000","919,809,000","854,876,000","816,989,000","768,492,000","724,020,000","689,152,000","657,036,000","625,902,000","599,318,000","576,621,000","529,950,000","481,344,000","448,125,000","418,320,000","390,380,000","366,661,000","343,100,000","308,670,000","282,943,000","240,266,000","221,831,000","210,352,000","198,846,000","174,531,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"14,596,000","12,759,000","12,007,000","11,786,000","11,309,000","10,986,000","10,650,000","57,335,000","56,482,000","56,205,000","54,833,000","54,626,000","52,637,000","52,320,000","50,903,000","50,380,000","47,849,000","46,445,000","45,230,000","53,009,000","51,699,000","49,529,000","47,601,000","46,180,000","43,918,000","43,447,000","43,447,000","39,705,000","38,132,000","32,289,000","29,712,000","22,783,000","21,099,000","19,695,000","18,181,000","17,604,000","16,788,000","15,895,000","233,129,000","215,112,000","204,855,000","193,395,000","169,069,000"
				OtherProperties,"220,657,000","213,590,000","209,328,000","168,702,000","171,632,000","173,574,000","171,613,000","991,262,000","993,234,000","1,030,430,000","1,031,983,000","998,816,000","995,228,000","847,614,000","819,752,000","820,947,000","791,437,000","964,956,000","889,064,000","824,398,000","761,004,000","725,317,000","678,773,000","635,813,000","603,302,000","571,271,000","540,668,000","518,915,000","498,062,000","466,630,000","436,029,000","414,894,000","389,417,000","362,938,000","341,102,000","318,203,000","284,675,000","259,896,000",,,,,
				Leases,"14,524,000","13,545,000","12,067,000","12,012,000","12,012,000","12,012,000","12,012,000","44,402,000","44,403,000","44,389,000","44,832,000","44,842,000","44,839,000","44,838,000","44,593,000","44,300,000","43,417,000","42,522,000","42,413,000","42,402,000","42,173,000","42,143,000","42,118,000","42,027,000","41,932,000","42,318,000","41,787,000","40,698,000","40,427,000","31,031,000","15,603,000","10,448,000","7,804,000","7,747,000","7,378,000","7,293,000","7,207,000","7,152,000","7,137,000","6,719,000","5,497,000","5,451,000","5,462,000"
			AccumulatedDepreciation,"-107,208,000","-105,233,000","-103,588,000","-102,143,000","-100,961,000","-99,389,000","-97,404,000","-573,679,000","-530,450,000","-507,320,000","-494,125,000","-479,674,000","-457,090,000","-432,905,000","-408,545,000","-383,479,000","-352,016,000","-397,885,000","-362,396,000","-336,564,000","-312,438,000","-297,179,000","-275,267,000","-256,915,000","-239,361,000","-222,546,000","-206,503,000","-192,721,000","-180,620,000","-166,842,000","-153,637,000","-143,432,000","-134,826,000","-124,746,000","-115,651,000","-105,047,000","-95,103,000","-85,269,000","-73,200,000","-65,880,000","-59,408,000","-53,500,000","-37,387,000"
		GoodwillAndOtherIntangibleAssets,"49,159,000","49,534,000","48,162,000","49,433,000","51,108,000","52,673,000","53,188,000","74,407,000","75,063,000","76,479,000","80,381,000","81,161,000","82,888,000","83,491,000","84,130,000","83,078,000","84,498,000","87,133,000","91,281,000","90,916,000","87,812,000","85,795,000","84,790,000","83,155,000","81,407,000","79,443,000","78,820,000","79,395,000","79,842,000","79,084,000","78,742,000","77,257,000","74,989,000","73,468,000","72,971,000","70,749,000","58,516,000","58,767,000","55,739,000","54,303,000","54,177,000","51,248,000","54,060,000"
			Goodwill,"620,000","600,000","620,000","600,000","600,000","600,000","620,000","620,000","600,000","600,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000","4,319,000","3,669,000","620,000","620,000","620,000","620,000","620,000","620,000","620,000"
			OtherIntangibleAssets,"48,539,000","48,934,000","47,542,000","48,833,000","50,508,000","52,073,000","52,568,000","73,787,000","74,463,000","75,879,000","79,761,000","80,541,000","82,268,000","82,871,000","83,510,000","82,458,000","83,878,000","86,513,000","90,661,000","90,296,000","87,192,000","85,175,000","84,170,000","82,535,000","80,787,000","78,823,000","78,200,000","78,775,000","79,222,000","78,464,000","78,122,000","76,637,000","74,369,000","72,848,000","68,652,000","67,080,000","57,896,000","58,147,000","55,119,000","53,683,000","53,557,000","50,628,000","53,440,000"
		NonCurrentAccountsReceivable,"14,671,000","13,217,000","12,831,000","11,976,000","11,349,000","9,775,000","8,719,000","54,470,000","56,516,000","51,829,000","49,796,000","67,937,000","55,536,000","49,517,000","41,901,000","35,144,000","21,502,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"177,934,000","185,133,000",,,,,,"14,851,000","16,475,000","17,453,000","17,618,000","19,316,000","16,289,000","16,453,000","16,723,000","13,551,000","8,411,000","40,986,000","40,493,000","39,496,000","32,456,000",,,,,,"17,662,000","16,903,000","18,008,000","11,296,000","12,017,000","11,272,000","12,133,000","12,969,000","13,808,000","14,630,000","8,851,000","8,826,000","14,427,000",,,,
			NonCurrentDeferredTaxesAssets,"177,934,000","185,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,"8,371,000","13,914,000","12,694,000",,,,,,"10,107,000","6,750,000","6,084,000","8,024,000","5,720,000","6,790,000","7,572,000","5,629,000","7,475,000","13,208,000","8,743,000","5,747,000",,,,,
		OtherNonCurrentAssets,"29,890,000","15,228,000","11,926,000","11,873,000","1,714,000","1,731,000","6,643,000","11,294,000","13,258,000","20,410,000","16,255,000","17,291,000","14,508,000","18,242,000","19,370,000","22,044,000","26,214,000","26,121,000","16,517,000","10,020,000","10,414,000","35,861,000","33,454,000","32,888,000","28,537,000","22,413,000","10,587,000","11,132,000","11,195,000","11,234,000","11,477,000","11,752,000","12,037,000","9,335,000","5,983,000","6,004,000","5,421,000","5,756,000","2,783,000","3,282,000","2,949,000","1,752,000","1,819,000"
TotalLiabilitiesNetMinorityInterest,"966,315,000","967,841,000","1,003,442,000","929,318,000","1,319,235,000","1,314,702,000","1,631,649,000","1,633,832,000","1,678,076,000","1,613,590,000","1,663,203,000","1,645,755,000","1,580,784,000","1,533,857,000","1,509,743,000","1,532,520,000","1,491,478,000","1,594,739,000","1,518,438,000","1,393,770,000","1,346,719,000","1,286,589,000","1,242,197,000","1,195,316,000","939,027,000","938,158,000","912,657,000","876,259,000","850,395,000","569,882,000","526,072,000","427,232,000","414,119,000","418,810,000","399,723,000","396,585,000","264,173,000","263,514,000","808,325,000","654,272,000","639,298,000","639,359,000","567,313,000"
	CurrentLiabilities,"188,298,000","188,516,000","220,395,000","188,122,000","109,215,000","438,135,000","455,889,000","291,611,000","271,423,000","252,642,000","283,727,000","270,098,000","271,256,000","299,687,000","278,748,000","308,199,000","272,837,000","316,278,000","269,105,000","268,316,000","235,525,000","251,063,000","214,345,000","177,737,000","179,497,000","197,578,000","171,230,000","159,096,000","148,285,000","151,486,000","129,899,000","111,076,000","99,816,000","109,965,000","93,123,000","94,084,000","75,128,000","79,314,000","55,979,000","42,525,000","46,252,000","37,576,000","31,458,000"
