name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
OperatingCashFlow,"1,569,900,000","350,800,000","470,600,000","360,800,000","387,700,000","321,000,000","441,000,000","398,600,000","368,100,000","384,300,000","424,100,000","412,200,000","322,400,000","343,600,000","378,200,000","339,200,000","265,100,000","130,200,000","427,800,000","198,200,000","280,400,000","237,800,000","348,900,000","290,900,000","243,600,000","194,200,000","322,300,000","285,400,000","234,500,000","188,300,000","273,465,000","224,095,000","180,681,000","202,659,000","211,326,000","196,918,000","180,552,000","180,254,000","207,076,000","175,998,000","127,401,000","164,204,000","168,618,000","184,242,000","104,609,000","107,738,000","160,682,000","128,340,000","104,028,000","31,843,000","151,714,000","145,942,000","141,876,000","142,765,000","170,839,000","104,869,000","96,199,000","109,616,000","133,023,000","109,198,000","83,215,000","62,463,000","75,608,000","71,014,000","87,072,000","55,903,000","74,804,000","67,123,000","49,101,000","38,596,000","75,191,000","47,338,000","53,876,000","31,846,000","54,055,000","35,266,000","34,301,000","35,782,000","18,592,000","39,148,000","30,188,000","43,635,000","36,660,000","37,167,000","7,769,000","37,254,000","48,511,000","39,312,000","23,914,000","42,416,000","23,900,000","16,400,000","11,300,000","12,500,000","17,500,000","15,700,000","5,200,000","14,800,000","15,600,000","20,400,000","22,100,000","28,200,000","22,300,000","28,400,000","-1,900,000","19,400,000","18,900,000","27,400,000","4,100,000","28,800,000","23,600,000","35,500,000","15,100,000","14,700,000","6,600,000","18,600,000","14,400,000","16,900,000","400,000","9,000,000","6,600,000","7,500,000"
	CashFlowFromContinuingOperatingActivities,"1,553,700,000","350,800,000","463,500,000","328,400,000","411,000,000","321,000,000","441,000,000","398,600,000","368,100,000","384,300,000","424,100,000","412,200,000","322,400,000","343,600,000","378,200,000","339,200,000","265,100,000","130,200,000","427,800,000","198,200,000","280,400,000","237,800,000","348,900,000","290,900,000","243,600,000","194,200,000","322,300,000","285,400,000","234,500,000","188,300,000","273,465,000","224,095,000","180,681,000","202,659,000","211,326,000","196,918,000","180,552,000","180,254,000","207,076,000","175,998,000","127,401,000","164,204,000","168,618,000","184,242,000","104,609,000","107,738,000","160,682,000","128,340,000","104,028,000","31,843,000","151,714,000","145,942,000","141,876,000","142,765,000","170,839,000","104,869,000","96,199,000","109,616,000","133,023,000","109,198,000","83,215,000","62,463,000","75,608,000","71,014,000","87,072,000","55,903,000","74,804,000","67,123,000","49,101,000","38,596,000","75,191,000","47,338,000","53,876,000","31,846,000","54,055,000","35,266,000","34,301,000","35,782,000","18,592,000","39,148,000","30,188,000","43,635,000","36,660,000","37,167,000","7,769,000","37,254,000","48,511,000","39,312,000","23,914,000","42,416,000","23,900,000","16,400,000","11,300,000","12,500,000","17,500,000","15,700,000","5,200,000","14,800,000","15,600,000","20,400,000","22,100,000","28,200,000","22,300,000","28,400,000","-1,900,000","19,400,000","18,900,000","27,400,000","4,100,000","28,800,000","23,600,000","35,500,000","15,100,000","14,700,000","6,600,000","18,600,000","14,400,000","16,900,000","400,000","9,000,000","6,600,000","7,500,000"
		NetIncomeFromContinuingOperations,"1,677,500,000","429,200,000","457,700,000","421,700,000","368,900,000","331,800,000","360,200,000","349,400,000","260,500,000","243,200,000","320,800,000","282,400,000","290,900,000","269,900,000","341,200,000","319,600,000","287,800,000","268,300,000","-100,400,000","280,200,000","253,600,000","227,300,000","238,300,000","227,100,000","208,800,000","158,400,000","202,600,000","207,300,000","180,600,000","181,800,000","194,821,000","184,160,000","176,417,000","159,802,000","168,879,000","161,389,000","154,868,000","153,613,000","141,567,000","148,800,000","141,893,000","127,248,000","115,005,000","136,058,000","148,894,000","128,885,000","132,467,000","138,799,000","131,009,000","100,138,000","89,977,000","83,364,000","76,825,000","77,050,000","98,733,000","112,955,000","109,995,000","97,468,000","99,993,000","91,501,000","83,996,000","77,704,000","78,377,000","66,699,000","53,341,000","57,274,000","55,818,000","52,089,000","52,056,000","46,376,000","45,640,000","41,646,000","40,367,000","35,658,000","32,986,000","28,212,000","19,479,000","23,313,000","22,482,000","20,666,000","20,003,000","17,193,000","16,036,000","16,633,000","22,536,000","28,505,000","32,596,000","28,834,000","26,210,000","20,264,000","14,000,000","11,600,000","10,500,000","8,200,000","8,300,000","8,200,000","10,300,000","9,700,000","9,400,000","8,500,000","15,800,000","17,500,000","16,600,000","16,700,000","17,400,000","16,900,000","16,500,000","16,100,000","16,100,000","14,200,000","13,000,000","11,700,000","10,700,000","7,000,000","7,300,000","6,900,000","6,800,000","3,700,000","-1,800,000","3,100,000","4,500,000","2,800,000"
		OperatingGainsLosses,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"326,000",,,,"-532,000","-14,528,000","13,219,000","1,781,000","0",,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0","100,000",,,,,,,,,,,,,,,,,"-100,000","5,600,000",,,,
		DepreciationAmortizationDepletion,"410,000,000","91,100,000","121,100,000","95,200,000","102,600,000","76,700,000","90,100,000","74,400,000","71,500,000","72,100,000","76,700,000","72,000,000","77,800,000","85,600,000","105,200,000","72,300,000","61,700,000","60,500,000","58,300,000","57,900,000","56,500,000","54,100,000","53,400,000","51,200,000","50,500,000","61,900,000","43,500,000","44,600,000","43,400,000","40,100,000","50,123,000","40,359,000","37,745,000","39,873,000","34,951,000","34,769,000","34,170,000","32,592,000","32,440,000","30,748,000","29,592,000","28,999,000","31,242,000","30,989,000","29,851,000","27,357,000","26,846,000","26,507,000","25,149,000","24,344,000","25,601,000","25,153,000","24,779,000","22,991,000","22,283,000","23,335,000","22,913,000","22,771,000","21,415,000","20,890,000","20,979,000","19,064,000","17,999,000","18,383,000","18,835,000","17,907,000","14,209,000","13,191,000","13,064,000","11,178,000","10,289,000","10,091,000","10,088,000","9,789,000","9,877,000","9,511,000","9,933,000","9,159,000","9,168,000","9,426,000","8,895,000","8,749,000","12,061,000","12,510,000","12,099,000","12,221,000","11,843,000","11,119,000","11,245,000","10,872,000","10,400,000","10,900,000","10,800,000","10,700,000","10,100,000","9,600,000","9,400,000","8,900,000","8,300,000","9,600,000","8,700,000","7,700,000","7,500,000","7,300,000","7,300,000","7,400,000","6,900,000","7,100,000","7,300,000","7,100,000","7,000,000","7,700,000","7,000,000","7,100,000","6,800,000","7,500,000","7,100,000","7,200,000","6,100,000","6,300,000","6,700,000","6,900,000"
			DepreciationAndAmortization,"410,000,000","91,100,000","121,100,000","95,200,000","102,600,000","76,700,000","90,100,000","74,400,000","71,500,000","72,100,000","76,700,000","72,000,000","77,800,000","85,600,000","105,200,000","72,300,000","61,700,000","60,500,000","58,300,000","57,900,000","56,500,000","54,100,000","53,400,000","51,200,000","50,500,000","61,900,000","43,500,000","44,600,000","43,400,000","40,100,000","50,123,000","40,359,000","37,745,000","39,873,000","34,951,000","34,769,000","34,170,000","32,592,000","32,440,000","30,748,000","29,592,000","28,999,000","31,242,000","30,989,000","29,851,000","27,357,000","26,846,000","26,507,000","25,149,000","24,344,000","25,601,000","25,153,000","24,779,000","22,991,000","22,283,000","23,335,000","22,913,000","22,771,000","21,415,000","20,890,000","20,979,000","19,064,000","17,999,000","18,383,000","18,835,000","17,907,000","14,209,000","13,191,000","13,064,000","11,178,000","10,289,000","10,091,000","10,088,000","9,789,000","9,877,000","9,511,000","9,933,000","9,159,000","9,168,000","9,426,000","8,895,000","8,749,000","12,061,000","12,510,000","12,099,000","12,221,000","11,843,000","11,119,000","11,245,000","10,872,000","10,400,000","10,900,000","10,800,000","10,700,000","10,100,000","9,600,000","9,400,000","8,900,000","8,300,000","9,600,000","8,700,000","7,700,000","7,500,000","7,300,000","7,300,000","7,400,000","6,900,000","7,100,000","7,300,000","7,100,000","7,000,000","7,700,000","7,000,000","7,100,000","6,800,000","7,500,000","7,100,000","7,200,000","6,100,000","6,300,000","6,700,000","6,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,709,000","20,799,000","18,885,000","17,863,000","18,249,000","18,704,000","17,776,000","14,089,000","13,064,000","12,699,000","10,814,000","9,927,000","9,736,000","9,733,000","9,433,000","9,500,000","9,133,000","9,566,000","8,808,000","8,813,000","9,072,000","8,542,000","8,398,000","-2,839,000","11,950,000","11,540,000","11,665,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,000","180,000","179,000","136,000","134,000","131,000","131,000","120,000","127,000","365,000","364,000","362,000","355,000","355,000","356,000","377,000","378,000","367,000","351,000","355,000","354,000","353,000","351,000","14,900,000","560,000","559,000","556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,000","180,000","179,000","136,000","134,000","131,000","131,000","120,000","127,000","365,000","364,000","362,000","355,000","355,000","356,000","377,000","378,000","367,000","351,000","355,000","354,000","353,000","351,000","14,900,000","560,000","559,000","556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-30,400,000","13,400,000","-54,500,000","12,100,000","-1,400,000","14,200,000","36,600,000","-10,900,000","-8,300,000","13,400,000","52,700,000","-13,900,000","-22,900,000","-700,000","29,500,000","-4,600,000","-36,700,000","-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-30,400,000","13,400,000","-54,500,000","12,100,000","-1,400,000","14,200,000","36,600,000","-10,900,000","-8,300,000","13,400,000","52,700,000","-13,900,000","-22,900,000","-700,000","29,500,000","-4,600,000","-36,700,000","-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"83,600,000","19,700,000","22,800,000","21,200,000","19,900,000","19,100,000","19,500,000","19,000,000","16,600,000","15,400,000","16,600,000","16,600,000","15,400,000","14,400,000","15,200,000","14,400,000","13,300,000","12,700,000","12,600,000","12,700,000","12,300,000","12,100,000","12,100,000","12,300,000","11,600,000","11,600,000","12,100,000","11,900,000","10,100,000","10,100,000","12,018,000","10,133,000","9,973,000","9,276,000","9,486,000","9,409,000","8,892,000","8,283,000","8,245,000","8,066,000","7,610,000","7,491,000","7,668,000","7,630,000","7,061,000","6,320,000","6,805,000","6,965,000","6,172,000","5,443,000","4,981,000","5,231,000","5,244,000","4,784,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0","-11,200,000","-16,700,000","-12,300,000","-4,200,000","-6,800,000","-300,000","-5,500,000","-3,600,000","-2,731,000","-11,466,000","-15,451,000","-2,652,000","-2,192,000","-2,830,000","-7,303,000","-8,720,000","-3,843,000","-8,128,000","-4,248,000","-5,429,000","-371,000","-131,000","-868,000","-4,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,825,000","30,213,000","-146,698,000","128,885,000","-180,856,000",,,,,,,,,"4,581,000","3,994,000","3,202,000","68,410,000","-61,958,000","3,002,000","2,990,000","44,420,000","-29,382,000",,,,"4,678,000","-41,103,000","-131,000",,,,,,,,,,,,,,,"-26,866,000","-3,472,000",,,"-13,541,000","11,280,000",,,"-10,000,000","-6,400,000","18,700,000","-2,100,000","-14,500,000","-3,800,000","-5,100,000","2,200,000","-900,000","3,000,000","26,900,000","4,400,000","-26,600,000","-4,900,000","7,200,000","4,200,000","-19,300,000","7,500,000","-12,100,000","13,700,000","200,000","200,000","600,000","400,000","600,000","400,000","500,000","200,000","300,000","300,000"
		ChangeInWorkingCapital,"-587,000,000","-202,600,000","-83,600,000","-221,800,000","-79,000,000","-120,800,000","-65,400,000","-33,300,000","27,800,000","40,200,000","-42,700,000","40,800,000","-38,800,000","-25,600,000","-112,900,000","-62,500,000","-61,000,000","-211,100,000","271,000,000","-152,600,000","-42,000,000","-55,700,000","56,300,000","17,000,000","-15,000,000","-33,500,000","70,900,000","21,900,000","5,900,000","-40,100,000","19,234,000","909,000","-28,003,000","-3,640,000","202,000","-5,819,000","-10,075,000","-5,514,000","28,667,000","-3,488,000","-47,446,000","5,895,000","34,899,000","-20,517,000","-62,516,000","-50,199,000","190,112,000","-157,479,000","-58,302,000","-98,082,000","31,155,000","32,194,000","35,028,000","37,940,000","45,284,000","-36,002,000","-40,703,000","-13,825,000","-57,121,000","58,600,000","-24,762,000","-37,295,000","-62,115,000","29,842,000","-2,310,000","-21,059,000","-33,579,000","-8,501,000","25,084,000","-18,827,000","16,941,000","-19,917,000","19,916,000","-13,601,000","-173,000","-2,457,000","-5,478,000","3,310,000","-12,433,000",,,"17,693,000","8,563,000",,,,"4,072,000",,,,"-9,200,000",,,,,,,,,,,,,,,,,,,,,,"-2,800,000","400,000","-8,100,000",,,,"-4,400,000","-600,000","-4,900,000","-2,500,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,664,000","0","0","0","0","0","0","-82,000,000","105,588,000","-3,000,000","-12,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,"-2,600,000","1,300,000","-6,200,000","12,100,000","-1,100,000","800,000","-3,600,000","-4,200,000","-300,000","2,900,000","-4,400,000","-36,500,000","-3,500,000","70,100,000","-77,800,000","-78,400,000","-15,600,000","7,000,000","11,100,000","34,000,000","-18,200,000","1,700,000","12,400,000","53,000,000","-15,400,000","10,100,000","0","-3,542,000","-16,069,000","3,054,000","6,557,000","-21,216,000","-8,297,000","4,517,000","6,621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,800,000","400,000","-16,600,000",,,,"1,400,000","-600,000","-4,900,000","-2,500,000"
			ChangeInOtherWorkingCapital,"-90,600,000","-202,600,000","412,800,000","-221,800,000","-79,000,000","-120,800,000","-26,500,000","-33,300,000","27,800,000","40,200,000","38,900,000","40,800,000","-38,800,000","-25,600,000","249,500,000","-62,500,000","-61,000,000","-211,100,000","429,100,000","-152,600,000","-42,000,000","-55,700,000","5,100,000","17,000,000","-15,000,000","-33,500,000","24,000,000","21,900,000","5,900,000","-40,100,000","38,234,000","909,000","-28,003,000","-3,640,000","26,510,000","-5,819,000","-10,075,000","-5,514,000","37,613,000","-3,488,000","-47,446,000","5,895,000","150,812,000","-20,517,000","-62,516,000","-50,199,000","153,773,000","-157,479,000","-58,302,000","-16,082,000","-129,025,000","35,194,000","47,028,000","31,940,000","79,913,000","-36,002,000","-40,703,000","-13,825,000","-11,502,000","58,600,000","-24,762,000","-37,295,000","7,092,000","29,842,000","-2,310,000","-21,059,000",,"-8,501,000","25,084,000","-18,827,000",,"-19,917,000","19,916,000","-13,601,000",,"-2,457,000","-5,478,000","3,310,000",,,,"17,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,"7,100,000","32,400,000","-23,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
