name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
			RawMaterials,,,,,,"828,242,000","825,779,000","892,649,000","883,683,000","836,904,000","820,126,000","858,626,000","895,518,000","720,719,000","625,253,000","579,541,000","499,960,000","479,038,000","415,375,000","304,752,000","387,010,000","373,496,000","378,803,000","358,906,000","373,156,000","414,330,000","331,036,000","308,798,000","312,120,000","294,917,000","272,038,000","232,734,000","136,869,000","131,306,000"
			WorkInProcess,,,,,,"1,040,584,000","980,232,000","935,543,000","1,119,989,000","1,091,576,000","1,205,232,000","1,088,075,000","989,153,000","1,073,682,000","1,158,072,000","1,069,594,000","934,088,000","869,554,000","897,402,000","586,572,000","465,349,000","455,454,000","466,682,000","484,258,000","469,355,000","374,274,000","392,062,000","337,189,000","274,027,000","250,104,000","180,539,000","145,314,000","57,342,000","49,946,000"
			FinishedGoods,"2,680,195,000","2,456,614,000","2,162,682,000","1,948,769,000","1,853,199,000","1,929,664,000","1,872,337,000","1,898,503,000","2,074,509,000","1,995,549,000","2,093,493,000","2,009,769,000","1,943,792,000","1,848,243,000","1,834,897,000","1,696,931,000","1,480,208,000","1,390,354,000","1,352,989,000","926,992,000","884,072,000","857,885,000","873,613,000","869,741,000","867,357,000","810,137,000","741,554,000","661,728,000","599,747,000","306,219,000","461,566,000","383,898,000","139,672,000","134,126,000"
			OtherInventories,,,,,,"60,838,000","66,326,000","70,311,000","70,837,000","67,069,000","68,135,000","63,068,000","59,121,000","53,842,000","51,572,000","47,796,000","46,160,000","41,762,000","40,212,000","35,668,000","31,713,000","28,935,000","28,128,000","26,577,000","24,846,000","21,533,000","18,456,000","15,741,000","13,600,000","11,302,000","8,989,000","5,850,000","2,803,000","2,820,000"
		PrepaidAssets,"47,574,000","49,010,000","52,892,000","32,164,000","28,292,000","28,071,000","21,537,000","29,843,000","33,273,000","32,474,000","36,125,000","34,534,000","38,406,000","24,778,000","33,907,000","19,069,000","16,305,000","15,683,000","18,543,000","13,502,000","14,564,000","15,288,000","17,912,000","7,943,000","9,057,000","10,679,000","12,655,000","13,973,000","15,578,000","17,184,000","17,838,000","9,094,000","10,046,000","5,197,000"
		RestrictedCash,"54,323,000","58,228,000","34,389,000","42,899,000","58,944,000","27,229,000","28,824,000","50,058,000","25,058,000","38,393,000","33,446,000","28,891,000","28,097,000","27,883,000","35,706,000","48,419,000","27,540,000","42,604,000","49,112,000","28,065,000","19,067,000","21,549,000","29,735,000","2,202,000","1,200,000","360,000","809,000","1,055,000","951,000","518,000",,,,"0"
		AssetsHeldForSaleCurrent,"198,985,000","353,063,000","223,443,000","235,712,000","303,414,000","282,639,000","187,494,000","219,615,000","141,846,000","185,246,000","95,321,000","122,085,000","98,591,000","114,074,000","62,440,000","57,353,000","40,179,000","52,327,000","35,365,000","17,104,000","5,840,000","5,857,000","5,894,000","5,751,000","5,839,000","5,797,000","5,769,000","5,744,000",,,,"1,252,000",,
		HedgingAssetsCurrent,,,,,,,"7,410,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"242,831,000","208,263,000","199,840,000","171,804,000","167,588,000","150,547,000","161,513,000","143,270,000","149,772,000","149,428,000","155,072,000","152,599,000","149,769,000","137,704,000","136,717,000","118,635,000","131,534,000","129,470,000","92,895,000","69,050,000","69,156,000","68,920,000","49,136,000","42,583,000","42,616,000","41,476,000","53,951,000","49,558,000","56,442,000","54,693,000","41,380,000","39,410,000","10,470,000","8,934,000"
		NetPPE,"44,690,000","41,878,000","41,618,000","40,371,000","43,350,000","44,559,000","48,247,000","51,285,000","52,542,000","54,852,000","52,018,000","50,229,000","50,725,000","33,258,000","32,827,000","32,482,000","29,816,000","27,911,000","13,658,000","12,141,000","11,365,000","11,412,000","11,228,000","11,002,000","9,983,000","8,375,000","7,365,000","5,374,000","13,419,000","12,471,000","11,848,000","11,688,000","3,284,000","3,360,000"
			GrossPPE,"44,690,000","80,101,000","41,618,000","40,371,000","43,350,000","81,331,000","48,247,000","51,285,000","52,542,000","84,439,000","52,018,000","50,229,000","50,725,000","55,087,000",,,,"42,217,000",,,,"18,178,000",,,,"11,720,000",,,,"14,673,000",,,,"4,562,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,"0",,,,"2,245,000",,,,"3,289,000",,,,"3,289,000",,,,"3,167,000",,,,"0",,,,"200,000",,,,"3,362,000",,,,"347,000"
				BuildingsAndImprovements,,,,,,"3,880,000",,,,"3,849,000",,,,"3,095,000",,,,"2,069,000",,,,"300,000",,,,"958,000",,,,"6,120,000",,,,"1,410,000"
				MachineryFurnitureEquipment,,"53,124,000",,,,"55,328,000",,,,"55,309,000",,,,"46,821,000",,,,"35,990,000",,,,"17,291,000",,,,"10,099,000",,,,"4,623,000",,,,"2,619,000"
				OtherProperties,"44,690,000","16,939,000","41,618,000","40,371,000","43,350,000","16,175,000","48,247,000","51,285,000","52,542,000","18,854,000","52,018,000","50,229,000","50,725,000",,,,,,,,,,,,,,,,,,,,,
				Leases,,"10,038,000",,,,"3,703,000",,,,"3,138,000",,,,"1,882,000",,,,"991,000",,,,"587,000",,,,"463,000",,,,"568,000",,,,"186,000"
			AccumulatedDepreciation,,"-38,223,000",,,,"-36,772,000",,,,"-29,587,000",,,,"-21,829,000",,,,"-14,306,000",,,,"-6,766,000",,,,"-3,345,000",,,,"-2,202,000",,,,"-1,202,000"
		GoodwillAndOtherIntangibleAssets,"30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,480,000","30,538,000","30,603,000","34,489,000","34,831,000","35,157,000","35,490,000","35,825,000","33,845,000","28,914,000","30,301,000","23,254,000","23,587,000","23,932,000","24,276,000","24,621,000","25,031,000","25,505,000","26,149,000","26,793,000","27,468,000","29,537,000","29,769,000","19,149,000","18,171,000","2,024,000","2,356,000"
			Goodwill,"30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,395,000","30,620,000","28,272,000","26,456,000","27,363,000","21,365,000","21,365,000","21,365,000","21,365,000","21,365,000","21,365,000","21,365,000","21,365,000","21,365,000","21,365,000","21,994,000","21,137,000","13,249,000","13,972,000","479,000","479,000"
			OtherIntangibleAssets,,,,,,,,"85,000","143,000","208,000","4,094,000","4,436,000","4,762,000","5,095,000","5,205,000","5,573,000","2,458,000","2,938,000","1,889,000","2,222,000","2,567,000","2,911,000","3,256,000","3,666,000","4,140,000","4,784,000","5,428,000","6,103,000","7,543,000","8,632,000","5,900,000","4,199,000","1,545,000","1,877,000"
		InvestmentsAndAdvances,,,,,,,,,"141,846,000","185,246,000","95,321,000","122,085,000","98,591,000","0","0","0","27,916,000","28,208,000","20,677,000","18,356,000","18,680,000","18,275,000",,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,"0","0","0","27,916,000","28,208,000","20,677,000","18,356,000","18,680,000","18,275,000",,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,,,,,,,,,,,,,,"0","0","0","27,916,000","28,208,000","20,677,000","18,356,000","18,680,000","18,275,000",,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,"141,846,000","185,246,000","95,321,000","122,085,000","98,591,000","114,074,000","62,440,000","57,353,000","40,179,000","52,327,000","30,071,000","11,235,000",,,,,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,,,,,,,,,"141,846,000","185,246,000","95,321,000","122,085,000","98,591,000","114,074,000","62,440,000","57,353,000","40,179,000","52,327,000","30,071,000","11,235,000",,,,,,,,,,,,,,
		FinancialAssets,"94,701,000","81,294,000","90,081,000","68,592,000","63,739,000","51,855,000","44,238,000","37,826,000","43,637,000","48,810,000","50,758,000","50,326,000","46,070,000","51,038,000","53,213,000","37,952,000","34,989,000","35,700,000","26,873,000","12,677,000","12,634,000","12,320,000","6,914,000","4,346,000","4,991,000","4,634,000","6,318,000","6,654,000","5,597,000","4,716,000","4,546,000","4,579,000","5,162,000","3,218,000"
		NonCurrentNoteReceivables,,,,,,,,"11,640,000","9,349,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"26,683,000","26,374,000","28,217,000","24,119,000","18,075,000","15,656,000","16,325,000","15,801,000","15,341,000","15,163,000","17,807,000","17,213,000","17,817,000","17,918,000","14,852,000","14,356,000","9,899,000","7,350,000","8,433,000","2,289,000","2,545,000","2,637,000","6,373,000","2,204,000","2,137,000","2,318,000","13,475,000","10,062,000","7,889,000","7,737,000","5,837,000","4,972,000",,
			NonCurrentDeferredTaxesAssets,"21,272,000","21,239,000","22,786,000","18,392,000","15,213,000","12,450,000","12,775,000","11,911,000","11,110,000","10,589,000","14,277,000","13,335,000","13,591,000","13,763,000","10,412,000","9,704,000","8,363,000","5,555,000","6,403,000",,,,"3,533,000","279,000",,,"5,363,000","2,917,000","1,812,000","1,359,000","719,000",,,
		NonCurrentPrepaidAssets,,,,,,,,,,"6,299,000","6,814,000","6,502,000","6,626,000","4,552,000","4,177,000","3,944,000","3,374,000","3,295,000","5,732,000","1,862,000","1,854,000","1,544,000","1,407,000","1,436,000","1,412,000","1,404,000","3,526,000","4,350,000","4,968,000","5,365,000","6,001,000","3,121,000","7,051,000","1,899,000"
		OtherNonCurrentAssets,"46,362,000","28,322,000","9,529,000","8,327,000","12,029,000","8,082,000","22,308,000","7,878,000","7,714,000",,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"1,665,639,000","1,732,368,000","1,609,855,000","1,405,595,000","1,578,515,000","1,564,388,000","1,406,404,000","1,422,294,000","1,825,905,000","1,438,268,000","1,538,383,000","1,513,144,000","1,447,659,000","1,394,896,000","1,311,701,000","1,181,967,000","983,067,000","999,789,000","977,996,000","883,679,000","529,561,000","533,892,000","555,775,000","540,342,000","541,092,000","508,262,000","465,113,000","397,992,000","345,557,000","310,774,000","270,824,000","249,599,000","134,853,000","41,083,000"
	CurrentLiabilities,"321,374,000","232,080,000","229,472,000","201,630,000","239,213,000","222,677,000","241,643,000","223,568,000","708,776,000","278,669,000","493,333,000","448,795,000","499,949,000","385,791,000","398,441,000","288,640,000","111,620,000","110,699,000","114,737,000","75,015,000","62,063,000","55,636,000","84,803,000","108,461,000","110,891,000","100,291,000","83,901,000","76,506,000","69,016,000","65,567,000","47,555,000","38,254,000","26,704,000","27,954,000"
		PayablesAndAccruedExpenses,"321,374,000","232,080,000","229,472,000","201,630,000","239,213,000","222,677,000","241,643,000","223,568,000","186,876,000","209,969,000","214,533,000","236,795,000","212,949,000","183,291,000","162,441,000","158,640,000","111,620,000","110,699,000","114,737,000","74,807,000","61,818,000","55,443,000","84,503,000","108,177,000","110,593,000","100,068,000","83,563,000","76,101,000","69,016,000","65,567,000","47,555,000","38,254,000","26,704,000","27,954,000"
			Payables,"137,556,000","86,363,000","102,327,000","80,609,000","119,316,000","110,830,000","48,448,000","56,788,000","42,623,000","85,123,000","78,695,000","97,043,000","77,713,000","89,907,000","40,614,000","59,608,000","29,107,000","25,682,000","16,810,000","10,076,000","10,686,000","16,491,000","18,190,000","12,504,000","16,401,000","11,341,000","8,433,000","9,514,000","11,534,000","21,227,000","10,102,000","16,638,000","10,354,000","5,318,000"
				AccountsPayable,"91,520,000","84,679,000","102,327,000","80,609,000","84,179,000","107,712,000","48,448,000","49,635,000","40,170,000","84,794,000","78,695,000","97,043,000","74,075,000","89,907,000","40,614,000","59,608,000","23,194,000","24,831,000","16,810,000","4,324,000","8,280,000","15,708,000","18,139,000","12,050,000","13,538,000","10,967,000","8,303,000","9,323,000","9,483,000","17,135,000","10,102,000","11,267,000","7,414,000","588,000"
				TotalTaxPayable,"46,036,000","1,684,000",,,"35,137,000","3,118,000","0","7,153,000","2,453,000","329,000",,,"3,638,000","0","0","0","5,913,000","851,000","0","5,752,000","2,406,000","783,000","51,000","454,000","2,863,000","374,000","130,000","191,000","2,051,000","4,092,000",,"5,371,000","2,940,000","4,730,000"
					IncomeTaxPayable,"46,036,000","1,684,000",,,"35,137,000","3,118,000","0","7,153,000","2,453,000","329,000",,,"3,638,000","0","0","0","5,913,000","851,000","0","5,752,000","2,406,000","783,000","51,000","454,000","2,863,000","374,000",,,,"217,000",,"5,371,000","2,940,000","4,730,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
			CurrentAccruedExpenses,"183,818,000","145,717,000","127,145,000","121,021,000","119,897,000","111,847,000","193,195,000","166,780,000","144,253,000","124,846,000","135,838,000","139,752,000","135,236,000","93,384,000","121,827,000","99,032,000","82,513,000","85,017,000","97,927,000","64,731,000","51,132,000","38,952,000","66,313,000","95,673,000","94,192,000","88,727,000","75,130,000","66,587,000","57,482,000","44,340,000","37,453,000","21,616,000","16,350,000","22,636,000"
				InterestPayable,"13,765,000","9,653,000","13,241,000","13,649,000","16,211,000","13,649,000","16,211,000","14,063,000","17,323,000","14,562,000","18,327,000","15,372,000","16,583,000","15,636,000","16,060,000","14,577,000","15,068,000","14,435,000","14,936,000","6,557,000","10,294,000","3,039,000","7,325,000","2,830,000","7,267,000","2,651,000","6,977,000","2,353,000","5,203,000","1,935,000","5,653,000","2,139,000",,
		CurrentDebtAndCapitalLeaseObligation,,,"211,599,000","159,776,000","285,050,000","259,050,000","173,415,000","197,469,000","521,900,000","68,700,000","278,800,000","212,000,000","287,000,000","202,500,000","236,000,000","130,000,000","37,013,000","48,319,000","27,465,000","10,551,000",,,,,,,,,,,,,,
			CurrentDebt,,,"211,599,000","159,776,000","285,050,000","259,050,000","173,415,000","197,469,000","521,900,000","68,700,000","278,800,000","212,000,000","287,000,000","202,500,000","236,000,000","130,000,000","37,013,000","48,319,000","27,465,000","10,551,000",,,,,,,,,,,,,,
				LineOfCredit,"0","0","211,599,000","159,776,000","0","0","0","0","521,900,000","68,700,000","278,800,000","212,000,000","287,000,000","202,500,000","236,000,000","130,000,000","0","0","0","10,551,000",,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,,"19,306,000","17,380,000","17,466,000","18,184,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,"208,000","245,000","193,000","300,000","284,000","298,000","223,000","338,000","405,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,344,265,000","1,500,288,000","1,380,383,000","1,203,965,000","1,339,302,000","1,341,711,000","1,164,761,000","1,198,726,000","1,117,129,000","1,159,599,000","1,045,050,000","1,064,349,000","947,710,000","1,009,105,000","913,260,000","893,327,000","871,447,000","889,090,000","863,259,000","808,664,000","467,498,000","478,256,000","470,972,000","431,881,000","430,201,000","407,971,000","381,212,000","321,486,000","276,541,000","245,207,000","223,269,000","211,345,000","108,149,000","13,129,000"
		LongTermProvisions,"13,503,000","13,343,000","12,315,000","13,862,000","13,480,000","13,824,000","12,890,000","11,221,000","9,727,000","9,731,000","9,990,000","9,768,000","8,633,000","7,970,000","10,272,000","10,269,000","8,961,000","8,531,000","8,850,000","3,057,000","2,731,000","2,479,000","2,595,000","2,754,000","2,542,000","2,622,000","2,670,000","2,432,000","2,527,000","2,194,000","2,114,000","1,546,000","1,230,000","1,150,000"
		LongTermDebtAndCapitalLeaseObligation,"1,221,544,000","1,348,171,000","1,230,540,000","1,075,581,000","1,198,501,000","1,170,726,000","1,086,437,000","1,113,579,000","1,051,025,000","1,090,105,000","991,450,000","1,008,817,000","895,922,000","889,332,000","844,782,000","830,274,000","813,755,000","824,602,000","803,481,000","787,400,000","447,948,000","454,088,000","450,331,000","412,851,000","415,051,000","390,243,000","362,326,000","304,486,000","262,321,000","229,610,000","210,048,000","201,245,000","100,500,000","1,500,000"
			LongTermDebt,"1,203,989,000","1,330,812,000","1,214,083,000","1,061,030,000","1,182,828,000","1,153,925,000","1,069,282,000","1,095,133,000","1,032,960,000","1,070,799,000","974,070,000","991,351,000","877,738,000","889,332,000","844,782,000","830,274,000","813,755,000","824,602,000","803,481,000","787,400,000","447,948,000","454,088,000","450,331,000","412,851,000","415,051,000","390,243,000","362,326,000","304,486,000","262,103,000","229,477,000","209,979,000","201,147,000","100,500,000","1,500,000"
			LongTermCapitalLeaseObligation,"17,555,000","17,359,000","16,457,000","14,551,000","15,673,000","16,801,000","17,155,000","18,446,000","18,065,000","19,306,000","17,380,000","17,466,000","18,184,000",,,,,,,,,,,,,,,,"218,000","133,000","69,000","98,000",,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,"0","0","123,000","450,000","1,782,000",,,"411,000","275,000",,"229,000","221,000","68,000","4,707,000","3,608,000","4,323,000","4,968,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,"0","0","123,000","450,000","1,782,000",,,"411,000","275,000",,,,,,"265,000","681,000","912,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,000","221,000","68,000","4,707,000","3,343,000","3,642,000","4,056,000"
		EmployeeBenefits,"43,665,000","81,604,000","63,846,000","51,842,000","39,671,000","60,692,000","39,713,000","29,937,000","16,322,000","30,888,000","22,636,000","21,817,000","17,259,000","29,770,000","25,892,000","19,572,000","13,584,000","22,129,000","13,949,000","7,762,000","6,874,000","12,603,000","8,508,000","6,518,000","3,773,000","8,114,000","8,315,000","6,005,000","3,663,000","6,632,000","6,400,000","4,946,000","2,096,000","5,511,000"
		DerivativeProductLiabilities,"0","359,000",,"758,000","0","3,807,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"65,553,000","56,811,000","73,682,000","61,922,000","87,650,000","92,662,000","25,721,000","43,989,000","40,055,000","28,875,000","20,974,000","23,947,000","25,896,000","82,033,000","32,314,000","33,212,000","35,147,000","33,828,000","36,979,000","10,322,000","9,495,000","7,304,000","9,538,000","9,758,000","8,424,000","6,717,000","7,901,000","8,334,000","7,809,000","6,703,000",,,,
TotalEquityGrossMinorityInterest,"1,829,862,000","1,764,508,000","1,601,017,000","1,488,658,000","1,373,169,000","1,280,705,000","1,184,957,000","1,129,488,000","1,084,533,000","1,061,699,000","951,179,000","897,229,000","875,406,000","859,359,000","840,793,000","803,706,000","757,418,000","735,233,000","653,012,000","521,827,000","496,465,000","473,636,000","445,596,000","430,770,000","416,529,000","409,479,000","394,942,000","383,127,000","372,613,000","365,205,000","367,769,000","363,175,000","275,220,000","271,556,000"
	StockholdersEquity,"1,829,862,000","1,764,508,000","1,601,017,000","1,488,658,000","1,373,169,000","1,280,705,000","1,184,957,000","1,129,488,000","1,084,533,000","1,061,699,000","951,179,000","897,229,000","875,406,000","859,359,000","840,793,000","803,706,000","757,418,000","735,233,000","653,012,000","521,827,000","496,465,000","473,636,000","445,596,000","430,770,000","416,529,000","409,479,000","394,942,000","383,127,000","372,613,000","365,205,000","367,769,000","363,175,000","275,220,000","271,556,000"
		CapitalStock,"330,000","338,000","338,000","338,000","337,000","334,000","334,000","334,000","333,000","331,000","312,000","304,000","303,000","302,000","308,000","301,000","298,000","295,000","273,000","226,000","223,000","216,000","210,000","211,000","211,000","213,000","213,000","213,000","214,000","209,000","213,000","212,000","173,000","173,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,,,,,,,,"0","0"
			CommonStock,"330,000","338,000","338,000","338,000","337,000","334,000","334,000","334,000","333,000","331,000","312,000","304,000","303,000","302,000","308,000","301,000","298,000","295,000","273,000","226,000","223,000","216,000","210,000","211,000","211,000","213,000","213,000","213,000","214,000","209,000","213,000","212,000","173,000","173,000"
		AdditionalPaidInCapital,"627,447,000","697,845,000","694,206,000","690,707,000","688,009,000","697,200,000","693,269,000","687,564,000","681,060,000","684,354,000","627,211,000","600,293,000","593,966,000","595,037,000","602,659,000","582,627,000","569,536,000","566,790,000","501,786,000","380,118,000","369,590,000","355,567,000","342,606,000","341,121,000","340,022,000","340,953,000","339,574,000","338,342,000","337,625,000","336,573,000","346,321,000","345,855,000","263,278,000","262,982,000"
		RetainedEarnings,"1,202,085,000","1,066,325,000","906,473,000","797,613,000","684,823,000","583,171,000","491,354,000","441,590,000","403,140,000","377,014,000","323,656,000","296,632,000","281,137,000","264,020,000","237,826,000","220,778,000","187,584,000","168,148,000","150,953,000","141,483,000","126,652,000","117,853,000","102,780,000","89,438,000","76,296,000","68,313,000","55,155,000","44,572,000","34,774,000","28,423,000","21,235,000","17,108,000","11,769,000","8,401,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
TotalCapitalization,"3,033,851,000","3,095,320,000","2,815,100,000","2,549,688,000","2,555,997,000","2,434,630,000","2,254,239,000","2,224,621,000","2,117,493,000","2,132,498,000","1,925,249,000","1,888,580,000","1,753,144,000","1,748,691,000","1,685,575,000","1,633,980,000","1,571,173,000","1,559,835,000","1,456,493,000","1,309,227,000","944,413,000","927,724,000","895,927,000","843,621,000","831,580,000","799,722,000","757,268,000","687,613,000","634,716,000","594,682,000","577,748,000","564,322,000","375,720,000","273,056,000"
CommonStockEquity,"1,829,862,000","1,764,508,000","1,601,017,000","1,488,658,000","1,373,169,000","1,280,705,000","1,184,957,000","1,129,488,000","1,084,533,000","1,061,699,000","951,179,000","897,229,000","875,406,000","859,359,000","840,793,000","803,706,000","757,418,000","735,233,000","653,012,000","521,827,000","496,465,000","473,636,000","445,596,000","430,770,000","416,529,000","409,479,000","394,942,000","383,127,000","372,613,000","365,205,000","367,769,000","363,175,000","275,220,000","271,556,000"
CapitalLeaseObligations,"17,555,000","17,359,000","16,457,000","14,551,000","15,673,000","16,801,000","17,155,000","18,446,000","18,065,000","19,306,000","17,380,000","17,466,000","18,184,000",,,,,,,,,,,,,,,,"218,000","133,000","69,000","98,000",,
NetTangibleAssets,"1,799,467,000","1,734,113,000","1,570,622,000","1,458,263,000","1,342,774,000","1,250,310,000","1,154,562,000","1,099,008,000","1,053,995,000","1,031,096,000","916,690,000","862,398,000","840,249,000","823,869,000","804,968,000","769,861,000","728,504,000","704,932,000","629,758,000","498,240,000","472,533,000","449,360,000","420,975,000","405,739,000","391,024,000","383,330,000","368,149,000","355,659,000","343,076,000","335,436,000","348,620,000","345,004,000","273,196,000","269,200,000"
WorkingCapital,"2,931,296,000","3,056,533,000","2,781,560,000","2,520,819,000","2,544,883,000","2,471,869,000","2,188,205,000","2,184,944,000","2,051,890,000","2,071,870,000","1,841,157,000","1,808,979,000","1,673,347,000","1,730,760,000","1,617,336,000","1,578,398,000","1,497,331,000","1,494,853,000","1,423,376,000","1,261,441,000","894,807,000","882,972,000","867,432,000","820,068,000","804,114,000","775,974,000","722,203,000","655,055,000","592,712,000","555,719,000","549,658,000","535,110,000","372,899,000","275,751,000"
