name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
CommonStockEquity,"260,256,000","196,953,000","281,674,000","119,748,000","67,595,000","151,047,000","98,988,000","105,577,000","58,042,000","91,765,000","245,353,000","260,052,000","260,047,000","248,887,000","239,738,000","254,925,000","265,064,000","208,366,000","72,389,000","58,165,000","-58,499,000","-32,481,000","-11,992,000","9,920,000","29,472,000","42,999,000","31,799,000","50,229,000","37,545,000","41,352,000","39,940,000","55,299,000","66,748,000","-19,990,676","-3,486,305","11,143,677","31,681,060","48,853,719","51,189,777","69,234,318","81,060,411","10,900,116","27,055,163","20,053,396","13,515,349","20,351,456","35,003,715","-14,117,265","-3,191,799","6,903,389","16,600,485","26,434,558","3,924,086","15,379,996","30,885,809","39,654,037","49,271,052","57,767,924","64,912,893","70,755,192","40,903,649","23,081,235","15,054,664","14,416,358","16,278,409","18,206,887","5,573,718","9,222,879","11,948,863","14,824,258","1,793,688","4,914,833","6,959,531","10,064","63,397","72,274","77,526","86,815","132,171","144,196","32,785"
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,550,000","2,100,000","1,450,000","1,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"260,256,000","196,953,000","281,674,000","119,748,000","67,595,000","151,047,000","98,988,000","105,577,000","58,042,000","91,765,000","245,353,000","260,052,000","260,047,000","248,887,000","239,738,000","254,925,000","265,064,000","208,366,000","72,389,000","58,165,000","-58,499,000","-32,481,000","-11,992,000","9,920,000","29,472,000","42,999,000","31,799,000","50,229,000","37,545,000","41,352,000","39,940,000","55,299,000","66,748,000","-19,990,676","-3,486,305","11,143,677","31,681,060","48,853,719","51,189,777","69,234,318","81,060,411","10,900,116","27,055,163","20,053,396","13,515,349","20,351,456","35,003,715","-14,117,265","-3,191,799","6,903,389","16,600,485","26,434,558","3,924,086","15,379,996","30,885,809","39,654,037","49,271,052","57,767,924","64,912,893","70,755,192","40,903,649","23,081,235","15,054,664","14,416,358","16,278,409","18,206,887","5,573,718","9,222,879","11,948,863","14,824,258","1,793,688","4,914,833","6,959,531","10,064","63,397","72,274","77,526","86,815","132,171","144,196","32,785"
WorkingCapital,"876,998,000","809,140,000","904,146,000","885,499,000","834,298,000","133,379,000","471,919,000","474,285,000","425,969,000","457,799,000","234,000,000","256,289,000","270,374,000","278,488,000","290,807,000","329,603,000","365,246,000","379,044,000","251,297,000","258,219,000","160,646,000","201,947,000","219,945,000","245,459,000","232,812,000","109,315,000","108,239,000","133,403,000","127,120,000","136,990,000","124,007,000","143,902,000","154,554,000","69,742,362","63,194,212","67,587,597","91,359,897","112,081,782","84,579,810","103,583,487","115,885,201","46,685,657","63,176,114","56,470,394","66,588,352","74,155,368","86,649,506","38,262,557","48,916,733","60,044,794","67,592,707","78,480,560","52,850,547","59,794,370","67,166,986","76,707,334","87,018,095","92,312,937","99,814,745","96,942,754","68,138,268","41,343,010","14,574,995","14,028,081","15,888,432","17,802,804","5,125,743","8,830,839","11,612,469","14,566,209","1,619,260","4,734,069","6,795,601","10,064","60,937","67,814","77,526","86,815","107,171","119,196","32,785"
InvestedCapital,"1,137,901,000","1,073,627,000","1,157,379,000","994,486,000","941,368,000","548,275,000","492,619,000","495,656,000","447,472,000","494,352,000","309,198,000","345,013,000","365,452,000","375,267,000","386,199,000","420,970,000","450,220,000","410,717,000","279,239,000","269,197,000","155,532,000","184,140,000","200,205,000","218,058,000","225,489,000","92,832,000","81,592,000","99,983,000","87,260,000","91,212,000","89,777,000","105,115,000","116,541,000","29,781,061","26,265,769","40,862,340","61,366,348","78,515,399","51,189,777","69,234,318","81,060,411","10,900,116","27,055,163","20,053,396","13,515,349","20,351,456","35,003,715","-14,117,265","-3,191,799","6,903,389","16,600,485","26,434,558","3,924,086","15,379,996","30,885,809","39,654,037","49,271,052","57,767,924","64,912,893","70,755,192","40,903,649","23,081,235","15,054,664","14,416,358","16,278,409","18,206,887","5,573,718","9,222,879","11,948,863","14,824,258","1,793,688","4,914,833","6,959,531","10,064","63,397","72,274","77,526","86,815","132,171","144,196","32,785"
TangibleBookValue,"260,256,000","196,953,000","281,674,000","119,748,000","67,595,000","151,047,000","98,988,000","105,577,000","58,042,000","91,765,000","245,353,000","260,052,000","260,047,000","248,887,000","239,738,000","254,925,000","265,064,000","208,366,000","72,389,000","58,165,000","-58,499,000","-32,481,000","-11,992,000","9,920,000","29,472,000","42,999,000","31,799,000","50,229,000","37,545,000","41,352,000","39,940,000","55,299,000","66,748,000","-19,990,676","-3,486,305","11,143,677","31,681,060","48,853,719","51,189,777","69,234,318","81,060,411","10,900,116","27,055,163","20,053,396","13,515,349","20,351,456","35,003,715","-14,117,265","-3,191,799","6,903,389","16,600,485","26,434,558","3,924,086","15,379,996","30,885,809","39,654,037","49,271,052","57,767,924","64,912,893","70,755,192","40,903,649","23,081,235","15,054,664","14,416,358","16,278,409","18,206,887","5,573,718","9,222,879","11,948,863","14,824,258","1,793,688","4,914,833","6,959,531","10,064","63,397","72,274","77,526","86,815","132,171","144,196","32,785"
TotalDebt,"877,645,000","876,674,000","875,705,000","874,738,000","873,773,000","397,228,000","393,631,000","390,079,000","389,430,000","402,587,000","63,845,000","84,961,000","105,405,000","126,380,000","146,461,000","166,045,000","185,156,000","202,351,000","206,850,000","211,032,000","214,031,000","216,621,000","212,197,000","208,138,000","196,017,000","49,833,000","49,793,000","49,754,000","49,715,000","49,860,000","49,837,000","49,816,000","49,793,000","49,771,737","32,302,074","31,818,663","31,135,288","31,111,680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt,"759,810,000","757,955,000","384,022,000","427,772,000","374,323,000","249,525,000","327,890,000","256,473,000","284,610,000","282,408,000","4,643,000","17,920,000","44,810,000","68,444,000","91,442,000","110,872,000","87,144,000","33,611,000","42,453,000","96,287,000","168,843,000","149,857,000","150,990,000","146,905,000","126,924,000","6,541,000",,,"5,428,000",,"3,462,000",,,"22,414,790","12,259,943","1,791,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"137,888,000","137,498,000","140,966,000","142,181,000","143,380,000","135,030,000","135,369,000","136,671,000","135,364,000","136,713,000","146,457,000","145,859,000","145,364,000","144,725,000","144,522,000","144,222,000","143,886,000","142,789,000","142,301,000","141,908,000","129,821,751","129,502,000","129,488,000","129,411,000","129,114,000","128,152,000","127,811,000","127,764,000","127,163,000","125,721,000","125,546,000","125,294,000","124,483,000","114,533,466","113,986,739","113,285,582","113,142,900","112,709,174","112,692,527","112,688,597","112,411,014","103,989,272","103,647,930","103,609,419","102,033,491","100,580,849","100,383,410","92,010,298","91,881,570","91,681,756","91,095,288","89,656,578","82,946,449","81,443,823","81,112,726","80,098,622","79,507,955","77,903,944","77,618,791","76,510,190","71,944,186","68,736,993","64,449,455","62,052,098","61,348,598","60,246,997","50,045,757","49,961,956","49,922,468","49,202,083","39,704,686","39,488,630","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906"
OrdinarySharesNumber,"137,888,000","137,498,000","140,966,000","142,181,000","143,380,000","135,030,000","135,369,000","136,671,000","135,364,000","136,713,000","146,457,000","145,859,000","145,364,000","144,725,000","144,522,000","144,222,000","143,886,000","142,789,000","142,301,000","141,908,000","129,821,751","129,502,000","129,488,000","129,411,000","129,114,000","128,152,000","127,811,000","127,764,000","127,163,000","125,721,000","125,546,000","125,294,000","124,483,000","114,533,466","113,986,739","113,285,582","113,142,900","112,709,174","112,692,527","112,688,597","112,411,014","103,989,272","103,647,930","103,609,419","102,033,491","100,580,849","100,383,410","92,010,298","91,881,570","91,681,756","91,095,288","89,656,578","82,946,449","81,443,823","81,112,726","80,098,622","79,507,955","77,903,944","77,618,791","76,510,190","71,944,186","68,736,993","64,449,455","62,052,098","61,348,598","60,246,997","50,045,757","49,961,956","49,922,468","49,202,083","39,704,686","39,488,630","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906","39,421,906"
