name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
		AssetImpairmentCharge,"580,000,000","210,000,000","193,000,000","105,000,000","72,000,000","82,000,000","113,000,000","143,000,000","651,000,000","113,000,000","89,000,000","74,000,000","71,000,000","73,000,000","88,000,000","80,000,000","75,000,000","54,000,000","90,000,000","123,000,000","82,000,000","93,000,000","119,000,000","118,000,000","119,000,000","121,000,000",,"172,000,000","108,000,000",,,,,,,,,,,,,,,,,,"0","0","0","0","559,000","374,000","532,000","921,000",,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-111,000","101,000","-83,000",,,"136,000","121,000","95,000","166,000",,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"543,000,000","141,000,000","137,000,000","131,000,000","134,000,000","138,000,000","136,000,000","161,000,000","259,000,000","138,000,000","129,000,000","126,000,000","130,000,000","110,000,000","100,000,000","115,000,000","112,000,000","97,000,000","85,000,000","82,000,000","72,000,000","67,000,000","64,000,000","59,000,000","60,000,000","52,000,000",,"42,000,000","56,000,000",,,,,,,,,"9,573,000","9,218,000","9,257,000","9,343,000","10,156,000","9,649,000","9,898,000","10,960,000","11,284,000","11,434,000","11,770,000","11,917,000","11,416,000","12,016,000","12,426,000","12,672,000","10,669,000",,,,,,,,,,
		OtherNonCashItems,"272,000,000","105,000,000","79,000,000","92,000,000","-4,000,000","69,000,000","137,000,000","139,000,000","21,000,000","70,000,000","72,000,000","89,000,000","20,000,000","76,000,000","22,000,000","62,000,000","-2,000,000","28,000,000","103,000,000","96,000,000","-65,000,000","3,000,000","85,000,000","33,000,000","41,000,000","33,000,000",,"141,000,000","56,000,000",,,,,,,,,"7,263,000","-405,960,000","200,307,000","156,987,000","29,108,000","-202,090,000","78,513,000","147,923,000","7,400,000","12,007,000","10,329,000","10,635,000","8,998,000","6,281,000","10,690,000","10,137,000","10,189,000","26,771,000","18,197,000","29,442,000","25,593,000","102,335,000","30,504,000","9,475,000","9,789,000","64,318,000","9,024,000"
		ChangeInWorkingCapital,"-6,110,000,000","-1,140,000,000","-1,531,000,000","-1,719,000,000","-1,720,000,000","-2,144,000,000","-2,059,000,000","-3,499,000,000","-4,619,000,000","-1,708,000,000","-1,561,000,000","-1,388,000,000","-912,000,000","-1,698,000,000","-1,784,000,000","-2,107,000,000","-1,729,000,000","-1,913,000,000","-250,000,000","-290,000,000","-784,000,000","-673,000,000","-941,000,000","-483,000,000","-438,000,000","-892,000,000",,"-278,000,000","-518,000,000",,,,,,,,,"2,288,000","89,134,000","-13,956,000","-98,669,000","-71,042,000","7,323,000","4,393,000","46,263,000","-97,650,000","53,907,000","82,663,000","-153,852,000","60,401,000","-73,418,000","73,494,000","-15,995,000","154,871,000","-245,151,000","30,269,000","46,300,000","-40,532,000","20,946,000","22,290,000","6,340,000","349,000","3,937,000","-3,787,000"
			ChangeInReceivables,"-7,254,000,000","-1,519,000,000","-2,344,000,000","-984,000,000","-2,407,000,000","-631,000,000","-1,832,000,000","-1,844,000,000","-371,000,000","-679,000,000","-1,553,000,000","-823,000,000","-955,000,000","-1,393,000,000","-2,125,000,000","-1,573,000,000","-1,422,000,000","-1,095,000,000","-652,000,000","-273,000,000","-332,000,000","-81,000,000","-600,000,000","-51,000,000","238,000,000","-93,000,000",,"181,000,000","-288,000,000",,,,,,,,,"10,953,000","-3,490,000","-7,320,000","-6,988,000","-2,844,000","-13,112,000","-2,663,000","-5,960,000","1,250,000","-11,284,000","1,069,000","4,966,000","-1,274,000","-3,751,000","6,299,000","-8,953,000","-10,651,000","4,646,000","-754,000","-5,695,000","-1,062,000","2,455,000","-4,837,000","-3,897,000","2,482,000","-4,601,000","-3,738,000"
				ChangesInAccountReceivables,"-4,305,000,000","-984,000,000","-1,028,000,000","-454,000,000","-1,839,000,000","96,000,000","-489,000,000","-1,538,000,000","-498,000,000","-748,000,000","-1,016,000,000","-745,000,000","-805,000,000","-1,143,000,000","-1,370,000,000","-1,238,000,000","-1,136,000,000","-873,000,000","-278,000,000","-119,000,000","21,000,000","-68,000,000","-141,000,000","-155,000,000","-105,000,000","-202,000,000",,"-48,000,000","62,000,000",,,,,,,,,"10,953,000","-3,490,000","-7,320,000","-6,988,000","-2,844,000","-13,112,000","-2,663,000","-5,960,000","1,250,000","-11,284,000","1,069,000","4,966,000","-1,274,000","-3,751,000","6,299,000","-8,953,000","-10,651,000",,,,,,,,,,
			ChangeInInventory,"-171,000,000","-93,000,000","-703,000,000","41,000,000","584,000,000","279,000,000","-609,000,000","-549,000,000","-553,000,000","-511,000,000","-478,000,000","-36,000,000","162,000,000","-265,000,000","-244,000,000","-115,000,000","125,000,000","33,000,000","-816,000,000","113,000,000","-185,000,000","44,000,000","-305,000,000","301,000,000","3,000,000","-801,000,000",,"-915,000,000","87,000,000",,,,,,,,,"4,285,000","53,476,000","-53,621,000","-6,853,000","-12,510,000","-92,646,000","-6,954,000","145,801,000","-124,800,000","-34,847,000","69,161,000","-77,769,000","29,807,000","-59,277,000","11,753,000","3,277,000","52,801,000","-73,460,000","-39,349,000","22,330,000","43,663,000","-12,927,000","-6,089,000","16,717,000","-13,976,000","-53,100,000","-10,515,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-32,312,000","14,987,000","8,013,000","-17,388,000","-14,904,000","11,045,000","-1,777,000","-4,206,000","-10,306,000","8,517,000","5,358,000","3,906,000","-21,149,000","13,685,000","-2,723,000","5,164,000","-24,564,000","2,752,000","66,000","118,000","-18,038,000","3,381,000","-2,643,000","-2,194,000","-5,431,000","827,000","-4,291,000"
			ChangeInPayablesAndAccruedExpense,"1,874,000,000","-59,000,000","1,794,000,000","111,000,000","28,000,000","-1,384,000,000","507,000,000","-964,000,000","-1,261,000,000","-405,000,000","356,000,000","-395,000,000","43,000,000","13,000,000","505,000,000","-265,000,000","-79,000,000","-1,028,000,000","1,686,000,000","-12,000,000","56,000,000","-651,000,000","367,000,000","-731,000,000","-345,000,000","-492,000,000",,"582,000,000","-153,000,000",,,,,,,,,"15,155,000","30,382,000","40,585,000","-82,882,000","-39,803,000","92,006,000","-4,741,000","-113,429,000","28,083,000","81,867,000","1,015,000","-95,660,000","43,724,000","-43,275,000","84,335,000","-31,104,000","118,211,000","-140,547,000","68,253,000","30,822,000","-77,694,000","14,300,000","42,372,000","-907,000","8,119,000","59,371,000","11,055,000"
				ChangeInPayable,,,,,,,,,,,,,"43,000,000","13,000,000","505,000,000","-265,000,000","-79,000,000","-1,028,000,000","1,686,000,000","-12,000,000","56,000,000","-651,000,000","367,000,000","-731,000,000","-345,000,000","-492,000,000",,"582,000,000","-153,000,000",,,,,,,,,"15,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,"43,000,000","13,000,000","505,000,000","-265,000,000","-79,000,000","-1,028,000,000","1,686,000,000","-12,000,000","56,000,000","-651,000,000","367,000,000","-731,000,000","-345,000,000","-492,000,000",,"582,000,000","-153,000,000",,,,,,,,,"15,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"4,678,000,000","1,465,000,000","849,000,000","1,246,000,000","1,118,000,000","1,178,000,000","643,000,000","1,054,000,000","833,000,000","533,000,000","645,000,000","373,000,000","386,000,000","348,000,000","128,000,000","-193,000,000","-248,000,000","132,000,000","-245,000,000","-184,000,000","-135,000,000","-11,000,000","-164,000,000","-98,000,000","-56,000,000","185,000,000",,"-184,000,000","35,000,000",,,,,,,,,"11,171,000","2,054,000","10,774,000","22,413,000","-29,808,000",,"7,464,000","13,522,000","-18,679,000",,"1,111,000","2,525,000","-7,899,000","-20,819,000","10,325,000","5,334,000","-4,538,000","-11,379,000","-7,002,000","5,996,000","-2,696,000","-4,185,000","-5,027,000","2,531,000","-1,445,000","-5,067,000","459,000"
			ChangeInOtherCurrentLiabilities,"-5,237,000,000","-934,000,000","-1,127,000,000","-2,133,000,000","-1,043,000,000","-1,586,000,000","-768,000,000","-1,196,000,000","-3,267,000,000","-646,000,000","-531,000,000","-507,000,000","-548,000,000","-401,000,000","-48,000,000","39,000,000","-105,000,000","45,000,000","-149,000,000","60,000,000","-189,000,000","45,000,000","-168,000,000","112,000,000","-74,000,000","288,000,000",,"92,000,000","-182,000,000",,,,,,,,,"-6,618,000",,,,,,"8,235,000","-6,552,000","17,542,000",,"1,263,000","-6,937,000","16,148,000","23,341,000","-7,378,000","-184,000","20,000,000","15,225,000","9,237,000","-5,512,000","12,344,000","12,228,000","5,402,000","-2,758,000","15,141,000","11,902,000","5,551,000"
			ChangeInOtherWorkingCapital,,,,,,,"939,000,000","1,062,000,000","937,000,000","527,000,000","501,000,000","491,000,000","469,000,000","435,000,000",,,,,"-74,000,000","6,000,000","1,000,000","-19,000,000","-71,000,000","-16,000,000","-204,000,000","21,000,000",,"-34,000,000","-17,000,000",,,,,,,,,"-346,000","-20,751,000","-12,387,000","-6,971,000","28,827,000","31,562,000","4,829,000","17,087,000","9,260,000","15,865,000","3,686,000","15,117,000","1,044,000","16,678,000","-29,117,000","10,471,000","3,612,000","-42,388,000","-182,000","-1,759,000","2,951,000","5,694,000","-6,888,000","-3,152,000","-4,541,000","-5,395,000","-2,308,000"
InvestingCashFlow,"-13,239,000,000","-5,092,000,000","-1,912,000,000","-4,152,000,000","-2,083,000,000","-11,239,000,000","-3,647,000,000","-1,132,000,000","-6,356,000,000","-1,580,000,000","-887,000,000","-657,000,000","-1,615,000,000","-966,000,000","231,000,000","-42,000,000","-306,000,000","-462,000,000","-926,000,000","-1,455,000,000","-7,133,000,000","-1,550,000,000","-1,294,000,000","-1,859,000,000","-667,000,000","-1,860,000,000","-4,322,000,000","-1,209,000,000","-1,337,000,000","-2,692,000,000","-1,806,000,000","-1,165,000,000","-3,310,000,000","-965,000,000","-1,224,000,000","-1,130,000,000","3,631,937,000","-3,369,937,000","-5,680,000","-207,421,000","-327,439,000","-182,890,000","-186,863,000","-295,743,000","-235,529,000","-168,736,000","319,231,000","-867,178,000","-217,441,000","-185,030,000","-222,100,000","-222,145,000","-141,631,000","-531,078,000","-303,041,000","-288,069,000","-373,806,000","-329,359,000","-124,576,000","1,102,581,000","-1,420,989,000","-74,104,000","-1,450,410,000","-286,130,000"
	CashFlowFromContinuingInvestingActivities,"-13,239,000,000","-5,092,000,000","-1,912,000,000","-4,152,000,000","-2,083,000,000","-11,239,000,000","-3,647,000,000","-1,132,000,000","-6,356,000,000","-1,580,000,000","-887,000,000","-657,000,000","-1,615,000,000","-966,000,000","231,000,000","-42,000,000","-306,000,000","-462,000,000","-926,000,000","-1,455,000,000","-7,133,000,000","-1,550,000,000","-1,294,000,000","-1,859,000,000","-667,000,000","-1,860,000,000","-4,322,000,000","-1,209,000,000","-1,337,000,000","-2,692,000,000","-1,806,000,000","-1,165,000,000","-3,310,000,000","-965,000,000","-1,224,000,000","-1,130,000,000","3,631,937,000","-3,369,937,000","-5,680,000","-207,421,000","-327,439,000","-182,890,000","-186,863,000","-295,743,000","-235,529,000","-168,736,000","319,231,000","-867,178,000","-217,441,000","-185,030,000","-222,100,000","-222,145,000","-141,631,000","-531,078,000","-303,041,000","-288,069,000","-373,806,000","-329,359,000","-124,576,000","1,102,581,000","-1,420,989,000","-74,104,000","-1,450,410,000","-286,130,000"
		NetPPEPurchaseAndSale,"-12,484,000,000","-3,381,000,000","-2,920,000,000","-2,944,000,000","-3,239,000,000","-3,183,000,000","-3,807,000,000","-3,217,000,000","-2,257,000,000","-1,753,000,000","-1,119,000,000","-1,514,000,000","-1,789,000,000","-1,931,000,000","-1,184,000,000","-1,362,000,000","-1,629,000,000","-1,366,000,000","-921,000,000","-1,441,000,000","-1,347,000,000","-1,528,000,000","-859,000,000","-1,159,000,000","-1,349,000,000","-1,335,000,000","-1,431,000,000","-1,120,000,000","-1,191,000,000","-982,000,000","-1,279,000,000","-1,131,000,000","-940,000,000","-947,000,000","-879,000,000","-1,017,000,000","-1,988,546,000","-137,454,000","-265,779,000","-207,392,000","-189,822,000","-150,891,000","-186,445,000","-295,360,000","-271,831,000","-196,830,000","-273,440,000","-152,420,000","-191,070,000","-136,462,000","-217,562,000","-204,966,000","-138,131,000","-298,800,000","-317,965,000","-262,941,000","-544,927,000","-156,442,000","-249,322,000","-184,305,000","-192,426,000","-157,889,000","-1,295,511,000","-341,086,000"
			PurchaseOfPPE,"-12,524,000,000","-3,381,000,000","-2,929,000,000","-2,944,000,000","-3,270,000,000","-3,183,000,000","-3,807,000,000","-3,217,000,000","-2,257,000,000","-1,753,000,000","-1,157,000,000","-1,514,000,000","-1,789,000,000","-1,931,000,000","-1,184,000,000","-1,362,000,000","-1,629,000,000","-1,366,000,000","-921,000,000","-1,441,000,000","-1,347,000,000","-1,528,000,000","-859,000,000","-1,159,000,000","-1,349,000,000","-1,335,000,000","-1,431,000,000","-1,120,000,000","-1,191,000,000","-982,000,000","-1,299,000,000","-1,131,000,000","-940,000,000","-947,000,000","-882,000,000","-1,017,000,000","-1,985,223,000","-140,777,000","-268,207,000","-207,401,000","-190,233,000","-151,368,000","-186,718,000","-295,602,000","-271,861,000","-197,403,000","-214,242,000","-214,055,000","-194,593,000","-139,295,000","-218,056,000","-191,623,000","-142,463,000","-312,647,000","-307,793,000","-273,569,000","-518,155,000","-183,614,000","-252,477,000","-184,721,000","-192,614,000","-157,889,000","-1,293,557,000","-346,036,000"
			SaleOfPPE,,"0","9,000,000","0","31,000,000",,"0",,,,"38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,323,000","2,428,000","9,000","411,000","477,000","273,000","242,000","30,000","573,000","-59,198,000","61,635,000","3,523,000","2,833,000","494,000","-13,343,000","4,332,000","13,847,000","-10,172,000","10,628,000","-26,772,000","27,172,000","3,155,000","416,000",,,"-1,954,000","4,950,000"
		NetIntangiblesPurchaseAndSale,"-3,287,000,000","-2,843,000,000","-29,000,000","-407,000,000","-8,000,000","-8,922,000,000","-506,000,000","17,000,000","-745,000,000","-99,000,000","-104,000,000","-13,000,000","-665,000,000","-185,000,000","-26,000,000","-22,000,000","-28,000,000","-51,000,000","-8,000,000","-15,000,000","-5,791,000,000","-14,000,000","-424,000,000","-705,000,000","-2,245,000,000","-594,000,000","3,000,000","-94,000,000","-148,000,000","-1,696,000,000","-510,000,000","-23,000,000","-2,367,000,000","0","-329,000,000","-1,000,000","-48,934,000","-2,066,000","-116,000","-167,000","-20,247,000","-2,584,000","-442,000","-720,000","-1,755,000","-1,528,000","-5,187,000","-1,710,000","-1,780,000","-196,000","-1,670,000","-4,196,000","-4,498,000","-7,873,000",,,,,,,,,,
			PurchaseOfIntangibles,"-3,287,000,000","-2,843,000,000","-29,000,000",,"-8,000,000","-8,922,000,000","-506,000,000",,"-745,000,000","-99,000,000","-104,000,000","-13,000,000","-665,000,000","-185,000,000","-26,000,000","-22,000,000","-28,000,000","-51,000,000","-8,000,000","-15,000,000","-5,791,000,000","-14,000,000","-424,000,000","-705,000,000","-2,245,000,000","-594,000,000","3,000,000","-94,000,000","-148,000,000","-1,696,000,000","-510,000,000","-23,000,000","-2,367,000,000","0","-329,000,000","-1,000,000","-48,934,000","-2,066,000","-116,000","-167,000","-20,247,000","-2,584,000","-442,000","-720,000","-1,755,000","-1,528,000","-5,187,000","-1,710,000","-1,780,000","-196,000","-2,619,000","-4,196,000","-4,498,000","-7,873,000",,,,,,,,,,
			SaleOfIntangibles,,,,,,,,"17,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,939,000,000","-52,000,000","0","-1,886,000,000","-1,000,000","-29,000,000","-14,000,000","1,238,000,000","-5,000,000,000",,"0","-31,000,000","0","0","0","0","-5,000,000","-333,000,000",,,,,,,,,,,,,"-10,000,000","-10,000,000","-9,000,000","-11,000,000","-11,000,000","-22,000,000",,,"0","0","0","0","0","0","505,000","-8,000,000",,,,,"0","0","0","0","1,000","-1,000","-6,562,000","-18,600,000",,,,,,
			PurchaseOfBusiness,"-1,939,000,000","-52,000,000","0","-1,886,000,000","-1,000,000","-29,000,000","0","0","-5,000,000,000",,"0","-31,000,000","0","0","0","0","-5,000,000","-333,000,000",,,,,,,,,,,,,"-10,000,000","-10,000,000","-9,000,000","-11,000,000","-11,000,000","-22,000,000",,,"0","0","0","0","0","0","505,000","-8,000,000",,,,,"0",,,"0",,,,,,,,,,
			SaleOfBusiness,,,"0","0",,,"-14,000,000","1,238,000,000",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"0","0","0","0","0","0",,,,,,,,,,,,"0","0","0","0",,"2,923,000,000","75,000,000",,,"0",,,,,,,,,"245,000,000","263,069,000","-52,362,000","-117,870,000","-29,415,000","-276,000","337,000","37,552,000","37,622,000","626,899,000","-713,048,000","-24,591,000","-48,372,000","-1,919,000","-12,983,000","49,000","-224,405,000","0","0",,,"124,485,000","1,287,964,000","-1,228,719,000","83,785,000","-154,899,000","54,956,000"
			PurchaseOfInvestment,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0","0","-244,862,000","-254,870,000","-192,415,000","-137,476,000","-162,463,000","-137,448,000","-162,378,000","453,161,000","-862,548,000","-149,853,000","-162,372,000","-114,419,000","-125,483,000","-37,451,000","-224,405,000",,,,,"0","-986,670,000","-2,050,991,000","-320,766,000","-529,540,000","-199,399,000"
			SaleOfInvestment,,,"0","0","0",,,"0",,,,,,,,,,,,"0","0","0","0",,"2,923,000,000","75,000,000",,,"0",,,,,,,,,"245,000,000","263,069,000","192,500,000","137,000,000","163,000,000","137,200,000","162,800,000","175,000,000","200,000,000","173,738,000","149,500,000","125,262,000","114,000,000","112,500,000","112,500,000",,,"0","0",,,"124,485,000","2,274,634,000","822,272,000","404,551,000","374,641,000","254,355,000"
		NetOtherInvestingChanges,"4,471,000,000","1,184,000,000","1,037,000,000","1,085,000,000","1,165,000,000","895,000,000","680,000,000","830,000,000","1,646,000,000","272,000,000","336,000,000","901,000,000","839,000,000","1,150,000,000","1,441,000,000","1,342,000,000","1,356,000,000","1,288,000,000","3,000,000","1,000,000","5,000,000","-8,000,000","-11,000,000","5,000,000","4,000,000","-6,000,000","103,000,000","5,000,000","2,000,000","-14,000,000",,"-1,000,000","6,000,000","-7,000,000","-5,000,000","-90,000,000","3,770,417,000","-3,475,417,000","-2,854,000","52,500,000",,,,,,,,,,,,"0",,,"14,923,000","-25,127,000","177,646,000","-154,317,000","-408,000","-409,000",,,,
