name,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018
TotalAssets,"3,642,758,871","3,474,157,621","3,198,878,172","2,981,559,658","3,458,013,624","3,161,036,166","2,758,588,398","2,902,508,049"
TotalLiabilitiesNetMinorityInterest,"957,454,094","975,989,111","894,700,866","863,954,867","864,393,085","895,112,740","874,738,993","854,399,369"
TotalEquityGrossMinorityInterest,"2,685,304,777","2,498,168,510","2,304,177,306","2,117,604,791","2,593,620,539","2,265,923,426","1,883,849,405","2,048,108,680"
	StockholdersEquity,"2,685,304,777","2,498,168,510","2,304,177,306","2,117,604,791","2,593,620,539","2,265,923,426","1,883,849,405","2,048,108,680"
		CapitalStock,"1,721,227,725","1,686,447,658","1,683,193,603","1,681,302,490","1,681,302,490","1,477,702,200","1,477,702,200","1,477,517,209"
			CommonStock,"1,721,227,725","1,686,447,658","1,683,193,603","1,681,302,490","1,681,302,490","1,477,702,200","1,477,702,200","1,477,517,209"
		RetainedEarnings,"964,077,052","811,720,852","620,983,703","436,302,301","912,318,049","788,221,226","406,147,205","-49,988,928"
TotalCapitalization,"3,635,304,777","3,448,168,510","3,154,177,306","2,967,604,791","3,443,620,539","3,115,923,426","2,733,849,405","2,898,108,680"
CommonStockEquity,"2,685,304,777","2,498,168,510","2,304,177,306","2,117,604,791","2,593,620,539","2,265,923,426","1,883,849,405","2,048,108,680"
NetTangibleAssets,"2,685,304,777","2,498,168,510","2,304,177,306","2,117,604,791","2,593,620,539","2,265,923,426","1,883,849,405","2,048,108,680"
InvestedCapital,"3,635,304,777","3,448,168,510","3,154,177,306","2,967,604,791","3,443,620,539","3,115,923,426","2,733,849,405","2,898,108,680"
TangibleBookValue,"2,685,304,777","2,498,168,510","2,304,177,306","2,117,604,791","2,593,620,539","2,265,923,426","1,883,849,405","2,048,108,680"
TotalDebt,"950,000,000","950,000,000","850,000,000","850,000,000","850,000,000","850,000,000","850,000,000","850,000,000"
NetDebt,"949,557,706","949,981,998","849,403,647","850,000,000","849,426,750","850,000,000","848,812,610","850,000,000"
ShareIssued,"94,953,959","93,716,062","93,593,116","93,522,809","93,522,809","85,319,794","85,319,794","85,319,794"
OrdinarySharesNumber,"94,953,959","93,716,062","93,593,116","93,522,809","93,522,809","85,319,794","85,319,794","85,319,794"
