name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,"-887,000","-757,000","-131,000","-429,000","-504,000","-1,075,000","-158,000","-1,163,000","-572,000","-435,000","-1,151,000","-488,000","-883,000","-679,000","-68,000","-400,000","-317,000","-583,000","805,000","223,000","-66,000","270,000","271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"472,813,000","85,361,000","125,735,000","144,674,000","117,043,000","60,544,000","102,052,000","111,740,000","83,190,000","47,009,000","73,720,000","91,048,000","54,075,000","46,544,000","71,013,000","88,009,000","83,631,000","49,555,000","84,683,000","87,820,000","77,137,000","55,522,000","78,643,000","82,882,000","63,197,000","46,985,000","61,724,000","35,502,000","52,541,000","37,749,000","70,266,000","68,530,000","50,038,000","23,494,000","43,452,000","53,736,000","41,593,000","8,817,000","24,770,000","26,636,000","17,211,000","8,118,000","8,598,000","4,245,000","3,255,000","-6,850,000","3,898,000","9,134,000","12,728,000","-5,364,000","5,252,000","18,026,000","15,525,000","10,581,000","15,540,000","21,519,000","11,037,000","3,336,000","27,911,000","45,348,000","54,881,000","47,327,000","54,796,000","89,307,000","85,522,000","60,356,000","54,542,000","60,340,000","45,991,000","34,324,000","30,939,000","38,059,000","32,050,000","20,266,000","20,960,000","22,399,000","22,871,000","16,008,000","25,753,000","26,727,000","27,715,000","19,081,000","20,915,000","22,211,000","11,901,000","9,111,000","19,672,000","30,918,000","34,914,000","39,840,000","43,300,000","51,600,000","35,100,000","27,700,000","31,000,000","34,300,000","26,000,000","15,800,000","20,100,000","27,300,000","23,400,000","11,400,000","16,700,000","19,700,000","15,100,000","7,800,000","15,600,000","15,900,000","12,600,000","7,300,000","8,700,000","11,300,000","7,900,000","-113,900,000","43,600,000","43,600,000","43,600,000"
NetNonOperatingInterestIncomeExpense,"-30,873,000","-5,982,000","-5,651,000","-12,268,000","-6,972,000","-8,463,000","-9,360,000","-12,556,000","-14,041,000","-9,895,000","-9,543,000","-10,137,000","-8,846,000","-7,631,000","-7,294,000","-6,817,000","-6,632,000","-6,046,000","-6,653,000","-7,456,000","-7,483,000","-6,876,000","-6,198,000","-5,656,000","-3,901,000","-3,753,000","-4,002,000","-4,342,000","-4,486,000","311,000","-4,101,000","-3,901,000","-4,052,000","-4,057,000","-4,475,000","-4,795,000","-4,955,000","-4,674,000","-3,836,000","-3,548,000","-3,765,000","-3,286,000","-4,422,000","-4,439,000","-4,585,000","-4,774,000","-4,613,000","-3,116,000","-5,290,000","-4,498,000","-5,617,000","-5,483,000","-5,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"39,000","1,000","0","13,000","25,000","13,000","13,000","40,000","0","11,000","12,000","7,000","4,000","4,000","7,000","110,000","2,000","4,000","4,000","3,000","3,000","17,000","19,000","4,000","0","2,000","2,000","1,000","1,000","3,848,000","2,000","1,000","1,000","2,000","1,000","1,000","1,000","1,000","48,000","3,000","1,000","1,000","3,000","1,000","1,000","-332,000","2,000","1,328,000","2,000","14,000","4,000","6,000","17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"30,912,000","5,983,000","5,651,000","12,281,000","6,997,000","8,476,000","9,373,000","12,596,000","14,041,000","9,906,000","9,555,000","10,144,000","8,850,000","7,635,000","7,301,000","6,927,000","6,634,000","6,050,000","6,657,000","7,459,000","7,486,000","6,893,000","6,217,000","5,660,000","3,901,000","3,755,000","4,004,000","4,343,000","4,487,000","3,537,000","4,103,000","3,902,000","4,053,000","4,059,000","4,476,000","4,796,000","4,956,000","4,675,000","3,884,000","3,551,000","3,766,000","3,287,000","4,425,000","4,440,000","4,586,000","4,442,000","4,615,000","4,444,000","5,292,000","4,512,000","5,621,000","5,489,000","5,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,"993,000","924,000","924,000","1,022,000","632,000","305,000","283,000","291,000","330,000","279,000","267,000","292,000","309,000","294,000","306,000","310,000","376,000","235,000","312,000","153,000","153,000","171,000","183,000","191,000","192,000","199,000","218,000","219,000","219,000","219,000","223,000","234,000","234,000","228,000","118,000","118,000","3,269,000",,"4,557,000","4,585,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"33,154,000","10,835,000","11,762,000","-1,091,000","11,648,000","27,361,000","12,380,000","10,487,000","59,642,000","8,104,000","-212,742,000","13,299,000","9,632,000","-210,510,000","10,799,000","10,601,000","8,022,000","5,216,000","-26,642,000","11,955,000","9,876,000","5,535,000","11,244,000","12,147,000","7,980,000","9,090,000","10,483,000","11,680,000","7,830,000","6,638,000","11,701,000","9,948,000","9,800,000","10,330,000","9,856,000","9,747,000","7,878,000","6,613,000","6,367,000","3,037,000","6,468,000","7,813,000","-3,687,000","7,933,000","5,369,000","-3,222,000","7,335,000","4,303,000","7,229,000","27,285,000","-78,000","5,065,000","7,301,000",,"8,556,000","12,193,000","7,761,000","8,553,000","9,739,000","9,164,000","6,066,000","4,730,000","7,969,000","10,890,000","5,897,000","8,064,000","5,704,000","6,883,000","5,527,000","5,555,000","7,571,000","8,789,000","4,092,000","3,036,000","8,150,000","7,220,000",,,,,,,,"-755,000","1,163,000",,,,,,"1,100,000","700,000","500,000","-600,000","1,100,000","800,000","800,000","700,000","700,000","400,000","100,000","400,000","500,000","300,000","200,000",,"-300,000","600,000","-100,000",,"400,000","800,000",,,,,
	EarningsFromEquityInterest,"32,488,000","7,703,000","8,555,000","8,260,000","7,970,000","8,985,000","10,083,000","10,577,000","7,796,000","10,096,000","10,700,000","12,357,000","9,432,000","9,634,000","9,507,000","10,173,000","9,251,000","10,216,000","11,372,000","11,955,000","9,876,000","11,015,000","11,244,000","12,147,000","7,980,000","9,090,000","10,483,000","11,680,000","7,830,000","10,693,000","12,423,000","12,051,000","9,800,000","10,330,000","9,856,000","9,747,000","7,878,000","8,437,000","8,852,000","8,750,000","6,468,000","7,368,000","7,776,000","7,936,000","5,448,000","6,365,000","7,196,000","4,160,000","6,512,000",,,"5,065,000","7,301,000",,"8,681,000","8,854,000","7,886,000","8,678,000","9,854,000","9,274,000","6,176,000","8,171,000","7,596,000","11,001,000","5,997,000","8,456,000","6,052,000","6,883,000","5,527,000","5,500,000","7,708,000","8,789,000","4,924,000","5,002,000","7,213,000","7,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-8,407,000","-8,407,000","0","-8,407,000","0","0","0","0","51,973,000","0","-224,267,000","0","0","-220,265,000","0","0","-1,800,000","-6,000,000","-39,098,000",,,"-4,391,000",,,,"0","0","0",,"-4,055,000","-722,000","-2,103,000",,"0","0","0",,"-1,824,000","-2,485,000","-5,713,000",,"9,562,000","-11,463,000","-3,000","-79,000","-9,587,000","139,000","143,000","717,000","3,128,000","-78,000",,,,"-125,000","3,339,000","-125,000","-125,000","-115,000","-110,000","-110,000",,"373,000","-111,000","-100,000","-392,000","-348,000",,,"55,000","-137,000",,"-832,000",,"937,000",,,,,,,,,"-755,000","1,163,000",,,,,,"1,100,000","700,000","500,000","-600,000","1,100,000","800,000","800,000","700,000","700,000","400,000","100,000","400,000","500,000","300,000","200,000",,"-300,000","600,000","-100,000",,"400,000","800,000",,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,"0",,,,"4,391,000",,,,"0","0","0",,"4,055,000","722,000","2,103,000",,"0","0","0",,"1,824,000","2,485,000","5,713,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0",,,"8,407,000",,"0","0",,,"0","224,267,000",,,"220,265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"8,407,000",,,,,,,,,,,,,"0",,,"1,800,000","6,000,000","39,098,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"0","0","0","0","0","0","0","0","51,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"9,073,000","11,539,000","3,207,000","-944,000","3,678,000","18,376,000","2,297,000","-90,000","-127,000","-1,992,000","825,000","942,000","200,000","121,000","1,292,000","428,000","571,000","1,000,000","1,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"475,094,000","90,214,000","131,846,000","131,315,000","121,719,000","79,442,000","105,072,000","109,671,000","128,791,000","45,218,000","-148,565,000","94,210,000","54,861,000","-171,597,000","74,518,000","91,793,000","85,021,000","48,725,000","51,388,000","92,319,000","79,530,000","54,181,000","83,689,000","89,373,000","67,276,000","52,322,000","68,205,000","42,840,000","55,885,000","44,698,000","77,866,000","74,577,000","55,786,000","29,767,000","48,833,000","58,688,000","44,516,000","10,756,000","27,301,000","26,125,000","19,914,000","12,645,000","489,000","7,739,000","4,039,000","-14,846,000","6,620,000","10,321,000","14,667,000","-853,000","5,467,000","17,490,000","17,193,000","12,457,000","16,550,000","22,244,000","10,932,000","4,606,000","31,954,000","50,361,000","57,463,000","53,989,000","61,351,000","99,192,000","89,756,000","66,289,000","58,866,000","65,729,000","50,182,000","38,743,000","37,935,000","45,977,000","35,434,000","24,593,000","7,213,000","28,664,000","21,385,000","14,112,000","23,122,000","24,218,000","25,161,000","16,209,000","17,427,000","17,921,000","8,142,000","4,563,000","18,139,000","32,942,000","36,619,000","36,477,000","45,800,000","52,300,000","35,700,000","27,100,000","32,000,000","35,000,000","27,000,000","16,500,000","20,700,000","27,700,000","23,400,000","11,900,000","17,300,000","20,000,000","15,200,000","8,700,000","15,400,000","16,200,000","12,000,000","5,600,000","8,800,000","11,800,000","7,600,000",,,,
TaxProvision,"100,847,000","15,898,000","29,367,000","29,190,000","26,392,000","13,431,000","23,879,000","19,800,000","32,585,000","-27,211,000","-33,933,000","22,417,000","13,557,000","-43,800,000","16,803,000","19,190,000","18,682,000","11,717,000","-49,992,000","28,957,000","24,648,000","17,930,000","27,302,000","29,136,000","21,932,000","13,159,000","22,357,000","13,021,000","18,123,000","-2,096,000","25,836,000","24,258,000","18,076,000","7,149,000","17,212,000","18,785,000","14,415,000","2,923,000","9,321,000","8,172,000","5,936,000","3,642,000","-2,408,000","1,714,000","982,000","-4,042,000","1,124,000","691,000","4,140,000","-1,005,000","783,000","5,296,000","5,273,000","5,427,000","5,291,000","6,599,000","3,102,000","2,694,000","9,579,000","15,582,000","18,761,000","17,429,000","20,434,000","33,097,000","30,664,000","22,522,000","19,879,000","22,407,000","15,274,000","11,255,000","12,068,000","15,858,000","12,221,000","8,482,000","9,478,000","10,100,000","7,162,000","4,726,000","7,744,000","8,111,000","8,426,000","5,428,000","5,837,000","6,041,000","2,687,000","911,000","6,603,000","11,991,000","13,329,000","13,245,000","16,700,000","19,100,000","12,900,000","9,800,000","11,700,000","12,600,000","9,700,000","6,100,000","7,500,000","9,900,000","8,300,000","4,200,000","6,100,000","7,000,000","5,300,000","3,100,000","5,400,000","5,700,000","4,200,000","2,000,000","3,100,000","4,200,000","2,700,000",,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
