name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
MarketCap,"1,418,851,429","1,577,356,037","2,116,149,238","1,877,120,766","1,241,452,460","1,251,475,624","1,347,246,385","845,267,741","575,133,777","209,389,584","310,775,893"
EnterpriseValue,"2,306,094,429","2,442,576,037","2,405,540,238","2,155,626,766","1,535,734,460","1,528,395,624","1,398,026,385","876,889,741","583,371,777","182,063,584","493,095,047"
PeRatio,,,,,,,,,,,"370.987"
ForwardPeRatio,"22.936"
PsRatio,"1.856","2.251","3.231","3.286","2.642","3.074","4.893","4.599","2.114","1.371","2.155"
PbRatio,"2.219","2.593","3.672","4.879","3.189","3.403","6.03","3.765","6.945","2.857",
EnterprisesValueRevenueRatio,"3.508","10.058","15.11","15.902","12.829","10.001","20.072","13.318","11.379","3.362","13.487"
EnterprisesValueEBITDARatio,"50.172","33.125","-119.039","-548.087","-522.181","32.253","-184.949","-701.512","-274.916","20.084","-22.437"
