name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996
TotalAssets,"117,769,000","130,225,000","134,065,000","140,417,000","79,611,000","21,006,000","8,961,000","11,506,000","6,904,000","11,836,000","12,394,000","14,240,000","17,201,000","23,033,000","29,970,000","35,990,000","22,518,000","29,697,000","37,304,000","29,911,000","14,823,000","20,106,000","11,907,000","13,580,000","16,504,000","14,042,000","15,538,000","20,176,000","20,555,000","11,945,000","14,351,000","15,521,000","18,267,000","8,447,000","12,015,000","10,597,000","8,740,000","12,938,000","16,795,000","20,765,000","13,773,000","23,870,000","21,953,000","23,059,000","28,768,000","35,233,000","37,929,000","37,550,000","46,333,000","53,536,000","27,752,000","33,733,000","27,174,000","36,964,000","45,297,000","28,992,000","39,196,000","45,298,000","50,415,000","27,079,000","25,364,000","35,325,000","26,988,000","36,813,000","27,808,000","23,363,000","18,730,000","19,669,000","26,338,000","25,538,000","29,536,000","20,688,000","27,194,000","33,918,000","20,456,000","27,800,000","35,903,000","32,267,000","41,277,000","41,252,000","49,956,000","54,055,000","53,096,000","62,036,000","71,574,000","56,171,200","62,825,100","66,780,200","38,908,800","41,619,000","43,400,000","19,100,000","9,200,000","6,400,000","8,100,000","9,400,000","10,600,000","10,700,000","11,300,000","12,000,000","13,300,000","14,600,000","16,700,000"
	CurrentAssets,"106,942,000","119,430,000","129,097,000","136,324,000","75,903,000","17,560,000","5,775,000","8,106,000","3,290,000","7,837,000","7,962,000","8,143,000","10,605,000","17,649,000","23,574,000","29,391,000","16,054,000","23,147,000","32,988,000","25,459,000","10,986,000","17,348,000","9,337,000","11,022,000","13,701,000","11,075,000","12,546,000","17,295,000","18,136,000","9,625,000","12,010,000","13,096,000","15,778,000","5,784,000","8,918,000","7,452,000","5,744,000","9,695,000","12,962,000","16,701,000","9,317,000","18,655,000","16,074,000","16,490,000","21,690,000","27,624,000","32,069,000","31,402,000","40,629,000","48,395,000","22,472,000","28,730,000","22,117,000","31,884,000","40,193,000","23,709,000","33,752,000","40,079,000","44,913,000","21,601,000","20,126,000","30,005,000","21,713,000","31,426,000","22,596,000","13,571,000","8,932,000","9,139,000","13,741,000","11,552,000","14,128,000","13,959,000","20,138,000","26,353,000","10,933,000","17,821,000","25,294,000","20,659,000","29,083,000","28,668,000","35,714,000","39,451,000","38,758,000","47,956,000","58,905,000","45,966,900","54,462,100","61,305,900","33,968,300","36,690,000","38,000,000","13,300,000","6,200,000","4,800,000","6,600,000","8,000,000","9,600,000","9,900,000","10,800,000","11,700,000","13,100,000","14,400,000","16,500,000"
		CashCashEquivalentsAndShortTermInvestments,"103,262,000","115,367,000","125,135,000","135,288,000","75,338,000","16,862,000","5,027,000","7,805,000","2,325,000","5,837,000","6,642,000","4,614,000","6,979,000","13,766,000","13,210,000","20,993,000","7,228,000","16,966,000","25,303,000","17,744,000","7,655,000","15,139,000","5,803,000","7,191,000","11,209,000","7,888,000","11,160,000","15,085,000","16,685,000","8,349,000","10,896,000","12,464,000","15,338,000","5,375,000","8,321,000","6,003,000","3,310,000","6,850,000","10,743,000","14,764,000","6,821,000","13,083,000","9,377,000","9,654,000","14,787,000","19,732,000","21,575,000","22,554,000","35,644,000","45,735,000","20,475,000","26,325,000","19,103,000","28,238,000","37,213,000","20,689,000","30,093,000","35,810,000","41,685,000","17,235,000","16,073,000","25,245,000","14,586,000","27,104,000","8,339,000","6,860,000","1,415,000","2,327,000","6,266,000","1,268,000","8,752,000","6,654,000","14,790,000","21,778,000","6,218,000","11,770,000","19,948,000","15,176,000","20,482,000","23,238,000","30,400,000","33,652,000","33,874,000","42,847,000","54,074,000","40,717,400","49,140,000","54,394,100","30,445,400","32,167,400","33,700,000","10,200,000","3,900,000","2,300,000","3,900,000","4,100,000","2,700,000","5,000,000","10,000,000","11,500,000","13,000,000","14,300,000","16,400,000"
			CashAndCashEquivalents,"55,611,000","82,647,000","125,135,000","135,288,000","75,338,000","16,862,000","5,027,000","7,805,000","2,325,000","5,837,000","6,642,000","4,614,000","6,979,000","13,766,000","13,210,000","20,993,000","7,228,000","16,966,000","25,303,000","17,744,000","7,655,000","15,139,000","5,803,000","7,191,000","11,209,000","7,888,000","11,160,000","15,085,000","16,685,000","8,349,000","10,896,000","12,464,000","15,338,000","5,375,000","8,321,000","6,003,000","3,310,000","6,850,000","10,743,000","14,764,000","6,808,000","13,075,000","9,369,000","9,339,000","14,469,000","19,413,000","18,658,000","19,636,000","33,027,000","43,025,000","17,759,000","23,616,000","16,397,000","25,533,000","30,991,000","10,039,000","14,593,000","13,399,000","19,745,000","16,176,000","7,305,000","14,552,000","14,026,000","21,137,000","7,035,000","6,860,000","1,415,000","2,327,000","5,025,000","1,268,000","8,752,000","3,133,000","5,716,000","10,700,000","4,149,000","9,275,000","16,911,000","9,872,000","10,763,000","11,120,000","14,039,000","15,587,000","11,991,000","8,811,000","22,290,000","7,307,400","16,061,200","13,277,200","3,730,200","2,798,000","5,800,000","7,900,000","3,900,000","2,300,000","3,900,000","4,100,000","2,700,000","5,000,000","10,000,000","11,500,000","13,000,000","14,300,000","16,400,000"
			OtherShortTermInvestments,"47,651,000","32,720,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000","8,000","8,000","315,000","318,000","319,000","2,917,000","2,918,000","2,617,000","2,710,000","2,716,000","2,709,000","2,706,000","2,705,000","6,222,000","10,650,000","15,500,000","22,411,000","21,940,000","1,059,000","8,768,000","10,693,000","560,000","5,967,000","1,304,000",,,,"1,241,000",,,"3,521,000","9,074,000","11,078,000","2,069,000","2,495,000","3,037,000","5,304,000","9,719,000","12,118,000","16,361,000","18,065,000","21,883,000","34,036,000","31,784,000","33,410,000","33,078,800","41,116,900","26,715,200","29,369,400","27,900,000","2,300,000",,,,,,,,,,,
		Receivables,,,,,,"0","0","0","552,000","1,079,000","505,000","2,524,000","1,473,000","1,463,000","6,124,000","2,672,000","2,760,000","695,000","240,000","805,000","469,000","245,000","1,821,000","2,087,000","996,000","1,687,000","574,000","1,320,000","478,000","669,000","577,000","54,000","135,000","24,000","149,000","1,100,000","1,518,000","1,127,000","991,000","570,000","452,000","463,000","877,000","684,000","880,000","1,116,000","1,801,000","1,505,000","555,000","913,000","545,000","342,000","502,000","537,000","178,000","469,000","996,000","2,328,000","842,000","1,947,000","1,650,000","1,731,000","1,496,000","1,371,000","2,552,000","2,584,000","2,722,000","2,336,000","2,530,000","5,824,000","1,795,000","2,362,000","2,267,000","2,560,000","2,298,000","3,921,000","2,968,000","2,388,000","4,500,000","2,865,000","2,738,000","3,296,000","2,155,000","1,596,000","2,256,000","3,148,900","2,244,300","1,746,800","1,720,600","3,024,900","3,400,000","2,700,000","1,400,000","2,300,000","1,300,000","2,100,000","3,000,000","200,000","300,000","100,000",,,"100,000"
			AccountsReceivable,,,,,,"0","0","0","552,000","1,079,000","505,000","2,524,000","274,000","476,000","5,044,000","2,672,000","2,502,000","15,000","240,000","805,000","160,000","245,000","1,821,000","2,087,000","996,000","1,687,000","574,000","1,320,000","478,000","669,000","577,000","54,000","135,000","24,000","137,000","1,088,000","1,506,000","1,115,000","979,000","558,000","389,000","463,000","877,000","684,000","880,000","1,116,000","1,801,000","1,505,000","555,000","913,000","545,000","342,000","502,000","537,000","178,000","469,000","996,000","2,328,000","842,000","1,947,000","1,650,000","1,731,000","1,496,000","1,371,000","2,552,000","1,380,000","1,504,000","1,108,000","2,004,000","5,227,000","789,000","1,577,000","1,377,000","1,896,000","1,362,000","2,476,000","2,013,000","1,315,000","2,703,000","940,000","1,369,000","1,712,000","884,000","614,000","1,181,000",,,,,"3,024,900",,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,"0","0","552,000","1,079,000","505,000","2,524,000","274,000","476,000","5,044,000","2,672,000","2,528,000","41,000","266,000","831,000","186,000","271,000","1,860,000","2,125,000","1,034,000","1,725,000","612,000","1,358,000","530,000",,,,"508,000","397,000","484,000","1,435,000","1,846,000","1,447,000","1,311,000","926,000","707,000",,"1,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,"0","0","0","0","0","0","0","0","0","0","-26,000","-26,000","-26,000","-26,000","-26,000","-26,000","-39,000","-38,000","-38,000","-38,000","-38,000","-38,000","-52,000",,,,"-373,000","-373,000","-347,000","-347,000","-340,000","-332,000","-332,000","-368,000","-318,000",,"-308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,"1,199,000","987,000","1,080,000",,"258,000","680,000","0",,"309,000",,,,,,,,,,,,,"0","12,000","12,000","12,000","12,000","12,000","12,000","63,000",,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"1,204,000","1,218,000","1,228,000","526,000","597,000","1,006,000","785,000","890,000","664,000","936,000","1,445,000","955,000","1,073,000","1,797,000","1,925,000","1,369,000","1,584,000","1,271,000","982,000","1,075,000",,,,,,,,,,,,,,,,,,
