name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"18,679,882,289","17,027,784,620","17,322,999,430","15,522,527,540","17,502,975,940","17,136,422,340","19,426,156,750","15,565,984,140","17,764,396,450"
EnterpriseValue,"22,869,798,289","21,320,583,620","21,720,353,430","18,697,567,540","20,954,675,940","20,303,870,340","22,505,511,750","18,135,286,140","22,025,278,450"
PeRatio,"29.888","26.148","20.648","14.573","30.291","33.045","17.42","21.941","20.292"
ForwardPeRatio,"14.514","11.976","12.24","14.104","15.361","16.367","18.248","15.291",
PsRatio,"7.988","7.059","9.675","8.105","7.338","7.716","9.224","7.961","9.145"
PbRatio,"3.22","2.936","2.99","2.707","3.585","3.556","4.364","3.744","3.443"
EnterprisesValueRevenueRatio,"10.037","37.934","37.729","31.919","37.759","35.433","39.335","33.684","43.108"
EnterprisesValueEBITDARatio,"16.23","117.913","204.06","68.762","24.655","100.482","54.856","27.416","34.313"
