name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
		AssetImpairmentCharge,,,"0","0","0","0","0","15,818,000","0","88,181,000",,,,,,,,,,,,,,,,,,,"780,000","2,903,000","7,070,000","1,475,000","215,000","997,000","273,000","1,637,000","29,000","600,000","6,106,000","25,000,000","-862,000","92,000","1,489,000","880,000","0","196,000","63,336,000","319,000","1,390,000","0","4,526,000","218,000","-30,000","30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"13,720,000","3,658,000","3,521,000","2,903,000","3,638,000","5,369,000","1,633,000","1,683,000","1,302,000","-4,827,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"21,318,000","3,802,000","7,132,000","6,543,000","3,837,000","3,493,000","17,988,000","3,027,000","3,386,000","5,995,000","-10,154,000","3,676,000","20,219,000","10,719,000","7,634,000","-15,611,000","11,011,000","13,112,000","-13,426,000","2,532,000","19,783,000","4,627,000","-21,784,000","4,056,000","21,503,000","9,525,000","-9,962,000","-23,512,000","-4,273,000","44,277,000","-28,565,000","23,471,000","-11,850,000","21,546,000","-17,745,000","-6,716,000","16,724,000","13,867,000","-105,698,000","137,541,000","43,989,000","-65,415,000","-212,421,000","231,693,000","-33,051,000","660,000","-121,640,000","61,020,000","47,610,000","11,847,000","-114,261,000","49,079,000","45,179,000","5,818,000","-117,612,000","69,748,000","47,871,000","8,208,000","-145,047,000","157,486,000","53,577,000","722,000","-105,000","7,356,000","-30,000","91,000",,"24,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,"100,000","100,000",,,,,"-200,000","300,000","-100,000","-100,000","0",,,"-100,000","-200,000",,"-10,700,000",,,"200,000",,,,,"0","-100,000","200,000",,"0","300,000","-100,000",,
		ChangeInWorkingCapital,"39,654,000","3,755,000","-72,745,000","27,280,000","81,364,000","8,823,000","-79,196,000","30,953,000","-9,788,000","-10,983,000","-10,260,000","22,969,000","25,493,000","12,061,000","-39,379,000","-9,953,000","42,893,000","-2,448,000","-48,599,000","4,797,000","40,106,000","-17,212,000","1,784,000","-8,657,000","48,847,000","-14,260,000","865,000","9,114,000","33,738,000","-27,491,000","5,309,000","15,723,000","28,215,000","-26,937,000","-3,954,000","-1,075,000","43,321,000","-22,578,000","-20,121,000","-11,149,000","51,001,000","-16,609,000","-12,370,000","-36,071,000","58,505,000","-447,000","-25,763,000","40,378,000","25,056,000","-43,398,000","-38,607,000","52,415,000","32,770,000","-22,177,000","-60,949,000","44,873,000","33,441,000","-17,393,000","-13,879,000","-17,868,000","20,374,000","-18,927,000","-48,250,000","11,949,000","14,477,000","-9,817,000","-4,649,000","-57,757,000","21,163,000","-12,944,000","-2,122,000","2,718,000","16,142,000","2,352,000","1,565,000","-3,306,000","13,290,000","-10,350,000","8,139,000","-2,862,000","17,390,000","-4,176,000","444,000","-3,215,000","14,044,000","1,654,000","2,687,000","-23,200,000","13,920,000","3,332,000","-2,900,000","-1,100,000","3,200,000","3,900,000","-8,400,000","6,300,000","12,900,000","2,700,000","5,700,000","-5,000,000","3,100,000","2,800,000","1,200,000","-1,600,000","1,000,000","400,000","3,200,000","-6,000,000","3,200,000","1,300,000","2,400,000","1,100,000",,,"2,100,000","-300,000","-100,000","-100,000","1,100,000","-1,200,000","1,600,000","1,600,000","-2,000,000","-100,000","800,000","-1,000,000","1,100,000","-100,000","600,000"
			ChangeInReceivables,"-12,605,000","7,595,000","-26,869,000","20,124,000","-13,455,000","-24,053,000","-91,471,000","10,251,000","-772,000","13,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-28,035,000","693,000","-359,000","-9,569,000","-18,800,000","1,077,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"8,741,000","-7,107,000","4,750,000","9,957,000","1,141,000","-464,000","3,451,000","4,070,000","-7,922,000","-14,098,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,638,000","-5,822,000","2,681,000","8,339,000","-6,577,000","-4,489,000","1,500,000","7,971,000","-7,273,000","-3,877,000","1,724,000","7,604,000","-5,420,000","-4,918,000","1,829,000","6,949,000","-3,842,000","-4,715,000","1,979,000","8,281,000","-4,558,000","-5,976,000","8,000","8,194,000","-4,019,000","-5,590,000","-300,000","8,200,000","-3,700,000","-5,900,000","1,100,000","7,300,000","-3,200,000","-5,100,000","100,000","6,600,000","-2,100,000","-4,800,000",,"7,000,000","-2,900,000","-4,400,000","100,000","1,000,000","3,200,000","-3,600,000","-3,300,000",,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,"-4,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"19,476,000","-15,650,000","-33,499,000","57,818,000","3,630,000","33,705,000","-2,310,000","16,885,000","-7,993,000","-8,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,552,000","-29,254,000","-13,199,000","11,771,000","4,100,000","-13,307,000","-16,559,000","25,716,000","9,936,000","-19,298,000","-11,872,000","19,900,000","11,283,000","-7,406,000","-16,971,000","12,054,000","5,035,000","-4,355,000","-15,154,000","16,892,000","9,456,000","-8,518,000","-14,081,000","16,718,000","10,027,000","683,000","-28,393,000","15,502,000","7,207,000","-2,900,000","-15,800,000","12,900,000","10,200,000","-6,900,000","-13,100,000","12,300,000","9,100,000","600,000","-12,600,000","4,300,000","10,200,000","-700,000","-11,700,000","3,800,000","7,100,000","-200,000","-2,200,000","-5,900,000","6,100,000","5,100,000",,,,,,,,,,,,,,,,,,
				ChangeInPayable,"20,860,000","-5,150,000","3,202,000","-2,071,000","24,879,000","8,505,000","19,444,000","-3,041,000","-9,867,000","-16,453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"8,547,000",,,,,,,"585,000","-1,354,000","-25,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"8,547,000",,,,,,,"585,000","-1,354,000","-25,093,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"20,860,000","-5,150,000","3,202,000","-2,071,000","24,879,000","8,505,000","-6,418,000","-3,626,000","-8,513,000","8,640,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-1,384,000","-10,500,000","-36,701,000","59,889,000","-21,249,000","25,200,000","-21,754,000","19,926,000","1,874,000","7,580,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"-7,790,000","19,121,000","-26,892,000","24,564,000","-24,583,000","25,200,000","-17,145,000","19,926,000","1,874,000","7,580,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-5,158,000","-12,620,000","-446,000","16,408,000","-12,584,000","-1,450,000","6,678,000","961,000","3,233,000","-23,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,271,000","44,873,000","-3,106,000","-11,380,000","4,080,000","8,245,000","8,274,000","-16,064,000","-9,835,000","11,847,000","4,184,000","-16,063,000","185,000","8,520,000","2,703,000","-12,363,000","1,083,000","10,778,000","2,672,000","-13,609,000","-1,801,000","13,082,000","-4,689,000","-10,767,000","-386,000","3,187,000","9,563,000","-14,355,000","3,499,000","-600,000","11,500,000","-14,400,000","1,700,000","2,200,000","8,600,000","-10,200,000","-500,000","8,700,000","1,300,000","-9,900,000","500,000","1,500,000","7,200,000","-9,000,000","-100,000","4,100,000","-4,400,000","-500,000","1,100,000","800,000","1,700,000",,,"-2,600,000","12,600,000","-4,900,000","-4,000,000","-2,300,000","-5,100,000","-3,600,000","7,000,000","1,000,000","-4,300,000","-3,100,000","3,300,000","3,500,000","-2,200,000","-4,100,000"
			ChangeInOtherCurrentLiabilities,"927,000","-4,636,000","-3,672,000","3,499,000","12,913,000","-6,353,000","5,531,000","7,829,000","-3,010,000","-12,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,924,000","-55,919,000","10,059,000","20,585,000","-10,902,000","-2,268,000","-58,293,000","18,570,000","-8,556,000","197,000","6,067,000","19,578,000","-5,239,000","-1,273,000","3,358,000","19,019,000","-11,550,000","-113,000","2,671,000","17,949,000","-7,116,000","-6,099,000","7,274,000","12,651,000","-2,011,000","-1,191,000","-12,564,000","16,792,000","-1,784,000","900,000","-5,000,000","8,400,000","-2,100,000","-4,800,000","3,500,000","14,000,000","-800,000","-3,700,000","-300,000","10,800,000","-3,100,000","100,000","-4,100,000","9,100,000","-2,200,000","-800,000","-400,000","6,400,000","-2,300,000","-200,000","-1,100,000",,,"4,700,000","-12,900,000","4,800,000","3,900,000","3,400,000","3,900,000","5,200,000","-5,400,000","-3,000,000","4,200,000","3,900,000","-4,300,000","-2,400,000","2,100,000","4,700,000"
			ChangeInOtherWorkingCapital,"28,273,000","36,173,000","-13,009,000","-80,526,000","85,635,000","11,522,000","-1,075,000","-9,043,000","6,676,000","34,602,000","-23,603,000","22,969,000","25,493,000","12,061,000","-8,928,000","-9,953,000","42,893,000","-2,448,000","-24,727,000","4,797,000","40,106,000","-17,212,000","-12,831,000","-8,657,000","48,847,000","-14,260,000","-6,212,000","9,114,000","33,738,000","-27,491,000","-36,000","15,723,000","28,215,000","-26,937,000","-14,177,000","-1,075,000","43,321,000","-22,578,000",,,"51,001,000","-16,609,000","-13,747,000","-36,071,000","58,505,000","-447,000",,,,"-43,398,000","-59,157,000",,,,"-63,174,000","44,873,000","33,441,000","-17,393,000","4,947,000","-17,868,000","3,731,000","-2,284,000","-7,950,000","5,735,000","139,000","-1,273,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-83,398,000","-33,981,000","-19,635,000","-14,057,000","-15,725,000","-8,361,000","-2,047,000","-18,137,000","-42,605,000","-58,032,000","-34,046,000","-303,934,000","-209,456,000","-52,780,000","-43,988,000","-45,079,000","-55,845,000","-44,792,000","-35,711,000","-25,464,000","-75,229,000","-48,465,000","-34,369,000","-20,631,000","-54,012,000","-52,221,000","-31,389,000","-24,096,000","-60,650,000","-61,730,000","-29,706,000","-30,323,000","-64,971,000","-40,342,000","-22,914,000","-3,048,000","-43,360,000","-35,829,000","-5,537,000","-10,930,000","-36,239,000","-27,468,000","-17,310,000","-21,195,000","-31,382,000","-20,303,000","-12,037,000","-6,408,000","-28,316,000","-24,945,000","-15,885,000","41,420,000","-17,978,000","-22,862,000","-10,381,000","-12,362,000","-35,429,000","-18,878,000","-11,669,000","-13,672,000","-31,781,000","-21,400,000","-11,434,000","-1,263,673,000","-21,381,000","-16,431,000","-14,957,000","-14,813,000","-28,769,000","-17,116,000","-20,756,000","-19,314,000","-164,219,000","-15,858,000","-7,760,000","-6,002,000","-12,052,000","-13,975,000","-10,970,000","-12,203,000","-13,635,000","-18,471,000","-6,144,000","-11,550,000","-56,786,000","-10,235,000","28,306,000","-53,231,000","-40,260,000","-28,302,000","-21,700,000","-34,600,000","-18,600,000","-34,500,000","247,000,000","-274,200,000","-21,400,000","-19,500,000","-263,000,000","-5,500,000","-17,800,000","-10,100,000","-15,500,000","-8,400,000","-11,100,000","-11,100,000","-1,200,000","-37,900,000","-18,200,000","-7,100,000","-5,700,000","-5,400,000","-10,100,000","-3,600,000","-4,700,000","-2,500,000","-53,100,000","-5,800,000","-3,600,000","-2,000,000","-1,200,000","-4,500,000","-2,600,000","-2,100,000","-3,600,000","-6,300,000","-3,200,000","-1,100,000","-1,000,000"
