name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987
MarketCap,"1,690,375,511","1,865,455,651","1,767,454,221","1,962,982,694","2,179,767,254","2,151,015,074","1,786,231,927","1,485,412,639","1,544,053,838","1,394,959,758","1,982,856,811","1,760,179,626","1,374,350,881","1,520,468,986","1,371,099,465","1,941,811,718","2,563,692,273","2,739,710,977","3,025,297,646","2,767,118,613","2,748,874,597","2,692,228,884","2,907,070,147","2,752,384,357","2,776,544,999","2,827,416,783","2,920,261,029","2,771,812,556","2,740,846,303","2,566,067,691","2,440,016,607","2,420,405,507","2,077,045,541","2,147,988,196","1,595,796,669","1,521,187,756","1,458,152,225","1,449,162,383","1,336,789,370","1,417,956,211","1,352,157,497","1,407,769,145","1,410,901,888","1,364,825,137","1,347,054,046","1,296,704,146","1,297,948,390","1,400,755,467","1,200,227,498","1,099,738,233","997,677,575","1,105,760,226","950,671,828","857,522,768","899,111,632","1,165,808,475","1,014,017,426","1,061,767,192","1,210,861,278","1,352,683,712","1,289,886,273","1,068,761,616","1,009,784,823","922,722,625","879,799,911","952,934,045","906,268,177","892,299,269","779,463,857","643,461,543","695,530,270","627,268,146","624,506,552","664,490,097","636,825,782","559,541,585","679,343,918","426,888,655","444,624,499","461,605,846","614,593,955","998,710,272","1,144,175,620","1,543,969,353","1,074,923,427","617,183,438","464,753,612","510,647,126","371,406,977","306,892,915","376,168,659","418,597,029","560,561,757","373,236,318","584,567,814","122,926,045","263,720,857","387,379,236","178,708,753","121,713,257","72,518,384","98,441,863","105,884,704","113,831,287","124,409,158","191,301,257","191,266,030","180,843,131","112,694,669","76,015,173","75,602,732","76,412,585","26,199,748","26,199,748","32,828,117","29,459,845","46,904,886","44,447,826","51,463,737","70,053,643","94,391,842","137,003,029","135,269,600","187,078,163","150,396,311","25,809,135","270,973,028","295,059,519","270,973,028","249,897,348","261,940,594","228,819,259","280,007,871","252,905,751","258,932,191","192,689,522","219,784,416","180,648,685"
EnterpriseValue,"2,730,184,511","2,936,718,651","2,670,067,221","2,902,088,694","3,241,872,254","3,250,280,074","2,799,401,927","2,441,017,639","2,742,279,838","2,675,719,758","3,114,574,811","2,892,096,626","2,505,498,881","2,447,149,986","2,165,262,465","2,741,835,718","3,384,787,273","3,515,932,977","3,658,934,646","3,390,304,613","3,396,723,597","3,314,246,884","3,423,256,147","3,244,138,357","3,305,277,999","3,300,240,783","3,273,185,029","3,069,985,556","3,006,460,303","2,807,010,691","2,683,982,607","2,671,692,507","2,338,350,541","2,433,331,196","1,860,855,669","1,777,591,756","1,669,431,225","1,597,047,383","1,484,674,370","1,681,371,211","1,698,115,497","1,719,045,145","1,618,324,888","1,572,248,137","1,555,785,046","1,484,859,146","1,476,766,390","1,497,926,467","1,289,663,498","1,200,017,233","1,093,289,575","1,161,592,226","955,272,828","939,997,768","967,287,632","1,204,014,475","1,148,170,426","1,102,553,192","1,224,665,278","1,313,881,712","1,253,607,273","1,059,022,616","1,097,066,823","982,334,625","939,411,911","1,055,639,045","982,359,177","968,390,269","840,953,857","740,910,543","831,245,270","820,552,146","844,072,552","844,295,097","805,235,782","744,476,585","865,546,918","578,604,655","554,472,499","515,637,846","502,535,955","826,333,272","971,798,620","1,397,683,353","963,771,427","474,901,438","321,640,612","655,649,126","516,408,977","439,820,915","546,868,659","554,997,029","782,061,757","677,236,318","861,167,814","532,726,045","658,020,857","788,179,236","581,108,753","528,313,257","466,018,384","515,141,863","537,384,704","552,031,287","557,109,158","601,301,257","581,566,030","584,643,131","516,494,669","482,015,173","492,202,732","493,012,585","444,599,748","433,499,748","422,828,117","410,559,845","430,204,886","504,647,826","511,663,737","641,053,643","637,091,842","665,603,029","604,869,600","661,178,163","589,196,311","457,309,135","223,273,028","247,359,519","247,673,028","226,597,348","238,640,594","205,519,259","256,707,871","260,505,751","266,532,191","200,289,522","227,384,416","180,648,685"
PeRatio,"10.802","12.809","8.567","10.039","17.036","23.25","25.326","22.023","19.346","14.952","19.339","21.939","23.78","29.162","19.651","25.3","29.724","36.287","71.317","58.091","58.301","37.818","38.761","43.474","47.702","46.612","45.076","40.238","46.92","62.771","23.931","59.715","44.957","52.537",,"31.896","38.619","46.057","42.486","66.998","28.847","19.054","18.193","17.599","18.726","21.613","24.394","25.836","20.512","34.289","41.176","61.041","58.497","20.603","17.025","19.417","16.736","17.59","17.752","18.241","24.758","26.352","29.053","32.134","30.66","23.568","22.861","25.162","22.374","80.948","166.499",,,,,,,,,,"115.362","50.05","57.487","8.008","5.951","3.929","2.617","79.978","64.665","1.627","1.942","1.767","2.395","8.268","28.698",,,,,,,,,,,,,"26.483","16.503","10.356","1.418","1.504","1.28","3.333",,,,,,,,,,"0.52","0.544","0.544","9.266","11.588","9.952","9.441","8.659","7.564","9.256","8.8","9.01","7.349","6.555",
ForwardPeRatio,"9.653","10.65","9.183","10.204","15.198","15.848","14.389","15.625","24.51","17.762","24.814","29.07","22.676","16.863","14.306","20.08","35.971","34.014","33.898","31.153","35.587","31.546","33.445","30.96","29.499","28.169","29.499","28.249","27.624","28.902","33.333","29.499","26.178","19.96","15.848","15.699","15.152","19.084","27.624","32.363","31.447",,,,,,,"13.986",,"17.483","15.873",,,"11.325","16.26",,"18.349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.108",,"2.499","2.268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.319","1.504","0.705","0.818","1.025","1.047","0.919","0.775","0.762","0.729","1.032","0.913","0.734","0.805","0.766","1.103","1.462","1.572","1.657","1.531","1.54","1.591","1.651","1.571","1.578","1.665","1.672","1.599","1.55","1.422","1.48","1.673","1.655","1.871","1.456","1.408","1.302","1.3","1.2","1.209","1.19","1.233","1.246","1.205","1.179","1.168","1.241","1.389","1.288","1.226","1.215","1.425","1.61","1.653","1.714","1.913","1.773","1.938","2.213","2.524","2.44","2.058","3.033","2.59","2.471","2.808","2.787","3.068","2.635","2.213","2.227","1.891","1.831","1.971","1.852","1.647","1.983","1.219","1.373","0.795","1.105","1.799","2.067","2.54","1.74","1.068","0.709","0.889","0.719","0.674","0.917","1.421","1.893","1.207","1.92","0.371","0.778","1.154","0.597","0.39","0.227","0.295","0.305","0.378","0.369","0.866","1.57","1.078","0.672","0.267","0.143","0.151","0.049","0.04","0.053","0.098","0.06","0.064","0.067","0.081","0.101","0.131","0.109","0.02","0.021","0.025","0.462","0.516","0.489","0.473","0.514","0.449","0.558","0.515","0.527","0.376","0.378",
PbRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.333","356.725","153.871","26.755","13.094","10.714","12.151","12.006","12.624","11.702","11.253","10.419","11.846","11.295","42.846",,,,,,,,,,,,"92.601","19.941","8.945","6.763","8.81","10.093","20.484","186.651","49.577","52.825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.858","3.112","3.277","3.022","3.167","2.767","3.386","3.247","3.324","2.474","2.821",
EnterprisesValueRevenueRatio,"2.164","9.411","-3.786","4.447","4.444","5.977","5.048","4.456","6.152","5.887","7.086","5.729","4.653","5.814","4.856","5.336","7.03","8.196","8.399","6.996","7.197","7.982","8.293","7.066","7.542","8.667","7.606","6.823","7.224","7.781","6.427","6.363","5.751","7.008","6.305","6.547","6.701","6.643","5.349","6.164","6.139","6.673","5.527","5.44","5.343","5.703","5.319","5.076","4.804","5.403","4.618","4.907","4.619","7.755","3.563","11.772","8.031","8.34","4.414","14.124","8.932","7.91","4.132","10.974","8.287","8.969","11.255","11.731","11.05","7.112","10.437","9.835","10.832","10.273","9.627","8.117","10.471","6.944","7.232","5.726","5.904","14.068","8.025","8.069","5.771","3.605","2.208","4.371","2.963","2.865","3.181","4.179","7.728","7.174","7.28","6.054","7.41","11.781","7.237","6.522","6.021","8.164","5.681","6.238","5.821","8.677","6.571","6.39","5.797","6.996","-8.217","3.516","3.272","3.302","1.729","2.867","3.032","3.509","3.077","3.624","3.014","4.022","2.089","2.167","2.057","1.58","1.273","1.705","1.767","1.305","1.863","1.569","2.111","1.759","2.445","1.638","2.021","1.227"
EnterprisesValueEBITDARatio,"8.197","42.036","-220.904","28.809","20.226","44.065","37.493","29.017","41.519","85.165","76.435","34.968","27.988","41.266","30.581","33.934","42.216","68.192","64.885","48.306","34.995","84.517","78.089","42.469","39.963","49.646","86.891","49.313","47.851","42.763","42.855","34.834","36.678","53.359","12.981","-79.795","30.018","50.926","24.756","26.185","42.963","114.071","43.082","28.369","21.045","26.073","35.515","38.362","25.104","31.86","29.523","32.555","340.925","43.696","27.338","32.077","33.43","39.319","33.302","38.979","42.957","41.175","32.193","38.222","41.826","52.19","37.786","48.478","34.519","39.731","55.024","36.92","-37.343","58.562","61.179","63.241","1,051.697","-2,526.658","633.683","1,642.159","-103.744","-54.899","155.538","162.748","61.387","588.478","17.682","89.18","50.978","43.388","34.612","28.756","57.505","30.506","37.442","40.979","51.009","103.708","52.828","77.693","78.986","572.38","-77.882","613.368","163.856","-429.501","-363.479","54.64","-737.85","-1,205.038","-51.811","63.207","51.698","59.384","13.338","-373.236","-89.626","3.509","-76.368","-278.719","74.952","-121.019","-8.413","-42.657","96.59","54.442","1.273","1.705","-0.652","1.305","1.863","1.569","-0.776","1.759","2.445","1.638","-0.628","1.227"
