name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"780,212,000","197,174,000","204,998,000","189,964,000","188,076,000","186,636,000","197,043,000","177,996,000","157,824,000","160,753,000","178,629,000","140,604,000","138,018,000","132,213,000","140,887,000","134,989,000","135,509,000","118,290,000","131,901,000","143,735,000","143,976,000","128,829,000","123,888,000","123,299,000","83,083,000","53,611,000","71,782,000","65,862,000","73,885,000","70,829,000","71,285,000","73,933,000","67,352,000","55,959,000","48,546,000","67,634,000","62,733,000","52,620,000","47,654,000","41,262,000","54,813,000","34,806,000","30,224,000","52,115,000","46,558,000","40,428,000","43,912,000","47,347,000","57,640,000","39,666,000","32,995,000","43,773,000","31,198,000","27,369,000","39,889,000","52,584,000","52,013,000","65,703,000","120,505,000","125,291,000","114,124,000","102,271,000","98,693,000","96,757,000","92,433,000","81,330,000","71,819,000","62,374,000","52,337,000","50,965,000","46,113,000","51,377,000","43,154,000","37,118,000","31,463,000","26,076,000","22,094,000","18,669,000"
	OperatingRevenue,"780,212,000","197,174,000","204,998,000","189,964,000","188,076,000","186,636,000","197,043,000","177,996,000","157,824,000","160,753,000","178,629,000","140,604,000","138,018,000","132,213,000","140,887,000","134,989,000","135,509,000","118,290,000","131,901,000","143,735,000","143,976,000","128,829,000","123,888,000","123,299,000","83,083,000","53,611,000","71,782,000","65,862,000","73,885,000","70,829,000","71,285,000","73,933,000","67,352,000","55,959,000","48,546,000","67,634,000","62,733,000","52,620,000","47,654,000","41,262,000","54,813,000","34,806,000","30,224,000","52,115,000","46,558,000","40,428,000","43,912,000","47,347,000","57,640,000","39,666,000","32,995,000","43,773,000","31,198,000","27,369,000","39,889,000","52,584,000","52,013,000","65,703,000","120,505,000","125,291,000","114,124,000","102,271,000","98,693,000","96,757,000","92,433,000","81,330,000","71,819,000","62,374,000","52,337,000","50,965,000","46,113,000","51,377,000","43,154,000","37,118,000","31,463,000","26,076,000","22,094,000","18,669,000"
CostOfRevenue,"439,927,000","102,950,000","115,439,000","109,745,000","111,793,000","109,930,000","119,429,000","101,247,000","91,657,000","93,363,000","104,324,000","85,286,000","82,666,000","79,692,000","84,865,000","82,019,000","79,291,000","73,161,000","83,272,000","86,105,000","82,209,000","81,258,000","83,613,000","96,111,000","57,656,000","43,819,000","50,592,000","47,407,000","50,582,000","48,040,000","50,337,000","49,791,000","47,328,000","43,634,000","44,288,000","55,088,000","46,328,000","43,545,000","50,798,000","33,110,000","38,646,000","30,650,000","35,199,000","40,141,000","36,668,000","36,359,000","40,593,000","54,541,000","54,709,000","41,994,000","35,797,000","36,435,000","32,524,000","31,048,000","39,300,000","40,583,000","40,912,000","53,131,000","58,921,000","58,609,000","53,663,000","48,567,000","47,536,000","46,492,000","43,707,000","40,500,000","36,997,000","33,980,000","30,434,000","28,691,000","26,038,000","25,625,000","20,315,000","18,026,000","15,447,000","13,213,000","11,469,000","9,855,000"
GrossProfit,"340,285,000","94,224,000","89,559,000","80,219,000","76,283,000","76,706,000","77,614,000","76,749,000","66,167,000","67,390,000","74,305,000","55,318,000","55,352,000","52,521,000","56,022,000","52,970,000","56,218,000","45,129,000","48,629,000","57,630,000","61,767,000","47,571,000","40,275,000","27,188,000","25,427,000","9,792,000","21,190,000","18,455,000","23,303,000","22,789,000","20,948,000","24,142,000","20,024,000","12,325,000","4,258,000","12,546,000","16,405,000","9,075,000","-3,144,000","8,152,000","16,167,000","4,156,000","-4,975,000","11,974,000","9,890,000","4,069,000","3,319,000","-7,194,000","2,931,000","-2,328,000","-2,802,000","7,338,000","-1,326,000","-3,679,000","589,000","12,001,000","11,101,000","12,572,000","61,584,000","66,682,000","60,461,000","53,704,000","51,157,000","50,265,000","48,726,000","40,830,000","34,822,000","28,394,000","21,903,000","22,274,000","20,075,000","25,752,000","22,839,000","19,092,000","16,016,000","12,863,000","10,625,000","8,814,000"
OperatingExpense,"230,708,000","60,040,000","57,769,000","56,966,000","55,933,000","54,061,000","56,786,000","54,712,000","43,674,000","48,960,000","50,587,000","45,983,000","46,357,000","44,907,000","44,066,000","43,602,000","44,907,000","41,495,000","42,751,000","43,348,000","42,144,000","40,243,000","42,109,000","40,261,000","25,163,000","23,365,000","21,954,000","21,753,000","22,598,000","22,968,000","23,337,000","24,507,000","24,265,000","22,001,000","22,154,000","23,253,000","24,402,000","25,547,000","24,733,000","20,167,000","22,466,000","21,995,000","22,647,000","21,623,000","22,032,000","23,947,000","25,874,000","29,044,000","34,722,000","32,958,000","32,175,000","31,141,000","32,201,000","40,420,000","42,391,000","40,754,000","38,526,000","39,046,000","39,450,000","39,584,000","37,440,000","37,030,000","31,717,000","31,315,000","29,592,000","25,524,000","21,348,000","19,752,000","15,518,000","15,654,000","14,233,000","13,914,000","11,942,000","10,632,000","10,204,000","9,342,000","8,680,000","7,871,000"
	SellingGeneralAndAdministration,"126,683,000","32,906,000","32,358,000","30,940,000","30,479,000","30,015,000","32,816,000","31,834,000","22,755,000","27,693,000","28,981,000","25,887,000","26,283,000","25,184,000","25,668,000","24,745,000","25,232,000","23,449,000","24,238,000","24,010,000","23,602,000","22,829,000","23,891,000","23,008,000","14,030,000","12,516,000","10,717,000","11,108,000","11,381,000","11,882,000","12,631,000","13,309,000","13,191,000","12,254,000","12,160,000","12,952,000","13,487,000","14,618,000","14,958,000","11,594,000","11,531,000","11,148,000","11,964,000","11,200,000","11,154,000","12,387,000","14,398,000","16,219,000","18,725,000","17,867,000","16,489,000","17,366,000","18,263,000","26,310,000","26,170,000","23,675,000","22,705,000","22,658,000","23,203,000","23,365,000","23,056,000","22,928,000","18,506,000","19,321,000","17,965,000","15,748,000","12,215,000","12,160,000","10,129,000","9,950,000","9,466,000","8,359,000","7,426,000","6,283,000","5,957,000","5,376,000","4,849,000","4,222,000"
	ResearchAndDevelopment,"104,025,000","27,134,000","25,411,000","26,026,000","25,454,000","24,046,000","23,970,000","22,878,000","20,919,000","21,267,000","21,606,000","20,096,000","20,074,000","19,723,000","18,398,000","18,857,000","19,675,000","18,046,000","18,513,000","19,338,000","18,542,000","17,414,000","18,218,000","17,253,000","11,133,000","10,849,000","11,237,000","10,645,000","11,217,000","11,086,000","10,706,000","11,198,000","11,074,000","9,747,000","9,994,000","10,301,000","10,915,000","10,929,000","9,775,000","8,573,000","10,935,000","10,847,000","10,683,000","10,423,000","10,878,000","11,560,000","11,476,000","12,825,000","15,997,000","15,091,000","15,686,000","13,775,000","13,938,000","14,110,000","16,221,000","17,079,000","15,821,000","16,388,000","16,247,000","16,219,000","14,384,000","14,102,000","13,211,000","11,994,000","11,627,000","9,776,000","8,754,000","7,700,000","5,516,000","5,668,000","5,393,000","5,555,000","4,516,000","4,349,000","4,247,000","3,966,000","3,831,000","3,594,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-108,000","-127,000","36,000",,,,,,,,"55,000"
OperatingIncome,"109,577,000","34,184,000","31,790,000","23,253,000","20,350,000","22,645,000","20,828,000","22,037,000","22,493,000","18,430,000","23,718,000","9,335,000","8,995,000","7,614,000","11,956,000","9,368,000","11,311,000","3,634,000","5,878,000","14,282,000","19,623,000","7,328,000","-1,834,000","-13,073,000","264,000","-13,573,000","-764,000","-3,298,000","705,000","-179,000","-2,389,000","-365,000","-4,241,000","-9,676,000","-17,896,000","-10,707,000","-7,997,000","-16,472,000","-27,877,000","-12,015,000","-6,299,000","-17,839,000","-27,622,000","-9,649,000","-12,142,000","-19,878,000","-22,555,000","-36,238,000","-31,791,000","-35,286,000","-34,977,000","-23,803,000","-33,527,000","-44,099,000","-41,802,000","-28,753,000","-27,425,000","-26,474,000","22,134,000","27,098,000","23,021,000","16,674,000","19,440,000","18,950,000","19,134,000","15,306,000","13,474,000","8,642,000","6,385,000","6,620,000","5,842,000","11,838,000","10,897,000","8,460,000","5,812,000","3,521,000","1,945,000","943,000"
NetNonOperatingInterestIncomeExpense,"-101,000","-54,000","-49,000","-30,000","32,000","14,000","9,000","56,000","205,000","367,000","350,000","302,000","162,000","-15,000","-256,000","-408,000","-584,000","-710,000","-780,000","-986,000","-1,069,000","67,000","60,000","52,000","88,000","117,000","72,000","65,000","65,000","85,000","69,000","75,000","79,000","79,000","88,000","95,000","96,000","107,000","134,000","163,000","182,000","212,000","276,000","335,000","369,000","424,000","426,000","623,000","722,000","775,000","711,000","694,000","762,000","1,115,000",,,,,,,,,,,,,,,,,,,,,,,,
