name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"3,262,306,000","761,510,000","1,129,720,000","804,706,000","566,370,000","625,606,000","915,623,000","701,092,000","316,611,000","568,228,000","954,867,000","906,793,000","526,210,000","654,608,000","917,598,000","795,801,000","481,619,000","607,308,000","776,041,000","747,367,000","398,904,000","543,793,000","717,450,000","745,714,000","388,745,000","525,136,000","699,414,000","767,550,000","380,234,000","478,982,000","676,964,000","675,296,000","324,246,000","424,084,000","533,110,000","523,084,000","280,495,000","348,307,000","501,060,000","545,005,000","290,357,000","333,141,000","526,078,000","566,791,000","268,030,000","333,086,000","457,259,000","504,028,000","221,831,000","300,406,000","358,316,000","434,473,000","179,268,000","271,966,000","354,910,000","452,415,000","213,147,000","297,363,000","376,758,000","471,081,000","218,560,000","289,640,000","361,768,000","454,140,000","211,553,000","260,211,000","314,097,000","409,757,000","186,231,000","245,706,000","301,776,000","415,759,000","171,102,000","206,670,000","257,429,000","373,409,000","152,077,000","168,871,000","217,321,000","331,504,000","124,195,000","143,299,000","214,324,000","305,630,000","121,544,000","138,083,000","161,887,000","247,346,000","97,155,000","108,437,000","122,300,000","187,600,000","71,400,000","89,200,000","111,200,000","174,000,000","67,200,000","74,900,000"
	OperatingRevenue,"3,262,306,000","761,510,000","1,129,720,000","804,706,000","566,370,000","625,606,000","915,623,000","701,092,000","316,611,000","568,228,000","954,867,000","906,793,000","526,210,000","654,608,000","917,598,000","795,801,000","481,619,000","607,308,000","776,041,000","747,367,000","398,904,000","543,793,000","717,450,000","745,714,000","388,745,000","525,136,000","699,414,000","767,550,000","380,234,000","478,982,000","676,964,000","675,296,000","324,246,000","424,084,000","533,110,000","523,084,000","280,495,000","348,307,000","501,060,000","545,005,000","290,357,000","333,141,000","526,078,000","566,791,000","268,030,000","333,086,000","457,259,000","504,028,000","221,831,000","300,406,000","358,316,000","434,473,000","179,268,000","271,966,000","354,910,000","452,415,000","213,147,000","297,363,000","376,758,000","471,081,000","218,560,000","289,640,000","361,768,000","454,140,000","211,553,000","260,211,000","314,097,000","409,757,000","186,231,000","245,706,000","301,776,000","415,759,000","171,102,000","206,670,000","257,429,000","373,409,000","152,077,000","168,871,000","217,321,000","331,504,000","124,195,000","143,299,000","214,324,000","305,630,000","121,544,000","138,083,000","161,887,000","247,346,000","97,155,000","108,437,000","122,300,000","187,600,000","71,400,000","89,200,000","111,200,000","174,000,000","67,200,000","74,900,000"
CostOfRevenue,"1,592,806,000","383,063,000","539,544,000","396,346,000","273,853,000","304,204,000","452,586,000","358,184,000","170,381,000","296,514,000","476,212,000","460,098,000","272,619,000","317,879,000","443,012,000","412,098,000","252,998,000","307,870,000","404,598,000","398,177,000","218,042,000","285,326,000","379,775,000","400,002,000","209,161,000","277,759,000","382,466,000","411,090,000","208,916,000","250,208,000","369,905,000","368,515,000","180,221,000","226,998,000","295,392,000","290,735,000","160,211,000","195,003,000","294,155,000","301,320,000","172,489,000","185,205,000","302,304,000","317,206,000","155,617,000","183,550,000","266,362,000","289,747,000","124,909,000","173,102,000","207,639,000","245,874,000","104,961,000","161,471,000","205,472,000","250,362,000","127,382,000","166,808,000","217,811,000","267,550,000","127,985,000","162,942,000","212,022,000","255,892,000","130,129,000","148,574,000","179,512,000","221,383,000","112,678,000","138,463,000","167,344,000","219,371,000","97,871,000","112,787,000","137,024,000","194,592,000","87,358,000","92,127,000","114,816,000","170,717,000","70,101,000","82,148,000","116,208,000","158,985,000","68,355,000","75,240,000","84,585,000","127,799,000","50,041,000","58,616,000","61,400,000","94,600,000","36,800,000","54,200,000","59,300,000","92,500,000","37,000,000","44,100,000"
GrossProfit,"1,669,500,000","378,447,000","590,176,000","408,360,000","292,517,000","321,402,000","463,037,000","342,908,000","146,230,000","271,714,000","478,655,000","446,695,000","253,591,000","336,729,000","474,586,000","383,703,000","228,621,000","299,438,000","371,443,000","349,190,000","180,862,000","258,467,000","337,675,000","345,712,000","179,584,000","247,377,000","316,948,000","356,460,000","171,318,000","228,774,000","307,059,000","306,781,000","144,025,000","197,086,000","237,718,000","232,349,000","120,284,000","153,304,000","206,905,000","243,685,000","117,868,000","147,936,000","223,774,000","249,585,000","112,413,000","149,536,000","190,897,000","214,281,000","96,922,000","127,304,000","150,677,000","188,599,000","74,307,000","110,495,000","149,438,000","202,053,000","85,765,000","130,555,000","158,947,000","203,531,000","90,575,000","126,698,000","149,746,000","198,248,000","81,424,000","111,637,000","134,585,000","188,374,000","73,553,000","107,243,000","134,432,000","196,388,000","73,231,000","93,883,000","120,405,000","178,817,000","64,719,000","76,744,000","102,505,000","160,787,000","54,094,000","61,151,000","98,116,000","146,645,000","53,189,000","62,843,000","77,302,000","119,547,000","47,114,000","49,821,000","60,900,000","93,000,000","34,600,000","35,000,000","51,900,000","81,500,000","30,200,000","30,800,000"
OperatingExpense,"1,205,810,000","294,781,000","378,608,000","274,899,000","257,522,000","250,922,000","339,344,000","257,265,000","216,530,000","273,701,000","340,022,000","294,680,000","237,226,000","248,771,000","321,818,000","254,559,000","218,872,000","240,117,000","262,081,000","226,303,000","198,147,000","210,462,000","237,276,000","222,082,000","191,370,000","203,112,000","234,656,000","224,191,000","180,280,000","184,652,000","224,959,000","208,499,000","161,014,000","161,635,000","185,554,000","155,450,000","130,281,000","140,576,000","155,802,000","155,867,000","128,616,000","142,581,000","173,264,000","162,969,000","131,053,000","131,616,000","161,877,000","145,738,000","111,639,000","114,814,000","123,160,000","122,862,000","90,193,000","100,101,000","112,274,000","118,925,000","90,095,000","103,069,000","102,138,000","110,941,000","78,168,000","89,365,000","94,441,000","107,066,000","75,961,000","83,814,000","80,215,000","96,287,000","65,212,000","76,075,000","74,033,000","91,095,000","57,546,000","63,832,000","69,570,000","78,070,000","49,800,000","53,056,000","56,202,000","69,646,000","42,787,000","46,227,000","57,602,000","65,577,000","41,995,000","44,893,000","54,670,000","58,742,000","40,318,000","43,661,000","44,500,000","50,900,000","34,000,000","34,000,000","38,600,000","41,300,000","28,400,000","30,200,000"
	SellingGeneralAndAdministration,"1,225,020,000","299,086,000","384,047,000","280,121,000","261,766,000","254,389,000","343,284,000","261,192,000","217,652,000","276,820,000","344,419,000","299,249,000","240,763,000","251,755,000","326,325,000","259,267,000","222,192,000","243,368,000","267,035,000","230,446,000","200,598,000","212,815,000","241,241,000","224,497,000","193,321,000","205,025,000","237,189,000","226,778,000","181,502,000","186,502,000","226,849,000","210,659,000","162,196,000","163,359,000","187,867,000","162,951,000","131,935,000","142,903,000","158,754,000","160,154,000","133,171,000","144,556,000","178,624,000","167,375,000","134,512,000","134,147,000","156,999,000","148,072,000","113,458,000","115,539,000","126,276,000","124,184,000","92,246,000","102,009,000","114,358,000","120,824,000","91,256,000","103,912,000","103,989,000","112,197,000","79,222,000","90,361,000","96,577,000","108,292,000","77,080,000","84,819,000","81,837,000","97,450,000","66,119,000","76,075,000","74,033,000","91,095,000","58,327,000","63,832,000","69,570,000","78,070,000","49,800,000","53,056,000","56,202,000","69,646,000","42,787,000","46,227,000","57,602,000","64,480,000","41,995,000","44,893,000","51,070,000","55,362,000","36,933,000","40,378,000","41,100,000","47,400,000","30,700,000","31,600,000","36,500,000","39,500,000","26,600,000","28,300,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,642,000","3,600,000","3,380,000","3,385,000","3,283,000","3,400,000","3,500,000","3,300,000","2,400,000","2,100,000","1,800,000","1,800,000","1,900,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,642,000","3,600,000","3,380,000","3,385,000","3,283,000","3,400,000","3,500,000","3,300,000","2,400,000","2,100,000","1,800,000","1,800,000","1,900,000"
	OtherOperatingExpenses,"-19,210,000","-4,305,000","-5,439,000","-5,222,000","-4,244,000","-3,467,000","-3,940,000","-3,927,000","-1,122,000","-3,119,000","-4,397,000","-4,569,000","-3,537,000","-2,984,000","-4,507,000","-4,708,000","-3,320,000","-3,251,000","-4,954,000","-4,143,000","-2,451,000","-2,353,000","-3,965,000","-2,415,000","-1,951,000","-1,913,000","-2,533,000","-2,587,000","-1,222,000","-1,850,000","-1,890,000","-2,160,000","-1,182,000","-1,724,000","-2,313,000","-7,501,000","-1,654,000","-2,327,000","-2,952,000","-4,287,000","-4,555,000","-1,975,000","-5,360,000","-4,406,000","-3,459,000","-2,531,000",,"-2,334,000","-1,819,000","-725,000","-3,116,000","-1,322,000","-2,053,000","-1,908,000","-2,084,000","-1,899,000","-1,161,000","-843,000","-1,851,000","-1,256,000","-1,054,000","-996,000","-2,136,000","-1,226,000","-1,119,000","-1,005,000","-1,622,000","-1,163,000","-907,000",,,,"-781,000",,,,,,,,,,,"1,097,000",,"-3,642,000",,,,,,,,,,,,
OperatingIncome,"463,690,000","83,666,000","211,568,000","133,461,000","34,995,000","70,480,000","123,693,000","85,643,000","-70,300,000","-1,987,000","138,633,000","152,015,000","16,365,000","87,958,000","152,768,000","129,144,000","9,749,000","59,321,000","109,362,000","122,887,000","-17,285,000","48,005,000","100,399,000","123,630,000","-11,786,000","44,265,000","82,292,000","132,269,000","-8,962,000","44,122,000","82,100,000","98,282,000","-16,989,000","35,451,000","52,164,000","76,899,000","-9,997,000","12,728,000","51,103,000","87,818,000","-10,748,000","5,355,000","50,510,000","86,616,000","-18,640,000","17,920,000","29,020,000","68,543,000","-14,717,000","12,490,000","27,517,000","65,737,000","-15,886,000","10,394,000","37,164,000","83,128,000","-4,330,000","27,486,000","56,809,000","92,590,000","12,407,000","37,333,000","55,305,000","91,182,000","5,463,000","27,823,000","54,370,000","92,087,000","8,341,000","31,168,000","60,399,000","105,293,000","15,685,000","30,051,000","50,835,000","100,747,000","14,919,000","23,688,000","46,303,000","91,141,000","11,307,000","14,924,000","40,514,000","81,068,000","11,194,000","17,950,000","22,632,000","60,805,000","6,796,000","6,160,000","16,400,000","42,100,000","600,000","1,000,000","13,300,000","40,200,000","1,800,000","600,000"
